********************
Experiment;   Da_Causal_5b
Computer;  COMP_BOX2
Date;01/03/2021;Time;11:32
Core random seed;  2116539169
*******************
Selected Configuration;  1
Session Type;  4
Moyenne Des Sessions;  50


18,51 201
18,51 150
18,51 179
1001,72 68 
4769,09 74 
4769,09 65 
4769,09 3 
5830,84 66 
5837,78 69 
6839,53 75 
6856,45 66 
6872,04 69 
8789,8 68 
10060,77 74 
10060,77 4 
10422,17 66 
10424,19 69 
10503,49 75 
10617,87 66 
10624,46 69 
10646,38 75 
10737,67 66 
10741,29 69 
10765,08 75 
10875,25 66 
10891,42 69 
11221,77 75 
11907,69 66 
11925,35 69 
12036,65 75 
12445,9 66 
12459,07 69 
12529,04 75 
17564,27 64 
17579,66 68 
17685,83 74 
17685,83 65 
17685,83 3 
17698,3 66 
17746,51 69 
17750,97 75 
19269,91 66 
19280,88 69 
19283,29 75 
19350,82 66 
19364,26 69 
21699,27 68 
22488,85 74 
22488,85 65 
22488,85 3 
22567,47 66 
22583,33 69 
22627,48 75 
23738,3 66 
23751,06 69 
26502,88 68 
33056,02 74 
33056,02 65 
33056,02 3 
33939,09 66 
33941,62 69 
33943,84 75 
34383,71 66 
34391,99 69 
36450,83 75 
36860,35 66 
36877,29 69 
36879,6 75 
40447,36 64 
40463,18 68 
40767,87 74 
40767,87 65 
40767,87 3 
40829,38 66 
40846,82 69 
40895,73 75 
42311,85 66 
42314,52 69 
44783,06 68 
47733,9 74 
47733,9 65 
47733,9 3 
48287,07 66 
48302,19 69 
48304,57 75 
48853,36 66 
48869,39 69 
51754,9 68 
53856,93 74 
53856,93 65 
53856,93 3 
54220,73 66 
54223,57 69 
54226,06 75 
54584,87 66 
54590,26 69 
54908,87 75 
54926,07 66 
54942,03 69 
54944,74 75 
55640,21 66 
55657,79 69 
56663,45 75 
56779,37 66 
56791,88 69 
57876,07 68 
59769,72 74 
59769,72 65 
59769,72 3 
60204,01 66 
60211,01 69 
60213,7 75 
65378,67 64 
65381,59 68 
65905,3 74 
65905,3 65 
65905,3 3 
67428,95 66 
67433,09 69 
69918,31 68 
85636,58 74 
85636,58 4 
86043,12 66 
86046,78 69 
86049,33 75 
86493,04 66 
86497,25 69 
86845,65 75 
87088,68 66 
87097,62 69 
89286,32 75 
89572,4 66 
89582,8 69 
89585,05 75 
91141,94 64 
91150,8 68 
91918,04 74 
91918,04 4 
93022,46 66 
93035,42 69 
93607,21 75 
93653,77 66 
93669,16 69 
93719,69 75 
94404,36 66 
94419,79 69 
94438,1 75 
94455,49 66 
94469,8 69 
94472,44 75 
94784,66 66 
94786,65 69 
95937,56 68 
97551,22 74 
97551,22 65 
97551,22 3 
98144,63 66 
98155,79 69 
98237,08 75 
98597,61 66 
98606,14 69 
99129,39 75 
99142,07 66 
99156,58 69 
99159,14 75 
104926,36 64 
104927,49 68 
105135,5 74 
105135,5 65 
105135,5 3 
105149,17 66 
105177,76 69 
105180,68 75 
105203,84 66 
105211,01 69 
105602,38 75 
107096,76 66 
107112,51 69 
107124,97 75 
107256,59 66 
107262,65 69 
107267,11 75 
107282,34 66 
107329,37 69 
107332,13 75 
107366,77 66 
107395,98 69 
107397,43 75 
107486,54 66 
107496,22 69 
109147,31 68 
110293,49 74 
110293,49 65 
110293,49 3 
111493,17 66 
111498,91 69 
111501,17 75 
112210,13 66 
112216,19 69 
114301,11 68 
114540,36 74 
114540,36 65 
114540,36 3 
117101,82 66 
117103,04 69 
117106,13 75 
117174,02 66 
117186,55 69 
118427,98 75 
118728,83 64 
118737,7 68 
118740,47 74 
118740,47 65 
118740,47 3 
119448,81 66 
119454,9 69 
119773,28 75 
119915,81 66 
119921,9 69 
120098 75 
122281,25 66 
122290,45 69 
122814,6 75 
122870,23 64 
122890,87 68 
122926,14 74 
122926,14 4 
122944,11 66 
122957,44 69 
122959,61 75 
123365,18 66 
123374,48 69 
123404,49 75 
123539,06 66 
123541,24 69 
123702,87 75 
123974,85 66 
123991,63 69 
124026,59 75 
125397,65 66 
125409,28 69 
125412,96 75 
125440,22 66 
125459,45 69 
125569,38 75 
125829,33 66 
125842,99 69 
125845,62 75 
125880,85 66 
125909,76 69 
126516,73 75 
126529,07 66 
126543,56 69 
126577,06 75 
127450,07 64 
127460,81 68 
136419,99 74 
136419,99 65 
136419,99 3 
136795,38 66 
136801,05 69 
136803,34 75 
137598,81 66 
137601,63 69 
140437,11 68 
141548,61 74 
141548,61 4 
142062,04 66 
142071,51 69 
142134,97 75 
142602,09 66 
142605,55 69 
143566,08 75 
143595,57 66 
143606,2 69 
145557,55 68 
165063,08 74 
165063,08 65 
165063,08 3 
165837,98 66 
165839,07 69 
165841,34 75 
165940,66 66 
165955,93 69 
166043,22 75 
166063,02 66 
166072,62 69 
168507,85 75 
168590,69 66 
168607,89 69 
168610,79 75 
169162,92 64 
169174,99 68 
169409,73 74 
169409,73 65 
169409,73 3 
169556,45 66 
169558,58 69 
173428,1 68 
174217,26 74 
174217,26 65 
174217,26 3 
174415,4 66 
174428,76 69 
174520,6 75 
174531,04 66 
174579,01 69 
174583,55 75 
174611,41 66 
174629,02 69 
178231,7 68 
178992,79 74 
178992,79 65 
178992,79 3 
179209,82 66 
179215,64 69 
179238,5 75 
179251,66 66 
179265,83 69 
179282,13 75 
179402,73 66 
179415,83 69 
179835,03 75 
179937,95 66 
179949,63 69 
179953,75 75 
180258,28 66 
180266,5 69 
183001,9 68 
197325,59 74 
197325,59 65 
197325,59 3 
198308,13 66 
198313,08 69 
198399,78 75 
198453,11 66 
198463,28 69 
201332,11 68 
209532,53 74 
209532,53 65 
209532,53 3 
210522,86 66 
210538,79 69 
210540,98 75 
210592,79 66 
210605,6 69 
213541,13 68 
214587,08 74 
214587,08 65 
214587,08 3 
215571,69 66 
215575,84 69 
215578,13 75 
215594,96 66 
215659,43 69 
216251,22 75 
217373,07 66 
217377,37 69 
217379,75 75 
217471,31 66 
217477,35 69 
217529,54 75 
217546,93 66 
217560,77 69 
217564,16 75 
217595,89 66 
217627,47 69 
218594,88 68 
223448,07 74 
223448,07 65 
223448,07 3 
224124,7 66 
224132,17 69 
224134,29 75 
224416,74 66 
224432,49 69 
224434,81 75 
224461,52 66 
224482,58 69 
226343,93 75 
226373,88 66 
226384,04 69 
226386,62 75 
226497,01 66 
226500,69 69 
226939,25 75 
226998,71 66 
227001,04 69 
227236,29 75 
227533,1 64 
227534,82 68 
227972,92 74 
227972,92 65 
227972,92 3 
228252,52 66 
228268,74 69 
231988,12 68 
244579,18 74 
244579,18 65 
244579,18 3 
244758,14 66 
244764,11 69 
244766,55 75 
244932,97 66 
244947,65 69 
248600,39 68 
249035,16 74 
249035,16 65 
249035,16 3 
249072,35 66 
249084,03 69 
249279,14 75 
249286,08 66 
249300,87 69 
249304,16 75 
249374,57 66 
249384,25 69 
250901,17 75 
251993,18 66 
252002,89 69 
252038,65 75 
252063,8 66 
252069,57 69 
253053,67 68 
258608,04 74 
258608,04 65 
258608,04 3 
258921,29 66 
258924,54 69 
258926,26 75 
258944,94 66 
258991,49 69 
258994,59 75 
259597,3 66 
259608,48 69 
262627,42 68 
265152,28 74 
265152,28 65 
265152,28 3 
265234,91 66 
265245,95 69 
265302,49 75 
265314,64 66 
265329,38 69 
265331,69 75 
265454,88 66 
265462,82 69 
267831,4 75 
268756,43 66 
268765,28 69 
269165,59 68 
269241,68 74 
269241,68 65 
269241,68 3 
269336,28 66 
269349 69 
269368,86 75 
269598,33 66 
269615,82 69 
273251,95 68 
302205,18 74 
302205,18 65 
302205,18 3 
302948,91 66 
302957,1 69 
305125,12 75 
305145,27 66 
305158,84 69 
305229,61 75 
305677,68 66 
305692,63 69 
305696,12 75 
305862,43 66 
305876,05 69 
305880,11 75 
306462,07 64 
306476,48 68 
306479,47 74 
