********************
Experiment,   Pi_Causal_5b
256283,7 74 
256283,7 4 
256302,42 66 
256328,83 69 
256352,18 75 
256785,7 66 
256795,74 69 
256921,04 75 
257116,76 66 
257129,32 69 
260298,72 68 
262131,32 74 
262131,32 65 
262131,32 3 
263105,32 66 
263117,25 69 
263280,06 75 
263409,04 66 
263417,46 69 
264219,66 75 
264389,77 66 
264401,56 69 
265267,23 75 
265440,81 66 
265452,47 69 
266137,49 68 
266262,92 74 
266262,92 65 
266262,92 3 
266401,8 66 
266402,94 69 
267511,46 75 
267644,65 66 
267654,21 69 
270187,37 75 
270628,93 64 
270639,65 68 
270708,05 74 
270708,05 65 
270708,05 3 
270901,71 66 
270906,69 69 
271527,58 75 
271813,65 66 
271823,9 69 
274726,31 68 
274751,96 74 
274751,96 65 
274751,96 3 
275790,33 66 
275793,52 69 
275900,9 75 
276113,69 66 
276127,17 69 
277327,36 75 
277544,87 66 
277561,57 69 
278403,65 75 
278624,85 66 
278629,32 69 
278762,82 68 
278997,58 74 
278997,58 65 
278997,58 3 
279041,69 66 
279046,32 69 
280108,46 75 
280324,72 66 
280330,34 69 
280767,37 75 
281041,23 66 
281047,62 69 
282335,74 75 
282544,74 66 
282548,82 69 
283016,04 68 
283384,73 74 
283384,73 65 
283384,73 3 
283609,48 66 
283616,16 69 
286667,17 75 
286877,8 66 
286885,33 69 
287175,59 75 
287403,96 64 
287419,13 68 
287692,76 74 
287692,76 65 
287692,76 3 
287912,69 66 
287919,45 69 
288132,96 75 
288380,43 66 
288386,55 69 
288935,43 75 
289017,32 66 
289020,36 69 
291487,86 75 
291688,89 66 
291705,81 69 
291739,25 68 
292495,47 74 
292495,47 65 
292495,47 3 
292672,79 66 
292689,73 69 
293192,78 75 
293372,86 66 
293390,28 69 
294255,49 75 
294405,57 66 
294408,14 69 
295291,29 75 
295420,94 66 
295425,4 69 
296214,96 75 
296424,72 66 
296442,6 69 
296509,53 68 
296925 74 
296925 65 
296925 3 
297020,75 66 
297026,44 69 
297235,35 75 
297348,73 66 
297360,42 69 
299197,57 75 
299372,67 66 
299378,28 69 
300031,53 75 
300168,61 66 
300178,8 69 
300660,72 75 
301144,52 64 
301146,16 68 
301245,39 74 
301245,39 65 
301245,39 3 
301353,05 66 
301363,15 69 
305266,42 68 
305839,69 74 
305839,69 65 
305839,69 3 
306209,25 66 
306216,67 69 
309853,22 68 
315776,3 74 
315776,3 65 
315776,3 3 
316432,66 66 
316441,15 69 
319335,82 75 
319824,82 64 
319827,7 68 
319901,27 74 
319901,27 65 
319901,27 3 
320149,39 66 
320160,68 69 
320648,74 75 
320796,93 66 
320811,19 69 
323039,37 75 
323316,74 66 
323329,77 69 
323596,85 75 
324002,98 64 
324013,66 68 
324048,69 74 
324048,69 65 
324048,69 3 
324404,73 66 
324413,93 69 
327379,31 75 
327913,67 66 
327916,99 69 
328032,46 75 
328172,85 64 
328183,49 68 
329127,28 74 
329127,28 4 
329240,52 66 
329250,95 69 
329671,25 75 
329765,13 66 
329768,13 69 
329968,61 75 
330140,85 66 
330151,8 69 
331214,78 75 
331613,89 66 
331619,49 69 
331749,38 75 
332183,76 66 
332186,69 69 
332272,22 75 
332481,17 66 
332486,83 69 
333137,57 68 
334415,3 74 
334415,3 65 
334415,3 3 
335061,06 66 
335072,5 69 
338425,18 68 
338511,81 74 
338511,81 65 
338511,81 3 
339208,79 66 
339225,16 69 
339767,22 75 
339820,18 66 
339825,83 69 
340286,2 75 
340356,61 66 
340359,84 69 
340608,78 75 
340716,77 66 
340726,43 69 
341579,57 75 
341984,69 66 
341994 69 
342203,25 75 
342372,71 66 
342377,89 69 
342528,07 68 
342779,19 74 
342779,19 65 
342779,19 3 
343109,5 66 
343111,68 69 
344092,86 75 
344340,53 66 
344345,87 69 
345119,16 75 
345361,2 66 
345363,49 69 
345809,32 75 
345880,84 66 
345897,04 69 
346163,35 75 
346372,57 66 
346380,7 69 
346735,66 75 
346994,41 64 
346998,14 68 
347113,02 74 
347113,02 65 
347113,02 3 
347384,66 66 
347398,11 69 
347863,46 75 
348068,59 66 
348081,99 69 
348228,01 75 
348281,32 66 
348298,8 69 
350087,01 75 
350248,76 66 
350250,32 69 
351134,73 68 
351368,34 74 
351368,34 65 
351368,34 3 
351692,91 66 
351701,35 69 
352023,56 75 
352692,61 66 
352702,16 69 
353855,22 75 
354100,59 66 
354103,55 69 
354705,01 75 
354856,71 66 
354870,65 69 
355387,8 68 
355743,32 74 
355743,32 65 
355743,32 3 
355972,64 66 
355988,18 69 
358147,34 75 
358320,81 66 
358323,5 69 
358671,07 75 
358816,61 66 
358823,52 69 
359757,58 68 
359775,47 74 
359775,47 65 
359775,47 3 
360009,12 66 
360024,35 69 
360451,48 75 
360712,9 66 
360724,99 69 
362052,89 75 
362136,81 66 
362142,7 69 
362613,26 202
362613,26 159
362613,26 170
363610,98 68 
363636,29 74 
363636,29 4 
363793,8 66 
363810,57 69 
364308,36 75 
364702,65 66 
364711,38 69 
365252,42 75 
365344,83 66 
365361,8 69 
366108,96 75 
366313,08 66 
366329,23 69 
366722,58 75 
366956,71 66 
366963,06 69 
367218,71 75 
367404,57 66 
367413,41 69 
367647,23 68 
367817,18 74 
367817,18 4 
367941,53 66 
367947,24 69 
368201,39 75 
368421,75 66 
368430,83 69 
368975,62 75 
369508,72 66 
369515 69 
369667,54 75 
369888,52 66 
369898,64 69 
370597,33 75 
370709,18 66 
370716,25 69 
371833,68 68 
373575,22 74 
373575,22 4 
373968,73 66 
373985 69 
374510,6 73 
377587,92 68 
378543,48 74 
378543,48 4 
378935,02 66 
378938,87 69 
382558,55 68 
383010,57 65 
383010,57 1 
383610,57 65 
383610,57 1 
387510,38 65 
387510,38 1 
389310,63 65 
389310,63 1 
390410,51 65 
390410,51 1 
400210,42 65 
400210,42 1 
400295,26 74 
400295,26 4 
400380,8 66 
400388,81 69 
403191,37 75 
403352,58 66 
403357,46 69 
404110,96 75 
404308,87 64 
404325,77 68 
405218,13 74 
405218,13 4 
405416,76 66 
405425,71 69 
407410,47 73 
408119,58 75 
408240,65 66 
408244,55 69 
409228,96 68 
409327,69 74 
409327,69 4 
409499,4 66 
409512,09 69 
413348,68 68 
416510,43 65 
416510,43 1 
425566,91 74 
425566,91 4 
425647,97 66 
425657,73 69 
428383,54 75 
428524,28 66 
428526,91 69 
429202,68 75 
429437,96 66 
429444,27 69 
429577,72 68 
430410,86 73 
435759,69 74 
435759,69 4 
436068,05 66 
436082,34 69 
439768,73 68 
440483,2 74 
440483,2 4 
440709,07 66 
440719,2 69 
444488,85 68 
447471,13 74 
447471,13 4 
447688,3 66 
447691,48 69 
449322,76 75 
449376,88 66 
449392,54 69 
450543,54 75 
450710,44 73 
450917,02 66 
450927,08 69 
451035,99 75 
451102,11 66 
451110,49 69 
451210,42 73 
451477,82 68 
452810,69 73 
453310,44 73 
454610,5 73 
456210,54 65 
456210,54 1 
456710,56 65 
456710,56 1 
459911,46 65 
459911,46 1 
460110,53 65 
460110,53 1 
472196,45 74 
472196,45 4 
472320,47 66 
472326,73 69 
476213,26 68 
486510,59 65 
486510,59 1 
489110,41 65 
489110,41 1 
507710,49 65 
507710,49 1 
519610,52 65 
519610,52 1 
522955,44 74 
522955,44 4 
523244,49 66 
523249 69 
525110,39 73 
525471,5 75 
525651,92 66 
525667,35 69 
526968,67 68 
529518,39 74 
529518,39 4 
530229,5 66 
530237,59 69 
530419,25 75 
530572,5 66 
530588,03 69 
531468,13 75 
531656,41 66 
531672,18 69 
532538,82 75 
532629,13 66 
532639,32 69 
533523,38 68 
536271,06 74 
536271,06 4 
536467,91 66 
536475,8 69 
540278,77 68 
541226,67 74 
541226,67 4 
541500,56 66 
541512,69 69 
545232,6 68 
545510,42 65 
545510,42 1 
547610,45 65 
547610,45 1 
551010,45 65 
551010,45 1 
551611,04 65 
551611,04 1 
554596,69 74 
554596,69 4 
554736,95 66 
554739,6 69 
556550,94 75 
556668,65 66 
556674,31 69 
558609,41 68 
559226,81 74 
559226,81 4 
559288,48 66 
559292,98 69 
563246,33 68 
563630,83 74 
563630,83 4 
563760,53 66 
563763,04 69 
564531,46 75 
564640,4 66 
564647,07 69 
567649,5 68 
567867,03 74 
567867,03 4 
568336,38 66 
568349,81 69 
571886,24 68 
593911,02 65 
593911,02 1 
594310,39 65 
594310,39 1 
596910,54 65 
596910,54 1 
603510,55 65 
603510,55 1 
606483,34 74 
606483,34 4 
606680,34 66 
606695,73 69 
607000,64 75 
607320 66 
607329,6 69 
607420,13 75 
607676,51 66 
607679,87 69 
607960,53 75 
608315,53 66 
608330,34 69 
608599,11 75 
608998,89 66 
609014,21 69 
609154,26 75 
609329,37 66 
609331,41 69 
610232,39 75 
610356,31 66 
610365,22 69 
610498,92 68 
610740,47 74 
610740,47 4 
610844,15 66 
610849,13 69 
611879,97 75 
612012,71 66 
612016,51 69 
612168,42 75 
612424,43 66 
612433,46 69 
613227,12 75 
613421,15 66 
613434,23 69 
613848,7 75 
614012,52 66 
614018,13 69 
614284,01 75 
614370,53 66 
614384,97 69 
614752,24 68 
620023,91 74 
620023,91 4 
620303,54 66 
620306,29 69 
624042,67 68 
644210,54 65 
644210,54 1 
646158,76 74 
646158,76 4 
646460,67 66 
646476,07 69 
647110,46 65 
647110,46 1 
650179,19 68 
651394,69 74 
651394,69 4 
651520,42 66 
651529,9 69 
652010,59 73 
655399,91 68 
655978,41 74 
655978,41 4 
656222,33 66 
656233,47 69 
659986,92 68 
677810,37 65 
677810,37 1 
684110,57 65 
684110,57 1 
695710,4 65 
695710,4 1 
698734,93 74 
698734,93 4 
698873,59 66 
698882,65 69 
701410,4 73 
702609,06 75 
703245,19 64 
703252,79 68 
703396,78 74 
703396,78 4 
703463,7 66 
703469,54 69 
707405,98 68 
707818,16 74 
707818,16 4 
707900,99 66 
707906,31 69 
711826,25 68 
712204,99 74 
712204,99 4 
712311,79 73 
712312,32 66 
712326,25 69 
712986,65 75 
713579,92 66 
713593,9 69 
716212,96 68 
716976,52 74 
716976,52 4 
717228,47 66 
717246,7 69 
720983,17 68 
722979,19 74 
722979,19 4 
723160,06 66 
723167,83 69 
726987,6 68 
730131,43 74 
730131,43 4 
730162,81 66 
730173,37 69 
730676,39 203
730676,39 150
730676,39 179
731675,03 68 
748791,91 74 
748791,91 65 
748791,91 3 
749560,44 66 
749571,6 69 
749664,16 75 
749844,87 66 
749855,23 69 
752807,25 68 
755386,84 74 
755386,84 65 
755386,84 3 
755803,68 66 
755809,8 69 
756458,68 75 
756536,5 66 
756543,4 69 
757343,55 75 
757424,42 66 
757427,42 69 
757846,64 75 
757992,44 66 
758011,18 69 
758499,99 75 
758556,91 66 
758561,83 69 
758901,26 75 
759007,78 66 
759011,9 69 
759395,76 68 
759814,58 74 
759814,58 65 
759814,58 3 
760036,06 66 
760045,92 69 
761690,96 75 
761884,15 66 
761897,39 69 
762637,77 75 
762816,06 66 
762831,47 69 
763199,47 75 
763670,75 66 
763682,08 69 
763755,72 75 
763984 64 
763999,02 68 
764922,62 74 
764922,62 65 
764922,62 3 
765136,12 66 
765149,87 69 
765883 75 
766098,03 66 
766100,81 69 
766200,17 75 
766280,61 66 
766284,11 69 
766827,41 75 
767072,33 66 
767084,67 69 
767298,68 75 
767589,16 66 
767601,74 69 
767807,65 75 
768064,44 66 
768069,05 69 
768128,45 75 
768207,86 66 
768218,88 69 
768286,94 75 
768579,96 66 
768586,02 69 
768702,54 75 
768948,21 64 
768952,93 68 
769346,86 74 
769346,86 65 
769346,86 3 
769637,14 66 
769653,36 69 
770643,29 75 
770856,16 66 
770871,19 69 
771060,61 75 
771324,56 66 
771338,26 69 
771531,17 75 
771780,41 66 
771788,56 69 
772424,52 75 
772652,46 66 
772655,62 69 
773334,97 75 
773540,2 64 
773556,37 68 
773874,48 74 
773874,48 65 
773874,48 3 
773987,54 66 
773990,19 69 
777715,83 75 
778288,22 64 
778293,47 68 
778379,05 74 
778379,05 65 
778379,05 3 
778616,17 66 
778626,8 69 
779058,87 75 
779324,08 66 
779327,36 69 
781203,78 75 
781488,46 66 
781495,69 69 
781586,91 75 
781812,92 66 
781829,24 69 
782396,73 68 
782491,44 74 
782491,44 65 
782491,44 3 
782728,54 66 
782729,9 69 
784492,18 75 
784584,15 66 
784598,02 69 
785343,28 75 
785460,22 66 
785465,52 69 
785924,56 75 
786080,14 66 
786083,01 69 
786311,72 75 
786755,83 64 
786766,4 68 
786919,05 74 
786919,05 65 
786919,05 3 
787092,07 66 
787100,1 69 
789107,94 75 
789359,99 66 
789368,35 69 
789932,29 75 
790116,47 66 
790119,05 69 
790492,31 75 
790680,31 66 
790686,03 69 
790778,25 75 
791047,97 64 
791052,96 68 
791520,12 74 
791520,12 65 
791520,12 3 
791656,19 66 
791670,15 69 
792612,13 75 
792704,63 66 
792721,27 69 
792852,37 75 
792973,03 66 
792988,13 69 
793421,95 75 
793688,32 66 
793705,31 69 
795539,78 68 
795940,2 74 
795940,2 4 
796457,6 66 
796473,9 69 
796638,35 75 
796912,28 66 
796924,1 69 
799959,99 68 
800366,75 74 
800366,75 65 
800366,75 3 
800708,86 66 
800710,24 69 
802974,93 75 
803331,91 66 
803345,65 69 
803403,68 75 
803612,22 66 
803629,21 69 
804036,18 75 
804168,07 66 
804179,94 69 
804380,38 68 
804436,08 74 
804436,08 65 
804436,08 3 
804572,1 66 
804579,89 69 
805563,18 75 
805697,6 66 
805714,14 69 
808030,36 75 
808127,43 66 
808132,76 69 
808200,67 75 
808311,86 66 
808316,52 69 
808436 75 
808532,43 64 
808549,63 68 
809050,78 74 
809050,78 65 
809050,78 3 
809204,6 66 
809216,82 69 
810506,46 75 
810628,18 66 
810634,56 69 
811283,22 75 
811401,24 66 
811418,47 69 
811670,53 75 
811827,96 66 
811835,46 69 
812234,9 75 
812332,05 66 
812335,96 69 
812631,16 75 
812775,86 66 
812786,27 69 
813070,26 68 
813323,63 74 
813323,63 65 
813323,63 3 
813483,95 66 
813503,61 69 
813899,9 75 
814116,76 66 
814120,54 69 
815307,03 75 
815421,8 66 
815438,5 69 
817339,7 68 
818214,98 74 
818214,98 65 
818214,98 3 
818680,51 66 
818690,63 69 
818848,02 75 
818944,21 66 
818957,56 69 
819550,68 75 
819712,51 66 
819724,83 69 
819951,51 75 
820063,81 66 
820075,07 69 
822010,33 75 
822090,01 66 
822093,34 69 
822226,97 68 
822235,49 74 
822235,49 65 
822235,49 3 
822401,71 66 
822410,11 69 
822558,87 75 
822752,2 66 
822760,47 69 
826012,17 75 
826188,15 66 
826196,43 69 
826263,4 68 
826599,97 74 
826599,97 65 
826599,97 3 
826828,32 66 
826830,58 69 
827104,08 75 
827309,3 66 
827314,26 69 
827882,68 75 
828263,47 66 
828281,37 69 
828350,71 75 
828472,2 66 
828481,47 69 
828830,5 75 
828920,84 66 
828931,8 69 
829218,81 75 
829708,54 66 
829715,8 69 
829791,7 75 
829851,45 66 
829865,89 69 
830246,88 75 
830440,1 66 
830449,7 69 
830616,52 68 
831087,48 74 
831087,48 65 
831087,48 3 
831246,97 66 
831250,33 69 
831426,6 75 
831560,67 66 
831567,17 69 
832243,06 75 
832468,27 66 
832484,57 69 
833886,86 75 
834112,16 66 
834119,45 69 
834506,08 75 
834610,45 66 
834619,5 69 
835071,92 75 
835272,12 64 
835286,91 68 
835650,56 74 
835650,56 65 
835650,56 3 
835712,48 66 
835720,37 69 
835850,24 75 
835957,1 66 
835970,63 69 
838498,17 75 
838908,01 66 
838922,77 69 
839002,62 75 
839312,39 66 
839323,16 69 
839656,73 68 
840066,68 74 
840066,68 65 
840066,68 3 
840523,57 66 
840540,62 69 
844077,11 68 
844803,87 74 
844803,87 65 
844803,87 3 
845380,54 66 
845394,37 69 
846122,1 75 
846264,23 66 
846278,38 69 
847062,88 75 
847344,13 66 
847346,79 69 
847596,23 75 
847991,75 66 
847996,88 69 
848128,66 75 
848367,91 66 
848380,11 69 
848814,09 68 
848846,94 74 
848846,94 65 
848846,94 3 
849060,38 66 
849063,78 69 
849400,17 75 
849563,72 66 
849580,89 69 
849755,8 75 
850016,58 66 
850031,24 69 
852458,95 75 
852703,03 66 
852716,66 69 
852767,86 75 
852999,99 64 
853016,92 68 
853378,95 74 
853378,95 65 
853378,95 3 
853683,81 66 
853700,7 69 
853906,6 75 
854021,53 66 
854034,29 69 
854690,8 75 
854751,84 66 
854768,19 69 
855123,14 75 
855340,27 66 
855351,96 69 
855630,36 75 
855901,04 66 
855902,44 69 
856064,67 75 
856236,49 66 
856252,64 69 
856632,24 75 
856936,74 66 
856953,25 69 
857075,42 75 
857599,46 64 
857604,07 68 
857716,74 74 
857716,74 65 
857716,74 3 
858080,51 66 
858087,64 69 
860390,94 75 
860596,02 66 
860606,14 69 
861723,51 68 
861774,8 74 
861774,8 65 
861774,8 3 
862131,8 66 
862140,43 69 
863254,53 75 
863406,04 66 
863408,64 69 
864443,09 75 
864592,71 66 
864609,02 69 
864903,78 75 
865124,15 66 
865126,31 69 
865459,17 75 
865652,2 66 
865659,89 69 
865793,81 68 
865919,62 74 
865919,62 65 
865919,62 3 
866256,13 66 
866260,28 69 
866431,26 75 
866660,06 66 
866677,25 69 
866935,85 75 
867067,54 66 
867077,6 69 
867734,84 75 
867964,27 66 
867978,25 69 
868371,28 75 
868660,63 66 
868662,12 69 
868946,8 75 
869205,21 66 
869212,54 69 
869575,98 75 
869843,75 66 
869846,67 69 
869930,04 68 
870038,42 74 
870038,42 65 
870038,42 3 
870267,94 66 
870279,99 69 
870483,1 75 
870884,09 66 
870897,13 69 
871098,61 75 
871232,08 66 
871247,4 69 
871564,14 75 
871620,15 66 
871631,03 69 
873594,87 75 
873797,15 66 
873816,05 69 
874049,87 68 
874239,69 74 
874239,69 65 
874239,69 3 
874499,97 66 
874516,55 69 
874762,63 75 
874952,15 66 
874966,92 69 
875996,17 75 
876124,38 66 
876134,47 69 
876994,89 75 
877204,17 66 
877218,63 69 
877566,38 75 
877647,12 66 
877652,37 69 
878078,74 75 
878253,67 64 
878269,42 68 
878640,26 74 
878640,26 65 
878640,26 3 
878705,77 66 
878719,87 69 
879958,8 75 
880165,34 66 
880171,25 69 
882540,25 75 
882892,19 64 
882906,38 68 
882950,8 74 
882950,8 65 
882950,8 3 
883228,16 66 
883239,98 69 
883568,07 75 
883692,84 66 
883706,95 69 
886959,68 68 
887311,94 74 
887311,94 65 
887311,94 3 
887507,86 66 
887510,02 69 
888558,48 75 
888740,26 66 
888744,17 69 
889378,7 75 
889469,64 66 
889477,97 69 
889874,91 75 
890076,52 66 
890095,34 69 
890522,84 75 
890705,4 66 
890712,24 69 
890859,43 75 
891019,96 66 
891029,2 69 
891329,72 68 
892831,04 74 
892831,04 65 
892831,04 3 
893035,82 66 
893047,3 69 
893529,64 75 
893729,43 66 
893731,5 69 
896850,48 68 
897803,99 74 
897803,99 65 
897803,99 3 
898464,29 66 
898468,12 69 
899178,51 75 
899336,07 66 
899352,16 69 
899621,46 75 
899747,98 66 
899752,81 69 
899982,99 75 
900116 66 
900119,87 69 
901003,66 75 
901143,39 66 
901153,62 69 
901674,37 75 
901735,75 66 
901737,49 69 
901821,63 68 
902927,63 74 
902927,63 65 
902927,63 3 
903155,92 66 
903171,88 69 
904078,61 75 
904205,38 66 
904222,57 69 
904474,5 75 
904591,46 66 
904606,18 69 
906886,5 75 
907528,71 64 
907541,75 68 
907663,16 74 
907663,16 65 
907663,16 3 
907864,42 66 
907875,33 69 
908391,84 75 
908611,83 66 
908625,89 69 
908831,87 75 
908979,78 66 
908992,84 69 
