********************
Experiment,   Pi_Causal_5b
196799,51 69 
197129,15 75 
197270,14 66 
197283,46 69 
200653,61 68 
206126,01 74 
206126,01 65 
206126,01 3 
206362,26 66 
206373,76 69 
207639,67 75 
207701,52 66 
207707,94 69 
209996,23 75 
210144,13 64 
210159,88 68 
211158,07 74 
211158,07 65 
211158,07 3 
211253,5 66 
211260,66 69 
211797,49 75 
211857,85 66 
211861,32 69 
212768,07 75 
212838,31 66 
212845,28 69 
214084,14 75 
214199,19 66 
214212,89 69 
215163,8 68 
215572,02 74 
215572,02 65 
215572,02 3 
215753,53 66 
215764,04 69 
218890,17 75 
218942,08 66 
218949,87 69 
219583,74 68 
220504,01 74 
220504,01 65 
220504,01 3 
220717,56 66 
220734,45 69 
221648,93 75 
221829,52 66 
221835,36 69 
223119,89 75 
223305,62 66 
223319,81 69 
224521,2 68 
227133,57 74 
227133,57 65 
227133,57 3 
227498,08 66 
227506,54 69 
228724,6 75 
228953,32 66 
228957,62 69 
230412,37 75 
230754,08 66 
230758,96 69 
231142,46 68 
231249,46 74 
231249,46 4 
231401,47 66 
231409,34 69 
233015,85 75 
233113,65 66 
233127,28 69 
234620,01 75 
234781,56 66 
234795,23 69 
235262,44 68 
235341,14 74 
235341,14 65 
235341,14 3 
235450,01 66 
235462,36 69 
236030,88 75 
236146,1 66 
236162,96 69 
239349,6 68 
239696,74 74 
239696,74 65 
239696,74 3 
240694,21 66 
240699,73 69 
240869,86 75 
241014,97 66 
241016,71 69 
242273,48 75 
242597,29 66 
242601,37 69 
242705,49 75 
242790,7 66 
242801,31 69 
243524,01 75 
243702,96 64 
243718,7 68 
244061,37 74 
244061,37 65 
244061,37 3 
244250,65 66 
244252,74 69 
244536,91 75 
244587,41 66 
244602,79 69 
248072,4 68 
256804,46 74 
256804,46 65 
256804,46 3 
257339,01 66 
257345,7 69 
260815,26 68 
262883,95 74 
262883,95 65 
262883,95 3 
263419,43 66 
263433,64 69 
265826,45 75 
265953,8 66 
265968,96 69 
266616,36 75 
267164,83 64 
267169,91 68 
267405,15 74 
267405,15 65 
267405,15 3 
267551 66 
267553,77 69 
267944,06 75 
268181,42 66 
268187,37 69 
268835,77 75 
268961,43 66 
268971,24 69 
270331,2 75 
270513,69 66 
270522,58 69 
270898,03 75 
271210,29 66 
271223,14 69 
271423,35 68 
271504,1 74 
271504,1 65 
271504,1 3 
271657,31 66 
271673,54 69 
275526,5 68 
276337,04 74 
276337,04 65 
276337,04 3 
276589,66 66 
276593,97 69 
280363,4 68 
284637,04 74 
284637,04 65 
284637,04 3 
284901,81 66 
284916,7 69 
288653,3 68 
299220,96 74 
299220,96 65 
299220,96 3 
299853,34 66 
299861,36 69 
300276,28 75 
300442,33 66 
300445,31 69 
303114,19 75 
303425,97 64 
303430,83 68 
303541,77 74 
303541,77 65 
303541,77 3 
303725,58 66 
303731,08 69 
304277,91 75 
304638,6 66 
304648,42 69 
307065,23 75 
307789,25 64 
307801,28 68 
316603,97 74 
316603,97 65 
316603,97 3 
317412,87 66 
317424,86 69 
320610,85 68 
321392,06 74 
321392,06 4 
321926,14 66 
321928,44 69 
325397,87 68 
326648,64 74 
326648,64 65 
326648,64 3 
327450,42 66 
327465,7 69 
330668,52 68 
336436,23 74 
336436,23 65 
336436,23 3 
337001,84 66 
337006,4 69 
340442,35 68 
342071,55 74 
342071,55 65 
342071,55 3 
342901,31 66 
342910,83 69 
346080,15 68 
350628,91 74 
350628,91 4 
351346,63 66 
351350,58 69 
352788,57 75 
353405,3 66 
353418,85 69 
354110,17 75 
354545,23 66 
354553,05 69 
354636,8 68 
354688,04 74 
354688,04 65 
354688,04 3 
354846,77 66 
354853,24 69 
355201,19 75 
355541,09 66 
355553,81 69 
355711,98 75 
355942,55 66 
355954,13 69 
356062,67 75 
356197,42 66 
356204,31 69 
356439,75 75 
356545,26 66 
356554,58 69 
357207,78 75 
357311,19 66 
357321,87 69 
358040,38 75 
358209,18 66 
358222,75 69 
358706,31 68 
359095,71 74 
359095,71 65 
359095,71 3 
359240,95 66 
359256,79 69 
360544,76 202
360544,76 159
360544,76 170
361542,22 68 
372741,78 65 
372741,78 1 
379641,66 65 
379641,66 1 
381041,63 65 
381041,63 1 
389141,98 74 
389141,98 4 
389633,64 66 
389646,38 69 
389790,06 75 
390245,3 66 
390247,08 69 
391548,12 75 
391726,55 66 
391731,49 69 
392053,83 75 
392217,77 66 
392231,72 69 
392587,18 75 
393249,7 64 
393265,87 68 
393593,45 74 
393593,45 4 
393733,69 66 
393749,57 69 
394141,66 73 
395484,64 75 
395617,08 66 
395634,31 69 
396720,98 75 
396805,38 66 
396818,56 69 
397020,1 75 
397165,15 66 
397168,85 69 
397602,64 68 
398016,87 74 
398016,87 4 
398229,08 66 
398236,27 69 
398617,1 75 
398780,69 66 
398786,8 69 
398899,27 75 
399014,48 66 
399020,29 69 
399641,61 73 
399788,19 75 
399965,65 66 
399971,13 69 
400328,57 75 
400433,27 66 
400438,28 69 
401239,79 75 
401345,32 66 
401355,43 69 
402022,66 68 
402439,79 74 
402439,79 4 
402505,43 66 
402523,1 69 
403492,87 75 
403598,07 66 
403607,34 69 
403905,22 75 
404109,2 66 
404124,45 69 
404241,55 73 
406459,47 68 
408241,57 65 
408241,57 1 
411641,68 65 
411641,68 1 
413568,97 74 
413568,97 4 
413741,88 66 
413748,07 69 
417584,56 68 
417644,6 65 
417644,6 1 
420541,65 65 
420541,65 1 
425441,67 65 
425441,67 1 
426341,74 65 
426341,74 1 
432107,03 74 
432107,03 4 
432193,62 66 
432195,67 69 
436115,18 68 
439941,66 65 
439941,66 1 
444241,62 65 
444241,62 1 
444571,17 74 
444571,17 4 
444665,13 66 
444671,66 69 
446541,76 73 
448591,33 68 
452541,61 65 
452541,61 1 
461741,59 65 
461741,59 1 
470341,7 65 
470341,7 1 
484100,84 74 
484100,84 4 
484413,19 66 
484418,55 69 
488121,87 68 
491451,82 74 
491451,82 4 
491757,58 66 
491774,14 69 
495460,62 68 
505541,64 65 
505541,64 1 
508741,62 65 
508741,62 1 
521241,66 65 
521241,66 1 
526501,34 74 
526501,34 4 
526590,7 66 
526600,78 69 
527529,88 75 
528061,39 66 
528068,48 69 
529880,97 75 
529996,77 66 
530003,28 69 
530520,56 68 
542616,27 74 
542616,27 4 
542805,3 66 
542812,98 69 
546633,11 68 
547726,99 74 
547726,99 4 
548128,85 66 
548133,84 69 
550041,77 73 
550077,81 75 
550568,76 66 
550585,63 69 
551179,51 75 
551274,5 66 
551286,13 69 
551736,79 68 
557530,46 74 
557530,46 4 
558045,31 66 
558057,91 69 
559729,08 75 
559941,78 73 
559968,89 66 
559976,44 69 
561544,17 68 
562641,71 73 
574741,63 65 
574741,63 1 
575041,73 65 
575041,73 1 
599141,69 65 
599141,69 1 
600841,58 65 
600841,58 1 
602941,7 65 
602941,7 1 
608141,71 65 
608141,71 1 
634441,67 65 
634441,67 1 
655008,23 74 
655008,23 4 
655176,55 66 
655181,85 69 
658141,64 73 
659018,37 68 
659541,58 65 
659541,58 1 
663041,69 65 
663041,69 1 
669841,66 65 
669841,66 1 
694142,26 74 
694142,26 4 
694788,44 66 
694795,34 69 
694881,44 75 
694997,21 66 
695012,26 69 
697787,2 75 
698560,52 64 
698565,13 68 
698763,48 74 
698763,48 4 
698968,88 66 
698981,9 69 
699751,48 75 
699852,26 66 
699865,92 69 
702479,62 75 
703176,11 64 
703185,14 68 
703642,13 73 
704841,66 73 
719642,96 74 
719642,96 4 
720008,77 66 
720014,61 69 
723650,9 68 
726311,27 74 
726311,27 4 
726601,24 66 
726603,47 69 
727841,79 73 
730322,64 68 
740188,31 74 
740188,31 4 
740310,06 66 
740313,33 69 
744199,99 68 
756341,64 65 
756341,64 1 
757441,55 65 
757441,55 1 
768320,53 203
768320,53 150
768320,53 179
769319,35 68 
794466,87 74 
794466,87 4 
794815,8 66 
794821,55 69 
798474,55 68 
825710,61 74 
825710,61 65 
825710,61 3 
825940,12 66 
825945,35 69 
829731,54 68 
830611,68 74 
830611,68 65 
830611,68 3 
830720,62 66 
830732,14 69 
834619,19 68 
836987,39 74 
836987,39 65 
836987,39 3 
837218,5 66 
837220,67 69 
841006,82 68 
841559,24 74 
841559,24 4 
841813,5 66 
841823,93 69 
842538,7 75 
842820,07 66 
842824,96 69 
845577,03 68 
868992,12 74 
868992,12 65 
868992,12 3 
869244,11 66 
869261,48 69 
870309 75 
870428,15 66 
870445,77 69 
872997,92 68 
874411,79 74 
874411,79 4 
874544,47 66 
874549,2 69 
875342,82 75 
875413,65 66 
875416,28 69 
876850,68 75 
877069,09 66 
877084,15 69 
877803,18 75 
877939,64 66 
877951,48 69 
878418,79 68 
879555,71 74 
879555,71 65 
879555,71 3 
879756,45 66 
879769,47 69 
882466,71 75 
882828,18 66 
882839 69 
883028,03 75 
883248,31 66 
883256,21 69 
883573,02 68 
884472,58 74 
884472,58 4 
884780,38 66 
884790,11 69 
885170,74 75 
885289,47 66 
885307,1 69 
885878,82 75 
886046,62 66 
886057,7 69 
886550,76 75 
886619,71 66 
886624,85 69 
888493,2 68 
889736,55 74 
889736,55 4 
890306,26 66 
890311,01 69 
892083,36 75 
892274,06 66 
892279,34 69 
892675,57 75 
892841,25 66 
892846,36 69 
893747,15 68 
897959,08 74 
897959,08 65 
897959,08 3 
898405,32 66 
898417 69 
899340,48 75 
899456,01 66 
899467,86 69 
900480,77 75 
900556,3 66 
900568,76 69 
901969,98 68 
905427,91 74 
905427,91 65 
905427,91 3 
905744,32 66 
905756,7 69 
909442,35 68 
912819,16 74 
912819,16 65 
912819,16 3 
912968,85 66 
912978,14 69 
914362,47 75 
914440,32 66 
914446,19 69 
915023,6 75 
915277,51 66 
915280,25 69 
915566,74 75 
915621,75 66 
915630,18 69 
916729,63 75 
916860,56 64 
916864,55 68 
917802,92 74 
917802,92 65 
917802,92 3 
917968,05 66 
917981,97 69 
919170,31 75 
919348,7 66 
919366,36 69 
920570,79 75 
920695,89 66 
920700,97 69 
921678,64 75 
921856,42 64 
921868,27 68 
922271,83 74 
922271,83 65 
922271,83 3 
922492,19 66 
922502,14 69 
922715,68 75 
922991,74 66 
923002,44 69 
924563,1 75 
924664,69 66 
924670,41 69 
926288,62 68 
927256 74 
927256 65 
927256 3 
927452,32 66 
927455,77 69 
930815,43 75 
930951,78 66 
930958,6 69 
931275,57 68 
933632,62 74 
933632,62 65 
933632,62 3 
933845,67 66 
933860,67 69 
935928,62 75 
936040,13 66 
936045,75 69 
936583,68 75 
936864,84 66 
936879,66 69 
937401,48 75 
937636,28 66 
937647,01 69 
937680,34 68 
937915,12 74 
937915,12 65 
937915,12 3 
938221,06 66 
938230,67 69 
938454,63 75 
938523,78 66 
938530,96 69 
939977,45 75 
940163,81 66 
940165,66 69 
940874,61 75 
941156,95 66 
941166,27 69 
941933,91 68 
942674,8 74 
942674,8 65 
942674,8 3 
942735,35 66 
942750,74 69 
944127,49 75 
944276,03 66 
944285,32 69 
946687,53 68 
958566,62 74 
958566,62 65 
958566,62 3 
958897,73 66 
958913,08 69 
962582,84 68 
969323,84 74 
969323,84 65 
969323,84 3 
969396,48 66 
969404,51 69 
972734,5 75 
972892,82 66 
972907,09 69 
973340,78 68 
973382,94 74 
973382,94 65 
973382,94 3 
973576,11 66 
973590,9 69 
977394,11 68 
990911,82 74 
990911,82 65 
990911,82 3 
991237,55 66 
991254,44 69 
991862,85 75 
992045,22 66 
992055,21 69 
992259,8 75 
992506,94 66 
992522,37 69 
992744,43 75 
992947,82 66 
992955,98 69 
993174,32 75 
993259,74 66 
993272,81 69 
994103,38 75 
994177,14 66 
994190,15 69 
994811,54 75 
994936,24 64 
994940,66 68 
995064,54 74 
995064,54 65 
995064,54 3 
995244,65 66 
995257,47 69 
995671,82 75 
995871,75 66 
995874,68 69 
995953,46 75 
995966,57 66 
995991,43 69 
996694,73 75 
996783,81 66 
996791,94 69 
997201,04 75 
997348,71 66 
997359,59 69 
998306,14 75 
998432,35 66 
998443,28 69 
999077,24 68 
999392,4 74 
999392,4 65 
999392,4 3 
999439,02 66 
999444,16 69 
1000721,56 75 
1000883,68 66 
1000895,52 69 
1001207,69 75 
1001312,26 66 
1001328,72 69 
1002083,75 75 
1002287,96 66 
1002296,13 69 
1002675,59 75 
1002865,73 66 
1002879,9 69 
1003130,56 75 
1003292,52 66 
1003297,16 69 
1003413,99 68 
1003671,37 74 
1003671,37 65 
1003671,37 3 
1003944,78 66 
1003947,39 69 
1004143,23 75 
1004388,17 66 
1004397,74 69 
1005266,7 75 
1005376,9 66 
1005381,97 69 
1005594,89 75 
1005813,09 66 
1005815,58 69 
1007060,96 75 
1007175,68 66 
1007183,21 69 
1007683,87 68 
1007720,61 74 
1007720,61 4 
1007768,51 66 
1007783,58 69 
1008102,22 75 
1008247,77 66 
1008250,79 69 
1009211,5 75 
1009323,18 66 
1009334,84 69 
1009379,12 75 
1009915,97 66 
1009918,89 69 
1011736,85 68 
1015899,48 74 
1015899,48 65 
1015899,48 3 
1016172,12 66 
1016190,09 69 
1019909,82 68 
1024151,8 74 
1024151,8 65 
1024151,8 3 
1024424,91 66 
1024429,96 69 
1024610,78 75 
1024689,44 66 
1024696,52 69 
1028165,96 68 
1029082,64 74 
1029082,64 65 
1029082,64 3 
1029300,3 66 
1029316,63 69 
1033103,14 68 
1035811,94 74 
1035811,94 65 
1035811,94 3 
1035936,69 66 
1035938,7 69 
1039824,75 68 
1046946,34 74 
1046946,34 65 
1046946,34 3 
1047199,84 66 
1047213,6 69 
1050966,93 68 
1052592,74 74 
1052592,74 65 
1052592,74 3 
1052860,27 66 
1052868,03 69 
1053974,35 75 
1054099,67 66 
1054102,36 69 
1055121,23 75 
1055268,23 66 
1055270,25 69 
1055889,01 75 
1056163,6 66 
1056170,49 69 
1056483,08 75 
1056576,51 66 
1056587,64 69 
1056604,94 68 
1057728,69 74 
1057728,69 4 
1057835,19 66 
1057838,47 69 
1061741,41 68 
1061946,89 74 
1061946,89 65 
1061946,89 3 
1062252,22 66 
1062258,51 69 
1065961,37 68 
1076856,87 74 
1076856,87 65 
1076856,87 3 
1076911,94 66 
1076919,97 69 
1080872,69 68 
1081594,14 74 
1081594,14 4 
1082191,65 66 
1082206,91 69 
1082423,6 75 
1082631,7 66 
1082640,61 69 
1083155,06 75 
1083237,19 66 
1083241,17 69 
1083466,62 75 
1083500 66 
1083508,71 69 
1085609,84 68 
1093706,96 74 
1093706,96 65 
1093706,96 3 
1094139,66 66 
1094149,33 69 
1097719,28 68 
1104866,28 74 
1104866,28 65 
1104866,28 3 
1105019,29 66 
1105024,36 69 
1105391,45 75 
1105535,76 66 
1105541,42 69 
1105923,94 75 
1106076,63 66 
1106091,85 69 
1106452,78 75 
1106589,22 66 
1106592,23 69 
1107119,27 75 
1107364,31 66 
1107376,12 69 
1108428,61 75 
1108575,93 66 
1108593,74 69 
1108877,47 68 
1109051,91 74 
1109051,91 65 
1109051,91 3 
1109213,07 66 
1109227,49 69 
1109488,67 75 
1109695,75 66 
1109711,23 69 
1110428,46 75 
1110523,36 66 
1110528,73 69 
1110836,06 75 
1110912,05 66 
1110928,84 69 
1111943,89 75 
1112087,64 66 
1112096,39 69 
1113064,09 68 
1115637,82 74 
1115637,82 65 
1115637,82 3 
1116313,42 66 
1116316,25 69 
1119652,33 68 
1121954,64 74 
1121954,64 65 
1121954,64 3 
1122087,68 66 
1122104,03 69 
1124775,23 204
1124775,23 155
1124775,23 175
1125774,07 68 
1126124,42 74 
1126124,42 4 
1126247,47 66 
1126257,16 69 
1126854,39 75 
1127067,47 66 
1127074,46 69 
1127454,5 75 
1127604,69 66 
1127608,27 69 
1128246,86 75 
1128372,06 66 
1128375,46 69 
1128722,9 75 
1128855,35 66 
1128859,24 69 
1130143,88 68 
1133673,41 65 
1133673,41 1 
1140667,68 74 
1140667,68 4 
1141075,05 66 
1141085,06 69 
1142673,46 65 
1142673,46 1 
1143073,38 65 
1143073,38 1 
1144688,49 68 
1156273,43 65 
1156273,43 1 
1161573,58 65 
1161573,58 1 
1192779,42 74 
1192779,42 65 
1192779,42 3 
1193095,41 66 
1193108,32 69 
1196794,46 68 
1215782 74 
1215782 4 
1215875 66 
1215892,05 69 
1217531,84 75 
1217595,64 66 
1217610,04 69 
1218806,17 75 
1218936,27 66 
1218944,49 69 
1219602,1 75 
1219759,89 66 
1219761,95 69 
1219795,74 68 
1223473,43 65 
1223473,43 1 
1239973,62 65 
1239973,62 1 
1262000,64 74 
1262000,64 4 
1262159,18 66 
1262160,49 69 
1266014,06 68 
1272073,48 65 
1272073,48 1 
1277273,42 65 
1277273,42 1 
1287296,89 74 
1287296,89 65 
1287296,89 3 
1287771,44 66 
1287780,18 69 
1288396,95 75 
1288812,11 66 
1288814,54 69 
1289102,13 75 
1289287,2 66 
1289297,96 69 
1289507,29 75 
1289779,61 66 
1289781,97 69 
1290126,63 75 
1290544,18 66 
1290549,1 69 
1290891,88 75 
1291135,82 66 
1291149,35 69 
1291316,35 68 
1291410,62 74 
1291410,62 65 
1291410,62 3 
1291666,99 66 
1291683,03 69 
1292066,27 75 
1292170,88 66 
1292183,55 69 
1292850,57 75 
1292969,56 66 
1292984,09 69 
1293657,82 75 
1293752,83 66 
1293768,03 69 
1294263,41 75 
1294345,05 66 
1294351,82 69 
1294691,04 75 
1294967,28 66 
1294969,32 69 
1295204,07 75 
1295625,34 64 
1295636,23 68 
1295978,22 74 
1295978,22 4 
1296183,57 66 
1296186,65 69 
1296674,34 75 
1296891,82 66 
1296903,78 69 
1298697,37 75 
1298928,09 66 
1298939,8 69 
1299371,12 75 
1299558,86 66 
1299572,76 69 
1299989,45 68 
1300162,2 74 
1300162,2 4 
1300279,16 66 
1300289,77 69 
1300742,69 75 
1300875,58 66 
1300890,1 69 
1301274,47 75 
1301491,85 66 
1301507,26 69 
1302626,98 75 
1302847,36 66 
1302858,6 69 
1303243,22 75 
1303339,13 66 
1303342,13 69 
1304176,2 68 
1304353,68 74 
1304353,68 65 
1304353,68 3 
1304494,14 66 
1304509,48 69 
1307373,54 65 
1307373,54 1 
1308362,75 68 
1309507,24 74 
1309507,24 4 
1309639,16 66 
1309646,71 69 
1310183,33 75 
1310311,4 66 
1310314,02 69 
1310750,33 75 
1310911,55 66 
1310914,47 69 
1311487,54 75 
1311555,54 66 
1311564,91 69 
1312495,25 75 
1312651,19 66 
1312665,74 69 
1312913,62 75 
1313059,73 66 
1313066,04 69 
1313516,57 68 
1313973,38 65 
1313973,38 1 
1317528,54 74 
1317528,54 4 
1317620,43 66 
1317636,13 69 
1318331,09 75 
1318543,65 66 
1318553,56 69 
1319053,57 75 
1319147,02 66 
1319154,06 69 
1319558,11 75 
1319703,63 66 
1319721,23 69 
1320030,99 75 
1320236,59 66 
1320238,63 69 
1320732,01 75 
1320744,24 66 
1320756,36 69 
1321163,81 75 
1321435,47 66 
1321439,12 69 
1321539,19 68 
1321708,5 74 
1321708,5 4 
1321962,99 66 
1321972,88 69 
1322458,14 75 
1322525,51 66 
1322540,08 69 
1323095,1 75 
1323195,47 66 
1323207,18 69 
1323234,44 75 
1323366,99 66 
1323373,9 69 
1324422,88 75 
1324483,59 66 
1324491,46 69 
1325717,81 75 
1325851,16 64 
1325859,3 68 
1326522,67 74 
1326522,67 4 
1326743,65 66 
1326759,81 69 
1327243,56 75 
1327338,9 66 
1327343,97 69 
1328762 75 
1328940,43 66 
1328945,04 69 
1329168,32 75 
1329379,54 66 
1329395,18 69 
1329991,09 75 
1330112,95 66 
1330129,03 69 
1330529,65 68 
1331815,33 74 
1331815,33 65 
1331815,33 3 
1332002,96 66 
1332013,78 69 
1332491,03 75 
1332639,87 66 
1332647,68 69 
1334270,34 75 
1334456,74 66 
1334465,68 69 
1335365,32 75 
1335469,32 66 
1335483,23 69 
1335826,46 75 
1335942,87 64 
1335950,14 68 
1336391,3 74 
1336391,3 65 
1336391,3 3 
1336510,83 66 
1336517,47 69 
1337087,31 75 
1337204,03 66 
1337217,84 69 
1340404,03 68 
1341947,1 74 
1341947,1 65 
1341947,1 3 
1342263,62 66 
1342271,78 69 
1345729,84 75 
1345959,09 64 
1345975,32 68 
1346586,35 74 
1346586,35 65 
1346586,35 3 
1346783,01 66 
1346791,74 69 
1347105,43 75 
1347274,76 66 
1347292,08 69 
1348330,96 75 
1348507,18 66 
1348510,03 69 
1349200,01 75 
1349402,9 66 
1349410,65 69 
1350594,8 68 
1350607,67 74 
1350607,67 4 
1350735 66 
1350744,68 69 
1351830,8 75 
1352036,01 66 
1352045,71 69 
1352347,4 75 
1352542,81 66 
1352546,17 69 
1352843,55 75 
1352984,91 66 
1352996,44 69 
1354631,3 68 
1359650,35 74 
1359650,35 4 
1360139,47 66 
1360151,84 69 
1360323,65 75 
1360474,73 66 
1360485,47 69 
1361421,45 75 
1361499,68 66 
1361502,93 69 
1363671,48 68 
1364114,71 74 
1364114,71 65 
1364114,71 3 
1364267,83 66 
1364271,81 69 
1364658,99 75 
1364850,65 66 
1364855,77 69 
1367279,33 75 
1367351,84 66 
1367357,49 69 
1368124,68 68 
1369025,19 74 
1369025,19 65 
1369025,19 3 
1369256,16 66 
1369258,8 69 
1369695,12 75 
1369828,05 66 
1369842,6 69 
1373045,19 68 
1376450,58 74 
1376450,58 65 
1376450,58 3 
1376675,29 66 
1376681,1 69 
1378973,41 65 
1378973,41 1 
1380467,62 68 
1393673,51 65 
1393673,51 1 
1397273,43 65 
1397273,43 1 
1398773,32 65 
1398773,32 1 
1410473,35 65 
1410473,35 1 
1422573,62 65 
1422573,62 1 
1430801,03 74 
1430801,03 4 
1431027,9 66 
1431039,38 69 
1433573,53 65 
1433573,53 1 
1434809,36 68 
1435873,5 65 
1435873,5 1 
1442130,57 74 
1442130,57 65 
1442130,57 3 
1442407,04 66 
1442414,45 69 
1443234,65 75 
1443427,1 66 
1443432,2 69 
1443727,28 75 
1443855,33 66 
1443865,61 69 
1445816,5 75 
1446016,5 66 
1446033,92 69 
1446150,96 68 
1446335,64 74 
1446335,64 65 
1446335,64 3 
1446562,68 66 
1446568 69 
1450354,29 68 
1459126,36 74 
1459126,36 4 
1459274,62 66 
1459277,68 69 
1463147,13 68 
1471273,64 65 
1471273,64 1 
1479377,9 205
1479377,9 150
1479377,9 179
1480377,25 68 
1556522,34 74 
1556522,34 65 
1556522,34 3 
1556843,88 66 
1556851,61 69 
1560537,88 68 
1562168,66 74 
1562168,66 65 
1562168,66 3 
1562987,49 66 
1562989,84 69 
1566175,66 68 
1567957,41 74 
1567957,41 65 
1567957,41 3 
1568708,51 66 
1568710,91 69 
1571854,84 75 
1572454,12 64 
1572463,67 68 
