********************
Experiment,   Pi_Causal_5b
214396,76 69 
215166,38 75 
215467,51 66 
215480,71 69 
216818,04 75 
217073,1 66 
217081,93 69 
217879,02 75 
218071,65 66 
218082,97 69 
218133,04 68 
218949,51 74 
218949,51 4 
219179,62 66 
219183,51 69 
219599,48 75 
219772,18 66 
219784,05 69 
222310,77 75 
223031,54 64 
223036,52 68 
224898,01 74 
224898,01 65 
224898,01 3 
225367,55 66 
225371,66 69 
228907,61 68 
230549,85 74 
230549,85 4 
231307,11 66 
231309,77 69 
234562,52 68 
234565,47 74 
234565,47 65 
234565,47 3 
235258,79 66 
235262,42 69 
238485,49 75 
239011,22 64 
239015,48 68 
239099,44 74 
239099,44 65 
239099,44 3 
239445,96 66 
239449,09 69 
240330,56 75 
240412,17 66 
240416,46 69 
243118,63 68 
243586,34 74 
243586,34 65 
243586,34 3 
244753,4 66 
244769,65 69 
246734,93 75 
247126,04 66 
247138,15 69 
247189,82 75 
247435,72 66 
247438,55 69 
247605,47 68 
247815,95 74 
247815,95 65 
247815,95 3 
248055,41 66 
248072,27 69 
248441,88 75 
248679,42 66 
248689,4 69 
249371,41 75 
249451,79 66 
249457,19 69 
249982,58 75 
250111,42 66 
250123,83 69 
250594,2 75 
250799,09 66 
250807,64 69 
250931,45 75 
251147,34 66 
251157,89 69 
251542,7 75 
251790,91 66 
251808,39 69 
251825,69 68 
251922,89 74 
251922,89 65 
251922,89 3 
252212,08 66 
252225,3 69 
252335,98 75 
252616,01 66 
252625,67 69 
255928,33 68 
256606,4 74 
256606,4 65 
256606,4 3 
257087,15 66 
257095,69 69 
258513,67 75 
258608,05 66 
258613,66 69 
259585,77 75 
259767,43 66 
259781,11 69 
260346,41 75 
260630,92 64 
260648,55 68 
260735,43 74 
260735,43 65 
260735,43 3 
260911,44 66 
260915,33 69 
264470,96 75 
265042,73 64 
265052,18 68 
265118,27 74 
265118,27 65 
265118,27 3 
265335,41 66 
265352,31 69 
265946,82 75 
266019,62 66 
266036,12 69 
269138,51 68 
270694,58 74 
270694,58 4 
271222,87 66 
271239,79 69 
273251,38 75 
273374,6 66 
273391,48 69 
274709,39 68 
276123,85 74 
276123,85 4 
276691,43 66 
276694,02 69 
280129,99 68 
281287,08 74 
281287,08 65 
281287,08 3 
281835,44 66 
281847,88 69 
284520,64 75 
284975,79 66 
284983,7 69 
285062,38 75 
285235,47 66 
285250,6 69 
285300,98 68 
285747,37 74 
285747,37 65 
285747,37 3 
285931,39 66 
285934,4 69 
286289,83 75 
286542,99 66 
286551,84 69 
289753,96 68 
290261,98 74 
290261,98 65 
290261,98 3 
290642,79 66 
290654,59 69 
292111,07 75 
292268,12 66 
292272,89 69 
293162,77 75 
293339,52 66 
293356,7 69 
293755,32 75 
294060,06 66 
294073,89 69 
294155,11 75 
294383,12 64 
294390,86 68 
294859,3 74 
294859,3 65 
294859,3 3 
295053,75 66 
295058,67 69 
295503,62 75 
295692,15 66 
295708,47 69 
296036,18 75 
296091,85 66 
296108,8 69 
298877,76 68 
304242,21 74 
304242,21 65 
304242,21 3 
305091,4 66 
305098,91 69 
308251,42 68 
308427,54 74 
308427,54 65 
308427,54 3 
309111,38 66 
309119,04 69 
310889,9 75 
311020,06 66 
311036,83 69 
311519,27 75 
311723,55 66 
311737,37 69 
311865,66 75 
312007,89 66 
312020,97 69 
312438,08 68 
312520,19 74 
312520,19 65 
312520,19 3 
313068,2 66 
313071,83 69 
313118,11 75 
313183,69 66 
313189,04 69 
313606,15 75 
313691,32 66 
313705,52 69 
314910,69 75 
315103,32 66 
315106,62 69 
315247,38 75 
315366,63 66 
315373,66 69 
315889,84 75 
316047,4 66 
316057,3 69 
316433,67 75 
316595,93 64 
316607,73 68 
316718,94 74 
316718,94 65 
316718,94 3 
316839,64 66 
316841,27 69 
316958,4 75 
317059,84 66 
317074,76 69 
320517,93 75 
321167,37 64 
321177,9 68 
321285,51 74 
321285,51 65 
321285,51 3 
321531,58 66 
321544,81 69 
323601,74 75 
323759,41 66 
323763,2 69 
324570,81 75 
324783,31 66 
324797,29 69 
325114,82 75 
325443,39 64 
325447,96 68 
325562,62 74 
325562,62 65 
325562,62 3 
325930,42 66 
325948,22 69 
328485,32 75 
328835,5 66 
328850,44 69 
328910,12 75 
329178,76 66 
329184,54 69 
329567,76 68 
330342,26 74 
330342,26 65 
330342,26 3 
330499,71 66 
330501,67 69 
330930,8 75 
331079,93 66 
331085,7 69 
331269,71 75 
331448,77 66 
331452,46 69 
332685,68 75 
332819,8 66 
332836,81 69 
334355,57 68 
337761,52 74 
337761,52 4 
338474,96 66 
338491,02 69 
340983,2 75 
341623,5 66 
341626,78 69 
341721,8 75 
341951,72 64 
341960,4 68 
342335,24 74 
342335,24 65 
342335,24 3 
342462,41 66 
342477,42 69 
342538,2 75 
342723,16 66 
342727,8 69 
342934,76 75 
343129,23 66 
343144,61 69 
345565,56 75 
345690,91 66 
345696,56 69 
346146,09 75 
346214,77 66 
346230,29 69 
346302,3 75 
346598,42 64 
346613,92 68 
346741,91 74 
346741,91 65 
346741,91 3 
346967,41 66 
346980,98 69 
347429,88 75 
347549,02 66 
347564,65 69 
350593,98 75 
350759,32 64 
350767,23 68 
351494,17 74 
351494,17 65 
351494,17 3 
351731,29 66 
351734,51 69 
352204,29 75 
352691,07 66 
352702,21 69 
352720,73 75 
352951,13 66 
352969,07 69 
353289,86 75 
353423 66 
353436,06 69 
353550,44 75 
353799,75 66 
353803,08 69 
353929,68 75 
354135,32 66 
354153,01 69 
354563,11 75 
354763,22 66 
354770,15 69 
354961,36 75 
355446,52 66 
355453,96 69 
355471,42 75 
356426,62 64 
356438,07 68 
356601,82 74 
356601,82 65 
356601,82 3 
357212,56 66 
357222,09 69 
357255,65 75 
357742,57 66 
357755,72 69 
359509,31 75 
359751,24 66 
359757,27 69 
360043,21 75 
360130,58 66 
360140,91 69 
360197,9 75 
360330,62 66 
360341,02 69 
360450,44 75 
360691,63 64 
360708,26 68 
360895,21 74 
360895,21 65 
360895,21 3 
361531,29 66 
361542,05 69 
362057,6 75 
362407,23 66 
362409,47 69 
364911,29 68 
366034,69 74 
366034,69 65 
366034,69 3 
366107,59 66 
366112,5 69 
366161,48 75 
366956,59 66 
366962,85 69 
367107,03 75 
367615,01 66 
367629,94 69 
367733,36 75 
367807,49 66 
367813,39 69 
368902,6 75 
369055,18 66 
369064,31 69 
369462,19 75 
369572,44 66 
369581,39 69 
369858,51 75 
370055,7 64 
370065,11 68 
370490,88 74 
370490,88 65 
370490,88 3 
370686,53 66 
370698,91 69 
371203,47 75 
371307,09 66 
371316,08 69 
373665,39 75 
374059,31 66 
374068,43 69 
374181,8 75 
374387,42 66 
374402,1 69 
374502,17 68 
376242,31 74 
376242,31 4 
376769,11 66 
376786,84 69 
376846,7 75 
376989,22 202
376989,22 159
376989,22 170
377988,97 68 
378230,65 74 
378230,65 4 
378507,3 66 
378521,55 69 
379034,38 75 
379127,33 66 
379138,75 69 
379585,15 75 
379807,15 66 
379822,57 69 
380233,96 75 
380507,39 66 
380523,06 69 
380727,01 75 
380927,07 66 
380940,04 69 
381309,35 75 
381423,31 66 
381440,44 69 
382241,24 68 
386487,79 65 
386487,79 1 
394085,69 74 
394085,69 4 
394384,09 66 
394400,31 69 
397543,2 75 
397602,07 66 
397619,71 69 
397794,88 75 
397983,36 66 
397986,63 69 
398103,2 68 
398124,03 74 
398124,03 4 
398339,23 66 
398353,27 69 
398779,27 75 
399099,89 66 
399104,08 69 
399171,4 75 
399504,06 66 
399520,91 69 
400487,79 73 
402139,7 68 
402287,83 73 
403184,47 74 
403184,47 4 
403682,51 66 
403690,69 69 
407193,44 68 
408034,46 74 
408034,46 4 
408382,85 66 
408394,25 69 
408787,66 73 
410254,38 75 
410436,74 66 
410445,84 69 
412047,25 68 
421487,75 65 
421487,75 1 
423087,8 65 
423087,8 1 
434287,85 65 
434287,85 1 
437287,82 65 
437287,82 1 
460603,86 74 
460603,86 4 
460667,76 66 
460684,31 69 
460793,45 75 
461370,87 66 
461384,92 69 
463187,63 73 
464620,46 68 
465787,66 65 
465787,66 1 
480587,8 65 
480587,8 1 
481087,73 65 
481087,73 1 
485587,67 65 
485587,67 1 
492187,76 65 
492187,76 1 
505087,69 65 
505087,69 1 
511287,65 65 
511287,65 1 
512287,73 65 
512287,73 1 
513587,69 65 
513587,69 1 
514787,67 65 
514787,67 1 
519587,73 65 
519587,73 1 
523925,16 74 
523925,16 4 
524019,15 66 
524032,33 69 
524387,71 73 
527287,9 73 
527935,42 68 
528987,84 65 
528987,84 1 
536587,71 65 
536587,71 1 
537987,76 65 
537987,76 1 
561387,78 65 
561387,78 1 
564587,81 65 
564587,81 1 
569094,16 74 
569094,16 4 
569255,34 66 
569266,83 69 
569887,76 73 
573103,07 68 
577943 74 
577943 4 
578124,59 66 
578140,19 69 
581960,05 68 
582665,49 74 
582665,49 4 
582900,41 66 
582910,46 69 
582973,35 75 
583086,14 66 
583094 69 
585588,13 73 
586387,63 73 
586680,11 68 
590849,35 74 
590849,35 4 
591199,3 66 
591216,89 69 
594869,64 68 
596287,85 65 
596287,85 1 
596401,53 74 
596401,53 4 
596655,62 66 
596670,96 69 
600407,4 68 
601412,72 74 
601412,72 4 
602062,38 66 
602075,07 69 
605427,95 68 
610309,79 74 
610309,79 4 
610838,9 66 
610848,48 69 
611142,99 75 
611362,82 66 
611365,62 69 
614317,89 68 
619788,73 65 
619788,73 1 
624787,77 65 
624787,77 1 
629517,41 74 
629517,41 4 
629627,24 66 
629629,57 69 
629729,43 75 
630006,89 66 
630013,09 69 
630384,94 75 
630582,85 66 
630596,85 69 
631317,19 75 
631443,29 66 
631447,77 69 
631566,28 75 
631795,16 66 
631797,8 69 
632290,98 75 
632387,59 66 
632398,2 69 
633532,6 68 
633714,31 74 
633714,31 4 
633998,97 66 
634016,05 69 
634225,39 75 
634414,89 66 
634416,95 69 
635273,22 75 
635362,28 66 
635367,64 69 
635618,03 75 
635711,31 66 
635717,54 69 
637718,97 68 
639028,71 74 
639028,71 4 
639136,06 66 
639153,33 69 
639405,82 75 
639478,13 66 
639486,93 69 
639669,53 75 
639787,89 73 
639843,03 66 
639854,28 69 
641687,66 73 
641981,49 75 
642098,81 66 
642105,85 69 
642989,41 75 
643704,08 64 
643707,28 68 
644176,86 74 
644176,86 4 
644339,99 66 
644357,34 69 
644388,04 73 
644789,43 75 
644847,02 66 
644857,7 69 
648193,74 68 
650100,97 74 
650100,97 4 
650566,65 66 
650578,66 69 
654114,9 68 
655032,56 74 
655032,56 4 
655223,16 66 
655232,22 69 
659051,95 68 
664441,16 74 
664441,16 4 
664595,59 66 
664606,02 69 
668459,15 68 
677012,97 74 
677012,97 4 
677378,72 66 
677382,4 69 
677961,02 75 
678174,61 66 
678183,07 69 
678787,86 73 
679069,35 75 
679196,63 66 
679201,04 69 
679534,38 75 
679686,32 66 
679701,18 69 
681018,7 68 
683314,32 74 
683314,32 4 
683614,13 66 
683620,73 69 
685087,72 65 
685087,72 1 
687323,44 68 
688829,44 74 
688829,44 4 
688910,93 66 
688924,53 69 
692844,34 68 
692987,81 65 
692987,81 1 
696508,67 74 
696508,67 4 
696909,97 66 
696913,99 69 
698689,34 75 
699011,07 66 
699015,82 69 
700517,14 68 
706385,2 74 
706385,2 4 
706507,56 66 
706521,38 69 
707687,69 73 
709180,68 75 
709303,5 66 
709306,81 69 
710391,15 68 
712128,67 203
712128,67 150
712128,67 179
713127,14 68 
714481,74 74 
714481,74 65 
714481,74 3 
714881,89 66 
714894,31 69 
715606,05 75 
715666,23 66 
715678,37 69 
715800,98 75 
715978,76 66 
715995,2 69 
717305,13 75 
717682,11 66 
717696,51 69 
717762,5 75 
718026,47 66 
718030,09 69 
718329,95 75 
718574,48 64 
718580,72 68 
718870,55 74 
718870,55 65 
718870,55 3 
719258,57 66 
719264,38 69 
719461,21 75 
719566,5 66 
719581,26 69 
720097,4 75 
720398,84 66 
720415,25 69 
722884,08 68 
724014,22 74 
724014,22 65 
724014,22 3 
725301,11 66 
725302,2 69 
727244,66 75 
727834,92 66 
727837,82 69 
727921,67 75 
728158,26 64 
728171,18 68 
728770,63 74 
728770,63 65 
728770,63 3 
728908,04 66 
728921,74 69 
728986,21 75 
729422,77 66 
729438,77 69 
732693,13 75 
732934,47 64 
732941,59 68 
733308,67 74 
733308,67 65 
733308,67 3 
733562,66 66 
733575,24 69 
734090,82 75 
734174,56 66 
734192,38 69 
734566,81 75 
734799,35 66 
734809,54 69 
735259,02 75 
735330,63 66 
735343,3 69 
735702,73 75 
735934,5 66 
735943,73 69 
736457,12 75 
736578,76 66 
736594,22 69 
736919,01 75 
737242,38 66 
737244,99 69 
737328,31 68 
737472,88 74 
737472,88 65 
737472,88 3 
737605,85 66 
737611,86 69 
741481,43 68 
744076,88 74 
744076,88 65 
744076,88 3 
744474,45 66 
744483,64 69 
746965,32 75 
747324,89 66 
747335,75 69 
747394,95 75 
747602,35 66 
747619,29 69 
747950,92 75 
748374,49 64 
748386,54 68 
748460,74 74 
748460,74 65 
748460,74 3 
748686,37 66 
748703,45 69 
749253,16 75 
749354,08 66 
749370,61 69 
751601,66 75 
752011,01 66 
752022,65 69 
752105,54 75 
752295,08 66 
752306,39 69 
752473,09 68 
752769,93 74 
752769,93 65 
752769,93 3 
753061,87 66 
753073,39 69 
753249,08 75 
753722,32 66 
753740,62 69 
753856,77 75 
753974,57 66 
753990,81 69 
754915,38 75 
755225,63 66 
755241,8 69 
755340,82 75 
755538,53 66 
755542,01 69 
756101,97 75 
756386,09 66 
756392,67 69 
756573,05 75 
756706,96 66 
756709,65 69 
756776,36 68 
757617,1 74 
757617,1 65 
757617,1 3 
757898,43 66 
757910,41 69 
758203,08 75 
758414,41 66 
758427,51 69 
758658,39 75 
758787,09 66 
758794,46 69 
759113,89 75 
759219,13 66 
759228,14 69 
760009,47 75 
760238,8 66 
760245,85 69 
760601,99 75 
760802,57 66 
760812,65 69 
760989,26 75 
761094,47 66 
761096,5 69 
761630,64 68 
761905,33 74 
761905,33 65 
761905,33 3 
762054,67 66 
762063,57 69 
762578,4 75 
762790,64 66 
762797,8 69 
763048,86 75 
763167,54 66 
763181,2 69 
764148,99 75 
764350,43 66 
764365,48 69 
765144,46 75 
765338,56 66 
765349,44 69 
765916,86 68 
766256,35 74 
766256,35 65 
766256,35 3 
766434,43 66 
766450,3 69 
766717,41 75 
766803,71 66 
766817,35 69 
770069,41 75 
770287,48 64 
770303,27 68 
770744,76 74 
770744,76 65 
770744,76 3 
770890,95 66 
770903,67 69 
771460,85 75 
771521,78 66 
771537,66 69 
773973,38 75 
774110,88 66 
774122,79 69 
774269,08 75 
774519,92 66 
774523,13 69 
774756,69 68 
774781,65 74 
774781,65 65 
774781,65 3 
775034,75 66 
775040,11 69 
775633,81 75 
775751,76 66 
775757,41 69 
775901,04 75 
775957,6 66 
775974,21 69 
778737,1 75 
778994,26 64 
779009,85 68 
779256,46 74 
779256,46 65 
779256,46 3 
779502,62 66 
779510,22 69 
779837,54 75 
779919,71 66 
779927,32 69 
779974,6 75 
780025,16 66 
780027,84 69 
780517,04 75 
780594,82 66 
780611,06 69 
781149,47 75 
781405,06 66 
781411,71 69 
781558,77 75 
781679,96 66 
781695,22 69 
782537,23 75 
782738,69 66 
782746,32 69 
783121,06 75 
783354,33 64 
783363,17 68 
783846,32 74 
783846,32 65 
783846,32 3 
783958,52 66 
783963,71 69 
784265,33 75 
784534,64 66 
784547,41 69 
785037,42 75 
785286,37 66 
785298,27 69 
786264,47 75 
786503,17 66 
786515,57 69 
787246,64 75 
787486,4 66 
787499,65 69 
787867,03 68 
788002,27 74 
788002,27 65 
788002,27 3 
788110,83 66 
788116,8 69 
790580,76 75 
790715,22 66 
790718,88 69 
792020,52 68 
792477,78 74 
792477,78 65 
792477,78 3 
792686,31 66 
792703,63 69 
793063,26 75 
793250,12 66 
793254,3 69 
793405,36 75 
793741,56 66 
793754,41 69 
794080,87 75 
794197,54 66 
794204,82 69 
794594,55 75 
794866,31 66 
794872,12 69 
795657,1 75 
795765,98 66 
795772,93 69 
796168,37 75 
796350,1 66 
796356,8 69 
796489,89 68 
798498,87 74 
798498,87 65 
798498,87 3 
799102,85 66 
799108,44 69 
799239,56 75 
799282,89 66 
799292,31 69 
802461,69 75 
803016,56 64 
803028,2 68 
803097,32 74 
803097,32 65 
803097,32 3 
803394,61 66 
803411,79 69 
806468,72 75 
806646,55 66 
806664,25 69 
807114,96 68 
807186,34 74 
807186,34 65 
807186,34 3 
807542,14 66 
807548,22 69 
807666,38 75 
807826,55 66 
807831,88 69 
808801,28 75 
808837,59 66 
808849,31 69 
809282,29 75 
809414,52 66 
809433,01 69 
809802,54 75 
809873,8 66 
809883,43 69 
810346,18 75 
810706,65 66 
810717,53 69 
810964,91 75 
811162,62 66 
811167,89 69 
811201,42 68 
811625,05 74 
811625,05 65 
811625,05 3 
811754,4 66 
811768,37 69 
812405,56 75 
812854,74 66 
812868,98 69 
815637,88 68 
815670,42 74 
815670,42 65 
815670,42 3 
816470,92 66 
816488,44 69 
819140,65 75 
819493,79 66 
819507,35 69 
819593,37 75 
819810,59 64 
819824,28 68 
820130,47 74 
820130,47 65 
820130,47 3 
820735,38 66 
820741,65 69 
821164,88 75 
821236,15 66 
821242,68 69 
824144,36 68 
824193,74 74 
824193,74 4 
824835,83 66 
824844,7 69 
824922,15 75 
825342,5 66 
825345,2 69 
825407,66 75 
825702,76 66 
825712,12 69 
825888,83 75 
826142,22 66 
826145,75 69 
826389,42 75 
826522,66 66 
826529,37 69 
828214,24 68 
828825,73 74 
828825,73 65 
828825,73 3 
829286,32 66 
829298,19 69 
829916,65 75 
830058,16 66 
830065,42 69 
830638,73 75 
830882,41 66 
830899,35 69 
831608,78 75 
831758,91 66 
831766,75 69 
831785,06 75 
831930,21 66 
831933,57 69 
832834,23 68 
834468,73 74 
834468,73 65 
834468,73 3 
835349,38 66 
835352,81 69 
835461,03 75 
835682,35 66 
835686,39 69 
836560,82 75 
836835,7 66 
836837,31 69 
838488,85 68 
838539,43 74 
838539,43 65 
838539,43 3 
838750,62 66 
838755,55 69 
840430,35 75 
840911,45 66 
840923,67 69 
841285,64 75 
841507,22 66 
841524,12 69 
841846,54 75 
842140,78 66 
842157,97 69 
842453,82 75 
842694,23 64 
842708,38 68 
843125,61 74 
843125,61 65 
843125,61 3 
843438,83 66 
843442,33 69 
843881,71 75 
844126,67 66 
844142,82 69 
845166,94 75 
845303,05 66 
845310,36 69 
845833,15 75 
845998,55 66 
846010,91 69 
846558,82 75 
846579 66 
846594,67 69 
847145,17 68 
847702,52 74 
847702,52 65 
847702,52 3 
848427,39 66 
848429,54 69 
850965,1 75 
851210,91 66 
851214,99 69 
851457,69 75 
851523,33 66 
851531,75 69 
851715,37 68 
852113,94 74 
852113,94 65 
852113,94 3 
852286,4 66 
852299,21 69 
856135,26 68 
857581,22 74 
857581,22 65 
857581,22 3 
857719,27 66 
857736,43 69 
861589,54 68 
861884,23 74 
861884,23 65 
861884,23 3 
862207,38 66 
862223,18 69 
863880,75 75 
863922,69 66 
863924,65 69 
865628,34 75 
866102,89 64 
866109,7 68 
866193,66 74 
866193,66 65 
866193,66 3 
866406,56 66 
866409,81 69 
866930,57 75 
867187,51 66 
867193,67 69 
867329,53 75 
867698,36 66 
867710,74 69 
867870,43 75 
867950,74 66 
867960,92 69 
870212,82 68 
871821,23 74 
871821,23 65 
871821,23 3 
872478,39 66 
872481,03 69 
875850,54 68 
879896,95 74 
879896,95 65 
879896,95 3 
880498,74 66 
880503,83 69 
883906,69 68 
884464,46 74 
884464,46 65 
884464,46 3 
884870,22 66 
884873,75 69 
888476,59 68 
890326,26 74 
890326,26 65 
890326,26 3 
890954,38 66 
890961,76 69 
894347,99 68 
895072,89 74 
895072,89 65 
895072,89 3 
895913,97 66 
895915,95 69 
896676,53 75 
896838,08 66 
896850,12 69 
897522,07 75 
897642,47 66 
897650,29 69 
899084,67 68 
899573,27 74 
899573,27 65 
899573,27 3 
899738,31 66 
899752,1 69 
900214,12 75 
900542,12 66 
900552,41 69 
901837,07 75 
902134,45 66 
902137,11 69 
902585,36 75 
902855,98 66 
902870,85 69 
902965,72 75 
903759,7 64 
903771,58 68 
903840,68 74 
903840,68 4 
904065,53 66 
904072,41 69 
904751,27 75 
904831,11 66 
904839,01 69 
907017,25 75 
907546,19 66 
907557,96 69 
907858,08 68 
911820,82 74 
911820,82 65 
911820,82 3 
912189,82 66 
912194,91 69 
915830,92 68 
917425,63 74 
917425,63 65 
917425,63 3 
917564,99 66 
917582,01 69 
918613,3 75 
918842,24 66 
918849,78 69 
921040,8 75 
921111,82 66 
921118,22 69 
921435,06 68 
921548,58 74 
921548,58 65 
921548,58 3 
921801,98 66 
921818,78 69 
922211,03 75 
922358,39 66 
922369,57 69 
923224,65 75 
923394,35 66 
923403,14 69 
923805,65 75 
924014,31 66 
924020,29 69 
924396,91 75 
924598,93 66 
924604,23 69 
925060,56 75 
925354,32 66 
925371,42 69 
925498,1 75 
925510,5 66 
925538,11 69 
925540,05 75 
926050,64 64 
926055,37 68 
926090,84 74 
926090,84 65 
926090,84 3 
926254,84 66 
926272 69 
926300,31 75 
926509,89 66 
926522,19 69 
926678,12 75 
926850,22 66 
926856,02 69 
927808,51 75 
928054,37 66 
928056,92 69 
928217,85 75 
928272,23 66 
928290,24 69 
928913,22 75 
929046,04 66 
929057,48 69 
929684,93 75 
929870,25 66 
929875,03 69 
930108,64 68 
930117,84 74 
930117,84 65 
930117,84 3 
930570,19 66 
930575,61 69 
931929,07 75 
932126,25 66 
932143,13 69 
932362,41 75 
932470,51 66 
932476,73 69 
934144,87 68 
934202,11 74 
934202,11 65 
934202,11 3 
934382,19 66 
934394,8 69 
934977,67 75 
935294,36 66 
935312,22 69 
937081,22 75 
937266,24 66 
937280,38 69 
938029,74 75 
938298,18 64 
938314,52 68 
938537,16 74 
938537,16 65 
938537,16 3 
938935,64 66 
938948,31 69 
939741,21 75 
