********************
Experiment,   Pi_Causal_5b
166126,96 68 
169458,87 74 
169458,87 65 
169458,87 3 
169763,87 66 
169779,51 69 
173465,75 68 
174255 74 
174255 65 
174255 3 
174858,28 66 
174866,69 69 
178269,5 68 
178951,63 74 
178951,63 65 
178951,63 3 
179524,5 66 
179536,9 69 
182973,22 68 
183027,04 74 
183027,04 65 
183027,04 3 
184032,35 66 
184040,35 69 
187042,95 68 
187064,3 74 
187064,3 65 
187064,3 3 
187940,67 66 
187943,46 69 
191079,91 68 
191319,06 74 
191319,06 65 
191319,06 3 
192372,53 66 
192380,48 69 
193628,3 75 
193868,31 66 
193881,43 69 
194548,15 75 
195044,93 66 
195048,86 69 
195332,35 68 
196186,63 74 
196186,63 65 
196186,63 3 
198036,88 66 
198051,04 69 
199904,98 75 
200132,97 66 
200152,67 69 
200203,29 68 
200570,21 74 
200570,21 65 
200570,21 3 
202497,32 66 
202504,45 69 
204589,63 68 
207238,56 74 
207238,56 65 
207238,56 3 
207766,49 66 
207775,23 69 
211245,08 68 
215314,03 74 
215314,03 4 
216259,33 66 
216265,38 69 
216383,17 75 
216614,26 66 
216631,9 69 
219333,99 68 
223919,01 74 
223919,01 65 
223919,01 3 
224600,42 66 
224605,14 69 
227559,04 75 
228184,06 64 
228191,3 68 
228416,12 74 
228416,12 65 
228416,12 3 
228640,72 66 
228657,86 69 
230183,07 75 
230292,47 66 
230308,99 69 
231759,31 75 
231876,49 66 
231893,54 69 
232427,36 68 
232855,16 74 
232855,16 65 
232855,16 3 
233176,44 66 
233178,73 69 
234934,67 75 
235047,83 66 
235062,68 69 
235142,63 75 
235295,87 66 
235312,9 69 
236263,45 75 
236380,2 66 
236397,26 69 
236822,63 75 
237088,48 64 
237097,78 68 
238384,16 74 
238384,16 65 
238384,16 3 
238456,29 66 
238465,29 69 
239174,82 75 
239344,47 66 
239349,25 69 
242401,67 68 
243694,74 74 
243694,74 65 
243694,74 3 
244500,39 66 
244503,21 69 
247705,97 68 
248750,87 74 
248750,87 65 
248750,87 3 
249528,23 66 
249540,32 69 
252487,48 75 
252841,12 64 
252843,04 68 
253019,69 74 
253019,69 65 
253019,69 3 
253248,57 66 
253259,95 69 
257029,88 68 
260216,47 74 
260216,47 65 
260216,47 3 
260616,16 66 
260632,11 69 
261468,19 75 
261600,72 66 
261616,2 69 
264235,25 68 
265231,72 74 
265231,72 65 
265231,72 3 
265691,52 66 
265702,61 69 
265830,25 75 
265904,16 66 
265919,51 69 
269239,01 68 
269806,26 74 
269806,26 65 
269806,26 3 
269962,88 66 
269972,53 69 
270952,08 75 
271020,99 66 
271023,81 69 
273825,91 68 
276750,36 74 
276750,36 65 
276750,36 3 
277645,36 66 
277661,73 69 
280764,19 68 
282339,01 74 
282339,01 65 
282339,01 3 
282716,92 66 
282732,31 69 
286351,91 68 
288827,42 74 
288827,42 65 
288827,42 3 
289060,5 66 
289070,45 69 
292840,33 68 
294802,53 74 
294802,53 65 
294802,53 3 
295244,52 66 
295258,48 69 
298811,61 68 
302479,2 74 
302479,2 4 
303365,1 66 
303381,58 69 
303526,68 75 
303671,93 66 
303681,77 69 
306484,06 68 
306931,41 74 
306931,41 65 
306931,41 3 
307432,66 66 
307434,86 69 
310937,45 68 
311774,96 74 
311774,96 65 
311774,96 3 
312057,27 66 
312071,41 69 
313086,59 75 
313240,73 66 
313255,62 69 
315200,22 75 
315352,66 66 
315357,34 69 
315791,08 68 
316343,41 74 
316343,41 65 
316343,41 3 
316504,88 66 
316508,06 69 
317200,43 75 
317369,33 66 
317375,43 69 
320355,13 75 
320488,53 64 
320494,51 68 
321233,56 74 
321233,56 65 
321233,56 3 
321588,21 66 
321595,35 69 
322228,39 75 
322304,82 66 
322312,59 69 
322495,04 75 
322603,63 66 
322612,79 69 
324443,71 75 
324532,76 66 
324547,81 69 
325248,66 68 
325394,56 74 
325394,56 65 
325394,56 3 
325556,3 66 
325564,94 69 
326082,6 75 
326141,76 66 
326148,97 69 
329401,45 68 
341594,73 74 
341594,73 65 
341594,73 3 
341852,24 66 
341860,68 69 
342703,04 75 
342796,27 66 
342811,45 69 
344922,74 75 
345379,82 66 
345397,14 69 
345515,01 75 
345647,23 64 
345663,92 68 
345723,66 74 
345723,66 65 
345723,66 3 
345916,08 66 
345930,86 69 
349733,45 68 
350142,26 74 
350142,26 65 
350142,26 3 
350352,52 66 
350367,17 69 
354153,74 68 
354422,79 74 
354422,79 65 
354422,79 3 
354720,31 66 
354737,17 69 
355282,82 75 
355383,96 66 
355387,76 69 
358310,79 75 
358872,5 64 
358873,69 68 
362050,26 74 
362050,26 65 
362050,26 3 
362812,91 66 
362826,74 69 
366063,03 68 
366916,34 74 
366916,34 65 
366916,34 3 
367348,46 66 
367363,7 69 
370933 68 
372520,06 74 
372520,06 65 
372520,06 3 
373056,42 66 
373068,11 69 
376537,53 68 
377702,87 74 
377702,87 65 
377702,87 3 
378264,92 66 
378272,02 69 
378854,97 75 
379081,8 66 
379089,13 69 
380620,3 75 
380722,5 66 
380740,38 69 
381708,02 68 
381824,34 74 
381824,34 65 
381824,34 3 
381988,2 66 
381991,41 69 
383150,86 75 
383236,79 66 
383242,79 69 
385844,61 68 
385868,2 74 
385868,2 65 
385868,2 3 
386008,2 66 
386011,11 69 
386575,24 75 
386740,4 66 
386745,35 69 
387859,92 75 
387920,62 66 
387929,4 69 
388691,6 75 
388892,12 66 
388897,01 69 
389843,22 75 
390095,74 64 
390097,58 68 
390123,77 74 
390123,77 4 
390620,11 66 
390631,4 69 
390792,17 75 
390971,82 66 
390981,55 69 
394134,21 68 
394606,2 74 
394606,2 65 
394606,2 3 
395500,02 66 
395501,57 69 
398620,98 68 
400086,92 74 
400086,92 65 
400086,92 3 
400207,94 66 
400221,85 69 
404108,51 68 
405244,79 202
405244,79 159
405244,79 170
406243,57 68 
406494,68 74 
406494,68 4 
406708,22 66 
406710,44 69 
409059,79 75 
409592,45 66 
409595,82 69 
409739,55 75 
410212,84 66 
410229,73 69 
410312,07 75 
410472,09 66 
410479,87 69 
410513,44 68 
410652,19 74 
410652,19 4 
410840,8 66 
410846,8 69 
411247,41 75 
411597,31 66 
411614,22 69 
411826,6 75 
411919,92 66 
411931,12 69 
414666,3 68 
417255,77 74 
417255,77 4 
417920,75 66 
417935,39 69 
418543,08 73 
420043 73 
421271,71 68 
421643,21 65 
421643,21 1 
422443,21 65 
422443,21 1 
423843,11 65 
423843,11 1 
434343,2 65 
434343,2 1 
444243,12 65 
444243,12 1 
462070,65 74 
462070,65 4 
462313,73 66 
462319,34 69 
466089,09 68 
467043,37 65 
467043,37 1 
473451,25 74 
473451,25 4 
473660,89 66 
473677,88 69 
477464,28 68 
478443,1 65 
478443,1 1 
485043,17 65 
485043,17 1 
485743,13 65 
485743,13 1 
500942,99 65 
500942,99 1 
517043,01 65 
517043,01 1 
519143 65 
519143 1 
520533,17 74 
520533,17 4 
520728,05 66 
520730,59 69 
522543,14 73 
523443,09 73 
524550,12 68 
526478,49 74 
526478,49 4 
526560,12 66 
526568,28 69 
526674,76 75 
527222,16 66 
527235,44 69 
527340,56 75 
527469,98 66 
527485,62 69 
530488,16 68 
537927,65 74 
537927,65 4 
538184,12 66 
538193,76 69 
541946,75 68 
543046,42 74 
543046,42 4 
543233,79 66 
543247,86 69 
547067,39 68 
552044,12 65 
552044,12 1 
554143,04 65 
554143,04 1 
557543,22 65 
557543,22 1 
565343,16 65 
565343,16 1 
576110,68 74 
576110,68 4 
576612,21 66 
576623,12 69 
576955,36 75 
577433,73 66 
577440,41 69 
578642 75 
578751,58 66 
578758,1 69 
580126,17 68 
588243,12 65 
588243,12 1 
593251,2 74 
593251,2 4 
593400,09 66 
593402,66 69 
597272,66 68 
598243,32 65 
598243,32 1 
603943,04 65 
603943,04 1 
605243,86 65 
605243,86 1 
610942,99 65 
610942,99 1 
623543,05 65 
623543,05 1 
624643,65 65 
624643,65 1 
637456,03 74 
637456,03 4 
638015,75 66 
638019,93 69 
638136,61 75 
638490,75 66 
638503,62 69 
639437,51 75 
639648,45 66 
639654,5 69 
640462,88 75 
640528,39 66 
640538,52 69 
641079,36 75 
641192,53 66 
641205,68 69 
641472,82 68 
642148,88 74 
642148,88 4 
642315,98 66 
642323,15 69 
643466,1 75 
643615,93 66 
643624,21 69 
644082,41 75 
644240,3 66 
644258,02 69 
644655,65 75 
644776,19 66 
644791,76 69 
646159,77 68 
649243,16 65 
649243,16 1 
652858,4 74 
652858,4 4 
652995,82 66 
652997,97 69 
656243,19 73 
656867,96 68 
657243,08 65 
657243,08 1 
662443,14 65 
662443,14 1 
670143,04 65 
670143,04 1 
675143,19 65 
675143,19 1 
676843,21 65 
676843,21 1 
686043,08 65 
686043,08 1 
695703,1 74 
695703,1 4 
695996,24 66 
696014,32 69 
699717,15 68 
699819,27 74 
699819,27 4 
700088,04 66 
700100,62 69 
702739,6 75 
702943,21 73 
702960,25 66 
702969,46 69 
703070,52 75 
703236,6 66 
703253,05 69 
703837,08 68 
705143,4 74 
705143,4 4 
705325 66 
705337,86 69 
709157,78 68 
714603,01 74 
714603,01 4 
714736,36 66 
714745,09 69 
716243,14 73 
718615,01 68 
737343,13 65 
737343,13 1 
739143,06 65 
739143,06 1 
739343,11 65 
739343,11 1 
777045,04 203
777045,04 150
777045,04 179
778044 68 
781410,58 74 
781410,58 65 
781410,58 3 
781750,8 66 
781762,86 69 
784278,03 75 
784569,04 66 
784581,71 69 
785139,57 75 
785291,88 66 
785299,2 69 
785406,55 75 
785851,92 64 
785866,02 68 
786058,44 74 
786058,44 65 
786058,44 3 
786286,55 66 
786299,69 69 
787294,49 75 
787459,58 66 
787467,26 69 
788414,77 75 
788608,01 66 
788618,11 69 
789066,21 75 
789211,79 66 
789218,66 69 
789267,11 75 
789381,01 66 
789385,8 69 
789607,36 75 
789796,1 66 
789802,35 69 
790069,37 68 
790135,67 74 
790135,67 4 
790203,5 66 
790219,28 69 
790331,68 75 
790434,71 66 
790436,85 69 
790806,24 75 
790933,55 66 
790936,58 69 
791546,68 75 
791724,95 66 
791737,15 69 
793254,97 75 
793451,71 66 
793455,15 69 
794155,99 68 
796692,18 74 
796692,18 4 
797100,13 66 
797107,86 69 
800435,67 75 
800615,2 66 
800627,29 69 
800710,95 68 
805631,04 74 
805631,04 65 
805631,04 3 
806496,63 66 
806498,36 69 
808563,04 75 
808711,83 66 
808716,86 69 
809582,35 75 
809767,92 64 
809784,26 68 
810215,75 74 
810215,75 65 
810215,75 3 
810532,16 66 
810535,11 69 
810994,72 75 
811151,91 66 
811168,65 69 
813790,32 75 
813948,05 66 
813954,08 69 
814221,25 68 
814450,93 74 
814450,93 65 
814450,93 3 
815000,46 66 
815005,17 69 
815120,47 75 
815385,51 66 
815388,6 69 
816555,14 75 
816660,22 66 
816672,82 69 
816879,83 75 
817040,62 66 
817056,46 69 
817951,31 75 
818133,21 66 
818140,63 69 
818474,47 68 
818506,72 74 
818506,72 65 
818506,72 3 
818680,14 66 
818690,99 69 
820287,56 75 
820416,29 66 
820425,68 69 
821486,35 75 
821719,83 66 
821726,71 69 
822435,11 75 
822579,35 64 
822594,02 68 
823020,06 74 
823020,06 65 
823020,06 3 
823100,68 66 
823111,07 69 
825150,69 75 
825279,98 66 
825296,11 69 
826131,57 75 
826507,79 66 
826513,88 69 
827048,2 68 
827053,53 74 
827053,53 65 
827053,53 3 
827256,09 66 
827264,54 69 
827646,56 75 
827731,89 66 
827748,29 69 
828439,18 75 
828579,83 66 
828582,13 69 
829819,11 75 
830011,92 66 
830016,45 69 
830365,45 75 
830417,06 66 
830433,31 69 
830950,94 75 
831100,12 64 
831117,2 68 
831234,44 74 
831234,44 65 
831234,44 3 
831440,53 66 
831450,76 69 
831887,86 75 
831964,4 66 
831967,84 69 
834054,7 75 
834247,91 66 
834253,12 69 
835023,79 75 
835159,97 66 
835170,27 69 
835253,96 68 
835594,53 74 
835594,53 65 
835594,53 3 
835779,65 66 
835787,38 69 
835846,34 75 
836063,85 66 
836070,95 69 
836914,83 75 
837064,51 66 
837071,72 69 
838414,51 75 
838491,99 66 
838506,13 69 
839607,25 68 
839890,38 74 
839890,38 65 
839890,38 3 
840111,11 66 
840124 69 
841618,14 75 
841759,91 66 
841775,31 69 
843910,51 68 
845454,21 74 
845454,21 65 
845454,21 3 
846092,02 66 
846095,22 69 
849131,88 75 
849653,37 64 
849664,99 68 
849770,51 74 
849770,51 65 
849770,51 3 
849948,7 66 
849965,17 69 
853784,89 68 
854166,29 74 
854166,29 65 
854166,29 3 
855263,87 66 
855269,22 69 
855386,34 75 
855624,03 66 
855635,87 69 
858171,36 68 
859063,34 74 
859063,34 4 
859591,57 66 
859605,53 69 
860263,12 75 
860463,77 66 
860472,88 69 
860758,44 75 
860843,48 66 
860856,51 69 
861014,14 75 
861211,25 66 
861223,48 69 
862350,78 75 
862531,84 66 
862541,13 69 
863075,22 68 
863474,29 74 
863474,29 65 
863474,29 3 
863691,81 66 
863708,64 69 
864114,46 75 
864179,98 66 
864192,39 69 
864687,92 75 
864871,91 66 
864876,48 69 
865931,32 75 
866040,12 66 
866043,96 69 
866475,25 75 
866703,74 66 
866711 69 
867023,9 75 
867187,82 66 
867194,82 69 
867495,27 68 
867690,37 74 
867690,37 65 
867690,37 3 
867935,78 66 
867945,24 69 
868274,25 75 
868543,75 66 
868546,29 69 
868907,96 75 
868984,69 66 
868996,11 69 
870718,43 75 
871099,86 66 
871114,7 69 
871698,22 68 
871742,65 74 
871742,65 4 
871975,66 66 
871981,61 69 
872291,79 75 
872491,89 66 
872498,75 69 
872734,25 75 
872932,4 66 
872949,07 69 
873320,34 75 
873576,18 66 
873583,07 69 
873911,32 75 
874184,85 66 
874200,09 69 
875768,22 68 
877396,48 74 
877396,48 65 
877396,48 3 
877619,77 66 
877635,93 69 
878494,51 75 
878660,05 66 
878670,13 69 
881405,8 68 
882523,55 74 
882523,55 65 
882523,55 3 
882859,8 66 
882873,25 69 
883694,95 75 
883811,97 66 
883824,03 69 
884947,55 75 
885111,75 66 
885125,04 69 
885541,97 75 
885668,63 66 
885675,48 69 
886543,07 68 
886671,52 74 
886671,52 65 
886671,52 3 
886779,78 66 
886792,92 69 
888454,07 75 
888531,79 66 
888544,36 69 
889028,24 75 
889096,17 66 
889111,41 69 
889673,81 75 
889751,77 66 
889761,9 69 
890655,44 75 
890899,9 64 
890912,86 68 
891256,83 74 
891256,83 65 
891256,83 3 
891449,29 66 
891463,32 69 
895235,3 75 
895340,01 64 
895349,59 68 
895894,52 74 
895894,52 4 
896044,54 66 
896050,1 69 
898762,34 75 
899239,98 66 
899252,5 69 
899903,23 68 
901610,58 74 
901610,58 65 
901610,58 3 
901849,15 66 
901854,48 69 
902615,68 75 
902671,61 66 
902688,43 69 
905624,3 68 
906506,8 74 
906506,8 65 
906506,8 3 
906665,77 66 
906674,77 69 
908010,04 75 
908079,72 66 
908092,54 69 
910134,22 75 
910423,83 66 
910427,75 69 
910527,91 68 
910797,99 74 
910797,99 65 
910797,99 3 
910984,25 66 
910994,8 69 
911318,83 75 
911520,82 66 
911528,54 69 
912490,54 75 
912599,83 66 
912612,77 69 
914038,1 75 
914208,16 66 
914214 69 
914814,9 68 
915826,92 74 
915826,92 65 
915826,92 3 
916063,73 66 
916065,81 69 
917074,51 75 
917363,71 66 
917366,67 69 
917784,15 75 
918691,37 66 
918700,72 69 
918964,73 75 
919168,17 66 
919184,51 69 
919726,57 75 
920027,73 64 
920035,38 68 
920348,53 74 
920348,53 65 
920348,53 3 
921031,7 66 
921036,03 69 
921131,83 75 
921233,56 66 
921236,16 69 
921281,8 75 
921434,02 66 
921436,27 69 
921902,73 75 
922155,98 66 
922169,96 69 
922387,69 75 
922597,14 66 
922603,71 69 
923070,81 75 
923323,88 66 
923337,5 69 
923608,88 75 
924087,62 66 
924104,8 69 
924183,23 75 
924775,7 64 
924788,64 68 
925182,48 74 
925182,48 65 
925182,48 3 
925416,03 66 
925422,41 69 
926012,09 75 
926299,97 66 
926306,45 69 
927045,65 75 
927275,85 66 
927290,52 69 
927664,84 75 
928056,57 66 
928057,72 69 
928206,63 75 
928419,91 66 
928424,99 69 
929159,56 75 
929275,18 64 
929292,15 68 
929746,29 74 
929746,29 65 
929746,29 3 
930079,9 66 
930092,65 69 
931454,97 75 
931620,77 66 
931627,18 69 
933124,17 75 
933383,98 66 
933395,24 69 
933614,1 75 
933815,98 64 
933828,85 68 
934279,37 74 
934279,37 65 
934279,37 3 
934567,73 66 
934579,51 69 
935094,62 75 
935316,39 66 
935330,08 69 
937650,62 75 
937832,6 66 
937848,58 69 
938155,99 75 
938435,88 64 
938449,08 68 
938766,31 74 
938766,31 65 
938766,31 3 
938867,4 66 
938882,68 69 
939475,16 75 
939570,82 66 
939583,24 69 
940355,58 75 
940475,85 66 
940483,99 69 
942785,9 68 
943270,35 74 
943270,35 65 
943270,35 3 
943776,05 66 
943786,39 69 
944502,3 75 
944628,31 66 
944637,09 69 
946817,75 75 
946903,57 66 
946905,94 69 
947078,14 75 
947199,82 66 
947205,95 69 
947289,36 68 
951850,41 74 
951850,41 65 
951850,41 3 
951963,73 66 
951975,96 69 
955862,37 68 
957094,72 74 
957094,72 4 
957671,52 66 
957680,71 69 
961099,67 68 
969174,37 74 
969174,37 65 
969174,37 3 
969479,7 66 
969489,32 69 
973192,6 68 
976445,51 74 
976445,51 65 
976445,51 3 
976675,59 66 
976678,43 69 
980464,52 68 
986054,72 74 
986054,72 65 
986054,72 3 
986428,94 66 
986435,68 69 
987046,92 75 
987203,59 66 
987219,67 69 
990071,96 68 
990467,13 74 
990467,13 65 
990467,13 3 
990655,82 66 
990672,12 69 
991459,91 75 
991573,33 66 
991589,54 69 
992515,12 75 
992655,63 66 
992657,03 69 
993154,73 75 
993228,12 66 
993240,84 69 
993310,4 75 
993435,68 66 
993441,01 69 
993914,45 75 
994047,79 66 
994058,1 69 
994475,44 68 
994836,53 74 
994836,53 65 
994836,53 3 
994978,86 66 
994992,09 69 
996114,66 75 
996191,33 66 
996193,24 69 
998446,2 75 
998583,64 66 
998595,28 69 
998845,49 68 
999135,45 74 
999135,45 65 
999135,45 3 
999463,26 66 
999478,85 69 
999870,36 75 
999999,8 66 
1000012,79 69 
1002614,44 75 
1002835,71 66 
1002848,22 69 
1003148,38 68 
1003542,37 74 
1003542,37 65 
1003542,37 3 
1003731,74 66 
1003748,78 69 
1006507,09 75 
1006663,95 66 
1006667,74 69 
1007494,62 75 
1007552,6 66 
1007568,4 69 
1007585,28 68 
1008298,2 74 
1008298,2 65 
1008298,2 3 
1008541,06 66 
1008552,42 69 
1009891,47 75 
1010047,68 66 
1010053,64 69 
1012305,61 68 
1018474,14 74 
1018474,14 65 
1018474,14 3 
1019040,39 66 
1019043,77 69 
1022480,36 68 
1023641,76 74 
1023641,76 65 
1023641,76 3 
1024663,8 66 
1024681,61 69 
1026139,81 75 
1026271,78 66 
1026282,68 69 
1027270,96 75 
1027464,12 66 
1027467,19 69 
1027650,7 68 
1027949,65 74 
1027949,65 65 
1027949,65 3 
1028009,78 66 
1028017,3 69 
1030235,74 75 
1030403,78 66 
1030419,31 69 
1030902,37 75 
1031259,81 66 
1031269,81 69 
1031452,99 75 
1031703,73 66 
1031720,18 69 
1031970,88 68 
1032114,42 74 
1032114,42 65 
1032114,42 3 
1032311,66 66 
1032320,57 69 
1032898,1 75 
1033191,91 66 
1033204,71 69 
1035002,35 75 
1035481,97 66 
1035489,69 69 
1036123,87 68 
1036250,03 74 
1036250,03 4 
1036420,25 66 
1036423,72 69 
1037395,61 75 
1037587,86 66 
1037591,32 69 
1037918,53 75 
1038088,82 66 
1038091,84 69 
1039106,64 75 
1039336,23 66 
1039342,64 69 
1039890,37 75 
1040171,42 66 
1040176,97 69 
1040260,3 68 
1044170,88 74 
1044170,88 65 
1044170,88 3 
1044352,47 66 
1044363,45 69 
1046091,41 75 
1046319,84 66 
1046331,55 69 
1046691,72 75 
1046915,81 66 
1046932,28 69 
1047246,25 75 
1047459,83 66 
1047465,62 69 
1047663,08 75 
1047871,41 66 
1047882,48 69 
1048182,72 68 
1048669,81 74 
1048669,81 65 
1048669,81 3 
1048832,6 66 
1048849,91 69 
1049383,62 75 
1049527,98 66 
1049533,81 69 
1052278,6 75 
1052427,62 66 
1052436,01 69 
1052686,47 68 
1053290,15 74 
1053290,15 65 
1053290,15 3 
1053454,81 66 
1053470,01 69 
1055159,57 75 
1055231,34 66 
1055238,09 69 
1057306,61 68 
1057325,22 74 
1057325,22 65 
1057325,22 3 
1057447,79 66 
1057456,41 69 
1058378,16 75 
1058571,49 66 
1058574,35 69 
1061262,51 75 
1061813,1 64 
1061826,47 68 
1061974,34 74 
1061974,34 65 
1061974,34 3 
1062273,14 66 
1062276,86 69 
1065010,37 75 
1065179,96 66 
1065195,68 69 
1065636,94 75 
1065875,49 66 
1065879,87 69 
1065980,29 68 
1066078,55 74 
1066078,55 4 
1066351,62 66 
1066363,35 69 
1068850,84 75 
1069091,52 66 
1069098,74 69 
1070099,45 68 
1071702,38 74 
1071702,38 65 
1071702,38 3 
1072336,63 66 
1072351,1 69 
1075720,75 68 
1076286,36 74 
1076286,36 65 
1076286,36 3 
1076395,62 66 
1076404,2 69 
1079002,13 75 
1079123,83 66 
1079139,64 69 
1080106,19 75 
1080395,72 64 
1080407,29 68 
1080711,65 74 
1080711,65 65 
1080711,65 3 
1080827,56 66 
1080840,94 69 
1083223 75 
1083316,01 66 
1083326,17 69 
1084727,41 68 
1085046,6 74 
1085046,6 65 
1085046,6 3 
1085272,07 66 
1085277,82 69 
1085799,53 75 
1085832,77 66 
1085845,35 69 
1086197,41 75 
1086319,81 66 
1086328,57 69 
1086795,99 75 
1086879,72 66 
1086895,56 69 
1087319,44 75 
1087539,98 66 
1087546,18 69 
1088507,73 75 
1088679,68 66 
1088697,16 69 
1089063,97 68 
1089498,15 74 
1089498,15 65 
1089498,15 3 
1089720,01 66 
1089731,27 69 
1091194,02 75 
1091319,82 66 
1091332,53 69 
1091658,63 75 
1091716,58 66 
1091732,69 69 
1093517,67 68 
1093959,91 74 
1093959,91 65 
1093959,91 3 
1094059,54 66 
1094067,7 69 
1095615,25 75 
1095699,81 66 
1095702,78 69 
1096027,91 75 
1096141,17 66 
1096152,61 69 
1097085,73 75 
1097271,55 66 
1097286,82 69 
1097647,33 75 
1097891,64 66 
1097904,04 69 
1097971 68 
1098635,82 74 
1098635,82 65 
1098635,82 3 
1098795,66 66 
1098804,65 69 
1099005,65 75 
1099250,86 66 
1099255,04 69 
1099939,81 75 
1100107,65 66 
1100122,31 69 
1100974,38 75 
1101191,44 66 
1101206,47 69 
1101598,32 75 
1101811,69 66 
1101823,66 69 
1102029,43 75 
1102167,18 66 
1102173,88 69 
1102641,17 68 
1102705,87 74 
1102705,87 65 
1102705,87 3 
1102873,19 66 
1102891,09 69 
1104239 75 
1104456,15 66 
1104459,44 69 
1104622,33 75 
1104923,72 66 
1104926,13 69 
1105191,53 75 
1105307,64 66 
1105309,87 69 
1105663,66 75 
1105718,56 66 
1105726,56 69 
1106711 68 
1107150,17 74 
1107150,17 65 
1107150,17 3 
1107375,44 66 
1107378,02 69 
1107819,85 75 
1108060,53 66 
1108078,38 69 
1110770,57 75 
1110899,9 66 
1110914,27 69 
1111164,3 68 
1112150,54 74 
1112150,54 65 
1112150,54 3 
1112247,78 66 
1112265,06 69 
1114231,58 75 
1114285,18 66 
1114299,78 69 
1116168,15 68 
1119755 74 
1119755 4 
1119875,48 66 
1119887,35 69 
1123774,04 68 
1127206,31 74 
1127206,31 4 
1127276,03 66 
1127293 69 
1131213,11 68 
1138927,47 74 
1138927,47 65 
1138927,47 3 
1139279,82 66 
1139285,53 69 
1142938,46 68 
1143214,17 74 
1143214,17 65 
1143214,17 3 
1144031,85 66 
1144039,4 69 
1144702,35 75 
1144951,54 66 
1144956,72 69 
1145459,86 75 
1145532,13 66 
1145540,34 69 
1145867,41 75 
1146079,75 66 
1146091,01 69 
1146931,5 75 
1147107,64 66 
1147124,84 69 
1147225,04 68 
1147495,38 74 
1147495,38 65 
1147495,38 3 
1147919,64 66 
1147925,56 69 
1149294,41 75 
1149489,11 66 
1149493,44 69 
1149703,58 75 
1149755,01 66 
1149760,45 69 
1151512,54 68 
1152030,23 74 
1152030,23 65 
1152030,23 3 
1152199,61 66 
1152211,98 69 
1153314,09 75 
1153571,85 66 
1153579,85 69 
1154338,65 75 
1154536,07 66 
1154547,86 69 
1154940,25 75 
1155132,68 66 
1155147,87 69 
1155370,71 75 
1155587,54 66 
1155598,22 69 
1156012 75 
1156353,55 64 
1156365,45 68 
