********************
Experiment,   Pi_Causal_5b
445997,7 1 
447208,22 68 
456097,55 65 
456097,55 1 
458397,47 65 
458397,47 1 
462597,59 65 
462597,59 1 
466240,84 74 
466240,84 4 
466693,46 66 
466706,4 69 
470259,11 68 
474097,67 65 
474097,67 1 
474697,47 65 
474697,47 1 
475997,64 65 
475997,64 1 
488097,55 65 
488097,55 1 
490597,55 65 
490597,55 1 
492297,5 65 
492297,5 1 
494397,48 65 
494397,48 1 
511197,66 65 
511197,66 1 
512197,62 65 
512197,62 1 
519540,18 74 
519540,18 4 
520254,32 66 
520263,91 69 
520897,55 65 
520897,55 1 
521497,73 65 
521497,73 1 
521944,44 75 
522073,6 66 
522082,11 69 
522892,32 75 
523197,71 65 
523197,71 1 
523437,7 66 
523449,71 69 
523550,07 68 
525660,91 74 
525660,91 4 
525717,29 66 
525734,8 69 
528999,3 73 
529671,34 68 
530697,6 65 
530697,6 1 
544199,08 65 
544199,08 1 
547597,57 65 
547597,57 1 
552197,59 65 
552197,59 1 
566297,56 65 
566297,56 1 
580419,21 74 
580419,21 4 
580541,72 66 
580559,92 69 
584429,88 68 
589197,51 65 
589197,51 1 
591597,64 65 
591597,64 1 
606249,42 74 
606249,42 4 
606625,94 66 
606629,87 69 
609298,02 73 
610266,41 68 
612597,53 65 
612597,53 1 
625742,07 74 
625742,07 4 
626229,75 66 
626244,86 69 
629747,58 68 
632732,59 74 
632732,59 4 
632997,51 66 
633000,1 69 
636753,02 68 
640697,52 65 
640697,52 1 
642364,59 74 
642364,59 4 
642482,87 66 
642490,67 69 
644816,35 75 
645106,71 66 
645109,44 69 
646377 68 
647900,4 74 
647900,4 4 
648366,18 66 
648378,37 69 
651914,91 68 
677928,77 74 
677928,77 4 
678562,28 66 
678568,1 69 
681937,45 68 
683848,16 74 
683848,16 4 
684394,41 66 
684406 69 
686864,35 75 
687273,28 66 
687274,79 69 
687858,68 68 
689697,5 73 
693042,41 74 
693042,41 4 
693202,29 66 
693212,61 69 
695422,03 75 
695905,35 66 
695914,78 69 
697049,19 68 
699548,56 74 
699548,56 4 
699826,33 66 
699834,33 69 
702340,3 75 
702610,16 66 
702619,86 69 
703297,57 73 
703554,09 68 
705033,63 74 
705033,63 4 
705714,32 66 
705722,16 69 
706728,56 75 
706919,89 66 
706923,26 69 
707440,4 75 
707690,34 66 
707707,33 69 
707861,38 75 
708070,38 66 
708074 69 
708844,34 75 
708958,97 66 
708975,01 69 
709041,69 68 
709124,74 74 
709124,74 4 
709442,59 66 
709458,98 69 
711516,98 75 
711658,28 66 
711661,12 69 
713144,62 68 
713503,84 74 
713503,84 4 
713614,22 66 
713628,22 69 
715016,51 75 
715298,34 66 
715312,88 69 
717514,82 68 
720029,2 74 
720029,2 4 
720278,92 66 
720283,49 69 
720510,26 75 
720582,22 66 
720584,07 69 
721076,65 75 
721134,98 66 
721150,65 69 
721352,75 75 
721446,01 66 
721451,1 69 
721497,25 75 
721638,31 66 
721651,06 69 
721844,25 75 
721913,44 66 
721918,28 69 
724036,47 68 
728597,62 65 
728597,62 1 
734815,53 74 
734815,53 4 
735019,08 66 
735027,9 69 
738830,91 68 
739568,84 74 
739568,84 4 
739782,26 66 
739798,18 69 
743584,73 68 
744697,67 65 
744697,67 1 
749285,38 74 
749285,38 4 
749414,22 66 
749422,2 69 
753291,93 68 
785097,58 65 
785097,58 1 
785697,56 65 
785697,56 1 
786232,35 74 
786232,35 4 
786358,76 66 
786367,09 69 
790253,59 68 
793797,5 65 
793797,5 1 
806797,64 65 
806797,64 1 
807599,23 65 
807599,23 1 
809297,49 65 
809297,49 1 
809537,12 203
809537,12 150
809537,12 179
810536,11 68 
830816,28 74 
830816,28 65 
830816,28 3 
831445,47 66 
831451,52 69 
834838,1 68 
867264,73 74 
867264,73 65 
867264,73 3 
867486,34 66 
867495,67 69 
871282,24 68 
892162,28 74 
892162,28 65 
892162,28 3 
893043,03 66 
893048,88 69 
894040,9 75 
894151,17 66 
894166,11 69 
896167,67 68 
897282,37 74 
897282,37 65 
897282,37 3 
898069,25 66 
898085,7 69 
898241,18 75 
898342,43 66 
898352,67 69 
899642,28 75 
899715,18 66 
899720,54 69 
901288,26 68 
901468,55 74 
901468,55 65 
901468,55 3 
901626,07 66 
901638,43 69 
902186,53 75 
902270,34 66 
902272,6 69 
902585,12 75 
902776,23 66 
902789,36 69 
903552,47 75 
903778,54 66 
903790,25 69 
904208,19 75 
904374,15 66 
904390,65 69 
905056,63 75 
905195,21 66 
905208,07 69 
905474,96 68 
905718,5 74 
905718,5 65 
905718,5 3 
905834,4 66 
905842,43 69 
906128,99 75 
906287,74 66 
906292,13 69 
907600,92 75 
907729,29 66 
907743,16 69 
907925,72 75 
908186,46 66 
908193,49 69 
908374,55 75 
908725,59 66 
908743,91 69 
909528,92 75 
909899,05 64 
909911,49 68 
910045,99 74 
910045,99 65 
910045,99 3 
910211,43 66 
910228,45 69 
911660,71 75 
911782,96 66 
911796,23 69 
911993,89 75 
912154,59 66 
912163,2 69 
912503,84 75 
912766,26 66 
912780,31 69 
913004,61 75 
913202,51 66 
913214,12 69 
913622,34 75 
913854,72 66 
913864,52 69 
914065,06 68 
914612,84 74 
914612,84 65 
914612,84 3 
914784,47 66 
914798,49 69 
915194,34 75 
915434,29 66 
915449,04 69 
916076,64 75 
916245,42 66 
916250,12 69 
916964,39 75 
917155,06 66 
917167 69 
917812,89 75 
918022,56 66 
918034,38 69 
918326,4 75 
918410,58 66 
918417,95 69 
918618,31 68 
918657,03 74 
918657,03 65 
918657,03 3 
918902,27 66 
918918,29 69 
919341,06 75 
919405,31 66 
919418,72 69 
920016,29 75 
920238,94 66 
920252,7 69 
921290,25 75 
921335,06 66 
921353,53 69 
922578,5 75 
922750,65 64 
922755,15 68 
923616,07 74 
923616,07 65 
923616,07 3 
923846,45 66 
923855,43 69 
927625,17 68 
934113,03 74 
934113,03 65 
934113,03 3 
934514,4 66 
934530,22 69 
938133,19 68 
940322,3 74 
940322,3 65 
940322,3 3 
940598,72 66 
940601,75 69 
944338,01 68 
947917,09 74 
947917,09 65 
947917,09 3 
948478,31 66 
948490,96 69 
951926,89 68 
954422,29 74 
954422,29 65 
954422,29 3 
954778,44 66 
954795,68 69 
958432,01 68 
960973,1 74 
960973,1 65 
960973,1 3 
961610,38 66 
961617,86 69 
964986,89 68 
966040,51 74 
966040,51 65 
966040,51 3 
966169,06 66 
966171,27 69 
970057,85 68 
970925,57 74 
970925,57 65 
970925,57 3 
971314,36 66 
971325,29 69 
974944,52 68 
981181,14 74 
981181,14 65 
981181,14 3 
981294,35 66 
981299,48 69 
985202,4 68 
1001301,28 74 
1001301,28 65 
1001301,28 3 
1001526,65 66 
1001531,75 69 
1005317,72 68 
1007888,63 74 
1007888,63 65 
1007888,63 3 
1008133,37 66 
1008136,56 69 
1008468,71 75 
1008530,42 66 
1008536,76 69 
1011906,14 68 
1017744,26 74 
1017744,26 65 
1017744,26 3 
1018107,64 66 
1018111,08 69 
1020979,22 75 
1021546,57 66 
1021563,37 69 
1021763,81 68 
1024586,28 74 
1024586,28 65 
1024586,28 3 
1024657,82 66 
1024665,7 69 
1024717,11 75 
1024889,64 66 
1024899,25 69 
1025148,68 75 
1025398,58 66 
1025416,33 69 
1025913,3 75 
1026185,52 66 
1026200,26 69 
1026725,03 75 
1026914,5 66 
1026917,55 69 
1027303,11 75 
1027347,27 66 
1027351,24 69 
1027894,99 75 
1028215,27 66 
1028218,45 69 
1028305,52 75 
1028518,62 66 
1028535,37 69 
1028602,59 68 
1028930,37 74 
1028930,37 65 
1028930,37 3 
1029382,3 66 
1029386,09 69 
1029536,25 75 
1029691,86 66 
1029702,96 69 
1030537,15 75 
1030693,35 66 
1030703,77 69 
1030802,18 75 
1030958,11 66 
1030970,55 69 
1031293,5 75 
1031479,66 66 
1031487,61 69 
1031768,5 75 
1031930,36 66 
1031937,96 69 
1032340,72 75 
1032518,54 66 
1032521,8 69 
1032884,51 75 
1033029,21 64 
1033038,8 68 
1033462,38 74 
1033462,38 65 
1033462,38 3 
1033690,41 66 
1033705,97 69 
1034022,39 75 
1034186,93 66 
1034190,26 69 
1037475,72 68 
1042212,39 74 
1042212,39 65 
1042212,39 3 
1042466,47 66 
1042479,28 69 
1043588,69 75 
1043726,49 66 
1043730,33 69 
1044525,74 75 
1044680,02 66 
1044697,97 69 
1045309,34 75 
1045462,72 66 
1045465,44 69 
1046232,37 68 
1048105,26 74 
1048105,26 65 
1048105,26 3 
1048558,23 66 
1048567,27 69 
1052120,12 68 
1054460,66 74 
1054460,66 65 
1054460,66 3 
1054834,22 66 
1054839,11 69 
1058475,07 68 
1135604,28 74 
1135604,28 65 
1135604,28 3 
1136030,27 66 
1136034,05 69 
1136872,52 75 
1136962,39 66 
1136968,17 69 
1139620,46 68 
1140712,9 74 
1140712,9 65 
1140712,9 3 
1141625,22 66 
1141638,35 69 
1141820,49 75 
1141979,5 66 
1141988,65 69 
1144724,38 68 
1146341,02 74 
1146341,02 65 
1146341,02 3 
1147241,84 66 
1147259,43 69 
1149581,26 75 
1150022,49 66 
1150028,34 69 
1150362 68 
1155888,96 74 
1155888,96 65 
1155888,96 3 
1156537,37 66 
1156549,79 69 
1159902,54 68 
1166288,27 74 
1166288,27 65 
1166288,27 3 
1166934,32 66 
1166941,11 69 
1170293,91 68 
1209842,94 204
1209842,94 159
1209842,94 170
1210842,05 68 
1211598,66 74 
1211598,66 4 
1212001,94 66 
1212008,77 69 
1212441,11 73 
1215444,23 75 
1215745,45 64 
1215761,68 68 
1215940,7 74 
1215940,7 4 
1216210,33 66 
1216212,1 69 
1219948,47 68 
1220266,38 74 
1220266,38 4 
1220406,24 66 
1220415,2 69 
1220765,68 75 
1220931,59 66 
1220948,96 69 
1221126,53 75 
1221226,7 66 
1221232,7 69 
1224285,28 68 
1236672,06 74 
1236672,06 4 
1236978,41 66 
1236994,49 69 
1238141,11 73 
1240256,72 75 
1240399,36 66 
1240413,81 69 
1240681 68 
1258641,23 65 
1258641,23 1 
1258741,41 65 
1258741,41 1 
1261941,38 65 
1261941,38 1 
1266216,08 74 
1266216,08 4 
1266366,22 66 
1266383,6 69 
1267541,06 65 
1267541,06 1 
1270236,69 68 
1278241,23 65 
1278241,23 1 
1283041,21 65 
1283041,21 1 
1293841,2 65 
1293841,2 1 
1296741,17 65 
1296741,17 1 
1304944,33 74 
1304944,33 4 
1305222,31 66 
1305229,93 69 
1306356,63 75 
1306446,31 66 
1306447,51 69 
1307441,05 73 
1308949,77 68 
1322741,1 65 
1322741,1 1 
1341441,18 65 
1341441,18 1 
1343541,62 65 
1343541,62 1 
1345940,62 74 
1345940,62 4 
1346066,51 66 
1346077,79 69 
1346541,06 73 
1349947,6 68 
1354341,13 65 
1354341,13 1 
1354741,24 65 
1354741,24 1 
1365941,13 65 
1365941,13 1 
1400641,15 65 
1400641,15 1 
1416241,26 65 
1416241,26 1 
1417109,84 74 
1417109,84 4 
1417151,23 66 
1417165,48 69 
1417441,16 73 
1421118,55 68 
1423141,09 65 
1423141,09 1 
1426741,06 65 
1426741,06 1 
1430941,24 65 
1430941,24 1 
1432041,06 65 
1432041,06 1 
1432941,06 65 
1432941,06 1 
1457641,1 65 
1457641,1 1 
1459324,35 74 
1459324,35 4 
1459914,57 66 
1459931,36 69 
1462241,34 73 
1462541,26 73 
1463335,19 68 
1463773,56 74 
1463773,56 4 
1464378,79 66 
1464384,82 69 
1464464,78 75 
1464783,6 66 
1464785,23 69 
1467787,55 68 
1468353,4 74 
1468353,4 4 
1468578,38 66 
1468587,99 69 
1469312,82 75 
1469426,35 66 
1469438,67 69 
1469885,13 75 
1470098,65 66 
1470105,86 69 
1472374,97 68 
1477541,32 65 
1477541,32 1 
1482641,06 65 
1482641,06 1 
1484340,18 74 
1484340,18 4 
1484615,9 66 
1484633,57 69 
1484741,06 73 
1487604,49 75 
1487898,53 66 
1487902,92 69 
1488141,35 73 
1488353,41 68 
1489077,77 74 
1489077,77 4 
1489358,46 66 
1489370,52 69 
1492641,14 73 
1493090,15 68 
1504241,07 65 
1504241,07 1 
1510341,17 65 
1510341,17 1 
1510941,15 65 
1510941,15 1 
1524741,12 65 
1524741,12 1 
1527041,26 65 
1527041,26 1 
1536041,09 65 
1536041,09 1 
1562544,78 74 
1562544,78 4 
1562605,66 66 
1562609,92 69 
1566563,14 68 
1584362,22 205
1584362,22 150
1584362,22 179
1585361,01 68 
1593157,05 74 
1593157,05 4 
1593498,35 66 
1593500,62 69 
1597170,4 68 
1598000,68 74 
1598000,68 65 
1598000,68 3 
1598162,42 66 
1598170,34 69 
1601677,52 75 
1601874,49 66 
1601889,82 69 
1602006,71 68 
1602052,97 74 
1602052,97 4 
1602206,19 66 
1602223,34 69 
1606059,72 68 
1606068,57 74 
1606068,57 65 
1606068,57 3 
1606297,85 66 
1606310,04 69 
1610096,23 68 
1610221,93 74 
1610221,93 65 
1610221,93 3 
1610710,4 66 
1610713,25 69 
1614232,84 68 
1616956,25 74 
1616956,25 65 
1616956,25 3 
1617386,28 66 
1617401,62 69 
1620971,12 68 
1624824,45 74 
1624824,45 65 
1624824,45 3 
1624921,27 66 
1624924,53 69 
1628843,79 68 
1631086,93 74 
1631086,93 65 
1631086,93 3 
1631214,74 66 
1631228,82 69 
1631585,43 75 
1631698,45 66 
1631712,57 69 
1635098,67 68 
1648972,95 74 
1648972,95 65 
1648972,95 3 
1649578,53 66 
1649593,14 69 
1652817,91 75 
1652994,79 64 
1653012,18 68 
1655904,71 74 
1655904,71 65 
1655904,71 3 
1656202,42 66 
1656214,63 69 
1659917,61 68 
1686988,8 74 
1686988,8 65 
1686988,8 3 
1687378,92 66 
1687388,36 69 
1687993,12 75 
1688094,83 66 
1688105,94 69 
1688586,97 75 
1688722,47 66 
1688739,47 69 
1689417,02 75 
1689858,16 66 
1689873,67 69 
1690052,85 75 
1690470,49 66 
1690474,64 69 
1690527,15 75 
1690761,99 66 
1690774,48 69 
1690872,95 75 
1691078,35 64 
1691091,34 68 
1691322,42 74 
1691322,42 65 
1691322,42 3 
1691394,76 66 
1691408,19 69 
1692500,19 75 
1692799 66 
1692809,64 69 
1693501,73 75 
1693758,57 66 
1693760,42 69 
1693810,48 75 
1693966,21 66 
1693977,06 69 
1694418,49 75 
1694591,1 66 
1694594,09 69 
1694796,48 75 
1695026,4 66 
1695027,52 69 
1695281,02 75 
1695506,38 64 
1695511,42 68 
1695798,61 74 
1695798,61 65 
1695798,61 3 
1696042,46 66 
1696045,39 69 
1696315,24 75 
1696410,21 66 
1696412,22 69 
1697182,17 75 
1697358,94 66 
1697362,7 69 
1697765,27 75 
1698154,53 66 
1698163,33 69 
1699814,95 68 
1708597,11 74 
1708597,11 65 
1708597,11 3 
1708979,17 66 
1708988,21 69 
1710329,05 75 
1710443,2 66 
1710456,12 69 
1712607,89 68 
1713113,05 74 
1713113,05 65 
1713113,05 3 
1713294,66 66 
1713308,22 69 
1717127,84 68 
1720000,48 74 
1720000,48 4 
1720537,55 66 
1720547,03 69 
1724016,42 68 
1724529,12 74 
1724529,12 65 
1724529,12 3 
1724927,6 66 
1724933,73 69 
1728536,56 68 
1733757,05 74 
1733757,05 65 
1733757,05 3 
1733902,22 66 
1733907,38 69 
1737777,02 68 
1751973,17 74 
1751973,17 65 
1751973,17 3 
1752314,87 66 
1752321,31 69 
1754029,21 75 
1754210,69 66 
1754222,78 69 
1755117,29 75 
1755286,47 66 
1755290,27 69 
1755677,66 75 
1755814,83 66 
1755824,01 69 
1755991,58 68 
1757296,85 74 
1757296,85 65 
1757296,85 3 
1757530,25 66 
1757542 69 
1757926,69 75 
1758294,79 66 
1758309,53 69 
1760740,57 75 
1761501,57 64 
1761511,72 68 
1761886,48 74 
1761886,48 4 
1762222,8 66 
1762228,98 69 
1762390,91 75 
1763197,27 66 
1763213,06 69 
1765898,45 68 
1767136,66 74 
1767136,66 65 
1767136,66 3 
1767588,33 66 
1767599,63 69 
1767741,39 75 
1767971,33 66 
1767983,3 69 
1768287,13 75 
1768402,9 66 
1768416,96 69 
1771152,56 68 
1774044,78 74 
1774044,78 65 
1774044,78 3 
1774182,32 66 
1774188,07 69 
1777536,95 75 
1777758,46 66 
1777774,13 69 
1778057,71 68 
1778204,23 74 
1778204,23 65 
1778204,23 3 
1778518,87 66 
1778524,79 69 
1782210,91 68 
1802444,92 74 
1802444,92 65 
1802444,92 3 
1802965,85 66 
1802976,94 69 
1803132,99 75 
1803422,14 66 
1803427,17 69 
1803836,51 75 
1804007,45 66 
1804010,84 69 
1804077,22 75 
1804350,59 66 
1804361,06 69 
1804689,62 75 
1804766,68 66 
1804778,98 69 
1805109,53 75 
1805295,01 66 
1805311,85 69 
1805361,8 75 
1805626,8 66 
1805628,81 69 
1806463,05 68 
1806686,54 74 
1806686,54 65 
1806686,54 3 
1806883,18 66 
1806896,3 69 
1807600,77 75 
1807702,4 66 
1807714,06 69 
1808330,31 75 
1808390,54 66 
1808397,65 69 
1808487,09 75 
1808745,98 66 
1808747,87 69 
1808820,82 75 
1809051,17 66 
1809064,72 69 
1810699,57 68 
1835720,78 74 
1835720,78 65 
1835720,78 3 
1836011,11 66 
1836018,67 69 
1839738,27 68 
1842173,67 74 
1842173,67 65 
1842173,67 3 
1842294,09 66 
1842306,67 69 
1842529,37 75 
1842670,65 66 
1842673,66 69 
1846193,08 68 
1846406,23 74 
1846406,23 65 
1846406,23 3 
1846890,55 66 
1846893,54 69 
1847352,94 75 
1847505,26 66 
1847510,97 69 
1849428,69 75 
1849594,59 66 
1849612,31 69 
1850413,26 68 
1851066,63 74 
1851066,63 65 
1851066,63 3 
1851298,69 66 
1851313,56 69 
1851742,47 75 
1851942,46 66 
1851947,63 69 
1852492,9 75 
1852706,34 66 
1852714,7 69 
1853674,91 75 
1854002,8 66 
1854015,7 69 
1854537,17 75 
1854750,26 66 
1854766,21 69 
1855083,44 68 
1855150,41 74 
1855150,41 65 
1855150,41 3 
1855278,9 66 
1855283,45 69 
1856361,45 75 
1856670,41 66 
1856684,38 69 
1857010,61 75 
1857118,87 66 
1857134,78 69 
1858021,51 75 
1858077,34 66 
1858085,5 69 
1858968,89 75 
1859042,82 66 
1859052,82 69 
1859169,76 68 
1859492,95 74 
1859492,95 65 
1859492,95 3 
1859742,76 66 
1859753,33 69 
1863506,37 68 
1866798,65 74 
1866798,65 65 
1866798,65 3 
1867119,1 66 
1867126,52 69 
1870811,84 68 
1872209,76 74 
1872209,76 4 
1872638,26 66 
1872646,49 69 
1876216,12 68 
1879632,71 74 
1879632,71 65 
1879632,71 3 
1879798,78 66 
1879802,03 69 
1883638,48 68 
1905568,98 74 
1905568,98 65 
1905568,98 3 
1905703,25 66 
1905705,69 69 
1905801,18 75 
1905922,82 66 
1905938,62 69 
1906242,6 75 
1906478,81 66 
1906489,04 69 
1906678,28 75 
1906949,71 66 
1906956,1 69 
1907365,91 75 
1907506,45 66 
1907523,18 69 
1907976,61 75 
1908220,21 66 
1908224,82 69 
1908345,16 75 
1908658,39 66 
1908674,04 69 
1908896,79 75 
1909114,58 66 
1909124,45 69 
1909575,22 68 
1909583,39 74 
1909583,39 4 
1909890,33 66 
1909891,57 69 
1910277,93 75 
1910487,27 66 
1910492,33 69 
1910949,02 75 
1911286,42 66 
1911292,74 69 
1911440,61 75 
1911619,03 66 
1911626,61 69 
1912478,22 75 
1912642,28 66 
1912644,2 69 
1912945,26 75 
1913209,98 66 
1913227,56 69 
1913516,94 75 
1913804,19 64 
1913811,56 68 
1914005,43 74 
1914005,43 65 
1914005,43 3 
1914287,14 66 
1914295,09 69 
1914710,52 75 
1914870,7 66 
1914878,78 69 
1915337,77 75 
1915622,47 66 
1915629,36 69 
1918014,91 68 
1918617,73 74 
1918617,73 65 
1918617,73 3 
1918689,37 66 
1918698,31 69 
1918888,72 75 
1919546 66 
1919549,38 69 
1922635,13 68 
1940196,8 74 
1940196,8 65 
1940196,8 3 
1940326,62 66 
1940331,66 69 
1944218,01 68 
1947550,02 74 
1947550,02 65 
1947550,02 3 
1947766,47 66 
1947770,57 69 
1951074,71 75 
1951169,67 66 
1951173,19 69 
1951556,92 68 
1952217,34 74 
1952217,34 65 
1952217,34 3 
1952353,5 66 
1952357,38 69 
1956227,06 68 
1957980,63 74 
1957980,63 65 
1957980,63 3 
1958226,36 66 
1958228,56 69 
1961998,22 68 
1972401,01 74 
1972401,01 65 
1972401,01 3 
1972690,72 66 
1972706,21 69 
1976409,31 68 
1985011,27 74 
1985011,27 65 
1985011,27 3 
1985362,35 66 
1985365,92 69 
1989019,06 68 
1990057,49 74 
1990057,49 65 
1990057,49 3 
1990694,5 66 
1990703,3 69 
1990820,49 75 
1990994,6 66 
1991003,8 69 
1991319,02 75 
1991438,72 66 
1991453,96 69 
1993124,1 206
1993124,1 155
1993124,1 175
1994123,17 68 
1998898,42 74 
1998898,42 4 
1999110,58 66 
1999126,66 69 
1999661,26 75 
1999846,06 66 
1999860,58 69 
2002912,7 68 
2019624,48 74 
2019624,48 65 
2019624,48 3 
2019890,67 66 
2019909,11 69 
2023645,3 68 
2024173,73 74 
2024173,73 4 
2024442,7 66 
2024446,04 69 
2024801,39 75 
2025010,44 66 
2025013,06 69 
2025367,28 75 
2025857,74 66 
2025863,71 69 
2028182,25 68 
2031389,53 74 
2031389,53 65 
2031389,53 3 
2031586,16 66 
2031601,2 69 
2035404,53 68 
2035722,64 65 
2035722,64 1 
2048645,94 74 
2048645,94 4 
2049125,74 66 
2049131,38 69 
2049383,09 75 
2049538,43 66 
2049548,28 69 
2049829,78 75 
2050034,53 66 
2050048,67 69 
2050572,73 75 
2050689,48 66 
2050699,17 69 
2051024,67 75 
2051239,07 66 
2051249,6 69 
2051524,63 75 
2051646,14 66 
2051649,91 69 
2052650,92 68 
2052849,07 74 
2052849,07 65 
2052849,07 3 
2053066,72 66 
2053084,34 69 
2054098,32 75 
2054426,56 66 
2054435,37 69 
2054622,56 65 
2054622,56 1 
2054790,47 75 
2055023,01 66 
2055035,82 69 
2055658,71 75 
2055754,62 66 
2055769,69 69 
2056854,25 68 
2058110,68 74 
2058110,68 4 
2058234,19 66 
2058238,22 69 
2058528,82 75 
2058626,69 66 
2058638,55 69 
2059237,04 75 
2059470,51 66 
2059472,81 69 
2060627,59 75 
2060722,45 66 
2060740,15 69 
2061128,95 75 
2061342,48 66 
2061357,29 69 
2062124,92 68 
2064752,83 74 
2064752,83 4 
2064838,53 66 
2064843,28 69 
2068261,3 75 
2068895,34 64 
