********************
Experiment,   Pi_Causal_5b
119078,19 66 
119090,94 69 
120654,69 75 
120838,93 66 
120842,24 69 
121210,78 75 
121614,07 66 
121626,18 69 
121757,13 75 
121955,96 66 
121959,79 69 
122143,45 68 
122256,74 74 
122256,74 65 
122256,74 3 
122518,74 66 
122526,84 69 
122658,73 75 
122869,57 66 
122877,18 69 
124866,73 75 
125006,74 66 
125012,35 69 
125757,04 75 
125862,75 66 
125879,43 69 
126263,49 68 
126600,77 74 
126600,77 65 
126600,77 3 
127552,87 66 
127564,08 69 
129289,8 75 
129378,73 66 
129382,16 69 
129771,38 75 
129990,32 66 
129999,29 69 
130169,81 75 
130366,9 66 
130382,91 69 
130616,56 68 
130753,14 74 
130753,14 4 
131117,87 66 
131133,4 69 
131291,12 75 
131471,69 66 
131483,78 69 
131838,04 75 
132007,65 66 
132017,53 69 
134170,49 75 
134457,47 66 
134469,38 69 
134769,85 68 
140781,01 74 
140781,01 65 
140781,01 3 
141166 66 
141174,37 69 
144793,95 68 
146159,53 74 
146159,53 65 
146159,53 3 
146317,68 66 
146328,33 69 
150164,82 68 
154145,02 74 
154145,02 65 
154145,02 3 
154607,26 66 
154618,32 69 
158154,18 68 
159304,81 74 
159304,81 65 
159304,81 3 
160035,14 66 
160038,84 69 
162845,51 75 
162986,09 66 
162991,09 69 
163324,76 68 
163343,3 74 
163343,3 65 
163343,3 3 
163574,98 66 
163591,48 69 
164431,1 75 
164550,49 66 
164558,94 69 
166493,82 75 
166814,18 66 
166827,38 69 
166921,97 75 
167162,76 66 
167177,62 69 
167361,37 68 
167535,01 74 
167535,01 65 
167535,01 3 
167943,54 66 
167944,77 69 
168293,05 75 
168507,39 66 
168512,38 69 
171547,78 68 
174924,95 74 
174924,95 65 
174924,95 3 
175950,58 66 
175967,61 69 
176001,21 75 
176202,97 66 
176217,88 69 
178440,69 75 
178842,74 66 
178853,25 69 
178936,71 68 
178941,77 74 
178941,77 65 
178941,77 3 
179127,34 66 
179136,78 69 
179674,97 75 
179704,03 66 
179720,69 69 
182358,89 75 
182695,78 66 
182706,14 69 
182973,09 68 
183491,1 74 
183491,1 65 
183491,1 3 
184534,62 66 
184540,96 69 
185739,53 75 
185950,83 66 
185958,66 69 
186713,8 75 
186838,72 66 
186842,66 69 
187510,4 68 
187596,71 74 
187596,71 65 
187596,71 3 
187774,72 66 
187777,1 69 
188300,89 75 
188573,35 66 
188577,32 69 
189876,52 75 
189978,7 66 
189995,03 69 
191613,19 68 
192252,81 74 
192252,81 65 
192252,81 3 
192818,73 66 
192830,49 69 
196266,61 68 
196797,21 74 
196797,21 65 
196797,21 3 
197299,14 66 
197300,81 69 
200803,84 68 
202465,6 74 
202465,6 65 
202465,6 3 
202609,88 66 
202621,58 69 
202933,36 75 
203003,1 66 
203005,13 69 
205076,81 75 
205362,98 66 
205373,52 69 
205726,57 75 
205962,96 66 
205973,96 69 
206285,94 75 
206442,76 66 
206457,61 69 
206475,18 68 
206757,08 74 
206757,08 65 
206757,08 3 
206898,78 66 
206907,87 69 
210112,8 75 
210205,67 66 
210210,76 69 
210390,36 75 
210506,06 66 
210511,02 69 
210696,94 75 
210814,07 64 
210827,67 68 
212373,86 74 
212373,86 65 
212373,86 3 
212966,85 66 
212979,25 69 
216381,96 68 
217501,81 74 
217501,81 65 
217501,81 3 
217659,23 66 
217666,09 69 
221519,31 68 
221938,26 74 
221938,26 65 
221938,26 3 
222490,66 66 
222503,24 69 
225955,87 68 
227057,21 74 
227057,21 65 
227057,21 3 
227198,29 66 
227206,78 69 
231076,47 68 
231457,54 74 
231457,54 65 
231457,54 3 
232431,26 66 
232444,03 69 
235463,54 68 
236055,36 74 
236055,36 65 
236055,36 3 
236358,53 66 
236363,85 69 
240066,79 68 
247261,41 74 
247261,41 65 
247261,41 3 
247699,25 66 
247705,68 69 
250777,76 75 
251514,59 64 
251525,33 68 
251616,77 74 
251616,77 65 
251616,77 3 
251850,78 66 
251858,98 69 
252114,66 75 
252697,43 66 
252709,55 69 
252765,71 75 
252878,56 66 
252893,09 69 
254926,67 75 
255122,95 66 
255128,31 69 
255185,8 75 
255420,77 66 
255428,32 69 
255628,63 68 
255928,92 74 
255928,92 65 
255928,92 3 
256098,74 66 
256112,12 69 
256531,39 75 
257021,35 66 
257029,52 69 
257322,91 75 
257447,34 66 
257463,19 69 
257777,02 75 
258262,68 66 
258263,71 69 
258487,06 75 
258767,45 66 
258780,99 69 
258909,91 75 
259139,85 66 
259147,8 69 
259585,14 75 
259929,79 66 
259931,91 69 
259965,14 68 
260084,7 74 
260084,7 65 
260084,7 3 
260278,65 66 
260281,94 69 
260885,43 75 
261046,65 66 
261049,5 69 
261225,29 75 
261450,95 66 
261466,26 69 
261820,74 75 
261910,81 66 
261916,86 69 
262157,3 75 
262286,79 66 
262300,29 69 
262669,3 75 
262872,18 66 
262883,98 69 
263058,01 75 
263167,14 66 
263184,27 69 
263714,28 75 
264189,62 64 
264201,7 68 
264352,76 74 
264352,76 65 
264352,76 3 
264518,71 66 
264535,25 69 
264827,16 75 
265034,26 66 
265035,63 69 
265143,9 75 
265382,64 66 
265385,93 69 
265774,91 75 
265858,8 66 
265869,77 69 
266109,4 75 
266244,5 66 
266253,28 69 
266749,88 75 
267034,66 66 
267037,58 69 
267190,74 75 
267535 66 
267537,97 69 
268180,38 75 
268406,45 64 
268421,85 68 
268473,46 74 
268473,46 65 
268473,46 3 
269400,77 66 
269405,79 69 
269623,46 75 
269723,01 66 
269739,57 69 
270513,5 75 
270598,76 66 
270606,56 69 
271217,77 75 
271371,02 66 
271374,07 69 
272226,57 75 
272386,45 66 
272391,38 69 
272491,4 68 
272664,98 74 
272664,98 65 
272664,98 3 
272890,08 66 
272891,59 69 
272948,88 75 
273155,01 66 
273158,55 69 
274125,62 75 
274330,98 66 
274342,83 69 
274756,95 75 
275073,87 66 
275077,05 69 
276678,06 68 
276728,99 74 
276728,99 65 
276728,99 3 
276945,89 66 
276961,36 69 
276966,48 75 
277166,79 66 
277178,59 69 
280747,99 68 
280805,23 74 
280805,23 65 
280805,23 3 
281639,02 66 
281648,26 69 
284817,48 68 
285873,22 74 
285873,22 65 
285873,22 3 
286394,72 66 
286401,97 69 
289888,04 68 
291365,03 74 
291365,03 65 
291365,03 3 
291878,88 66 
291889,45 69 
292709,15 75 
292781,92 66 
292790,23 69 
294129,28 75 
294267,71 66 
294274,71 69 
294676,93 75 
294782,82 66 
294791,67 69 
295278,74 75 
295331,63 66 
295342,47 69 
295392,46 68 
295696,59 74 
295696,59 65 
295696,59 3 
296022,64 66 
296025,94 69 
299712,3 68 
302385,59 74 
302385,59 65 
302385,59 3 
302602,81 66 
302614,55 69 
306400,83 68 
311332,65 74 
311332,65 4 
311959,49 66 
311971,7 69 
312013,88 75 
312510,94 66 
312522,63 69 
314816,99 75 
315195,1 66 
315207,27 69 
315340,85 68 
317725,58 74 
317725,58 65 
317725,58 3 
318107,3 66 
318109,56 69 
320552,96 75 
320723,67 66 
320728,47 69 
320916,55 75 
321035,26 66 
321045,04 69 
321250,49 75 
321378,19 66 
321395,31 69 
321745,78 68 
321917 74 
321917 65 
321917 3 
322035,61 66 
322045,78 69 
322246,92 75 
322441,9 66 
322446,39 69 
323153,95 75 
323335,1 66 
323346,81 69 
323590,14 75 
323803,38 66 
323813,84 69 
323980,77 75 
324150,93 66 
324164,16 69 
324502,94 75 
324691,4 66 
324697,83 69 
324857,67 75 
325050,97 66 
325064,79 69 
325881,5 75 
326074,78 64 
326082,25 68 
326413,9 74 
326413,9 65 
326413,9 3 
326695,44 66 
326699,65 69 
329292,95 75 
329778,53 66 
329785,09 69 
329906,15 75 
330146,73 66 
330152,09 69 
330419,08 68 
330608,89 74 
330608,89 4 
330731,47 66 
330735,89 69 
331545,46 75 
331747,42 66 
331753,27 69 
331932,75 75 
332138,72 66 
332153,59 69 
332474,91 75 
332893,45 66 
332904,24 69 
333053,14 75 
333267,03 66 
333271,08 69 
333610,57 75 
333806,29 66 
333821,77 69 
334622,1 68 
337346,22 74 
337346,22 65 
337346,22 3 
337720,08 66 
337724,93 69 
341360,76 68 
342853,91 74 
342853,91 65 
342853,91 3 
343303,23 66 
343311,98 69 
345733,14 75 
345890,03 66 
345897,38 69 
346533,89 75 
346664,78 66 
346681,33 69 
346868,27 68 
347229,67 74 
347229,67 65 
347229,67 3 
347359,29 66 
347365,16 69 
348325,24 75 
348478,74 66 
348482,82 69 
349773,14 75 
349866,6 66 
349883,85 69 
351234,8 68 
351399,92 74 
351399,92 65 
351399,92 3 
351632,02 66 
351635,37 69 
351925,61 75 
352118,86 66 
352135,45 69 
355421,45 68 
356985,67 74 
356985,67 65 
356985,67 3 
357282,77 66 
357289,38 69 
360992,51 68 
361690,53 74 
361690,53 65 
361690,53 3 
361982,96 66 
361992,92 69 
365695,84 68 
370140,62 74 
370140,62 65 
370140,62 3 
370373,62 66 
370382,69 69 
374152,63 68 
376368,42 74 
376368,42 65 
376368,42 3 
376623,02 66 
376637,7 69 
380390,41 68 
381996,85 74 
381996,85 65 
381996,85 3 
382370,36 66 
382375,33 69 
386011,45 68 
386785 74 
386785 65 
386785 3 
387617,42 66 
387629,16 69 
388422,06 75 
388502,77 66 
388513,23 69 
390798,59 68 
391373,91 74 
391373,91 65 
391373,91 3 
391898,88 66 
391915,74 69 
393192,99 75 
393273,83 66 
393283,53 69 
394344,95 75 
394506,28 66 
394517,8 69 
394626,74 75 
394755,7 66 
394767,98 69 
395385,23 68 
407681,31 74 
407681,31 65 
407681,31 3 
408130,61 66 
408144,83 69 
408859,23 75 
408998,76 66 
409012,19 69 
410624,01 75 
411011,06 66 
411014,01 69 
411123,22 75 
411327,27 66 
411330,61 69 
411697,77 68 
411767,12 74 
411767,12 65 
411767,12 3 
411834,07 202
411834,07 159
411834,07 170
412832,39 68 
413253,66 74 
413253,66 4 
413466,68 66 
413482,24 69 
413848,75 75 
413966,73 66 
413982,72 69 
416031,7 73 
416309,19 75 
417070,09 66 
417085,03 69 
417235,35 75 
417402,96 64 
417418,62 68 
417775,23 74 
417775,23 4 
417918,99 66 
417935,71 69 
418310,93 75 
418482,8 66 
418486,45 69 
418806,83 75 
418990,7 66 
419003,32 69 
419433,05 75 
419782,81 66 
419787,59 69 
420065,08 75 
420306,96 66 
420321 69 
420996,37 75 
421198,88 66 
421204,98 69 
421642,97 75 
421833,48 64 
421838,73 68 
422096,42 74 
422096,42 4 
422418,95 66 
422422,7 69 
422568,95 75 
422666,76 66 
422672,73 69 
423093,11 75 
423180,45 66 
423189,67 69 
423401,39 75 
423534,38 66 
423540,67 69 
423685,4 75 
423870,62 66 
423873,8 69 
424282,88 75 
424434,7 66 
424440,64 69 
424578,88 75 
424697,34 66 
424707,52 69 
426108,73 68 
427531,61 73 
429732,26 65 
429732,26 1 
431131,63 65 
431131,63 1 
433931,83 65 
433931,83 1 
438970,03 74 
438970,03 4 
439282,94 66 
439285,38 69 
442988,16 68 
444231,61 65 
444231,61 1 
448831,78 65 
448831,78 1 
453797,58 74 
453797,58 4 
454018,72 66 
454029,95 69 
455431,79 73 
457816,15 68 
468926,39 74 
468926,39 4 
469362,71 66 
469374,93 69 
472944,8 68 
476131,87 65 
476131,87 1 
476589,13 74 
476589,13 4 
476698,33 66 
476713,79 69 
480600,42 68 
482008,89 74 
482008,89 4 
482126,38 66 
482134,59 69 
484501,33 75 
484890,84 66 
484903,52 69 
486021,01 68 
489256,8 74 
489256,8 4 
489560,35 66 
489573,63 69 
491331,92 73 
493276,59 68 
495531,77 65 
495531,77 1 
514231,6 65 
514231,6 1 
519531,8 65 
519531,8 1 
526441,19 74 
526441,19 4 
526755,08 66 
526768,68 69 
528531,72 73 
528978,84 75 
529111,05 66 
529120,73 69 
529231,7 73 
530454,96 68 
532000,94 74 
532000,94 4 
532239,33 66 
532256,2 69 
536009,2 68 
539031,81 65 
539031,81 1 
539231,72 65 
539231,72 1 
544231,75 65 
544231,75 1 
544931,76 65 
544931,76 1 
560131,82 65 
560131,82 1 
562761,85 74 
562761,85 4 
562901,98 66 
562912,95 69 
566231,68 73 
566783,23 68 
573233,76 65 
573233,76 1 
574631,62 65 
574631,62 1 
584331,72 65 
584331,72 1 
585031,69 65 
585031,69 1 
596738,28 74 
596738,28 4 
597047,23 66 
597056,09 69 
600758,82 68 
604348,79 74 
604348,79 4 
605050,61 66 
605061,75 69 
605829,72 75 
606473,88 66 
606479,72 69 
607412,9 75 
607546,63 66 
607563,73 69 
607765,38 75 
607910,3 66 
607913,99 69 
608364,57 68 
612392,92 74 
612392,92 4 
612870,83 66 
612884,42 69 
613045,4 75 
613261,77 66 
613268,06 69 
616404,15 68 
628537,58 74 
628537,58 4 
629011,27 66 
629013,57 69 
631031,64 73 
632549,72 68 
636431,88 65 
636431,88 1 
637131,81 65 
637131,81 1 
639532,58 65 
639532,58 1 
665231,73 65 
665231,73 1 
670533,01 65 
670533,01 1 
671631,8 65 
671631,8 1 
671696,79 74 
671696,79 4 
671766,02 66 
671779,33 69 
675715,9 68 
677623,94 74 
677623,94 4 
677836,1 66 
677850,63 69 
681637,28 68 
682531,75 65 
682531,75 1 
685476,82 74 
685476,82 4 
685566,92 66 
685573,45 69 
686545,45 75 
686690,77 66 
686707,44 69 
687235,63 75 
687268,03 66 
687275,04 69 
687617,28 75 
687814,62 66 
687824,96 69 
688309,54 75 
688586,73 66 
688592,47 69 
688777,24 75 
689094,06 66 
689109,29 69 
689493,02 68 
690496,76 74 
690496,76 4 
690630,82 66 
690643,75 69 
691104,83 75 
691211,15 66 
691227,55 69 
691732,91 73 
692226,73 75 
692327,54 66 
692345,11 69 
692738,42 75 
692866,71 66 
692878,81 69 
693960,9 75 
694090,79 66 
694096,46 69 
694267,22 75 
694382,78 66 
694396,67 69 
694514,07 68 
695231,76 73 
702189,12 74 
702189,12 4 
702531,72 73 
702574,64 66 
702586,52 69 
706205,67 68 
709334,04 65 
709334,04 1 
717870,3 74 
717870,3 4 
718070,76 66 
718081,37 69 
719031,66 73 
721884,58 68 
723731,68 65 
723731,68 1 
740731,69 65 
740731,69 1 
742268,5 203
742268,5 150
742268,5 179
743267,81 68 
756340,86 74 
756340,86 65 
756340,86 3 
756866,6 66 
756877,67 69 
760347,15 68 
764191,7 74 
764191,7 65 
764191,7 3 
764314,58 66 
764317,18 69 
764597,05 75 
764843,24 66 
764850,42 69 
765402,58 75 
765639,01 66 
765651,07 69 
767374,19 75 
767602,66 66 
767619,21 69 
768086,93 75 
768159,02 66 
768169,66 69 
768203,65 68 
768374,03 74 
768374,03 65 
768374,03 3 
768570,54 66 
768586,59 69 
770289,43 75 
770638,24 66 
770655,25 69 
770904,83 75 
771197,44 66 
771205,61 69 
772205,81 75 
772392,63 64 
772406,51 68 
772757,15 74 
772757,15 65 
772757,15 3 
773262,35 66 
773273,52 69 
773394,96 75 
773634,58 66 
773640,52 69 
774454,71 75 
774703,29 66 
774708,21 69 
775629,87 75 
775726,99 66 
775742,05 69 
775996,73 75 
776162,99 66 
776175,74 69 
776776,33 68 
777165,7 74 
777165,7 65 
777165,7 3 
777346,9 66 
777359,9 69 
777791,03 75 
777877,92 66 
777893,71 69 
781179,8 68 
781692,81 74 
781692,81 4 
782294,7 66 
782297,32 69 
782475,1 75 
782666,8 66 
782680,69 69 
783023 75 
783282,78 66 
783297,87 69 
783657,62 75 
783774,35 66 
783781,56 69 
783850,19 75 
784314,59 66 
784331,95 69 
785699,89 68 
792608,73 74 
792608,73 65 
792608,73 3 
792859,15 66 
792872,31 69 
796624,83 68 
797586,33 74 
797586,33 65 
797586,33 3 
797830,6 66 
797842,43 69 
801595,42 68 
804746,57 74 
804746,57 65 
804746,57 3 
805118,71 66 
805131,12 69 
807657,33 75 
807810,77 66 
807816,77 69 
808767,41 68 
810724,98 74 
810724,98 65 
810724,98 3 
811303,2 66 
811319,16 69 
814738,52 68 
817444,5 74 
817444,5 65 
817444,5 3 
817675,83 66 
817690,68 69 
821460,45 68 
822216,86 74 
822216,86 65 
822216,86 3 
822574,74 66 
822577,8 69 
826230,8 68 
828014,3 74 
828014,3 4 
828430,49 66 
828448,91 69 
832035,05 68 
833927,48 74 
833927,48 65 
833927,48 3 
834238,45 66 
834253,44 69 
837939,55 68 
838773,63 74 
838773,63 65 
838773,63 3 
838985,79 66 
838990,4 69 
841901,9 75 
842039,97 66 
842042,97 69 
842441,86 75 
843158,32 64 
843160,31 68 
843296,7 74 
843296,7 65 
843296,7 3 
843458,96 66 
843460,83 69 
844834,34 75 
844930,76 66 
844944,89 69 
845629,8 75 
845905,81 66 
845912,29 69 
846957 75 
847429,11 64 
847446,83 68 
849252,83 74 
849252,83 65 
849252,83 3 
849438,97 66 
849448,3 69 
850789,27 75 
850930,58 66 
850933,06 69 
851407,44 75 
851627,11 66 
851633,34 69 
851966,6 75 
852027,39 66 
852033,64 69 
852409,16 75 
852554,96 66 
852567,42 69 
852870,77 75 
852994,64 66 
853001,05 69 
853268,07 68 
853481,63 74 
853481,63 65 
853481,63 3 
853627,19 66 
853634,8 69 
855028,78 75 
855278,96 66 
855286,13 69 
855364,08 75 
855495,04 66 
855503,02 69 
855805,15 75 
856006,76 66 
856020,06 69 
856358,86 75 
856411,44 66 
856420,35 69 
856721 75 
856843 66 
856854,38 69 
857143,34 75 
857338,76 66 
857354,56 69 
857504,79 68 
857553,88 74 
857553,88 65 
857553,88 3 
857690,93 66 
857704,83 69 
859492,8 75 
859626,69 66 
859639,57 69 
860485,6 75 
860577,25 66 
860590,15 69 
861574,36 68 
864165,23 74 
864165,23 65 
864165,23 3 
864666,63 66 
864676,58 69 
868179,56 68 
870200,97 74 
870200,97 65 
870200,97 3 
870702,76 66 
870714,53 69 
870781,06 75 
871046,37 66 
871048,27 69 
872880,92 75 
873235,42 66 
873249,82 69 
873663,74 75 
873990,55 66 
874000,38 69 
874192,91 75 
874406,6 64 
874417,39 68 
874964,32 74 
874964,32 65 
874964,32 3 
875130,12 66 
875134,76 69 
875333,15 75 
875402,88 66 
875418,14 69 
877704,69 75 
877801,63 66 
877803,24 69 
878971,04 68 
879137,24 74 
879137,24 4 
879257,7 66 
879271,08 69 
879613,49 75 
879815,71 66 
879821,59 69 
880645,33 75 
880814,55 66 
880822,61 69 
881593,53 75 
881778,71 66 
881789,65 69 
882126,75 75 
882314,64 66 
882323,43 69 
882638,36 75 
882742,75 66 
882757,06 69 
883157,75 68 
883217,19 74 
883217,19 65 
883217,19 3 
883642,87 66 
883657,75 69 
887227,28 68 
889196,79 74 
889196,79 65 
889196,79 3 
889443,02 66 
889445,68 69 
893215,08 68 
894868,49 74 
894868,49 65 
894868,49 3 
895006,05 66 
895016,37 69 
895682,75 75 
895750,53 66 
895767 69 
896021,93 75 
896233,93 66 
896250,72 69 
896285,85 75 
896618,57 66 
896634,33 69 
896892,96 75 
897018,44 66 
897034,62 69 
897965,43 75 
898085,92 66 
898102,12 69 
898886,24 68 
901325,63 74 
901325,63 65 
901325,63 3 
901674,64 66 
901688,34 69 
905341,02 68 
907335,92 74 
907335,92 65 
907335,92 3 
907646,8 66 
907659,37 69 
911345,81 68 
912749,15 74 
912749,15 65 
912749,15 3 
912881,52 66 
912896,71 69 
913208,6 75 
913278,13 66 
913280,69 69 
916766,51 68 
924029,87 74 
924029,87 65 
924029,87 3 
924350,52 66 
924355,44 69 
928041,7 68 
929342,47 74 
929342,47 65 
929342,47 3 
929659,78 66 
929676,16 69 
933362,54 68 
940710,67 74 
940710,67 65 
940710,67 3 
941126,96 66 
941134,92 69 
941868,2 75 
942034,93 66 
942052,39 69 
944721,17 68 
945105,36 74 
945105,36 65 
945105,36 3 
945323,91 66 
945338,42 69 
945374,41 75 
945740,08 66 
945755,75 69 
946477,21 75 
946562,38 66 
946572,77 69 
947421,94 75 
947626,63 66 
947640,07 69 
947953,12 75 
948025,53 66 
948040,4 69 
948368,56 75 
948570,62 66 
948574,08 69 
948842,83 75 
948999,33 66 
949007,63 69 
949124,82 68 
949193,26 74 
949193,26 65 
949193,26 3 
949382,62 66 
949391,21 69 
949715,15 75 
949777,57 66 
949791,56 69 
950541,02 75 
950755,03 66 
950759,06 69 
951513,2 75 
951822,37 66 
951826,77 69 
952098,66 75 
952338,73 66 
952343,77 69 
952730,58 75 
952763,56 66 
952777,34 69 
953043,51 75 
953327,11 64 
953344,48 68 
953472,39 74 
953472,39 65 
953472,39 3 
953634,62 66 
953644,58 69 
956265,21 75 
956502,66 66 
956513,35 69 
956722,77 75 
956898,48 66 
956913,67 69 
957481,07 68 
957543,11 74 
957543,11 65 
957543,11 3 
957634,69 66 
957647,49 69 
957680,35 75 
957806,82 66 
957814,35 69 
958105,1 75 
958219,18 66 
958231,37 69 
959093,18 75 
959346,88 66 
959349,11 69 
959910,67 75 
960058,82 66 
960066,08 69 
960334,46 75 
960467,06 66 
960483,05 69 
960712,38 75 
960786,99 66 
960799,98 69 
961068,62 75 
961247,27 66 
961250,35 69 
961550,86 68 
961774,12 74 
961774,12 65 
961774,12 3 
962018,86 66 
962034,19 69 
962327,93 75 
962522,54 66 
962534,69 69 
962923,47 75 
963166,56 66 
963168,58 69 
963592,93 75 
963722,57 66 
963735,62 69 
964077,19 75 
964328,21 66 
964336,03 69 
964409,07 75 
964587,1 66 
964602,88 69 
964737,08 75 
964871,38 66 
964886,44 69 
965481,1 75 
965634,1 66 
965640,26 69 
965787,51 68 
968905,91 74 
968905,91 65 
968905,91 3 
969334,89 66 
969340 69 
972925,93 68 
985033,66 74 
985033,66 65 
985033,66 3 
985147,34 66 
985151,94 69 
989054,92 68 
1015041,87 74 
1015041,87 65 
1015041,87 3 
1015539,44 66 
1015541,83 69 
1017309,08 75 
1017366,85 66 
1017376,46 69 
1017805,2 75 
1017914,76 66 
1017926,89 69 
1018941,27 75 
1019062,33 64 
1019078,16 68 
1019941,13 74 
1019941,13 65 
1019941,13 3 
1020130,72 66 
1020145,24 69 
1020617,06 75 
1020666,5 66 
1020679 69 
1021309,41 75 
1021409,88 66 
1021413,27 69 
1021831,46 75 
1021929,76 66 
1021946,63 69 
1022333,67 75 
1022462,64 66 
1022480,38 69 
1023892,94 75 
1023991,07 64 
1023998,34 68 
1024757,56 74 
1024757,56 65 
1024757,56 3 
1024950,9 66 
1024965,59 69 
1025228,4 75 
1025363,03 66 
1025366,36 69 
1028768,76 68 
1030592,92 74 
1030592,92 65 
1030592,92 3 
1030946,63 66 
1030953,65 69 
1034606,49 68 
1035905,08 74 
1035905,08 65 
1035905,08 3 
1036342,7 66 
1036357,57 69 
1039910,56 68 
1044182,5 204
1044182,5 155
1044182,5 175
1045181,82 68 
1047836,47 74 
1047836,47 65 
1047836,47 3 
1048051,04 66 
1048066,6 69 
1051853,1 68 
1056592,95 74 
1056592,95 65 
1056592,95 3 
1056703 66 
1056706,5 69 
1060361,54 75 
1060855,8 64 
1060859,86 68 
1064341,44 74 
1064341,44 4 
1064570,72 66 
1064579,17 69 
1068348,93 68 
1068769,08 74 
1068769,08 4 
1069429,68 66 
1069433,06 69 
1069573,86 75 
1069818,94 66 
1069833,19 69 
1070322,76 75 
1070539,04 66 
1070550,39 69 
