********************
Experiment,   Pi_Causal_5b
221835,72 68 
222617,07 74 
222617,07 65 
222617,07 3 
222759,29 66 
222769,58 69 
226622,67 68 
233915,42 74 
233915,42 65 
233915,42 3 
234389,39 66 
234395,12 69 
235076,44 75 
235245,65 66 
235262,5 69 
237931,42 68 
238388,16 74 
238388,16 65 
238388,16 3 
239221,75 66 
239232,12 69 
239369,73 75 
239425,1 66 
239432,37 69 
239564,24 75 
239665,66 66 
239682,52 69 
241537,16 75 
241989,13 66 
242000,94 69 
242084,47 75 
242365,85 66 
242368,21 69 
242401,97 68 
246744,3 74 
246744,3 65 
246744,3 3 
247738,8 66 
247755,55 69 
249057,33 75 
249362,6 66 
249373,62 69 
250631,92 75 
251181,29 64 
251191,28 68 
251307,96 74 
251307,96 65 
251307,96 3 
251517,86 66 
251524,95 69 
251958,13 75 
252101,53 66 
252108,68 69 
252267,72 75 
252365,72 66 
252375,51 69 
255102,69 75 
255337,89 64 
255344,45 68 
255633,12 74 
255633,12 65 
255633,12 3 
255754,24 66 
255761,43 69 
258889,59 75 
259037,84 66 
259047,35 69 
259303,87 75 
259652,59 64 
259664,41 68 
259767,98 74 
259767,98 65 
259767,98 3 
259977,58 66 
259981,3 69 
260338,04 75 
260407,23 66 
260414,98 69 
262419,97 75 
262610,04 66 
262616,68 69 
263325,11 75 
263529,99 66 
263534,06 69 
263784,31 68 
264331,98 74 
264331,98 65 
264331,98 3 
264577,64 66 
264585,08 69 
267619,81 75 
267841,62 66 
267853,96 69 
268337,98 68 
268740,44 74 
268740,44 65 
268740,44 3 
269138,3 66 
269154,98 69 
272758,15 68 
272920,72 74 
272920,72 65 
272920,72 3 
273249,57 66 
273258,02 69 
276927,62 68 
283701,23 74 
283701,23 65 
283701,23 3 
284045,28 66 
284049,65 69 
287621,61 75 
288100,95 64 
288102,69 68 
288372,03 74 
288372,03 65 
288372,03 3 
288576,64 66 
288586,45 69 
291007,98 75 
291157,94 66 
291171,83 69 
291672,15 75 
291833,82 66 
291839,53 69 
292281,13 75 
292449,74 64 
292456,18 68 
295595,97 74 
295595,97 4 
295699,14 66 
295708,5 69 
299612,03 68 
300748,08 74 
300748,08 65 
300748,08 3 
301101,49 66 
301112,58 69 
304184,39 75 
304350,79 66 
304365,09 69 
304765,58 68 
309019,5 74 
309019,5 65 
309019,5 3 
309305,5 66 
309318,8 69 
310647,93 75 
310792,99 66 
310803,32 69 
311676,38 75 
311841,82 66 
311854,16 69 
312777,14 75 
312954,76 66 
312971,83 69 
313038,73 68 
316452,14 74 
316452,14 4 
316578,28 66 
316591,03 69 
320460,86 68 
321514,05 202
321514,05 155
321514,05 175
322512,86 68 
324512,34 65 
324512,34 1 
326012,17 65 
326012,17 1 
330112,06 65 
330112,06 1 
348912,1 65 
348912,1 1 
368312,2 65 
368312,2 1 
382287,74 74 
382287,74 65 
382287,74 3 
382581,57 66 
382591,25 69 
386294,43 68 
386856,25 74 
386856,25 65 
386856,25 3 
387522,16 66 
387528,36 69 
388655,48 75 
388979,31 66 
388996,25 69 
390864,35 68 
391004,84 74 
391004,84 65 
391004,84 3 
392104,9 66 
392115,19 69 
395017,74 68 
402611,79 74 
402611,79 4 
403509,02 66 
403523,93 69 
405272,33 75 
407705 64 
407710,56 68 
408488,03 74 
408488,03 65 
408488,03 3 
408573,37 66 
408578,14 69 
408696,41 75 
408756,22 66 
408761,4 69 
409550,12 75 
409721,15 66 
409728,69 69 
410592,68 75 
410821,81 66 
410829,5 69 
411500,36 75 
411785,37 66 
411796,91 69 
411872,86 75 
412061,76 66 
412063,89 69 
412497,73 68 
412756,05 74 
412756,05 65 
412756,05 3 
413195,1 66 
413198,2 69 
413272,48 75 
413485,24 66 
413498,21 69 
415389,19 75 
415528,93 66 
415533,27 69 
415688,5 75 
415821,23 66 
415833,28 69 
416591,78 75 
416685,71 66 
416700,63 69 
416767,62 68 
416903,86 74 
416903,86 4 
417296,35 66 
417301,45 69 
417448,07 75 
417581,94 66 
417584,76 69 
419312,04 75 
419910,28 66 
419919,77 69 
420523,7 75 
420617,17 66 
420620,39 69 
420920,87 68 
422303,84 74 
422303,84 4 
422362,52 66 
422371,62 69 
423119,64 75 
423637,64 66 
423639,79 69 
423812,16 65 
423812,16 1 
425035,61 75 
425181,04 66 
425190,57 69 
426324,69 68 
427879,86 74 
427879,86 4 
428316,56 66 
428326,07 69 
428460,71 75 
428657,21 66 
428660,09 69 
428991,81 75 
429093,13 66 
429110,07 69 
429519,5 75 
429617,24 66 
429627,15 69 
429867,51 75 
430394,9 66 
430411,06 69 
430497,74 75 
430694,16 66 
430711,29 69 
431895,82 68 
433611,52 74 
433611,52 4 
434205,05 66 
434213,91 69 
435903,73 75 
436069,56 66 
436082,04 69 
437616,68 68 
437913,27 74 
437913,27 65 
437913,27 3 
437981,26 66 
437983,66 69 
441616,98 75 
442060,55 64 
442069,93 68 
442179,7 74 
442179,7 4 
442357,47 66 
442370,18 69 
442717,15 75 
442800,9 66 
442803,86 69 
443019,92 75 
443297,4 66 
443304,53 69 
443945,16 75 
444012,09 65 
444012,09 1 
444089,42 66 
444104,89 69 
444553,15 75 
444688,76 66 
444705,41 69 
444943,58 75 
445060,93 66 
445072,49 69 
446189,76 68 
447493,48 74 
447493,48 4 
447665,23 66 
447674,14 69 
448035,63 75 
448440,66 66 
448458,13 69 
448547,25 75 
448738,19 66 
448741,66 69 
449205,4 75 
449593,02 66 
449609,08 69 
449646,58 75 
449759,92 66 
449775,79 69 
450812,13 65 
450812,13 1 
451510,76 68 
457235,59 74 
457235,59 4 
457629,07 66 
457631,85 69 
461251,27 68 
462713,69 65 
462713,69 1 
466199,54 74 
466199,54 65 
466199,54 3 
466393,14 66 
466405,22 69 
468075,59 75 
468285,02 66 
468290,08 69 
468973,64 75 
469125,13 66 
469140,53 69 
469991,91 75 
470181,52 66 
470191,34 69 
470225,96 68 
470507,69 74 
470507,69 65 
470507,69 3 
470797,2 66 
470808,49 69 
470952,46 75 
471108,59 66 
471125,37 69 
471312,07 65 
471312,07 1 
471512,16 65 
471512,16 1 
473952,75 75 
474070,6 66 
474077,65 69 
474528,18 68 
474971,36 74 
474971,36 65 
474971,36 3 
475225,1 66 
475228,5 69 
475664,51 75 
475925,08 66 
475929,15 69 
476043,5 75 
476132,59 66 
476145,86 69 
476787,49 75 
476873,88 66 
476879,8 69 
477155,71 75 
477253,43 66 
477263,39 69 
478023,77 75 
478165,25 66 
478180,74 69 
478495,58 75 
478582,14 66 
478597,73 69 
478981,64 68 
479052,32 74 
479052,32 65 
479052,32 3 
479210,66 66 
479215,01 69 
483068,02 68 
483319,6 74 
483319,6 4 
483429,65 66 
483434,92 69 
484795,22 75 
484973,29 66 
484986,01 69 
487338,22 68 
489576,03 74 
489576,03 4 
489694,47 66 
489706,58 69 
493592,79 68 
526112,2 65 
526112,2 1 
540212,3 65 
540212,3 1 
542708,12 74 
542708,12 65 
542708,12 3 
542845,18 66 
542847,58 69 
546631,32 75 
547212,21 65 
547212,21 1 
547220,42 64 
547233,33 68 
547311,66 74 
547311,66 4 
547508,82 66 
547516,92 69 
548044,93 75 
548077,76 66 
548084,37 69 
548297,15 75 
548349,55 66 
548367,53 69 
551319,83 68 
552320,04 74 
552320,04 4 
552452,46 66 
552453,84 69 
552519,62 75 
552752,05 66 
552754,76 69 
552889,79 75 
553113,49 66 
553121,26 69 
553531,22 75 
553816,26 66 
553822,16 69 
553959,39 75 
554224,97 66 
554239 69 
554484,9 75 
554526,55 66 
554539,23 69 
554771,44 75 
554872,76 66 
554889,42 69 
555071,26 75 
555237,67 66 
555239,72 69 
556340,28 68 
557811,58 74 
557811,58 4 
557866,16 66 
557874,88 69 
560268,59 75 
560745,27 66 
560760,28 69 
561828 68 
562975,64 74 
562975,64 65 
562975,64 3 
563280,89 66 
563295,49 69 
564312,08 65 
564312,08 1 
566981,99 68 
571812,24 65 
571812,24 1 
580831,47 74 
580831,47 65 
580831,47 3 
581284,89 66 
581292,64 69 
584845,63 68 
586503,36 74 
586503,36 4 
587149,75 66 
587163,68 69 
589711,39 75 
590257,42 66 
590266,21 69 
590363,82 75 
590645,47 64 
590649,77 68 
591482,9 74 
591482,9 4 
591624,76 66 
591633,8 69 
592451,13 75 
592596,77 66 
592601,36 69 
592612,12 65 
592612,12 1 
595503,48 68 
600623,35 74 
600623,35 65 
600623,35 3 
601784,35 66 
601791,5 69 
601971,02 75 
602120,85 66 
602125,28 69 
602923,37 75 
602981,38 66 
602992,43 69 
603875,02 75 
604116,74 66 
604126,66 69 
604643,97 68 
605843,21 74 
605843,21 4 
606102,02 66 
606111,44 69 
609706,83 75 
610096,39 64 
610097,8 68 
610223,63 74 
610223,63 65 
610223,63 3 
610377,23 66 
610381,51 69 
611511,82 75 
611697,36 66 
611699,2 69 
614234,6 68 
618071,96 74 
618071,96 65 
618071,96 3 
618896,98 66 
618904,58 69 
621936,18 75 
622354,88 64 
622373,87 68 
622439,64 74 
622439,64 4 
622629,07 66 
622640,73 69 
623187,59 75 
623500,65 66 
623508,2 69 
624449,15 75 
624616,7 66 
624625,57 69 
625047,4 75 
625181,72 66 
625192,66 69 
625379,32 75 
625548,86 66 
625559,63 69 
625983,45 75 
626073,71 66 
626076,88 69 
626460,47 68 
630603,27 74 
630603,27 4 
631045,86 66 
631063,75 69 
631177,19 75 
631318,31 66 
631330,68 69 
634616,81 68 
635168,59 74 
635168,59 65 
635168,59 3 
635288,62 66 
635300,73 69 
637512,25 65 
637512,25 1 
637556,07 75 
637717,15 66 
637719,47 69 
639186,95 68 
639744,76 74 
639744,76 65 
639744,76 3 
639844,6 66 
639853,77 69 
642391,37 75 
642492,85 66 
642506,27 69 
643419,19 75 
643503,96 66 
643507,02 69 
643757,23 68 
643989,23 74 
643989,23 4 
644185,2 66 
644190,51 69 
644458,49 75 
644550,68 66 
644557,62 69 
647544,62 75 
647788,98 66 
647793,34 69 
648010,17 68 
648115,17 74 
648115,17 4 
648356,94 66 
648360,27 69 
648592,66 75 
648833,06 66 
648844,34 69 
649747,74 75 
649861,39 66 
649878,12 69 
650623,23 75 
650696,51 66 
650712,1 69 
651004,44 75 
651117,74 66 
651129,13 69 
651377,25 75 
651573,57 66 
651579,5 69 
651879,85 75 
651927,94 66 
651946,38 69 
652129,91 68 
652343,02 74 
652343,02 65 
652343,02 3 
652466,37 66 
652480,05 69 
653624,52 75 
653896,59 66 
653914,55 69 
654494,98 75 
654616,66 66 
654631,74 69 
655675,89 75 
655776,72 66 
655782,65 69 
656349,98 68 
656559,15 74 
656559,15 65 
656559,15 3 
656736,75 66 
656749,97 69 
657127,14 75 
657343,35 66 
657350,48 69 
657999,39 75 
658054,06 66 
658067,71 69 
659848,39 75 
660049,38 66 
660052,58 69 
660464,79 75 
660578,4 64 
660586,75 68 
661023,9 74 
661023,9 65 
661023,9 3 
661115,76 65 
661115,76 1 
661116,76 66 
661120,06 69 
665039,69 68 
665760,09 74 
665760,09 65 
665760,09 3 
665961,07 66 
665973,67 69 
666339,73 75 
666704,69 66 
666707,73 69 
666907,22 75 
666968,17 66 
666974,68 69 
668715,34 75 
668844,63 66 
668859,29 69 
669698,78 75 
669856,58 64 
669860,15 68 
670884,78 74 
670884,78 4 
671009,19 66 
671011,07 69 
671359,29 75 
671568,37 66 
671577,98 69 
673292,8 75 
673386,5 66 
673396,07 69 
674897,45 68 
675227,25 74 
675227,25 65 
675227,25 3 
675284,57 66 
675297,42 69 
675582,94 75 
675645,45 66 
675647,88 69 
679227,42 75 
679492,26 64 
679500,7 68 
679517,08 74 
679517,08 4 
679753,32 66 
679767,54 69 
682113,05 65 
682113,05 1 
683537,3 68 
685294,97 74 
685294,97 65 
685294,97 3 
685440,65 66 
685455,42 69 
686886,62 75 
686995,88 66 
687006,84 69 
689308,48 68 
689642,9 74 
689642,9 65 
689642,9 3 
690304,78 66 
690308,87 69 
692120,19 75 
692196,36 66 
692210,37 69 
692387,23 75 
692532,51 66 
692544,25 69 
692957,57 75 
693274,49 66 
693277,87 69 
693415,06 75 
693604,62 66 
693611,41 69 
693661,49 68 
694012,49 74 
694012,49 65 
694012,49 3 
694124,97 66 
694128,56 69 
698031,52 68 
699131,47 74 
699131,47 65 
699131,47 3 
699197,02 66 
699199,15 69 
699384,04 75 
699485,68 66 
699499,23 69 
702999,26 75 
703504,12 64 
703518,99 68 
703681,07 74 
703681,07 65 
703681,07 3 
703788,22 203
703788,22 150
703788,22 179
704787,25 68 
707930,87 74 
707930,87 65 
707930,87 3 
708973,96 66 
708989,95 69 
709108,01 75 
709288,47 66 
709290,62 69 
710075,25 75 
710161,58 66 
710174,03 69 
711199,85 75 
711416,87 66 
711424,98 69 
711942,34 68 
712100,34 74 
712100,34 65 
712100,34 3 
712212,54 66 
712225,56 69 
713459,63 75 
713588,65 66 
713593,47 69 
714335,05 75 
714427,54 66 
714443,96 69 
714983,57 75 
715156,61 66 
715161,51 69 
715331,57 75 
715509,05 66 
715511,69 69 
716112,84 68 
716324,54 74 
716324,54 65 
716324,54 3 
716506,27 66 
716512,14 69 
719072,92 75 
719298,69 66 
719314,34 69 
719995,98 75 
720108,62 66 
720114,94 69 
720331,95 68 
720843,42 74 
720843,42 65 
720843,42 3 
720997,33 66 
720998,82 69 
724851,93 68 
724872,92 74 
724872,92 65 
724872,92 3 
726009,83 66 
726019,39 69 
726187,99 75 
726312,45 66 
726319,65 69 
726795,08 75 
727069,11 66 
727070,18 69 
728888,55 68 
731402,69 74 
731402,69 65 
731402,69 3 
731600,61 66 
731606,98 69 
735410,09 68 
736919,2 74 
736919,2 65 
736919,2 3 
737112,38 66 
737127,82 69 
740931,11 68 
741247,47 74 
741247,47 65 
741247,47 3 
741412,16 66 
741414,83 69 
744424,62 75 
744724,41 66 
744733,68 69 
745267,58 68 
747247,01 74 
747247,01 65 
747247,01 3 
747736,4 66 
747752,58 69 
751255,39 68 
752554,77 74 
752554,77 65 
752554,77 3 
753000,67 66 
753006,67 69 
753875,11 75 
754004,05 66 
754007,65 69 
756576,41 68 
756663,8 74 
756663,8 65 
756663,8 3 
757216,33 66 
757226,5 69 
758028,48 75 
758047,5 66 
758077,19 69 
758890,68 75 
759082 66 
759094,6 69 
760176,93 75 
760249,14 66 
760262,16 69 
760679,31 68 
760803,16 74 
760803,16 65 
760803,16 3 
760859,21 66 
760863,09 69 
761314,94 75 
761549,21 66 
761563,17 69 
762279,07 75 
762494,37 66 
762497,59 69 
763358,98 75 
763464,87 66 
763481,27 69 
763919,28 75 
764196,5 66 
764198,82 69 
764364,87 75 
764513,75 66 
764532,07 69 
764832,6 68 
765821,73 74 
765821,73 65 
765821,73 3 
766012,45 66 
766016,54 69 
766307,58 75 
766496,58 66 
766500,83 69 
767336,08 75 
767532,22 66 
767551,05 69 
768459,91 75 
768640,47 66 
768652,36 69 
768981,19 75 
769292,98 66 
769302,36 69 
769479,63 75 
769548,38 66 
769552,64 69 
769599,97 75 
769844,85 64 
769852,85 68 
769996,6 74 
769996,6 65 
769996,6 3 
770148,46 66 
770153,33 69 
774006,02 68 
774447,12 74 
774447,12 4 
774860,26 66 
774873,23 69 
774934,69 75 
775149,2 66 
775156,86 69 
775667,45 75 
775948,71 66 
775957,45 69 
778459,45 68 
781108,59 74 
781108,59 65 
781108,59 3 
781488,41 66 
781495,02 69 
784183,54 75 
784821,44 66 
784830,86 69 
784951,75 75 
785360,14 64 
785364,79 68 
786449,39 74 
786449,39 4 
786858,53 66 
786865,8 69 
790468,95 68 
792762,9 74 
792762,9 65 
792762,9 3 
792928,23 66 
792937 69 
796773,32 68 
802534,69 74 
802534,69 65 
802534,69 3 
802744,45 66 
802761,13 69 
806547,56 68 
807946,76 74 
807946,76 65 
807946,76 3 
808324,3 66 
808332,03 69 
809743,16 75 
810036,22 66 
810050,2 69 
810959,79 75 
811141 66 
811150,92 69 
811903,15 75 
812096,44 64 
812101,71 68 
812555,52 74 
812555,52 65 
812555,52 3 
812884,33 66 
812902,24 69 
813198,29 75 
813337,38 66 
813352,58 69 
814406,96 75 
814580,37 66 
814586,86 69 
815335,02 75 
815548,47 66 
815554,36 69 
815896,41 75 
816000,1 66 
816004,96 69 
816571,85 68 
830063,76 74 
830063,76 65 
830063,76 3 
830428,77 66 
830432,21 69 
833087,61 75 
833153,33 66 
833167,68 69 
833671 75 
834421,36 64 
834435,31 68 
834541,18 74 
834541,18 4 
834720,39 66 
834735,53 69 
835220,15 75 
835539,86 66 
835552,85 69 
835622,83 75 
835836,36 66 
835853,05 69 
838555,21 68 
839430,81 74 
839430,81 65 
839430,81 3 
839628,41 66 
839639,98 69 
840788,35 75 
840904,78 66 
840907,52 69 
843442,23 68 
844478,91 74 
844478,91 65 
844478,91 3 
845161,5 66 
845178,26 69 
845659,37 75 
845804,34 66 
845810,69 69 
847589,59 75 
847746,64 66 
847762,11 69 
848024,3 75 
848264,28 66 
848279,23 69 
848496,08 68 
848499,37 74 
848499,37 65 
848499,37 3 
848708,37 66 
848713,08 69 
852532,46 68 
852818,26 74 
852818,26 65 
852818,26 3 
853040,13 66 
853049,43 69 
853879,61 75 
853968,12 66 
853983,52 69 
856075,05 75 
856301,54 66 
856318,62 69 
856664,47 75 
856820,54 66 
856835,76 69 
856869,25 68 
870507,55 74 
870507,55 65 
870507,55 3 
870924,17 66 
870929,77 69 
874498,8 75 
874993,84 64 
874999,65 68 
875075,05 74 
875075,05 65 
875075,05 3 
875249,08 66 
875266,39 69 
876424,08 75 
876593,18 66 
876600,72 69 
879086,26 68 
886299,2 74 
886299,2 65 
886299,2 3 
886769,07 66 
886775,13 69 
890327,95 68 
895396,5 74 
895396,5 65 
895396,5 3 
895961,62 66 
895965,44 69 
899418,56 68 
900197,78 74 
900197,78 65 
900197,78 3 
900667,97 66 
900685,69 69 
901414,56 75 
901549,95 66 
901553,07 69 
901580,23 75 
901640,16 66 
901653,13 69 
904205,15 68 
905791,57 74 
905791,57 65 
905791,57 3 
906901,92 66 
906907,41 69 
907031,17 75 
907236,06 66 
907240,72 69 
909809,54 68 
910430,95 74 
910430,95 65 
910430,95 3 
910692,06 66 
910693,26 69 
911179,5 75 
911452,42 66 
911460,59 69 
911644,23 75 
911864,09 66 
911877,6 69 
912694,97 75 
912844,22 66 
912861,67 69 
913442,87 75 
913630,71 66 
913645,69 69 
913752,33 75 
914008,14 66 
914012,68 69 
914446,29 68 
914606,76 74 
914606,76 65 
914606,76 3 
914761,93 66 
914762,99 69 
918616,45 68 
918647,34 74 
918647,34 65 
918647,34 3 
919561,07 66 
919566,86 69 
919716 75 
919871,98 66 
919883,94 69 
922669,3 68 
923342,67 74 
923342,67 65 
923342,67 3 
924360,87 66 
924370,45 69 
924556,98 75 
924757,38 66 
924770,79 69 
926265,03 75 
926416,14 66 
926422,09 69 
927352 75 
927540,16 64 
927556,33 68 
928126,58 74 
928126,58 65 
928126,58 3 
928208,61 66 
928223,52 69 
930280,72 75 
930461,2 66 
930475,11 69 
930703,78 75 
930761,12 66 
930775,43 69 
931142,84 75 
931284,73 66 
931292,4 69 
932143,13 68 
932163,43 74 
932163,43 65 
932163,43 3 
932295,93 66 
932309,74 69 
932738,52 75 
933155,98 66 
933160,71 69 
934614,47 75 
934736,28 66 
934745,04 69 
935558,83 75 
935788,3 66 
935795,84 69 
936179,46 68 
936208,73 74 
936208,73 65 
936208,73 3 
936360,07 66 
936362,94 69 
936634,73 75 
936744,32 66 
936746,97 69 
937326,95 75 
937432,1 66 
937447,06 69 
938407,61 75 
938588,13 66 
938597,93 69 
939007,09 75 
939112,16 66 
939115,29 69 
939614,84 75 
939771,93 66 
939782,17 69 
940232,73 68 
940679,37 74 
940679,37 65 
940679,37 3 
940851,95 66 
940866,28 69 
943415,13 75 
943532,25 66 
943535,13 69 
944348,71 75 
944554,61 66 
944569,24 69 
944686,04 68 
944720,09 74 
944720,09 65 
944720,09 3 
945684,54 66 
945687,19 69 
948638,72 75 
949058,59 64 
949072,77 68 
949218,73 74 
949218,73 65 
949218,73 3 
949372 66 
949389,66 69 
953242,78 68 
953492,3 74 
953492,3 65 
953492,3 3 
953720,2 66 
953726,13 69 
955018,95 75 
955168,37 66 
955177,22 69 
956068,52 75 
956296,18 66 
956311,4 69 
956750,62 75 
956920,3 66 
956928,54 69 
957330,51 75 
957484,08 66 
957495,7 69 
957529,27 68 
958371,75 74 
958371,75 65 
958371,75 3 
958520,65 66 
958529,73 69 
958920,1 75 
959000,08 66 
959013,46 69 
962382,89 68 
964594,51 74 
964594,51 4 
964747,92 66 
964751,11 69 
967162,94 75 
967400,09 66 
967403,36 69 
968604,6 68 
971098,63 74 
971098,63 65 
971098,63 3 
971256,24 66 
971272,9 69 
973902,58 75 
974376,25 66 
