********************
Experiment,   Pi_Causal_5b
240075,55 75 
240179,56 66 
240183,5 69 
240422,8 75 
240535,94 66 
240550,17 69 
240575,29 75 
240707,64 64 
240717,16 68 
243562,61 74 
243562,61 65 
243562,61 3 
243711,61 66 
243719,28 69 
247466,54 75 
247941,76 64 
247955,93 68 
248030,01 74 
248030,01 65 
248030,01 3 
248351,13 66 
248356,5 69 
252059,23 68 
262016,13 74 
262016,13 65 
262016,13 3 
262639,75 66 
262650,33 69 
263255,62 75 
263559,96 66 
263567,72 69 
265795,44 75 
266191,15 64 
266203,07 68 
266790,09 74 
266790,09 65 
266790,09 3 
267827,92 66 
267837,63 69 
270806,8 68 
271238,12 74 
271238,12 65 
271238,12 3 
271578,67 66 
271590,46 69 
271978,42 75 
272075,02 66 
272090,91 69 
275069,96 75 
275530,76 64 
275543,56 68 
276957,96 74 
276957,96 65 
276957,96 3 
277059,84 66 
277061,65 69 
279138,61 75 
279259,27 66 
279263,06 69 
280964,89 68 
281397,95 74 
281397,95 65 
281397,95 3 
282375,33 66 
282382,05 69 
282414,88 75 
282494 66 
282498,98 69 
283498,17 75 
283687,35 66 
283700,09 69 
284511,93 75 
284699,49 66 
284717,18 69 
285091,03 75 
285267,48 66 
285284,29 69 
285417,74 68 
285526,23 74 
285526,23 65 
285526,23 3 
285714,61 66 
285717,93 69 
285810,98 75 
285959,75 66 
285968,13 69 
287777,94 75 
287887,16 66 
287902,97 69 
288889,71 75 
288975,1 66 
288987,13 69 
289537,78 68 
289878,31 74 
289878,31 65 
289878,31 3 
290007,39 66 
290021,19 69 
290997,97 75 
291111,62 66 
291122,09 69 
291806,05 75 
291991,51 66 
292006,16 69 
292493,8 75 
292735,44 66 
292740,29 69 
293634,06 75 
293955,56 64 
293957,65 68 
294603,43 74 
294603,43 65 
294603,43 3 
294867,28 66 
294874,98 69 
295110,97 75 
295282,99 66 
295291,94 69 
298611,4 68 
301290,55 74 
301290,55 65 
301290,55 3 
301587,94 66 
301596,68 69 
305299,62 68 
306831,05 74 
306831,05 65 
306831,05 3 
306937,07 66 
306950,78 69 
310837,37 68 
310891,47 74 
310891,47 65 
310891,47 3 
311183,44 66 
311187,38 69 
314907,17 68 
318101,84 74 
318101,84 65 
318101,84 3 
318615,64 66 
318626,42 69 
320046,6 75 
320511,88 66 
320527,86 69 
320846,48 75 
321079,31 66 
321095,03 69 
321579,54 75 
321783,52 66 
321795,48 69 
322066,41 75 
322319,87 64 
322329,23 68 
322698,61 74 
322698,61 65 
322698,61 3 
322935,54 66 
322946,35 69 
326715,98 68 
327098,44 74 
327098,44 65 
327098,44 3 
327619,8 66 
327633,5 69 
331119,34 68 
334729,37 74 
334729,37 65 
334729,37 3 
335323,62 66 
335339,11 69 
336181,78 75 
336347,39 66 
336356,59 69 
336502,81 75 
336647,69 66 
336656,81 69 
338741,99 68 
340978,43 74 
340978,43 65 
340978,43 3 
341040,12 66 
341043,46 69 
342573,95 75 
342708,78 66 
342711,6 69 
343778,18 75 
343951,1 66 
343962,39 69 
344859,51 75 
345051,27 64 
345063,24 68 
345706,19 74 
345706,19 65 
345706,19 3 
345951,47 66 
345963,97 69 
346344,29 75 
346571,36 66 
346581,32 69 
346806,22 75 
347083,38 66 
347098,39 69 
347586,04 75 
347787,75 66 
347798,93 69 
348097,98 75 
348247,49 66 
348265,97 69 
348538,66 75 
348764,53 66 
348782,89 69 
348913,73 75 
349264,41 66 
349266,58 69 
349451,71 75 
349643,98 66 
349650,63 69 
349716,81 68 
350043,42 74 
350043,42 65 
350043,42 3 
350386,57 66 
350400,6 69 
350486,01 75 
350619,86 66 
350634,14 69 
351128,12 75 
351140,16 66 
351151,35 69 
352253,95 75 
352375,62 66 
352385,5 69 
353103,62 75 
353303,5 66 
353319,66 69 
353818,62 75 
354039,76 66 
354053,43 69 
354086,81 68 
354857,86 74 
354857,86 65 
354857,86 3 
355047,66 66 
355054,15 69 
355951,95 75 
356171,41 66 
356188,45 69 
356942,3 75 
357043,59 66 
357055,81 69 
357502,24 75 
357824,16 66 
357839,67 69 
357966,44 75 
358090,75 66 
358106,51 69 
358874,05 68 
359869,76 74 
359869,76 65 
359869,76 3 
360735,25 66 
360741,83 69 
361722,95 75 
361811,11 66 
361826,01 69 
363877,8 68 
364262,18 74 
364262,18 65 
364262,18 3 
364575,27 66 
364578,44 69 
365517,81 75 
365627,84 66 
365645,59 69 
365691,21 75 
365775,44 66 
365779,05 69 
367954,01 75 
368155,39 66 
368164,3 69 
368281,21 68 
368543,13 74 
368543,13 4 
368879 66 
368881,76 69 
369016,51 75 
369187,88 66 
369198,86 69 
369985,54 75 
370191,36 66 
370199,35 69 
370689,91 75 
371131,08 66 
371149,84 69 
371302,18 75 
371743,64 66 
371750,29 69 
372550,94 68 
372733,71 74 
372733,71 65 
372733,71 3 
373371,51 66 
373384,79 69 
374187,74 202
374187,74 159
374187,74 170
375186,87 68 
377310,7 74 
377310,7 4 
377579,37 66 
377587,99 69 
381324,55 68 
381846,09 74 
381846,09 4 
381886,29 73 
382207,38 66 
382224,91 69 
385861,36 68 
386058,12 74 
386058,12 4 
386671,34 66 
386678,29 69 
389925,36 75 
390367,25 64 
390381,41 68 
400786,33 65 
400786,33 1 
400886,25 65 
400886,25 1 
402370,09 74 
402370,09 4 
402459,34 66 
402473,73 69 
405586,36 73 
405853,68 75 
405967,79 66 
405976,4 69 
406377,11 68 
408602,05 74 
408602,05 4 
408659,19 66 
408661,95 69 
412614,87 68 
426286,14 65 
426286,14 1 
429097,74 74 
429097,74 4 
429220,24 66 
429227,41 69 
430143,13 75 
430295,61 66 
430311,64 69 
431463,26 75 
431643,51 66 
431646,12 69 
431937,7 75 
432119,45 66 
432129,71 69 
433114,2 68 
433298,48 74 
433298,48 4 
433566,12 66 
433580,87 69 
437316,97 68 
445286,21 65 
445286,21 1 
454286,25 65 
454286,25 1 
454486,29 65 
454486,29 1 
454786,09 65 
454786,09 1 
455986,33 65 
455986,33 1 
463586,88 65 
463586,88 1 
473686,21 65 
473686,21 1 
474986,14 65 
474986,14 1 
487186,27 65 
487186,27 1 
488386,12 65 
488386,12 1 
493686,28 65 
493686,28 1 
497886,29 65 
497886,29 1 
499686,16 65 
499686,16 1 
501474,19 74 
501474,19 4 
501794,78 66 
501799,91 69 
504251,16 75 
504300,99 66 
504318,09 69 
505485,9 68 
511286,26 65 
511286,26 1 
513702,96 74 
513702,96 4 
513831,35 66 
513841,95 69 
517711,89 68 
532786,26 65 
532786,26 1 
534490,09 74 
534490,09 4 
534995,07 66 
535008,1 69 
535269,76 75 
535383,2 66 
535391,82 69 
537186,22 73 
538510,98 68 
541186,12 65 
541186,12 1 
543786,17 65 
543786,17 1 
548386,16 65 
548386,16 1 
553753,93 74 
553753,93 4 
553930,53 66 
553939,23 69 
555446,16 75 
555676,49 66 
555690,62 69 
557775,81 68 
563060,31 74 
563060,31 4 
563153,86 66 
563162,99 69 
567066,01 68 
572286,17 65 
572286,17 1 
579586,11 65 
579586,11 1 
580486,32 65 
580486,32 1 
586786,27 65 
586786,27 1 
588833,76 74 
588833,76 4 
589059,29 66 
589066,1 69 
592852,59 68 
593589,84 74 
593589,84 4 
594153,15 66 
594169,98 69 
596611,33 75 
597047,36 66 
597055,54 69 
597606,19 68 
616386,11 65 
616386,11 1 
616737,76 74 
616737,76 4 
616895,22 66 
616903,95 69 
618786,21 73 
620757,25 68 
625069,85 74 
625069,85 4 
625203,38 66 
625210,3 69 
626386,13 73 
626986,25 73 
629080,34 68 
635186,08 65 
635186,08 1 
639933,55 74 
639933,55 4 
640163,65 66 
640171,7 69 
641586,23 73 
643941,36 68 
643986,1 65 
643986,1 1 
648886,19 65 
648886,19 1 
652186,35 65 
652186,35 1 
655987,28 74 
655987,28 4 
656247,69 66 
656250,82 69 
658274,04 75 
658503,57 66 
658519,11 69 
658723,05 75 
658808,04 66 
658819,39 69 
659147,36 75 
659363,45 66 
659369,74 69 
660003,81 68 
660086,16 73 
668886,25 65 
668886,25 1 
684586,18 65 
684586,18 1 
685958,88 203
685958,88 150
685958,88 179
686957,94 68 
710286,09 74 
710286,09 4 
710623,75 66 
710625,85 69 
714295,77 68 
715339,5 74 
715339,5 4 
715847,97 66 
715862,78 69 
719348,84 68 
738254,09 74 
738254,09 65 
738254,09 3 
738459,31 66 
738463,98 69 
740042,87 75 
740227,25 66 
740231,43 69 
740612,22 75 
740827,35 66 
740832,09 69 
741182,98 75 
741487,06 66 
741499,42 69 
741645,49 75 
741823,5 66 
741832,9 69 
742266,35 68 
742648,96 74 
742648,96 65 
742648,96 3 
742843,82 66 
742850,03 69 
743938,28 75 
744096,12 66 
744101,29 69 
744473,78 75 
744711,37 66 
744718,17 69 
745098,14 75 
745227,8 66 
745235,32 69 
745958,63 75 
746179,15 66 
746186,05 69 
746669,83 68 
746989,99 74 
746989,99 65 
746989,99 3 
747159,27 66 
747170,02 69 
749659,94 75 
749949,79 66 
749955,54 69 
750390,05 75 
750835,65 66 
750839,81 69 
750945,93 75 
751230,46 64 
751239,88 68 
751353,77 74 
751353,77 65 
751353,77 3 
751607,83 66 
751623,47 69 
753190,42 75 
753419,9 66 
753424,89 69 
753704,32 75 
753899,45 66 
753908,53 69 
754307,38 75 
754591,72 66 
754609,07 69 
754790,18 75 
754979,46 66 
754992,7 69 
755239,73 75 
755455,3 64 
755460 68 
755752,01 74 
755752,01 65 
755752,01 3 
756007,29 66 
756010,37 69 
756521,97 75 
756843,12 66 
756860,77 69 
757842,71 75 
757930,7 66 
757944,95 69 
758790,08 75 
758883,36 66 
758895,71 69 
759612,5 75 
759707,38 66 
759713,02 69 
759763,27 68 
760041,32 74 
760041,32 65 
760041,32 3 
760119,31 66 
760129,99 69 
761509,94 75 
761614,04 66 
761631,11 69 
762162,17 75 
762288,32 66 
762298,58 69 
762738,05 75 
762927,28 66 
762932,22 69 
763929,84 75 
764039,29 66 
764049,98 69 
764067,07 68 
764364,57 74 
764364,57 65 
764364,57 3 
764674,64 66 
764683,4 69 
767015,75 75 
767131,19 66 
767135,68 69 
767494,19 75 
767723,67 66 
767735,74 69 
768087,34 75 
768295,57 66 
768303,16 69 
768386,53 68 
768613,84 74 
768613,84 65 
768613,84 3 
768707,57 66 
768719,8 69 
769199,22 75 
769301,06 66 
769303,92 69 
769866,05 75 
769995,26 66 
770004,18 69 
770311,05 75 
770519,93 66 
770521,22 69 
771445,96 75 
771631,35 66 
771638,72 69 
772503,31 75 
772635,75 64 
772639,74 68 
772977,64 74 
772977,64 65 
772977,64 3 
773195,53 66 
773207,02 69 
776486,61 75 
776643,4 66 
776659,19 69 
776993 68 
777137,5 74 
777137,5 65 
777137,5 3 
777403,35 66 
777409,79 69 
781146,27 68 
781409,63 74 
781409,63 65 
781409,63 3 
782116,13 66 
782130,01 69 
783635,23 75 
783759,37 66 
783764,84 69 
785415,96 68 
787343,16 74 
787343,16 65 
787343,16 3 
787678,81 66 
787684,5 69 
791353,99 68 
791977,65 74 
791977,65 65 
791977,65 3 
792279,35 66 
792287,76 69 
794653,54 75 
794879,46 66 
794889,87 69 
795373,8 75 
795467,14 66 
795473,58 69 
795991,76 68 
796418,25 74 
796418,25 4 
796516,8 66 
796524,31 69 
797374,68 75 
797427,79 66 
797441,75 69 
798403,17 75 
798669,08 66 
798676,14 69 
799638,31 75 
799828,51 66 
799843,57 69 
800343,49 75 
800555,14 64 
800560,84 68 
800843,44 74 
800843,44 65 
800843,44 3 
801111,64 66 
801127,88 69 
802310,62 75 
802399,31 66 
802412,18 69 
803231,31 75 
803379,28 66 
803396,35 69 
803730,34 75 
803907,2 66 
803913,33 69 
804373,79 75 
804452,1 66 
804463,75 69 
804817,71 75 
805335,19 64 
805347,89 68 
805681,65 74 
805681,65 65 
805681,65 3 
805887,08 66 
805898,66 69 
806173,76 75 
806471,28 66 
806482,23 69 
806767,3 75 
806840,29 66 
806849,19 69 
806903,19 75 
806971,32 66 
806983,08 69 
809334,01 75 
809555,53 66 
809567,64 69 
809701,12 68 
809866,16 74 
809866,16 65 
809866,16 3 
810091,22 66 
810101,33 69 
810478,25 75 
810624,72 66 
810635,19 69 
811185,74 75 
811403,25 66 
811419,06 69 
812039,47 75 
812312,33 66 
812319,82 69 
813147,09 75 
813271,18 66 
813287,17 69 
813871,01 68 
814117,41 74 
814117,41 65 
814117,41 3 
814303,54 66 
814321,21 69 
818124,42 68 
819609,98 74 
819609,98 65 
819609,98 3 
819892,49 66 
819908,82 69 
823122,35 75 
823411,52 66 
823428,24 69 
823522,53 75 
823688,92 64 
823695,35 68 
823882,99 74 
823882,99 65 
823882,99 3 
824059,33 66 
824078,85 69 
827898,44 68 
830314,96 74 
830314,96 65 
830314,96 3 
830719,99 66 
830733,74 69 
834320,11 68 
836193,88 74 
836193,88 65 
836193,88 3 
836430,41 66 
836438,21 69 
840207,95 68 
841021,29 74 
841021,29 65 
841021,29 3 
841624,29 66 
841642,08 69 
842974,05 75 
843303,39 66 
843310,08 69 
845028,29 68 
845170,03 74 
845170,03 65 
845170,03 3 
845559,37 66 
845561,94 69 
848745,64 75 
849087,32 66 
849097,88 69 
849182 68 
851777,68 74 
851777,68 4 
852368,39 66 
852383,62 69 
852493,8 75 
852832,9 66 
852850,7 69 
853135,44 75 
853684,06 66 
853701,32 69 
853841,37 75 
854043,26 66 
854051,62 69 
854455,33 75 
854798,95 66 
854802,26 69 
854973,73 75 
855207,77 66 
855219,16 69 
855501,89 75 
855604,69 66 
855619,47 69 
855786,62 68 
858691,2 74 
858691,2 65 
858691,2 3 
858768,59 66 
858771,83 69 
862161,97 75 
862796,39 64 
862808,3 68 
864593,71 74 
864593,71 65 
864593,71 3 
865571,48 66 
865577,09 69 
865738,56 75 
865959,66 66 
865977,37 69 
866379,59 75 
866608,53 66 
866611,44 69 
867069,82 75 
867267,29 66 
867278,71 69 
867534,62 75 
867603,39 66 
867611,94 69 
868037,66 75 
868258,41 66 
868262,53 69 
868329,99 75 
868655,75 64 
868663 68 
868812,08 74 
868812,08 65 
868812,08 3 
868999,98 66 
869013 69 
870025,76 75 
870255,29 66 
870264,06 69 
870712,13 75 
870967,5 66 
870981,4 69 
871186,11 75 
871459,23 66 
871464,92 69 
871723,94 75 
871797,1 66 
871798,52 69 
872185,88 75 
872355,43 66 
872365,84 69 
872832,68 68 
872887,25 74 
872887,25 65 
872887,25 3 
873371,19 66 
873382,95 69 
873603,32 75 
874068,7 66 
874083,56 69 
876902,69 68 
882986,4 74 
882986,4 65 
882986,4 3 
883415,34 66 
883423,95 69 
884186,03 75 
884451,59 66 
884458,12 69 
884812,85 75 
885049,57 66 
885058,58 69 
885221,36 75 
885295,9 66 
885308,83 69 
885998,77 75 
886171,3 66 
886176,26 69 
886993,55 68 
887433,27 74 
887433,27 65 
887433,27 3 
887567,86 66 
887577,12 69 
888853,82 75 
888955,49 66 
888961,62 69 
889622,81 75 
889723,34 66 
889728,91 69 
890037,48 75 
890075,78 66 
890079,59 69 
890421,95 75 
890599,63 66 
890612,82 69 
891021,88 75 
891111,79 66 
891113,19 69 
891416,33 75 
891467,46 64 
891480,44 68 
891740,12 74 
891740,12 4 
891951,24 66 
891963,88 69 
892077,73 75 
892239,25 66 
892247,52 69 
892726,74 75 
892923,65 66 
892931,39 69 
893149,9 75 
893235,69 66 
893248,5 69 
895750,17 68 
898922,89 74 
898922,89 65 
898922,89 3 
899454,97 66 
899469,57 69 
899574,02 75 
899688,49 66 
899704,81 69 
902939,22 68 
903329,89 74 
903329,89 65 
903329,89 3 
903636,34 66 
903639,41 69 
905830,71 75 
906002,66 66 
906008,06 69 
906522,86 75 
906683,11 66 
906691,9 69 
907059,24 75 
907283,23 66 
907292,21 69 
907343,16 68 
907769,93 74 
907769,93 65 
907769,93 3 
907874,42 66 
907875,93 69 
908201,92 75 
908308,04 66 
908309,77 69 
909169,74 75 
909387,34 66 
909393,82 69 
910086,86 75 
910452,1 66 
910461,3 69 
910911,19 75 
911019,31 66 
911028,39 69 
911478,3 75 
911808,53 64 
911812,55 68 
912182,03 74 
912182,03 65 
912182,03 3 
912817,65 66 
912829,79 69 
913357,78 75 
913543,39 66 
913547 69 
913847,31 75 
914205,21 66 
914214,22 69 
914446,31 75 
914563,08 66 
914565,38 69 
915450,03 75 
915695,19 66 
915698,73 69 
916199,64 68 
916202,93 74 
916202,93 65 
916202,93 3 
916561,78 66 
916566,67 69 
916690,33 75 
916924,4 66 
916933,14 69 
917528,14 75 
917844,57 66 
917850,39 69 
918442,15 75 
918595,56 66 
918601,1 69 
919026,91 75 
919142,78 66 
919151,27 69 
919697,93 75 
919843,88 66 
919851,79 69 
920151,19 75 
920419,73 64 
920435,59 68 
920725,99 74 
920725,99 65 
920725,99 3 
920979,11 66 
920986,07 69 
923523,15 75 
923675,17 66 
923688,07 69 
923927,21 75 
924044,38 66 
924055,02 69 
924505,48 75 
924759,52 64 
924772,23 68 
924955,37 74 
924955,37 4 
925254,73 66 
925272,6 69 
925538,55 75 
925716,48 66 
925723,1 69 
926023,16 75 
926311,98 66 
926323,41 69 
926763,43 75 
927042,71 66 
927057,29 69 
928976,08 68 
929329,98 74 
929329,98 65 
929329,98 3 
929524,61 66 
929525,8 69 
933345,7 68 
936573,7 74 
936573,7 65 
936573,7 3 
936815,44 66 
936831,46 69 
939670,64 75 
939763,62 66 
939767,01 69 
940584,33 68 
957810,99 74 
957810,99 65 
957810,99 3 
958439,07 66 
958447,93 69 
961817,18 68 
963861,51 74 
963861,51 65 
963861,51 3 
964035,88 66 
964052,15 69 
967872,01 68 
971425,32 74 
971425,32 65 
971425,32 3 
971663,11 66 
971674,64 69 
975444,45 68 
978013,74 74 
978013,74 65 
978013,74 3 
978375,21 66 
978380,05 69 
980866,86 75 
981062,82 66 
981065,6 69 
981246,35 75 
981431,44 66 
981449,15 69 
981839,32 75 
982240,61 64 
982249,82 68 
982382,15 74 
982382,15 65 
982382,15 3 
982643,4 66 
982649,76 69 
982953,79 75 
983127,21 66 
983133,51 69 
983712,69 75 
983968,46 66 
983984,06 69 
984139,44 75 
984554,74 66 
984567,84 69 
984825,06 75 
984951,07 66 
984968,14 69 
986063,27 75 
986162,7 66 
986169,13 69 
986345,75 75 
986451,12 64 
986452,63 68 
986745,52 74 
986745,52 65 
986745,52 3 
986967,5 66 
986970,05 69 
990756,36 68 
990945,71 74 
990945,71 65 
990945,71 3 
991239,44 66 
991256,29 69 
991686,8 75 
992045,13 66 
992057,02 69 
992162,29 75 
992271,13 66 
992273,83 69 
993814,01 75 
994128,06 66 
994141,81 69 
994959,3 68 
995054,97 74 
995054,97 65 
995054,97 3 
995239,89 66 
995242,81 69 
995382,7 75 
995599,21 66 
995609,78 69 
996386,14 75 
996833,81 66 
996843,9 69 
999062,29 68 
999068,99 74 
999068,99 65 
999068,99 3 
999291,29 66 
999295,89 69 
999697,73 75 
999751,49 66 
999762,77 69 
1003098,76 68 
1007810,81 74 
1007810,81 65 
1007810,81 3 
1008271,11 66 
1008285,9 69 
1011822,14 68 
1023433,83 74 
1023433,83 4 
1023711,08 66 
1023714,38 69 
1027450,64 68 
1040846,16 204
1040846,16 159
1040846,16 170
1041845,45 68 
1047944,91 65 
1047944,91 1 
1065244,78 65 
1065244,78 1 
1071844,92 65 
1071844,92 1 
1076742,38 74 
1076742,38 4 
1077247,4 73 
1077248,03 66 
1077255,16 69 
1080758,22 68 
1083310,7 74 
1083310,7 4 
1083487,09 66 
1083493,29 69 
1083944,75 73 
1087329,98 68 
1087695,1 74 
1087695,1 4 
1088251,01 66 
1088263,6 69 
1091716,4 68 
1097144,84 65 
1097144,84 1 
1098444,83 65 
1098444,83 1 
1098844,74 65 
1098844,74 1 
1122744,73 65 
1122744,73 1 
1130144,73 65 
1130144,73 1 
1139344,7 65 
1139344,7 1 
1153044,73 65 
1153044,73 1 
1154044,74 65 
1154044,74 1 
1171144,86 65 
1171144,86 1 
1181461,97 74 
1181461,97 4 
1182006,99 66 
1182018,94 69 
1182252,12 75 
1182555,13 66 
1182568,92 69 
1182751,53 75 
1183072,2 66 
1183085,98 69 
1183186,1 75 
1183362,62 66 
1183369,82 69 
1185471,36 68 
1189044,81 65 
1189044,81 1 
1193044,77 65 
1193044,77 1 
1195544,7 65 
1195544,7 1 
1195805,9 74 
1195805,9 4 
1196044,84 65 
1196044,84 1 
1196239,29 66 
1196246,01 69 
1198144,72 65 
