********************
Experiment,   Pi_Causal_5b
147245,51 69 
147399,61 75 
148154,35 66 
148162,93 69 
148304,44 75 
148425,94 66 
148429,83 69 
151165,37 68 
151765,2 74 
151765,2 65 
151765,2 3 
152222,01 66 
152232,65 69 
155092,81 75 
155492,26 66 
155501,92 69 
155710,34 75 
156617,64 64 
156620,14 68 
156698,72 74 
156698,72 65 
156698,72 3 
157049,83 66 
157053,16 69 
157273,38 75 
157546,01 66 
157553,44 69 
160705,9 68 
167012,57 74 
167012,57 65 
167012,57 3 
168156,14 66 
168161,53 69 
168285,16 75 
168522,84 66 
168529,03 69 
169664,72 75 
169834,19 66 
169846,15 69 
171030,56 68 
171348,35 74 
171348,35 65 
171348,35 3 
171721,72 66 
171730,85 69 
174761,08 75 
174878,3 66 
174883,57 69 
175367,31 68 
177580,49 74 
177580,49 65 
177580,49 3 
177874,91 66 
177885,55 69 
181588,97 68 
181892,08 74 
181892,08 65 
181892,08 3 
182407,24 66 
182422,6 69 
182613,04 75 
182778,24 66 
182790,21 69 
183337,42 75 
184222,03 66 
184240,64 69 
185341,43 75 
185867,85 66 
185875,33 69 
185909,06 68 
186100,53 74 
186100,53 65 
186100,53 3 
186329,81 66 
186342,02 69 
190111,64 68 
191853,69 74 
191853,69 4 
192381,57 66 
192396,64 69 
192576,74 75 
192758,49 66 
192763,68 69 
194200,79 75 
194950,34 66 
194965,3 69 
195436,95 75 
195578,16 66 
195582,66 69 
195866,12 68 
196368,68 74 
196368,68 65 
196368,68 3 
196481,39 66 
196483,17 69 
197314,26 75 
197544,46 66 
197550,61 69 
200386,3 68 
200576,95 74 
200576,95 4 
200590,83 66 
200619,58 69 
200676,71 75 
200746,76 66 
200753,34 69 
201105,55 75 
201201,58 66 
201203,41 69 
201396,61 75 
201772,2 66 
201787,17 69 
203324,87 75 
203823,25 66 
203838,79 69 
204443,87 75 
205269,98 64 
205273,58 68 
205508,67 74 
205508,67 65 
205508,67 3 
205879,69 66 
205890,9 69 
206009,71 75 
206111,07 66 
206124,41 69 
207332,11 75 
207454,43 66 
207458,38 69 
208307,93 75 
208478,08 66 
208492,29 69 
208886,08 75 
209074,29 66 
209076,43 69 
209472,5 75 
209609,23 64 
209626,5 68 
210168,91 74 
210168,91 65 
210168,91 3 
210249,29 66 
210260,35 69 
210658,21 75 
210758,59 66 
210761,18 69 
210876,22 75 
210998,44 66 
211010,95 69 
214180,13 68 
215907,92 74 
215907,92 65 
215907,92 3 
216246,05 66 
216248,43 69 
219918,31 68 
220836,32 74 
220836,32 65 
220836,32 3 
221027,27 66 
221035,14 69 
224855,33 68 
235486,81 74 
235486,81 65 
235486,81 3 
235699,89 66 
235713,11 69 
239499,68 68 
242792,39 74 
242792,39 65 
242792,39 3 
243214,64 66 
243219,73 69 
246805,22 68 
250240,46 74 
250240,46 65 
250240,46 3 
250501,7 66 
250507,98 69 
251548,35 75 
251899,29 66 
251908,88 69 
252537,37 75 
252610,72 66 
252625,97 69 
253924,61 75 
254322,34 64 
254328,07 68 
255913,35 74 
255913,35 65 
255913,35 3 
256166,03 66 
256178,7 69 
259112,47 75 
259586,88 66 
259598 69 
259752,36 75 
259942,29 64 
259948,66 68 
260468,26 74 
260468,26 65 
260468,26 3 
260548,84 66 
260565,36 69 
260952,46 75 
261510,08 66 
261516,1 69 
264485,34 68 
270128,52 74 
270128,52 65 
270128,52 3 
270838,6 66 
270856,75 69 
271508,16 75 
271647,02 66 
271657,52 69 
273520,33 75 
273766,72 66 
273775,46 69 
273977,11 75 
274106,22 66 
274109,32 69 
274142,78 68 
274840,98 74 
274840,98 65 
274840,98 3 
274955,58 66 
274960,03 69 
278846,3 68 
279001,32 74 
279001,32 4 
279493,4 66 
279496,45 69 
279732,52 75 
280009,99 66 
280013,54 69 
280236,19 75 
280502,09 66 
280513,96 69 
281192,71 75 
281494,07 66 
281498,08 69 
281764,73 75 
281954,48 66 
281965,04 69 
282697,1 75 
283574,16 64 
283582,94 68 
285777,65 74 
285777,65 65 
285777,65 3 
286305,52 66 
286318,45 69 
289267,87 75 
289794,68 64 
289804,34 68 
290939,48 74 
290939,48 65 
290939,48 3 
291274,72 66 
291288,88 69 
291858,24 75 
291902,69 66 
291907,05 69 
294958,35 68 
297596,55 74 
297596,55 65 
297596,55 3 
298093,84 66 
298110,63 69 
298146,65 75 
298469,02 66 
298477,63 69 
301575,78 75 
301983,31 64 
301997 68 
302160,99 74 
302160,99 65 
302160,99 3 
302426,02 66 
302431,22 69 
306167,1 68 
308460,88 74 
308460,88 65 
308460,88 3 
308846,48 66 
308852,17 69 
312471,82 68 
315517,41 74 
315517,41 65 
315517,41 3 
315922,08 66 
315924,39 69 
318005,03 75 
318217,46 66 
318226,07 69 
319154,64 75 
319302,28 66 
319310,25 69 
319527,23 68 
320796,82 202
320796,82 159
320796,82 170
321795,92 68 
324095,28 65 
324095,28 1 
324490,06 74 
324490,06 4 
324595,35 73 
324654,63 66 
324664,24 69 
327133,11 75 
327486,84 66 
327499,78 69 
328500,78 68 
329695,35 73 
330928,85 74 
330928,85 4 
331450,21 66 
331453,09 69 
334939,4 68 
335356,68 74 
335356,68 4 
335671,46 66 
335689,56 69 
336395,51 65 
336395,51 1 
339295,39 65 
339295,39 1 
339375,57 68 
341295,26 65 
341295,26 1 
362395,45 65 
362395,45 1 
362995,37 65 
362995,37 1 
366043,16 74 
366043,16 4 
366705,94 66 
366713,01 69 
368005,98 75 
368115,24 66 
368130,81 69 
369895,56 73 
370049,27 68 
375295,4 65 
375295,4 1 
375828,22 74 
375828,22 4 
376154,02 66 
376170,19 69 
379839,82 68 
386095,32 65 
386095,32 1 
391095,33 65 
391095,33 1 
400484,35 74 
400484,35 4 
400676,88 66 
400688,96 69 
404491,89 68 
405895,32 65 
405895,32 1 
406595,27 65 
406595,27 1 
412965,12 74 
412965,12 4 
413078,04 66 
413081,72 69 
414895,31 73 
416985,13 68 
419395,38 65 
419395,38 1 
430895,42 65 
430895,42 1 
432795,38 65 
432795,38 1 
454740,73 74 
454740,73 4 
454894,64 66 
454897,25 69 
458750,07 68 
467104,35 74 
467104,35 4 
467213,85 66 
467223,31 69 
471109,41 68 
472095,4 65 
472095,4 1 
476095,36 65 
476095,36 1 
479195,22 65 
479195,22 1 
509169,87 74 
509169,87 4 
509395,29 73 
509738,46 66 
509755,51 69 
509853,05 75 
510145,52 66 
510155,91 69 
510334,8 75 
510532,9 66 
510539,66 69 
513174,81 68 
514613,77 74 
514613,77 4 
515250,33 66 
515259,68 69 
515440,9 75 
515581,43 66 
515593,3 69 
518628,99 68 
520280,02 74 
520280,02 4 
520558,11 66 
520563,72 69 
524300,03 68 
524595,41 65 
524595,41 1 
525095,35 65 
525095,35 1 
538763,82 74 
538763,82 4 
538854,14 66 
538861,15 69 
542780,83 68 
562095,39 65 
562095,39 1 
563895,46 65 
563895,46 1 
567995,36 65 
567995,36 1 
573095,28 65 
573095,28 1 
575613,15 74 
575613,15 4 
575882,31 66 
575889,79 69 
576395,42 73 
579625,48 68 
582272,2 74 
582272,2 4 
582421,82 66 
582427,81 69 
586072,49 75 
586181,84 66 
586197,52 69 
586280,83 68 
589395,29 73 
595695,44 65 
595695,44 1 
599995,39 65 
599995,39 1 
608630,7 74 
608630,7 4 
608658,11 66 
608681,01 69 
612650,85 68 
614195,27 65 
614195,27 1 
621895,35 65 
621895,35 1 
631395,27 65 
631395,27 1 
631595,36 65 
631595,36 1 
638395,24 65 
638395,24 1 
638795,29 65 
638795,29 1 
640395,45 65 
640395,45 1 
641995,34 65 
641995,34 1 
662209,94 203
662209,94 150
662209,94 179
663206,42 68 
703432,79 74 
703432,79 65 
703432,79 3 
703665,96 66 
703670,11 69 
707440,07 68 
708643,93 74 
708643,93 65 
708643,93 3 
708781,7 66 
708790,97 69 
712660,37 68 
714229,71 74 
714229,71 65 
714229,71 3 
714426,01 66 
714428,43 69 
717948,41 75 
718425,61 64 
718431,39 68 
719473,72 74 
719473,72 65 
719473,72 3 
719888,21 66 
719899,2 69 
720376,5 75 
720597,94 66 
720600,2 69 
721348,16 75 
721490,37 66 
721500,43 69 
722627,26 75 
722818,37 66 
722834,74 69 
723181,42 75 
723438,06 66 
723451,89 69 
723485,52 68 
723721,12 74 
723721,12 65 
723721,12 3 
723917,89 66 
723935,53 69 
727056,69 75 
727234,45 66 
727238,12 69 
727582,19 75 
727826,98 64 
727838,66 68 
728156,23 74 
728156,23 65 
728156,23 3 
728393,85 66 
728405,77 69 
730122,79 75 
730346,72 66 
730357,49 69 
730830,79 75 
731085,71 66 
731091,32 69 
731380,44 75 
731554,21 66 
731558,13 69 
732175,21 68 
732449,18 74 
732449,18 65 
732449,18 3 
732877,86 66 
732892,38 69 
733072,93 75 
733217,77 66 
733225,99 69 
735120,36 75 
735692,97 66 
735694,53 69 
735828,74 75 
735978,03 66 
735994,78 69 
736461,97 68 
736470,01 74 
736470,01 65 
736470,01 3 
736585,77 66 
736595,19 69 
737029,87 75 
737093,99 66 
737095,57 69 
739361,89 75 
739521,99 66 
739530,82 69 
739998,12 75 
740118,87 66 
740131,26 69 
740411,16 75 
740593,8 64 
740598,47 68 
741176,79 74 
741176,79 65 
741176,79 3 
741512,19 66 
741515,68 69 
741752,04 75 
741934,53 66 
741949,31 69 
745201,97 68 
745348,74 74 
745348,74 65 
745348,74 3 
745985,85 66 
746002,37 69 
749355,33 68 
754493,33 74 
754493,33 65 
754493,33 3 
754905,78 66 
754909,28 69 
756136,81 75 
756345,28 66 
756360,33 69 
758304,72 75 
758445,96 66 
758461,94 69 
758512 68 
759224,03 74 
759224,03 65 
759224,03 3 
760197,97 66 
760213,23 69 
761355,99 75 
761596,56 66 
761614,35 69 
761897,46 75 
762163,91 66 
762181,42 69 
762405,26 75 
762506,34 66 
762515,08 69 
763232,28 68 
765299,46 74 
765299,46 65 
765299,46 3 
765978,27 66 
765984,29 69 
766656,39 75 
766839,95 66 
766851,66 69 
768766,92 75 
768886,07 66 
768903,28 69 
769320,26 68 
769376,89 74 
769376,89 65 
769376,89 3 
769482,27 66 
769487,13 69 
770673,89 75 
770977,9 66 
770988,18 69 
771751,06 75 
771874,19 66 
771888,9 69 
772896,54 75 
773113,41 66 
773123,33 69 
773390,13 68 
773459,99 74 
773459,99 65 
773459,99 3 
773839,18 66 
773857,81 69 
774772,31 75 
774897,51 66 
774908,14 69 
775434,17 75 
775698,94 66 
775708,45 69 
776016,24 75 
776177,99 66 
776192,13 69 
776960,65 75 
777400,72 66 
777409,81 69 
777476,51 68 
777600,21 74 
777600,21 65 
777600,21 3 
777738,27 66 
777743,94 69 
781613,01 68 
781888,73 74 
781888,73 65 
781888,73 3 
782201,82 66 
782213,6 69 
784269,1 75 
784358,89 66 
784365,06 69 
785899,57 68 
786852,18 74 
786852,18 65 
786852,18 3 
787009,7 66 
787017,34 69 
790870,08 68 
793984,02 74 
793984,02 65 
793984,02 3 
794061,85 66 
794072,43 69 
797992,11 68 
800629,29 74 
800629,29 4 
800817,68 66 
800827,58 69 
802746,36 75 
803162,43 66 
803179,37 69 
803860,23 75 
803988,98 66 
803996,74 69 
804540,3 75 
804971,93 64 
804980,95 68 
810244,25 74 
810244,25 65 
810244,25 3 
810642,3 66 
810651,73 69 
814254,8 68 
820312,36 74 
820312,36 65 
820312,36 3 
820561,74 66 
820575,92 69 
823417,99 75 
823705,82 66 
823712,02 69 
824329,14 68 
825125,23 74 
825125,23 65 
825125,23 3 
825189,65 66 
825196,14 69 
829132,74 68 
829600,47 74 
829600,47 4 
830046,36 66 
830049,92 69 
830337,56 75 
830513,8 66 
830516,97 69 
830937,9 75 
831201,6 66 
831217,42 69 
831501,11 75 
831605,89 66 
831617,79 69 
832134,12 75 
832446,89 66 
832451,91 69 
832799,36 75 
833033,81 66 
833035,6 69 
833619,73 68 
833953 74 
833953 65 
833953 3 
834565,65 66 
834569,97 69 
835196,06 75 
835301,51 66 
835304,08 69 
837972,79 68 
840051,11 74 
840051,11 65 
840051,11 3 
840397,52 66 
840407,96 69 
844060,74 68 
844155,65 74 
844155,65 65 
844155,65 3 
844268,96 66 
844277,42 69 
848163,98 68 
849329,54 74 
849329,54 65 
849329,54 3 
849573,1 66 
849581,38 69 
853334,5 68 
856600,95 74 
856600,95 65 
856600,95 3 
856758,17 66 
856770,2 69 
858896,42 75 
859264,72 66 
859272,33 69 
860365,69 75 
860553,69 66 
860556,75 69 
860606,68 68 
860979,98 74 
860979,98 65 
860979,98 3 
861209,83 66 
861223,84 69 
861493,66 75 
861594,7 66 
861607,56 69 
864964,27 75 
865169,81 64 
865177,14 68 
865958,85 74 
865958,85 65 
865958,85 3 
866118,27 66 
866127,69 69 
866688,1 75 
866993,84 66 
867011,42 69 
869980,38 68 
873269,71 74 
873269,71 65 
873269,71 3 
873437,68 66 
873449,62 69 
877286,56 68 
880772,09 74 
880772,09 65 
880772,09 3 
881085,69 66 
881089,11 69 
883789,25 75 
883973,9 66 
883991,18 69 
884791,66 68 
896573,72 74 
896573,72 65 
896573,72 3 
896881,63 66 
896884,27 69 
899896,46 75 
900065,92 66 
900070,03 69 
900587,28 68 
901158,37 74 
901158,37 65 
901158,37 3 
901585,68 66 
901587,91 69 
903945,65 75 
904149,88 66 
904156,5 69 
905173,91 68 
928448,41 74 
928448,41 4 
929053,64 66 
929058,88 69 
932461,45 68 
967241,05 204
967241,05 155
967241,05 175
968239,26 68 
985438,62 65 
985438,62 1 
990192,46 74 
990192,46 4 
990681,5 66 
990689,13 69 
992001,65 75 
992170,26 66 
992173,68 69 
994208,56 68 
994501,01 74 
994501,01 4 
994623,04 66 
994625,33 69 
998208,39 75 
998347,67 66 
998361,63 69 
998511,94 68 
1000503,75 74 
1000503,75 4 
1000605,68 66 
1000613,31 69 
1004516,4 68 
1005238,64 65 
1005238,64 1 
1009438,71 65 
1009438,71 1 
1029638,7 65 
1029638,7 1 
1056608,55 74 
1056608,55 65 
1056608,55 3 
1056845,49 66 
1056856,29 69 
1058638,46 65 
1058638,46 1 
1060625,85 68 
1064923,85 74 
1064923,85 4 
1065269,69 66 
1065279,39 69 
1068932,22 68 
1070116,24 74 
1070116,24 4 
1070325,16 66 
1070333,16 69 
1074032,15 75 
1074113,61 66 
1074119,78 69 
1074152,86 68 
1077597,18 74 
1077597,18 4 
1077685,83 66 
1077688,96 69 
1078838,51 65 
1078838,51 1 
1081608,54 68 
1092543,75 74 
1092543,75 4 
1092709,56 66 
1092716,91 69 
1096553,42 68 
1099338,57 65 
1099338,57 1 
1110838,55 65 
1110838,55 1 
1110938,46 65 
1110938,46 1 
1129438,68 65 
1129438,68 1 
1133438,61 65 
1133438,61 1 
1140548,99 74 
1140548,99 4 
1140877,52 66 
1140886,99 69 
1144331,75 75 
1144472,76 66 
1144490,24 69 
1144556,82 68 
1145046,47 74 
1145046,47 4 
1145282,76 66 
1145290,79 69 
1146257,12 75 
1146465,7 66 
1146475,22 69 
1149060,24 68 
1149638,71 65 
1149638,71 1 
1157251,91 74 
1157251,91 4 
1157402,57 66 
1157416,27 69 
1158938,65 65 
1158938,65 1 
1161269,33 68 
1164588,82 74 
1164588,82 65 
1164588,82 3 
1164885,55 66 
1164888,81 69 
1166359,81 75 
1166480,83 66 
1166490,38 69 
1167919,4 75 
1168129,61 66 
1168142,02 69 
1168572,77 75 
1169014,35 64 
1169025,2 68 
1169712,97 74 
1169712,97 65 
1169712,97 3 
1169957,53 66 
1169959,66 69 
1170220,43 75 
1170321,94 66 
1170326,22 69 
1172326,42 75 
1172584,13 66 
1172595,03 69 
1173334,31 75 
1173501,82 66 
1173511,95 69 
1173729,13 68 
1174121,68 74 
1174121,68 65 
1174121,68 3 
1174301,52 66 
1174312,48 69 
1174701,29 75 
1174973,63 66 
1174979,73 69 
1175980,27 75 
1176257,98 66 
1176264,09 69 
1177264,79 75 
1177385,56 66 
1177398,26 69 
1177689,39 75 
1177956,49 66 
1177965,37 69 
1178132,38 68 
1178252,94 74 
1178252,94 65 
1178252,94 3 
1178453,83 66 
1178465,73 69 
1178701,04 75 
1178861,92 66 
1178866,19 69 
1179864,71 75 
1179952,99 66 
1179966,86 69 
1181052,17 75 
1181189,97 66 
1181201,15 69 
1181900,28 75 
1182031,29 66 
1182035,17 69 
1182246,28 75 
1182445,79 64 
1182452,39 68 
1182784,68 74 
1182784,68 65 
1182784,68 3 
1182938,48 66 
1182952,47 69 
1186805,89 68 
1189971,33 74 
1189971,33 65 
1189971,33 3 
1190112,4 66 
1190124,78 69 
1193977,6 68 
1196838,64 65 
1196838,64 1 
1198680,95 74 
1198680,95 65 
1198680,95 3 
1198850,79 66 
1198864,57 69 
1199932,77 75 
1200074,43 66 
1200082,25 69 
1202700,99 68 
1205020,3 74 
1205020,3 4 
1205465,73 66 
1205469,6 69 
1206961,71 75 
1207038,7 65 
1207038,7 1 
1207438,59 65 
1207438,59 1 
1207977,78 66 
1207988,26 69 
1209039,32 68 
1211621,83 74 
1211621,83 65 
1211621,83 3 
1212617,83 66 
1212625,38 69 
1215627,59 68 
1219176,59 74 
1219176,59 4 
1219995,92 66 
1220014,07 69 
1223183,2 68 
1228060,16 74 
1228060,16 4 
1228437,88 66 
1228453,8 69 
1229038,63 65 
1229038,63 1 
1232073,4 68 
1235338,53 65 
1235338,53 1 
1243019,98 74 
1243019,98 65 
1243019,98 3 
1243161,81 66 
1243165,02 69 
1247035,01 68 
1250136,37 74 
1250136,37 65 
1250136,37 3 
1250290,55 66 
1250303,8 69 
1254156,97 68 
1257438,67 65 
1257438,67 1 
1263773,34 74 
1263773,34 65 
1263773,34 3 
1263838,69 65 
1263838,69 1 
1263893,43 66 
1263897,56 69 
1267784,19 68 
1277243,29 205
1277243,29 150
1277243,29 179
1278242,39 68 
1311811,46 74 
1311811,46 65 
1311811,46 3 
1312142,15 66 
1312150,99 69 
1315820,72 68 
1315901,01 74 
1315901,01 65 
1315901,01 3 
1316694,24 66 
1316704,49 69 
1319160,25 75 
1319842,78 66 
1319857,22 69 
1319923,79 68 
1323075,87 74 
1323075,87 65 
1323075,87 3 
1323274,52 66 
1323276,5 69 
1327095,88 68 
1328187,28 74 
1328187,28 65 
1328187,28 3 
1328526,11 66 
1328530,17 69 
1332199,89 68 
1335300,1 74 
1335300,1 65 
1335300,1 3 
1335549,96 66 
1335552,73 69 
1339321,95 68 
1342236,11 74 
1342236,11 65 
1342236,11 3 
1342489,78 66 
1342507,91 69 
1345908,27 75 
1346002,34 66 
1346010,64 69 
1346243,8 68 
1346434,4 74 
1346434,4 65 
1346434,4 3 
1346627,06 66 
1346644,02 69 
1348740,08 75 
1348843,76 66 
1348846,06 69 
1349376,2 75 
1349512,74 66 
1349529,67 69 
1350336,52 75 
1350730,22 64 
1350747,17 68 
1351096,11 74 
1351096,11 4 
1351237,51 66 
1351247,61 69 
1351485,58 75 
1351604,55 66 
1351614,5 69 
1352259,15 75 
1352350,17 66 
1352365,06 69 
1353236,37 75 
1353397,69 66 
1353399,33 69 
1353892,39 75 
1354069,86 66 
1354083,05 69 
1355117,38 68 
1355689,58 74 
1355689,58 65 
1355689,58 3 
1355909,42 66 
1355917,82 69 
1359704,23 68 
1363165,68 74 
1363165,68 65 
1363165,68 3 
1363237,63 66 
1363240,38 69 
1367176,4 68 
1380280,21 74 
1380280,21 65 
1380280,21 3 
1380364,87 66 
1380370,05 69 
1384289,77 68 
1403112 74 
1403112 65 
1403112 3 
1403513,55 66 
1403521,1 69 
1407123,59 68 
1410132,26 74 
1410132,26 65 
1410132,26 3 
1410357,54 66 
1410359,38 69 
1413495,88 75 
1413590,47 66 
1413595,25 69 
1414145,76 68 
1422384,48 74 
1422384,48 65 
1422384,48 3 
1422973,37 66 
1422985,59 69 
1426111,92 75 
1426313,79 66 
1426321,52 69 
1426406,26 68 
1426884,63 74 
1426884,63 65 
1426884,63 3 
1427125,96 66 
1427138,73 69 
1427400,42 75 
1427556,88 66 
1427572,53 69 
1430544,71 75 
1430825,98 66 
1430841,9 69 
1430891,94 68 
1431959,36 74 
1431959,36 65 
1431959,36 3 
1432193,44 66 
1432209,36 69 
1432679,44 75 
1432718,03 66 
1432726,96 69 
1435979,02 68 
1439363,79 74 
1439363,79 65 
1439363,79 3 
1439757,64 66 
1439765,04 69 
1443384,8 68 
1453024,68 74 
1453024,68 65 
1453024,68 3 
1453285,26 66 
1453292,26 69 
1457045,2 68 
1459083,74 74 
1459083,74 65 
1459083,74 3 
1459221,65 66 
1459229,88 69 
1462148,66 75 
1462206,26 66 
1462215,55 69 
1462300,06 75 
1462637,02 66 
1462649,22 69 
1463099,66 68 
1463429,64 74 
1463429,64 4 
1463777,57 66 
1463783,51 69 
1464128,32 75 
1464345,66 66 
1464350,78 69 
1464944,77 75 
1465746,21 66 
1465751,68 69 
1465896,73 75 
1466010,76 66 
1466018,46 69 
1466123,73 75 
1466958,65 66 
1466969,2 69 
1467232,36 75 
1467529,47 64 
1467536,4 68 
1467781,46 74 
1467781,46 4 
1468105,38 66 
1468120,07 69 
1468803,14 75 
1469013,5 66 
1469020,75 69 
1469733,27 75 
1469865,67 66 
1469871,51 69 
1470991,82 75 
1471493,53 66 
1471506,04 69 
1471790,33 68 
1486171,96 74 
1486171,96 65 
1486171,96 3 
1486433,95 66 
1486450,65 69 
1488615,56 75 
1488711,65 66 
1488719,15 69 
1490187,3 68 
1491857,08 74 
1491857,08 65 
1491857,08 3 
1492273,4 66 
1492288,49 69 
1495796,13 75 
1495865,6 66 
1495874,84 69 
1495908,18 68 
1497449,22 74 
1497449,22 65 
1497449,22 3 
1497637,03 66 
1497642,81 69 
1501462,47 68 
1501725,28 74 
1501725,28 65 
1501725,28 3 
1502373,04 66 
1502379,8 69 
1505732,17 68 
1509671,09 74 
1509671,09 65 
1509671,09 3 
1509857,59 66 
1509868,71 69 
1513688,27 68 
1529751,96 74 
1529751,96 65 
1529751,96 3 
1529838,15 66 
1529850,44 69 
1531587,8 75 
1531773,69 66 
1531785,31 69 
1532101,52 75 
1532163,16 66 
1532168,94 69 
1532748,09 75 
1532805,09 66 
1532819,44 69 
1533770,19 68 
1539892,5 74 
1539892,5 65 
1539892,5 3 
1540097,18 66 
1540108,71 69 
1543911,55 68 
1545075,95 74 
1545075,95 65 
1545075,95 3 
1545221,1 66 
1545229,27 69 
1548988,11 75 
1549373,64 64 
1549382,16 68 
1550007,7 74 
1550007,7 65 
1550007,7 3 
1550305,44 66 
1550316,1 69 
1551244,13 75 
1551397,77 66 
1551400,6 69 
1552148,34 75 
1552330,56 66 
1552334,32 69 
1553479,51 75 
1553693,4 66 
1553702,01 69 
1554019,29 68 
1554413,66 74 
1554413,66 65 
1554413,66 3 
1554545,8 66 
1554552,7 69 
1557080,38 75 
1557193,42 66 
1557204,71 69 
1558422,42 68 
1573268,63 74 
1573268,63 65 
1573268,63 3 
1573389,7 66 
1573400,33 69 
1577286,88 68 
1583615,97 74 
1583615,97 65 
1583615,97 3 
1583737,69 66 
1583741,94 69 
1584884,13 75 
1585142,12 66 
1585159,37 69 
1587628,13 68 
1597821,27 206
1597821,27 155
1597821,27 175
1598820,33 68 
1601719,79 65 
1601719,79 1 
1611719,8 65 
1611719,8 1 
1636019,66 65 
1636019,66 1 
1700560,33 74 
