********************
Experiment,   Pi_Causal_5b
321401,18 66 
321411,52 69 
323529,9 68 
327075,79 74 
327075,79 65 
327075,79 3 
327937,17 66 
327949,91 69 
331085,59 68 
333997,03 74 
333997,03 4 
334670,06 66 
334671,61 69 
334773,08 75 
334965,14 66 
334971,89 69 
337625,24 75 
338403,27 64 
338407,91 68 
340583,72 74 
340583,72 65 
340583,72 3 
341693,74 66 
341710,32 69 
341813,22 75 
341997,68 66 
342010,56 69 
343261,14 75 
343390,27 66 
343395,22 69 
343715,5 75 
343909,09 66 
343912,12 69 
344329,64 75 
344582,75 66 
344595,87 69 
344629,55 68 
344757,63 74 
344757,63 65 
344757,63 3 
344904,64 66 
344912,71 69 
346036,73 75 
346197,13 66 
346213,78 69 
346471,66 75 
346537,29 66 
346547,35 69 
346855,77 75 
346950,23 66 
346964,34 69 
348196,63 75 
348269,84 66 
348281,99 69 
348766,05 68 
348907,74 74 
348907,74 65 
348907,74 3 
349984,98 66 
350000,03 69 
350124,51 75 
350297,05 66 
350300,61 69 
351896,24 75 
352121,16 66 
352134,93 69 
352405,12 75 
352657,11 66 
352668,67 69 
352801,56 75 
353004,08 64 
353019,05 68 
364859,96 74 
364859,96 65 
364859,96 3 
365249,12 66 
365261,59 69 
367512,54 75 
367939,24 66 
367946,98 69 
368038,82 75 
368326,22 66 
368330,71 69 
368756,79 75 
368869,23 66 
368881,07 69 
368914,52 68 
368967,71 74 
368967,71 4 
369202,09 66 
369214,58 69 
371333,2 75 
372044,77 66 
372050,64 69 
372984,17 68 
374191,93 74 
374191,93 65 
374191,93 3 
374693,16 66 
374702,07 69 
375471,69 202
375471,69 159
375471,69 170
376470,77 68 
379500,54 74 
379500,54 4 
380270,08 73 
380273,37 66 
380289,74 69 
383508,99 68 
384744,34 74 
384744,34 4 
385397,29 66 
385410,35 69 
388423,08 75 
388625,16 66 
388629,74 69 
388763,11 68 
392508,69 74 
392508,69 4 
392612,29 66 
392615,79 69 
392750,34 75 
393017,94 66 
393032,85 69 
394269,97 73 
395470,02 73 
396070,04 73 
396518,86 68 
396875,89 74 
396875,89 4 
397617,44 66 
397619,86 69 
399870,1 73 
400888,89 68 
402063,7 74 
402063,7 4 
402173,08 66 
402189,74 69 
406076,31 68 
409359,51 74 
409359,51 4 
409769,11 66 
409778,82 69 
413365,17 68 
423347,23 74 
423347,23 4 
423721,14 66 
423723,44 69 
427359,28 68 
427370,11 65 
427370,11 1 
430969,98 65 
430969,98 1 
449835,56 74 
449835,56 4 
450248,97 66 
450259,83 69 
452420,73 75 
452664,89 66 
452678,19 69 
453845,91 68 
456570,02 65 
456570,02 1 
462770,13 65 
462770,13 1 
467870 65 
467870 1 
473470,02 65 
473470,02 1 
473550,17 74 
473550,17 4 
473642,2 66 
473644,34 69 
474883,1 75 
475029,01 66 
475045,23 69 
475270 73 
475379,29 75 
475489,75 66 
475495,6 69 
477564,14 68 
477927,35 74 
477927,35 4 
478556,09 66 
478564,56 69 
478575,55 73 
478703,9 75 
478836,9 66 
478848,52 69 
479256,97 75 
479445,82 66 
479448,82 69 
480083,66 75 
480188,19 66 
480199,3 69 
481516,19 75 
481864,81 66 
481884,12 69 
481934,3 68 
482067,05 74 
482067,05 4 
482314,84 66 
482317,75 69 
485270,13 73 
486087,11 68 
486370,03 65 
486370,03 1 
486759,5 74 
486759,5 4 
486880,23 66 
486887,65 69 
490774,06 68 
491511,4 74 
491511,4 4 
491657,97 66 
491674,52 69 
492661,29 75 
492797,22 66 
492808,77 69 
494670,2 73 
494870,16 73 
495339,58 75 
495517,23 66 
495527,51 69 
495561,12 68 
499419,53 74 
499419,53 4 
499845,2 66 
499847,57 69 
501069,99 73 
503433,61 68 
507069,98 65 
507069,98 1 
512370,09 65 
512370,09 1 
517670,13 65 
517670,13 1 
530520,44 74 
530520,44 4 
530993,04 66 
531004,48 69 
534541,38 68 
538435,33 74 
538435,33 4 
538684,82 66 
538693,69 69 
542446,81 68 
543970,76 65 
543970,76 1 
548369,98 65 
548369,98 1 
548631,41 74 
548631,41 4 
548784,91 66 
548801,54 69 
552638,13 68 
556019,52 74 
556019,52 4 
556333,54 66 
556340,61 69 
557999,62 75 
558109,22 66 
558125,19 69 
558383,05 75 
558648,84 66 
558658,93 69 
558740,4 75 
559377 66 
559392,9 69 
560026,84 68 
560169,96 73 
564070,04 65 
564070,04 1 
570067,25 74 
570067,25 4 
570484,04 66 
570501,47 69 
573579,09 75 
573788,11 66 
573803,84 69 
574087,39 68 
586647,3 74 
586647,3 4 
587000,74 66 
587013,81 69 
590666,75 68 
593575,12 74 
593575,12 4 
593996,71 66 
594002,56 69 
597588,9 68 
597770,05 65 
597770,05 1 
609670,01 65 
609670,01 1 
619970,06 65 
619970,06 1 
623970,17 65 
623970,17 1 
631675,5 74 
631675,5 4 
631870,4 66 
631881,33 69 
635684,33 68 
641270,12 65 
641270,12 1 
647969,95 65 
647969,95 1 
649370,16 65 
649370,16 1 
649375,66 74 
649375,66 4 
649472,28 66 
649478,13 69 
653381,16 68 
653763,09 74 
653763,09 4 
654001,21 66 
654014,88 69 
656070,16 73 
657767,89 68 
659070,07 65 
659070,07 1 
662403,12 74 
662403,12 4 
662495,87 66 
662504,66 69 
663270,04 65 
663270,04 1 
666408,12 68 
671470,09 65 
671470,09 1 
676270,11 65 
676270,11 1 
686370,15 65 
686370,15 1 
694870 65 
694870 1 
702512,09 74 
702512,09 4 
702640,38 66 
702651,91 69 
703070,18 73 
706521,75 68 
707708,18 203
707708,18 150
707708,18 179
708707,06 68 
711750,75 74 
711750,75 65 
711750,75 3 
712024,79 66 
712042,45 69 
712855,73 75 
712945,07 66 
712959,81 69 
714202,81 75 
714320,7 66 
714327,55 69 
715335,51 75 
715776,65 64 
715779,33 68 
716186,94 74 
716186,94 65 
716186,94 3 
716272,63 66 
716279,05 69 
717314,7 75 
717512,56 66 
717529,98 69 
717780,04 75 
717968,94 66 
717980,39 69 
718208,76 75 
718481,05 66 
718497,37 69 
718607,75 75 
718801,65 66 
718814,28 69 
719328,61 75 
719456,5 66 
719464,77 69 
719988,56 75 
720333,19 64 
720349,04 68 
720430,4 74 
720430,4 65 
720430,4 3 
720524,48 66 
720532,32 69 
721550,69 75 
721640,47 66 
721649,92 69 
722078,66 75 
722316,8 66 
722333,89 69 
722957,03 75 
723120,61 66 
723134,52 69 
723528,98 75 
723684,44 66 
723701,59 69 
724011,69 75 
724184,9 66 
724201,74 69 
724452,03 68 
724608,42 74 
724608,42 65 
724608,42 3 
724731,74 66 
724735,67 69 
725740,74 75 
725905,16 66 
725919,69 69 
727116,43 75 
727232,78 66 
727237,59 69 
727507,07 75 
727672,41 66 
727687,7 69 
727843,19 75 
728009,24 66 
728021,34 69 
728500,91 75 
728564,86 66 
728572,63 69 
728621,81 68 
729835,02 74 
729835,02 65 
729835,02 3 
729919,08 66 
729922,8 69 
730987,07 75 
731172,39 66 
731190,39 69 
732946,93 75 
733116,71 66 
733125,18 69 
733675,76 75 
733896,57 64 
733909,22 68 
734259,02 74 
734259,02 65 
734259,02 3 
734552,68 66 
734559,98 69 
735594,63 75 
735716,72 66 
735727,17 69 
736176,44 75 
736329,63 66 
736344,32 69 
736582,78 75 
736736,59 66 
736744,63 69 
737447,24 75 
737648,62 66 
737661,97 69 
738279,27 68 
739427,88 74 
739427,88 4 
739530,05 66 
739546,69 69 
742879,07 75 
743188,58 66 
743199,9 69 
743433,23 68 
745859,69 74 
745859,69 65 
745859,69 3 
746036,28 66 
746051,72 69 
748712,01 75 
748876,9 66 
748887,19 69 
749411,46 75 
750101,66 64 
750105,13 68 
750403,92 74 
750403,92 65 
750403,92 3 
750744,45 66 
750755,34 69 
751036,64 75 
751571,6 66 
751589,39 69 
753382,8 75 
753540,53 66 
753557,42 69 
753928,4 75 
754188,6 66 
754191,44 69 
754424,97 68 
754435,97 74 
754435,97 65 
754435,97 3 
754688,46 66 
754691,76 69 
755012,42 75 
755405,09 66 
755408,9 69 
755719,55 75 
755917,65 66 
755925,92 69 
757140,44 75 
757340,48 66 
757343,69 69 
757647,52 75 
757880,47 66 
757894,08 69 
758132,62 75 
758472,47 64 
758477,86 68 
758703,74 74 
758703,74 65 
758703,74 3 
758928,62 66 
758944,86 69 
759436,9 75 
759828,09 66 
759845,54 69 
760491,79 75 
760612,59 66 
760629,47 69 
761272 75 
761444,6 66 
761447,31 69 
762370,36 75 
762613,99 66 
762630,99 69 
762714,58 68 
763259,49 74 
763259,49 65 
763259,49 3 
763356,48 66 
763364,85 69 
765635,36 75 
765744,54 66 
765750,24 69 
766489,7 75 
766580,89 66 
766584,14 69 
767267,95 68 
767383,14 74 
767383,14 65 
767383,14 3 
767792,43 66 
767801,57 69 
768330,22 75 
768556,39 66 
768568,94 69 
769199,61 75 
769412,55 66 
769419,6 69 
771404,62 68 
772131,62 74 
772131,62 4 
772752,04 66 
772755,41 69 
772839,35 75 
773068,33 66 
773072,3 69 
775986,96 75 
776569,29 64 
776574,97 68 
776690,89 74 
776690,89 65 
776690,89 3 
776840,31 66 
776842,1 69 
777466,66 75 
777572,87 66 
777575,88 69 
778499,06 75 
778704,4 66 
778710,11 69 
779592,01 75 
779752,65 66 
779760,72 69 
780236,56 75 
780468,45 66 
780477,94 69 
780711,54 68 
780715,76 74 
780715,76 65 
780715,76 3 
780920,56 66 
780928,24 69 
782442,58 75 
783232,45 66 
783246,7 69 
783388,02 75 
783648,46 66 
783663,7 69 
784230,25 75 
784472,47 66 
784480,97 69 
784748,18 68 
784766 74 
784766 65 
784766 3 
785012,63 66 
785015,13 69 
785288,38 75 
785460,54 66 
785465,23 69 
785872,4 75 
785937,24 66 
785948,85 69 
787418,86 75 
787564,47 66 
787566,98 69 
788307,48 75 
788460,56 66 
788467,35 69 
788784,31 68 
788795,67 74 
788795,67 65 
788795,67 3 
789052,57 66 
789068,02 69 
789414,86 75 
789602,05 66 
789618,23 69 
789980,56 75 
790064,33 66 
790068,64 69 
790515,17 75 
790636,58 66 
790652,36 69 
791112,36 75 
791304,26 66 
791319,53 69 
791539,28 75 
791681,03 66 
791686,56 69 
792101,15 75 
792196,53 66 
792203,86 69 
792820,77 68 
793086,49 74 
793086,49 4 
793360,51 66 
793371,03 69 
795179,53 75 
795687,84 66 
795689,61 69 
797107,4 68 
798643,64 74 
798643,64 65 
798643,64 3 
799013,09 66 
799025,37 69 
799951,39 75 
800355,53 66 
800359,83 69 
800406,71 75 
800623,31 66 
800626,67 69 
802661,54 68 
802947,05 74 
802947,05 65 
802947,05 3 
803196,41 66 
803211,85 69 
803684,48 75 
804080,62 66 
804095,92 69 
806964,87 68 
807027,49 74 
807027,49 65 
807027,49 3 
807260,78 66 
807264,98 69 
807708,67 75 
807963,45 66 
807965,93 69 
810459,2 75 
810648,37 66 
810651,09 69 
811034,56 68 
811410,5 74 
811410,5 65 
811410,5 3 
811660,6 66 
811668,32 69 
812439,29 75 
812588,31 66 
812602,4 69 
815421,3 68 
816695,05 74 
816695,05 65 
816695,05 3 
817148,14 66 
817155,81 69 
818522,89 75 
818684,66 66 
818690,45 69 
818883,68 75 
818953,2 66 
818957,44 69 
820708,78 68 
836059,46 74 
836059,46 65 
836059,46 3 
836307,06 66 
836320,41 69 
839846,32 75 
840312,57 64 
840323,57 68 
840378,92 74 
840378,92 65 
840378,92 3 
840736,53 66 
840740,5 69 
841140,43 75 
841555,73 66 
841558,28 69 
844393,44 68 
845011,15 74 
845011,15 65 
845011,15 3 
845220,34 66 
845227,2 69 
845684,57 75 
846095,26 66 
846111,26 69 
846890,85 75 
847128,99 66 
847145,4 69 
847420,28 75 
847726,08 66 
847729,23 69 
847935,79 75 
848180,98 66 
848196,2 69 
848819,22 75 
849060,62 64 
849064,15 68 
849408,25 74 
849408,25 65 
849408,25 3 
849500,48 66 
849513,85 69 
851414,64 75 
851699,5 66 
851715,63 69 
851830,92 75 
851916,2 66 
851932,45 69 
852674,7 75 
852852,68 66 
852866,58 69 
853201,03 75 
853524,71 64 
853533,9 68 
853646,66 74 
853646,66 65 
853646,66 3 
853836,34 66 
853850,77 69 
854184,21 75 
854556,29 66 
854568,03 69 
854644,48 75 
854713,24 66 
854718,04 69 
855638,99 75 
855768,44 66 
855785,29 69 
856084,23 75 
856344,66 66 
856352,41 69 
856490,9 75 
856736,45 66 
856752,7 69 
857016,27 75 
857387,82 66 
857403,37 69 
857474,6 75 
857760,51 64 
857770,16 68 
857932,39 74 
857932,39 65 
857932,39 3 
858246,82 66 
858254,13 69 
859442,89 75 
859575,5 66 
859588,25 69 
860022,74 75 
860259,17 66 
860272,09 69 
860607,54 75 
860732,1 66 
860739,1 69 
861132,51 75 
861479,42 66 
861489,64 69 
861654,43 75 
861940,78 64 
861956,71 68 
862192,86 74 
862192,86 65 
862192,86 3 
862709,28 66 
862723,91 69 
862824,65 75 
862996,4 66 
863007,51 69 
863400,22 75 
863497,82 66 
863507,87 69 
864482,62 75 
864608,42 66 
864625,38 69 
864988,43 75 
865233,2 66 
865242,5 69 
866154,86 75 
866452,8 64 
866460,24 68 
866666,73 74 
866666,73 65 
866666,73 3 
866852,28 66 
866860,4 69 
867291,09 75 
867372,1 66 
867377,55 69 
870680,03 68 
871562,16 74 
871562,16 4 
871896,69 66 
871914,2 69 
872203,27 75 
872396,39 66 
872397,96 69 
872784,62 75 
872898,35 66 
872915,02 69 
873278,54 75 
873480,68 66 
873482,62 69 
873770,72 75 
874079,07 66 
874082,64 69 
875567,15 68 
877304,2 74 
877304,2 65 
877304,2 3 
877908,33 66 
877918,8 69 
879570,79 75 
879688,34 66 
879703,51 69 
880723,17 75 
880804,86 66 
880821,04 69 
881321,53 68 
881371,9 74 
881371,9 65 
881371,9 3 
881936,19 66 
881938,85 69 
882546,59 75 
882712,08 66 
882722,49 69 
883228,59 75 
883620,18 66 
883623,55 69 
883652,91 75 
883772,77 66 
883789,98 69 
885391,35 68 
885423,36 74 
885423,36 4 
885584,38 66 
885591,28 69 
886012,33 75 
886236,19 66 
886241,99 69 
886507,9 75 
887209,16 66 
887225,97 69 
887336,33 75 
887532,43 66 
887542,84 69 
888127,1 75 
888284,47 66 
888293,39 69 
889444,32 68 
891086,92 74 
891086,92 65 
891086,92 3 
891392,15 66 
891395,77 69 
892303,65 75 
892524,47 66 
892530,03 69 
892856,23 75 
892984,27 66 
892996,99 69 
893262,43 75 
893468,14 66 
893480,69 69 
893724,31 75 
893912,17 66 
893914,57 69 
894174,37 75 
894376,3 66 
894381,6 69 
894868,38 75 
895180,53 64 
895198,68 68 
895271,26 74 
895271,26 65 
895271,26 3 
895492,42 66 
895499,04 69 
895905,72 75 
896120,79 66 
896132,81 69 
896578,56 75 
896796,19 66 
896800 69 
897084,23 75 
897347,36 66 
897350,9 69 
897450,76 75 
897584,31 66 
897600,78 69 
897996,71 75 
898296,26 66 
898301,31 69 
898433,1 75 
898624,19 66 
898634,7 69 
898836,56 75 
899126,21 66 
899135 69 
899285,56 68 
899795,44 74 
899795,44 65 
899795,44 3 
900005,54 66 
900018,99 69 
901100,42 75 
901288,44 66 
901303,33 69 
902004,13 75 
902160,53 66 
902170,65 69 
903427,26 75 
903672,31 66 
903688,6 69 
903805,46 68 
904258,7 74 
904258,7 4 
904440,15 66 
904455,7 69 
904820,78 75 
904916,65 66 
904922,77 69 
905062,48 75 
905264,26 66 
905273 69 
905610,39 75 
905980,31 66 
905990,23 69 
906055,48 75 
906368,56 66 
906373,89 69 
906788,73 75 
906885 66 
906890,9 69 
907278,8 75 
907396,66 66 
907407,96 69 
908275,41 68 
909339,34 74 
909339,34 4 
909445,09 66 
909459,49 69 
909862,72 75 
910051,22 66 
910059,99 69 
910151,29 75 
910632,06 66 
910643,75 69 
910754,99 75 
910887,56 66 
910893,97 69 
912082,69 75 
912232,71 66 
912244,98 69 
912390,56 75 
912579,4 66 
912595,25 69 
913345,9 68 
915046,77 74 
915046,77 65 
915046,77 3 
915209,91 66 
915213,93 69 
916251,73 75 
916340,17 66 
916348,11 69 
919066,97 68 
919294,38 74 
919294,38 65 
919294,38 3 
919388,33 66 
919400,58 69 
921638,44 75 
921736,39 66 
921752,22 69 
922406,28 75 
922528,18 66 
922536,17 69 
923194,82 75 
923268,56 66 
923271,01 69 
923304,02 68 
924022,24 74 
924022,24 65 
924022,24 3 
924081,74 66 
924087,38 69 
924898,8 75 
925044,25 66 
925054,74 69 
925282,54 75 
925404,27 66 
925421,68 69 
926787,71 75 
926880,09 66 
926889,49 69 
927422,39 75 
927624,28 66 
927640,03 69 
927854,57 75 
927928,42 66 
927940,29 69 
928040,42 68 
928409,18 74 
928409,18 65 
928409,18 3 
928600,93 66 
928607,4 69 
931262,37 75 
931312,94 66 
931326,23 69 
932166,61 75 
932756,1 64 
932761,01 68 
933018,43 74 
933018,43 65 
933018,43 3 
933220,38 66 
933227,63 69 
933644,28 75 
933868,03 66 
933878,12 69 
934515,31 75 
934620,29 66 
934628,81 69 
935667,65 75 
935804,75 66 
935812,92 69 
936951,22 75 
937336,69 64 
937348 68 
943402,25 74 
943402,25 65 
943402,25 3 
943632,25 66 
943635,59 69 
947421,84 68 
947466,44 74 
947466,44 65 
947466,44 3 
948016,05 66 
948022,18 69 
948682,32 75 
948812,25 66 
948822,87 69 
949578,51 75 
949684,15 66 
949690,22 69 
950208,72 75 
950455,58 66 
950457,76 69 
950540,1 75 
950732,26 66 
950741,02 69 
951262,13 75 
951404,3 66 
951408,22 69 
951475 68 
951649,03 74 
951649,03 65 
951649,03 3 
951712,51 66 
951725 69 
952738 75 
952808,37 66 
952825,9 69 
954447,66 75 
954676,23 66 
954693,99 69 
955016,23 75 
955388,38 66 
955394,53 69 
955526,22 75 
955676,27 64 
955678,56 68 
957624,57 74 
957624,57 65 
957624,57 3 
957768,59 66 
957779,88 69 
958530,99 75 
958643,05 66 
958647,03 69 
959342,55 75 
959513,41 66 
959531,03 69 
960154,32 75 
960336,23 66 
960348,36 69 
960708,35 75 
960896,17 66 
960899,13 69 
961250,55 75 
961452,16 66 
961465,95 69 
961632,87 68 
961716,08 74 
961716,08 4 
961813,92 66 
961816,4 69 
