********************
Experiment,   Pi_Causal_5b
111901,68 66 
111918,75 69 
112384,43 75 
112531,09 66 
112536,1 69 
112716,85 75 
112861,89 66 
112869,51 69 
115671,77 68 
116119,99 74 
116119,99 65 
116119,99 3 
117325,47 66 
117339,5 69 
120125,15 68 
121928,35 74 
121928,35 65 
121928,35 3 
122650,17 66 
122660,22 69 
124905,32 75 
125038,28 66 
125045,45 69 
125946,54 68 
127648,15 74 
127648,15 65 
127648,15 3 
129004,98 66 
129015,4 69 
131667,19 68 
133567,88 74 
133567,88 65 
133567,88 3 
134629,66 66 
134636,07 69 
137588,52 68 
142077,71 74 
142077,71 4 
142841,24 66 
142858,97 69 
142976,35 75 
143145,79 66 
143159,26 69 
146094,89 68 
148195,9 74 
148195,9 65 
148195,9 3 
149089,58 66 
149097,23 69 
152216,21 68 
153516,93 74 
153516,93 65 
153516,93 3 
154429,67 66 
154434,84 69 
157537,02 68 
157684,3 74 
157684,3 4 
158093,12 66 
158103,96 69 
158187,79 75 
158497,53 66 
158504,39 69 
158840,08 75 
159265,66 66 
159271,65 69 
159363,84 75 
159521,66 66 
159538,46 69 
159981,52 75 
160205,41 66 
160222,35 69 
160320,07 75 
160485,5 66 
160489,15 69 
161065,89 75 
161337,99 66 
161339,82 69 
161457,29 75 
161829,81 64 
161840,2 68 
163071,53 74 
163071,53 65 
163071,53 3 
164083,05 66 
164091,9 69 
164196,91 75 
164433,46 66 
164442,19 69 
165895,82 75 
166069,74 66 
166076,77 69 
166685,55 75 
166866,01 66 
166877,36 69 
167020,52 75 
167233,86 64 
167244,32 68 
168276,3 74 
168276,3 65 
168276,3 3 
168534,01 66 
168545,31 69 
172281,51 68 
173132,22 74 
173132,22 65 
173132,22 3 
174365,96 66 
174383,04 69 
177152,06 68 
177848,23 74 
177848,23 65 
177848,23 3 
178717,61 66 
178720,05 69 
179417,19 75 
179662,18 66 
179670,48 69 
180488,73 75 
180665,7 66 
180671,24 69 
181604,97 75 
181805,48 66 
181822,1 69 
181855,87 68 
182625,28 74 
182625,28 65 
182625,28 3 
182821,81 66 
182839,48 69 
186642,64 68 
187508,37 74 
187508,37 65 
187508,37 3 
188485,81 66 
188493,82 69 
191530,02 68 
193527,93 74 
193527,93 65 
193527,93 3 
194637,17 66 
194648,68 69 
195292,55 75 
195496,97 66 
195499,27 69 
197534,29 68 
199816,31 74 
199816,31 65 
199816,31 3 
200225,56 66 
200236,1 69 
203822,66 68 
208136,04 74 
208136,04 65 
208136,04 3 
208874,93 66 
208893,04 69 
212145,31 68 
226474,07 74 
226474,07 65 
226474,07 3 
227261,57 66 
227273,43 69 
227712,38 75 
227861,55 66 
227873,95 69 
230492,71 68 
230757,68 74 
230757,68 65 
230757,68 3 
231789,22 66 
231793,68 69 
231901,65 75 
232559,9 66 
232577,51 69 
234762,78 68 
236592,1 74 
236592,1 65 
236592,1 3 
237561,87 66 
237564,91 69 
240600,32 68 
242133,45 74 
242133,45 65 
242133,45 3 
243161,54 66 
243169,1 69 
246154,97 68 
248004,06 74 
248004,06 65 
248004,06 3 
248749,41 66 
248756,67 69 
250968,46 75 
251249,15 66 
251258,46 69 
252010,65 68 
252936,32 74 
252936,32 65 
252936,32 3 
253873,74 66 
253877,08 69 
256946,27 68 
257545,18 74 
257545,18 4 
258232,59 66 
258247,28 69 
258354,68 75 
258545,57 66 
258547,56 69 
260469,74 75 
260745,52 66 
260749,01 69 
261566,37 68 
264356,46 74 
264356,46 65 
264356,46 3 
264738,66 66 
264752,01 69 
268371,53 68 
270367,73 74 
270367,73 65 
270367,73 3 
270847,22 66 
270856,69 69 
274376,3 68 
276788,24 74 
276788,24 65 
276788,24 3 
277413,69 66 
277428,38 69 
278255,73 75 
278460,94 66 
278462,64 69 
279204,22 75 
279460,64 66 
279463,68 69 
280264,38 75 
280465,66 66 
280481 69 
280797,73 68 
281031,87 74 
281031,87 65 
281031,87 3 
281405,5 66 
281415,13 69 
282264,49 75 
282365,48 66 
282382,28 69 
284156,41 75 
284313,29 66 
284317,41 69 
285051,16 68 
285449,63 74 
285449,63 4 
285625,96 66 
285634,73 69 
286055,84 75 
286178,02 66 
286185,38 69 
286535,9 75 
286738,01 66 
286752,19 69 
287369,71 75 
287467,34 66 
287469,77 69 
288959,49 75 
289217,48 66 
289220,75 69 
289393,78 75 
289670,86 64 
289687,78 68 
291735,87 74 
291735,87 4 
291965,85 66 
291972,86 69 
295742,78 68 
296773,51 74 
296773,51 65 
296773,51 3 
297305,52 66 
297310,33 69 
298461,06 75 
298589,6 66 
298594,89 69 
300779,76 68 
302349,01 74 
302349,01 65 
302349,01 3 
302965,67 66 
302981,43 69 
303644,19 75 
303849,43 66 
303865,49 69 
304457,57 75 
304529,69 66 
304532,55 69 
304768,54 75 
305037,63 66 
305049,53 69 
306068,14 75 
306382,93 64 
306400,63 68 
306852,94 74 
306852,94 65 
306852,94 3 
307158,4 66 
307167,8 69 
308248,86 75 
308373,81 66 
308385,37 69 
310870,87 68 
312739,95 74 
312739,95 65 
312739,95 3 
313305,82 66 
313322,52 69 
315652,65 75 
316033,75 66 
316041,3 69 
316136,65 75 
316328,99 66 
316341,47 69 
316758,71 68 
316853,14 74 
316853,14 65 
316853,14 3 
317779,42 66 
317792,5 69 
317916,56 75 
317985,72 66 
317992,74 69 
320861,8 68 
323192,3 74 
323192,3 65 
323192,3 3 
323929,53 66 
323947,34 69 
324819,87 75 
325018,18 66 
325031,84 69 
325557,88 75 
325664,86 66 
325682,14 69 
326696,09 75 
326870,75 66 
326882,82 69 
327199,76 68 
327832,18 74 
327832,18 4 
327953,65 66 
327966,93 69 
328964,35 75 
329305,56 66 
329318,04 69 
329543,49 75 
329567,74 66 
329585,4 69 
330308,23 75 
330789,64 66 
330802,57 69 
331459,75 75 
331671,16 66 
331686,51 69 
331855,68 68 
332076,49 74 
332076,49 4 
332357,87 66 
332370,29 69 
334459,74 75 
335141,48 66 
335155,81 69 
336090,15 68 
337507,97 74 
337507,97 65 
337507,97 3 
337993,66 66 
338007,97 69 
341527,48 68 
343320,58 74 
343320,58 65 
343320,58 3 
343729,83 66 
343745,67 69 
347331,85 68 
349428,29 74 
349428,29 65 
349428,29 3 
349753,98 66 
349766,92 69 
353436,49 68 
355595,45 74 
355595,45 65 
355595,45 3 
355849,41 66 
355854,99 69 
359607,96 68 
359749,56 74 
359749,56 65 
359749,56 3 
360345,51 66 
360358,33 69 
363496,28 75 
364117,7 64 
364127,95 68 
364224,34 74 
364224,34 65 
364224,34 3 
364776,41 66 
364778,93 69 
368231,17 68 
373749,05 74 
373749,05 65 
373749,05 3 
374157,8 66 
374168,86 69 
377755,03 68 
379491,75 74 
379491,75 65 
379491,75 3 
379665,66 66 
379673,09 69 
383509,49 68 
383861,74 202
383861,74 159
383861,74 170
384860,86 68 
385785,44 74 
385785,44 4 
385934,53 66 
385944,6 69 
386041,61 75 
386587,02 66 
386595,09 69 
386721,52 75 
386878,76 66 
386895,32 69 
388260,36 73 
389643,78 75 
390021,78 64 
390031,36 68 
392860,51 73 
393373,07 74 
393373,07 4 
393825,51 66 
393833,94 69 
397386,8 68 
397406,24 74 
397406,24 4 
397860,31 73 
398042,96 66 
398053,77 69 
400999,98 75 
401174,65 66 
401189,56 69 
401423,1 68 
405660,25 65 
405660,25 1 
425060,24 65 
425060,24 1 
426560,43 65 
426560,43 1 
433560,27 65 
433560,27 1 
433660,44 65 
433660,44 1 
436760,43 65 
436760,43 1 
440960,23 65 
440960,23 1 
442660,38 65 
442660,38 1 
451360,38 65 
451360,38 1 
469060,24 65 
469060,24 1 
477915,81 74 
477915,81 4 
478241,39 66 
478248,34 69 
481934,89 68 
484060,42 65 
484060,42 1 
491960,26 65 
491960,26 1 
497360,35 65 
497360,35 1 
497461,43 65 
497461,43 1 
502860,3 65 
502860,3 1 
516860,53 65 
516860,53 1 
523489,17 74 
523489,17 4 
523742,1 66 
523749,72 69 
524960,36 73 
527502,92 68 
528060,34 65 
528060,34 1 
532260,36 65 
532260,36 1 
532560,25 65 
532560,25 1 
542264,55 74 
542264,55 4 
542309,99 66 
542314,43 69 
546283,73 68 
552460,33 65 
552460,33 1 
554160,38 65 
554160,38 1 
555960,34 65 
555960,34 1 
560360,96 65 
560360,96 1 
561360,26 65 
561360,26 1 
569160,24 65 
569160,24 1 
570260,4 65 
570260,4 1 
572460,42 65 
572460,42 1 
576560,3 65 
576560,3 1 
582960,39 65 
582960,39 1 
588816,56 74 
588816,56 4 
589081,63 66 
589082,85 69 
592835,89 68 
592960,25 65 
592960,25 1 
611904 74 
611904 4 
612546,07 66 
612550,97 69 
613360,36 73 
615920,33 68 
618960,44 65 
618960,44 1 
626360,38 65 
626360,38 1 
630955,69 74 
630955,69 4 
631066,21 66 
631081,88 69 
634968,07 68 
649853,03 74 
649853,03 4 
650317,67 66 
650329,68 69 
653866,72 68 
654755,54 74 
654755,54 4 
654893,84 66 
654900,05 69 
658769,73 68 
659955,98 74 
659955,98 4 
660401,74 66 
660404,38 69 
660951,93 75 
661117,74 66 
661121,3 69 
663973,77 68 
664928,09 74 
664928,09 4 
665005,69 66 
665007,9 69 
668944,23 68 
674860,39 65 
674860,39 1 
691460,51 65 
691460,51 1 
692640,56 74 
692640,56 4 
692821,52 66 
692829,12 69 
693521,68 75 
693640,58 66 
693646,48 69 
696648,48 68 
697060,42 73 
697308,11 74 
697308,11 4 
697909,16 66 
697916,03 69 
698040,89 75 
698242,13 66 
698249,62 69 
698537,79 75 
698591,06 66 
698600,12 69 
700270,12 203
700270,12 150
700270,12 179
701269,15 68 
703716,7 74 
703716,7 4 
704041,8 66 
704054,01 69 
704165,62 75 
704481,88 66 
704487,75 69 
704600,62 75 
704782,2 66 
704787,97 69 
705565,45 75 
705709,96 66 
705722 69 
707723,69 68 
711440,07 74 
711440,07 65 
711440,07 3 
711821,41 66 
711826,77 69 
715113,84 75 
715777,55 64 
715779,76 68 
716015,53 74 
716015,53 65 
716015,53 3 
716193,53 66 
716196,87 69 
719183,92 75 
719697,34 66 
719699,35 69 
719853,54 75 
720081,07 64 
720083,18 68 
722551,9 74 
722551,9 4 
723141,21 66 
723152,04 69 
724440,09 75 
724741,78 66 
724753,33 69 
726571,42 68 
728000,44 74 
728000,44 65 
728000,44 3 
728988,68 66 
729006,41 69 
729096,61 75 
729305,73 66 
729323,37 69 
729388,71 75 
729418,27 66 
729440,3 69 
732000,26 75 
732661,1 64 
732675,94 68 
732780,34 74 
732780,34 65 
732780,34 3 
732993,56 66 
733009,51 69 
733546,1 75 
733945,64 66 
733960,24 69 
736795,76 68 
737751,68 74 
737751,68 65 
737751,68 3 
738733,15 66 
738747,24 69 
738808,03 75 
739025,78 66 
739031,21 69 
741766,44 68 
742052,37 74 
742052,37 65 
742052,37 3 
742293,46 66 
742299,87 69 
743661,84 75 
743865,42 66 
743867,94 69 
744843,59 75 
745176,79 66 
745185,47 69 
746069,6 68 
746284,07 74 
746284,07 65 
746284,07 3 
746489,78 66 
746503,09 69 
746906,45 75 
747157,47 66 
747170,32 69 
747356,09 75 
747440,82 66 
747453,91 69 
749909,34 75 
750189,49 66 
750205,97 69 
750289,62 68 
750533,96 74 
750533,96 65 
750533,96 3 
750901,02 66 
750906,6 69 
751128,07 75 
751426 66 
751440,24 69 
752912,05 75 
753173,58 66 
753175,44 69 
753617,2 75 
753862,57 66 
753875,44 69 
754031,96 75 
754217,52 66 
754225,71 69 
754543,02 68 
754821,86 74 
754821,86 65 
754821,86 3 
754945,84 66 
754959,53 69 
755141,67 75 
755465,82 66 
755476,64 69 
756212 75 
756361,98 66 
756377,35 69 
757019,97 75 
757213,4 66 
757227,99 69 
757498,06 75 
757618 66 
757628,28 69 
758776,31 75 
759097,71 64 
759112,78 68 
759160,34 74 
759160,34 65 
759160,34 3 
759240,92 66 
759246,41 69 
760900,44 75 
761154,28 66 
761164,66 69 
761557,66 75 
761737,54 66 
761748,37 69 
763072,01 75 
763265,7 64 
763282,97 68 
764146,54 74 
764146,54 4 
764329,54 66 
764333,43 69 
764685,42 75 
764925,65 66 
764933,86 69 
765219,93 75 
765459,78 66 
765467,67 69 
767299,87 75 
767793,42 66 
767802,72 69 
768153,25 68 
770999,99 74 
770999,99 4 
771594,19 66 
771605,59 69 
774046,19 75 
774530,88 66 
774541,2 69 
774729,77 75 
774951,62 66 
774958,25 69 
775008,38 68 
777564 74 
777564 65 
777564 3 
778133,97 66 
778143,92 69 
781539,96 75 
782166,26 64 
782180,44 68 
782253,58 74 
782253,58 65 
782253,58 3 
782578,03 66 
782581,02 69 
785996,53 75 
786461,66 64 
786467,39 68 
786549,32 74 
786549,32 4 
786857,81 66 
786867,29 69 
787052,04 75 
787345,43 66 
787351,03 69 
787597,58 75 
787973,92 66 
787984,86 69 
790324,42 75 
790886,74 64 
790903,71 68 
791312,15 74 
791312,15 65 
791312,15 3 
791585,81 66 
791587,65 69 
792464,55 75 
792537,26 66 
792554,98 69 
795324,01 68 
795479,88 74 
795479,88 65 
795479,88 3 
795845,36 66 
795857,41 69 
796193,74 75 
796289,82 66 
796291,12 69 
799493,92 68 
801891,9 74 
801891,9 65 
801891,9 3 
802265,52 66 
802279 69 
805289,41 75 
805780,17 66 
805781,9 69 
805865,5 75 
806109,54 64 
806115,34 68 
806565,72 74 
806565,72 65 
806565,72 3 
807042,83 66 
807049,62 69 
807180,63 75 
807473,66 66 
807483,04 69 
810585,51 68 
811191,86 74 
811191,86 65 
811191,86 3 
812218,37 66 
812219,9 69 
812340,71 75 
812509,44 66 
812520,21 69 
812620,3 75 
812977,9 66 
812987,22 69 
813141,54 75 
813205,07 66 
813220,74 69 
813615,82 75 
813685,62 66 
813688,07 69 
814604,74 75 
814698,42 66 
814705,32 69 
815205,65 68 
815208,58 74 
815208,58 65 
815208,58 3 
815267,86 66 
815288,95 69 
815768,8 75 
815861,46 66 
815872,9 69 
816496,81 75 
816669,88 66 
816673,35 69 
817392,01 75 
817661,51 66 
817674,13 69 
818032,14 75 
818281,5 66 
818291,26 69 
818563,8 75 
818681,4 66 
818691,58 69 
819076,32 75 
819293,37 64 
819308,72 68 
819840,77 74 
819840,77 65 
819840,77 3 
820234,11 66 
820242,76 69 
821084,52 75 
821257,55 66 
821260,39 69 
821996,66 75 
822173,58 66 
822177,58 69 
822962,24 75 
823149,59 66 
823161,75 69 
823454,01 75 
823645,45 66 
823662,03 69 
823862,39 68 
823944,3 74 
823944,3 65 
823944,3 3 
824165,9 66 
824179,05 69 
824601,92 75 
824737,81 66 
824746,2 69 
825284,29 75 
825446,21 66 
825463,46 69 
825724,31 75 
825849,54 66 
825863,83 69 
826373,46 75 
826433,65 66 
826447,54 69 
826732,35 75 
826921,53 66 
826931,3 69 
827713,59 75 
827933,73 66 
827948,93 69 
827966,34 68 
828321,13 74 
828321,13 65 
828321,13 3 
828441,5 66 
828449,82 69 
832352,17 68 
832355,95 74 
832355,95 4 
832426,25 66 
832436,17 69 
832756,41 75 
832909,34 66 
832919,11 69 
833200,76 75 
833401,72 66 
833419,49 69 
833751,23 75 
833833,75 66 
833836,6 69 
834284,68 75 
834477,78 66 
834486,96 69 
835528,2 75 
835600,98 66 
835604,55 69 
836388,59 68 
838620,12 74 
838620,12 65 
838620,12 3 
838881,55 66 
838890,29 69 
839867,62 75 
840042,79 66 
840057,89 69 
841038,33 75 
841277,79 66 
841292,24 69 
841619,93 75 
841849,47 66 
841859,24 69 
842176,53 75 
842265,55 66 
842276,23 69 
842626,55 68 
844196,28 74 
844196,28 65 
844196,28 3 
844553,76 66 
844561,26 69 
845235,9 75 
845421,54 66 
845428,71 69 
847424,95 75 
847617,41 66 
847630,42 69 
848214,53 68 
848328,08 74 
848328,08 65 
848328,08 3 
848587,41 66 
848597,83 69 
848892,67 75 
849025,82 66 
849031,95 69 
849086,91 75 
849221,34 66 
849231,8 69 
852350,61 68 
857456,88 74 
857456,88 65 
857456,88 3 
857512,54 66 
857521,2 69 
857572,16 75 
858037,53 66 
858054,97 69 
858572,47 75 
858721,12 66 
858738,87 69 
860408,3 75 
860477,61 66 
860490,13 69 
861220,02 75 
861413,45 66 
861424,19 69 
861474,56 68 
862335,73 74 
862335,73 65 
862335,73 3 
862529,71 66 
862541,64 69 
863311,78 75 
863413,29 66 
863425,75 69 
866344,69 68 
866417 74 
866417 65 
866417 3 
866710,64 66 
866728,2 69 
867785,52 75 
867909,86 66 
867912,85 69 
868385,86 75 
868485,5 66 
868496,25 69 
868968,45 75 
869245,6 66 
869263,64 69 
869636,59 75 
869883,68 66 
869897,48 69 
870040,81 75 
870273,92 66 
870281,3 69 
870431,23 68 
870755,88 74 
870755,88 65 
870755,88 3 
870866,1 66 
870881,67 69 
871575,84 75 
871677,05 66 
871682,14 69 
872397,74 75 
872681,37 66 
872683,24 69 
872895,88 75 
873047,1 66 
873050,11 69 
874360,14 75 
874474,23 66 
874484,2 69 
874755,83 75 
875021,47 64 
875034,62 68 
875461,57 74 
875461,57 65 
875461,57 3 
875753,61 66 
875768,45 69 
876328,56 75 
876430,28 66 
876435,78 69 
878764,3 75 
878954,35 66 
878970,91 69 
879377,91 75 
879597,38 64 
879605,08 68 
879884,08 74 
879884,08 65 
879884,08 3 
880069,55 66 
880071,92 69 
880717,71 75 
880969,5 66 
880972,6 69 
883108,08 75 
883217,83 66 
883224,18 69 
883256,84 75 
883365,56 66 
883374,28 69 
883891,62 68 
883997,09 74 
883997,09 65 
883997,09 3 
884066,38 66 
884074,77 69 
885132,41 75 
885209 66 
885225,7 69 
888011,34 68 
888374,27 74 
888374,27 65 
888374,27 3 
888577,51 66 
888594,88 69 
889205,69 75 
889473,43 66 
889479,03 69 
892381,22 68 
893980,23 74 
893980,23 65 
893980,23 3 
895217,85 66 
895233,29 69 
896360,58 75 
896800,87 66 
896817,9 69 
897612,33 75 
897746,4 66 
897751,98 69 
897985,76 68 
898313,63 74 
898313,63 65 
898313,63 3 
899077,15 66 
899086,33 69 
899184,62 75 
899630,38 66 
899636,75 69 
899683,81 75 
899805,09 66 
899820,18 69 
902322,3 68 
907145,15 74 
907145,15 65 
907145,15 3 
907349,59 66 
907359,19 69 
909040,95 75 
909206,04 66 
909210,87 69 
911162,35 68 
919328,18 74 
919328,18 65 
919328,18 3 
919526,87 66 
919535,17 69 
923338,39 68 
923944,45 74 
923944,45 65 
923944,45 3 
924081,72 66 
924089,01 69 
927958,44 68 
929867,67 74 
929867,67 65 
929867,67 3 
930154,11 66 
930159,95 69 
933896,33 68 
934920,4 74 
934920,4 65 
934920,4 3 
935257,59 66 
935263,93 69 
937940,74 75 
938417,65 66 
938433,26 69 
938459,15 75 
938725,48 66 
938733,32 69 
938933,38 68 
939033,83 74 
939033,83 65 
939033,83 3 
939605,03 66 
939617,17 69 
939715,78 75 
939905,38 66 
939917,48 69 
940225,51 75 
940438,85 66 
940451,28 69 
942868,87 75 
943253,73 64 
943270,02 68 
943373,92 74 
943373,92 65 
943373,92 3 
943504,58 66 
943520,18 69 
944088,15 75 
944229,56 66 
944237,45 69 
944756,18 75 
944985,73 66 
944988,54 69 
945372,59 75 
945513,24 66 
945521,76 69 
946403,75 75 
946585,66 66 
946589,2 69 
947033,55 75 
947165,16 66 
947172,99 69 
947389,98 68 
947445,12 74 
947445,12 65 
947445,12 3 
947682,08 66 
947690 69 
949876,27 75 
950093,85 66 
950108,54 69 
950636,42 75 
950985,55 66 
950992,88 69 
951185,29 75 
951369,64 66 
951376,19 69 
951459,78 68 
951699,53 74 
951699,53 65 
951699,53 3 
951989,06 66 
951993,36 69 
955714,03 68 
956020,92 74 
956020,92 65 
956020,92 3 
956377,46 66 
956396,87 69 
957408,34 75 
957589,27 66 
957597,64 69 
957993,45 75 
958030,05 66 
958048,03 69 
958584,42 75 
958721,36 66 
958732,1 69 
959456,01 75 
959729,27 66 
959732,88 69 
959840,42 75 
960109,45 64 
960116,41 68 
960489,42 74 
960489,42 4 
960725 66 
960733,34 69 
961028,35 75 
961293,49 66 
961300,55 69 
964502,92 68 
967191,17 74 
967191,17 65 
967191,17 3 
967373,92 66 
967388,36 69 
970795,71 75 
971329,51 64 
971341,44 68 
973428,34 74 
973428,34 65 
973428,34 3 
973977,64 66 
973993,44 69 
975943,55 75 
976046,36 66 
976061,71 69 
976472,44 75 
976569,67 66 
976578,78 69 
977253,71 75 
977465,66 64 
977479,45 68 
978340,43 74 
978340,43 65 
978340,43 3 
978654,06 66 
978663,72 69 
979432,85 75 
979549,74 66 
979564,56 69 
980528,03 75 
980745,35 66 
980748,72 69 
981186,47 75 
981297,63 66 
981315,99 69 
981660,41 75 
981728,55 66 
981732,72 69 
982115,68 75 
982374,61 64 
982383,2 68 
983272,59 74 
983272,59 65 
983272,59 3 
983449,51 66 
983467,33 69 
983873,73 75 
983927,92 66 
983934,88 69 
985737,43 75 
985921,52 66 
985935,9 69 
986784,64 75 
986917,86 66 
986920,15 69 
987141,01 75 
987381,36 64 
987387,21 68 
988168,87 74 
988168,87 65 
988168,87 3 
988329,57 66 
988337,74 69 
991016,67 75 
991177,12 66 
991189,93 69 
991668,53 75 
992015,07 66 
992023,89 69 
992174,32 68 
992524,92 74 
992524,92 65 
992524,92 3 
992777,68 66 
992791,07 69 
993065,33 75 
993394,64 66 
993408,28 69 
993841,14 75 
994062,2 66 
994075,45 69 
994361,8 75 
994390,08 66 
994409,22 69 
994410,23 75 
994430,21 66 
994459,21 69 
994845,24 75 
995125,81 66 
995143,07 69 
995456,25 75 
995628,85 66 
995643,31 69 
995720,66 75 
995941,41 66 
995943,85 69 
996373,53 75 
996489,41 66 
996494,38 69 
996544,05 68 
996842,43 74 
996842,43 65 
996842,43 3 
997113,56 66 
997127,71 69 
997486,07 75 
997813,47 66 
997828,3 69 
998035,42 75 
998101,84 66 
998111,86 69 
999276,08 75 
999705,41 66 
999713,06 69 
1000069,66 75 
1000417,82 66 
1000430,47 69 
1000847,43 68 
1000908,67 74 
1000908,67 65 
1000908,67 3 
1001171,83 66 
1001180,87 69 
1001424,02 75 
1001521,51 66 
1001531,31 69 
1003233,15 75 
1003433,46 66 
1003450,96 69 
1004151,86 75 
1004370,35 66 
1004383,36 69 
1004716,49 75 
1004929,62 64 
1004934,12 68 
1005328,6 74 
1005328,6 65 
1005328,6 3 
1005429,54 66 
1005434,15 69 
1007639,67 75 
1007793,47 66 
1007802,59 69 
1008757,16 75 
1008945,57 66 
1008953,49 69 
1009337,41 68 
1009338,83 74 
1009338,83 65 
1009338,83 3 
1009685,83 66 
1009687,24 69 
1010245,67 75 
1010389,85 66 
1010404,63 69 
1011313,49 75 
1011466,04 66 
1011472,08 69 
1012428,5 75 
1012629,4 66 
1012639,61 69 
1013373,68 68 
1013896 74 
1013896 65 
1013896 3 
1014309,71 204
1014309,71 155
1014309,71 175
1015308,93 68 
1015760,66 74 
1015760,66 65 
1015760,66 3 
1015815,25 66 
1015825,32 69 
1019778,68 68 
1020074,01 74 
1020074,01 4 
1020866,21 66 
1020879,2 69 
1021069,04 75 
1021213 66 
1021229,5 69 
1021397,53 75 
1021441,95 66 
1021446,61 69 
1024081,75 68 
1025608,28 65 
1025608,28 1 
1029608,26 65 
1029608,26 1 
1035079,6 74 
1035079,6 4 
1035289,64 66 
1035306,89 69 
1039093,4 68 
1040612,38 74 
1040612,38 4 
1041025,86 66 
1041028,37 69 
1044631,18 68 
1045644,17 74 
1045644,17 4 
1045808,19 65 
1045808,19 1 
1045877,59 66 
1045881,6 69 
1049651,22 68 
1050208,19 65 
1050208,19 1 
1066280,73 74 
1066280,73 4 
1066518,01 66 
1066530,75 69 
1070300,37 68 
1075019,96 74 
1075019,96 65 
1075019,96 3 
1075609,51 66 
1075621,25 69 
1076633,18 75 
1076828,17 66 
1076838,61 69 
1079040,58 68 
1080012,3 74 
1080012,3 4 
1080639,39 66 
1080641,83 69 
1080769,46 75 
1081165,65 66 
1081175,25 69 
1083456,19 75 
1084057,48 64 
1084061,01 68 
1084768,05 74 
1084768,05 4 
1085001,12 66 
1085011,52 69 
1085607,92 75 
1085770,7 66 
1085778,79 69 
1087036,21 75 
1087085,82 66 
1087096,46 69 
1088709,8 65 
1088709,8 1 
1088781,5 68 
1106100,39 74 
1106100,39 65 
1106100,39 3 
1106409,67 66 
1106411,97 69 
1108836,53 75 
1109201,57 66 
1109213,4 69 
1109625,66 75 
1110129,08 64 
1110130,71 68 
1110265,03 74 
1110265,03 65 
1110265,03 3 
1110441,63 66 
1110447,76 69 
1110963,19 75 
1111208,19 65 
1111208,19 1 
1111258,03 66 
1111265,51 69 
1111377,57 75 
1111754,37 66 
1111765,66 69 
1112643,58 75 
1112768,78 66 
1112783,17 69 
1114284,04 68 
1114664,31 74 
1114664,31 65 
1114664,31 3 
1114841,45 66 
1114850,91 69 
1115326,19 75 
1115838,31 66 
1115851,76 69 
1115876,54 75 
1116069,75 66 
1116085,26 69 
