********************
Experiment,   Pi_Causal_5b
246757,76 3 
247434,19 66 
247438,69 69 
247540,41 75 
247749,69 66 
247755,41 69 
250774,52 68 
252091,78 74 
252091,78 65 
252091,78 3 
252553,7 66 
252559,08 69 
253581,74 75 
253917,93 66 
253926,8 69 
254290,23 75 
254511,36 66 
254527,25 69 
254829,02 75 
254954,65 66 
254960,93 69 
255676,82 75 
255786,4 66 
255794,87 69 
256111,95 68 
256288,24 74 
256288,24 65 
256288,24 3 
256394 66 
256395,23 69 
260288,8 75 
260409,98 64 
260415,3 68 
261786,11 74 
261786,11 65 
261786,11 3 
261883,68 66 
261899,56 69 
265802,6 68 
266325,04 74 
266325,04 65 
266325,04 3 
266525,65 66 
266536,39 69 
269104,17 75 
269489,81 66 
269505,39 69 
270339,61 68 
270488,95 74 
270488,95 65 
270488,95 3 
270753,64 66 
270756,55 69 
271345,76 75 
271366,54 66 
271390,19 69 
272261,08 75 
272499,09 66 
272507,62 69 
274509,41 68 
275288,99 74 
275288,99 65 
275288,99 3 
275405,59 66 
275409,91 69 
275869,71 75 
276032,85 66 
276043,65 69 
279296,4 68 
279772,37 74 
279772,37 65 
279772,37 3 
280190,74 66 
280196,82 69 
283385,04 75 
283729,04 66 
283733,39 69 
283783,25 68 
283924,64 74 
283924,64 4 
284153,7 66 
284166,47 69 
284494,36 75 
284626,16 66 
284633,63 69 
286197,51 75 
286260,49 66 
286268,17 69 
286297,41 75 
286422,04 66 
286434,9 69 
286681,23 75 
286917,75 66 
286935,3 69 
287349,7 75 
287491,12 66 
287502,39 69 
287936,14 68 
291280,14 74 
291280,14 65 
291280,14 3 
291741,57 66 
291755,61 69 
292616,75 75 
292858,26 66 
292873,16 69 
293977,45 75 
294094,21 66 
294107,41 69 
294872,86 75 
295009,63 66 
295024,8 69 
295291,69 68 
295544,52 74 
295544,52 65 
295544,52 3 
295705,75 66 
295708,59 69 
296120,41 75 
296477,7 66 
296492,58 69 
297888,73 75 
297986,08 66 
297993,73 69 
298824,28 75 
298950,2 66 
298961,52 69 
299561,68 68 
299816,9 74 
299816,9 65 
299816,9 3 
300481,75 66 
300495,59 69 
301081,57 75 
301225,79 66 
301229,6 69 
302240,59 75 
302358,55 66 
302364,05 69 
302605,6 75 
302722,73 66 
302730,76 69 
303260,46 75 
303367,01 66 
303381,45 69 
303708,32 75 
303904,63 64 
303915,21 68 
304196,84 74 
304196,84 65 
304196,84 3 
304345,63 66 
304348,62 69 
308201,7 68 
309189,02 74 
309189,02 65 
309189,02 3 
309515,02 66 
309519,29 69 
311376,3 75 
311501,3 66 
311504,27 69 
311957,48 75 
312102,87 66 
312104,66 69 
312431,95 75 
312673,64 66 
312688,34 69 
313148,35 75 
313270,16 64 
313272,23 68 
313685,11 74 
313685,11 65 
313685,11 3 
313742,03 66 
313755,76 69 
317692,52 68 
320785,33 74 
320785,33 65 
320785,33 3 
321041,56 66 
321044,77 69 
324797,59 68 
326081,07 74 
326081,07 65 
326081,07 3 
326425,87 66 
326432,02 69 
330101,94 68 
336361,51 74 
336361,51 65 
336361,51 3 
336818,11 66 
336823,4 69 
339863,43 202
339863,43 159
339863,43 170
340860,33 68 
341053,08 74 
341053,08 4 
341129,74 66 
341143,23 69 
342159,56 73 
342459,67 73 
345063,1 68 
346925,35 74 
346925,35 4 
347725,63 66 
347731,85 69 
347880,61 75 
348049,82 66 
348065,6 69 
348657,69 75 
348766,23 66 
348782,45 69 
349121,36 75 
349353,53 66 
349366,24 69 
350116,34 75 
350305,83 66 
350316,95 69 
350934,37 68 
351352,85 74 
351352,85 4 
351613,92 66 
351617,9 69 
351903,83 75 
352006,35 66 
352018,25 69 
352592,91 75 
352703,49 66 
352718,83 69 
352947,98 75 
353121,15 66 
353135,75 69 
353881,77 75 
354094,04 66 
354103,19 69 
354557,45 75 
354749,57 66 
354753,86 69 
355152,47 75 
355318,17 66 
355321,07 69 
355371,05 68 
355859,64 73 
360968,3 74 
360968,3 4 
361829,97 66 
361842,34 69 
364978,22 68 
371135,83 74 
371135,83 4 
371586,23 66 
371599,86 69 
375152,8 68 
397152,37 74 
397152,37 4 
397218,08 66 
397219,24 69 
401172,65 68 
406472,54 74 
406472,54 4 
407137,43 66 
407143,59 69 
407292,89 75 
407497,63 66 
407510,57 69 
409259,62 73 
410480,11 68 
413959,65 65 
413959,65 1 
417859,66 65 
417859,66 1 
425659,6 65 
425659,6 1 
431644,32 74 
431644,32 4 
432209,81 66 
432212,73 69 
435665,38 68 
437360,25 74 
437360,25 4 
437485,84 66 
437500,04 69 
441370,17 68 
442188,18 74 
442188,18 4 
442607,26 66 
442620,62 69 
446206,86 68 
447759,61 65 
447759,61 1 
451559,73 65 
451559,73 1 
452859,76 65 
452859,76 1 
457059,67 65 
457059,67 1 
458759,69 65 
458759,69 1 
469276,31 74 
469276,31 4 
469492,52 66 
469507,76 69 
470104,13 75 
470277,87 66 
470291,79 69 
473294,44 68 
477500,16 74 
477500,16 4 
477637,51 66 
477647,53 69 
481517,01 68 
489712,49 74 
489712,49 4 
490390,36 66 
490407,03 69 
491168,18 75 
491247,38 66 
491257,75 69 
492864,64 75 
493068,58 66 
493075,79 69 
493726,44 68 
498259,56 65 
498259,56 1 
502259,63 65 
502259,63 1 
509048,27 74 
509048,27 4 
509521,73 66 
509538,28 69 
513057,88 68 
517167,82 74 
517167,82 4 
517333,55 66 
517344,25 69 
521180,7 68 
526459,65 65 
526459,65 1 
527859,76 65 
527859,76 1 
542231,28 74 
542231,28 4 
542717,38 66 
542730,46 69 
546249,73 68 
547259,73 65 
547259,73 1 
549559,76 65 
549559,76 1 
553759,81 65 
553759,81 1 
556513,04 74 
556513,04 4 
556721,91 66 
556724,42 69 
557064,07 75 
557369,93 66 
557375 69 
557557,34 75 
557713,47 66 
557725,08 69 
558197,81 75 
558473,09 66 
558475,99 69 
558723,92 75 
558861,45 66 
558876 69 
560204,35 75 
560345,53 66 
560360,42 69 
560527,27 68 
561691,76 74 
561691,76 4 
561849,55 66 
561861,51 69 
563121,29 75 
563190,48 66 
563196 69 
565436,22 75 
565589,42 66 
565598,01 69 
565697,96 68 
566025,14 74 
566025,14 4 
566066,17 66 
566081,95 69 
566564,11 75 
566734,06 66 
566748,67 69 
567955,84 75 
568198,38 66 
568200,08 69 
570034,84 68 
572259,68 65 
572259,68 1 
572479,67 74 
572479,67 4 
572559,91 65 
572559,91 1 
572641,7 66 
572653,25 69 
576489,57 68 
579459,6 65 
579459,6 1 
584060,21 74 
584060,21 4 
584329,5 66 
584345,32 69 
586959,73 73 
588065,03 68 
592633,11 74 
592633,11 4 
592790,4 66 
592801,77 69 
596638,29 68 
597360,15 74 
597360,15 4 
597429,86 66 
597438,63 69 
597523,64 75 
597721,69 66 
597738,96 69 
598403,75 75 
598485,5 66 
598489,64 69 
599059,65 65 
599059,65 1 
599848,04 75 
599938,52 66 
599940,92 69 
601375,6 68 
602051,89 74 
602051,89 4 
602169,44 66 
602175,62 69 
602684,97 75 
602782,75 66 
602792,79 69 
603095,68 75 
603237,36 66 
603243,37 69 
604722,04 75 
604759,72 65 
604759,72 1 
604793,83 66 
604810,99 69 
606062,16 68 
606405,27 74 
606405,27 4 
606471,17 66 
606478,91 69 
606859,64 73 
606956,12 75 
607146,22 66 
607162,77 69 
608076,67 75 
608281,91 66 
608297,1 69 
609135,91 75 
609401,48 66 
609414,78 69 
609764,11 75 
610061,23 66 
610065,29 69 
610155,8 75 
610259,62 73 
610366,38 66 
610382,18 69 
610415,51 68 
611889 74 
611889 4 
612049,42 66 
612066,48 69 
612699,87 75 
612809,15 66 
612817,26 69 
612840,5 75 
612920,84 66 
612933,84 69 
615535,85 75 
616159,56 73 
616298,31 64 
616303,21 68 
617559,57 73 
619816,52 74 
619816,52 4 
620321,4 66 
620323,02 69 
620659,74 73 
622724,59 75 
623062,66 66 
623075,03 69 
623825,52 68 
626931,72 74 
626931,72 4 
627279,02 66 
627294,8 69 
627571,71 75 
627732,7 66 
627745,16 69 
629419,4 75 
629533,46 66 
629546,6 69 
630659,73 73 
630852 75 
630994,01 64 
630997,74 68 
633072,2 74 
633072,2 4 
633573,73 66 
633582,92 69 
634820,38 75 
635025,53 66 
635034,03 69 
635659,74 73 
636021,81 75 
636149,33 66 
636151,67 69 
636432,49 75 
636496,31 66 
636501,92 69 
637085,74 68 
643759,57 65 
643759,57 1 
654024,05 74 
654024,05 4 
654166,36 66 
654182,29 69 
658035,08 68 
660136 74 
660136 4 
660261,3 66 
660269,9 69 
663759,62 73 
664156,35 68 
667559,63 65 
667559,63 1 
701559,59 65 
701559,59 1 
703659,8 65 
703659,8 1 
707059,67 65 
707059,67 1 
714559,69 65 
714559,69 1 
720559,65 65 
720559,65 1 
729149,44 74 
729149,44 4 
729362,39 66 
729372,63 69 
731676,34 203
731676,34 150
731676,34 179
732675,68 68 
750919,12 74 
750919,12 65 
750919,12 3 
750993,24 66 
751005,73 69 
754925,71 68 
758047,35 74 
758047,35 65 
758047,35 3 
758248,39 66 
758261,25 69 
761727,26 75 
762184,94 64 
762197,93 68 
762419,93 74 
762419,93 65 
762419,93 3 
762501,3 66 
762514,9 69 
766434,38 68 
777435,95 74 
777435,95 65 
777435,95 3 
777537,14 66 
777542,68 69 
778671,44 75 
778769,52 66 
778777,02 69 
780780,27 75 
781215,29 66 
781228,88 69 
781320,3 75 
781597,87 64 
781612,46 68 
783132,34 74 
783132,34 4 
783624,97 66 
783630,92 69 
783780,76 75 
783990,81 66 
783997,88 69 
784417,41 75 
784513,69 66 
784531,63 69 
787150,03 68 
787530,96 74 
787530,96 65 
787530,96 3 
787841,59 66 
787850,48 69 
790785,4 75 
790860,89 66 
790869,56 69 
791020,77 75 
791145,77 66 
791153,05 69 
791271,89 75 
791349,6 66 
791353,35 69 
791536,76 68 
791851,73 74 
791851,73 65 
791851,73 3 
792236,4 66 
792253,84 69 
792385,16 75 
792485,3 66 
792487,73 69 
793156,6 75 
793314,25 66 
793321,37 69 
793689,03 75 
793808,55 66 
793821,76 69 
795856,75 68 
796039,89 74 
796039,89 65 
796039,89 3 
797052,78 66 
797057,85 69 
797204,93 75 
797294,01 66 
797307,76 69 
799323,82 75 
799427,03 66 
799442,71 69 
800060,22 68 
800936,37 74 
800936,37 65 
800936,37 3 
801041,85 66 
801044,21 69 
803067,96 75 
803193,34 66 
803195,79 69 
803580,43 75 
803709,2 66 
803712,63 69 
804228,02 75 
804406,21 66 
804413,33 69 
804627,74 75 
804793,81 66 
804796,96 69 
804947,33 68 
805204,06 74 
805204,06 65 
805204,06 3 
805301,29 66 
805313,96 69 
806792,94 75 
806981,27 66 
806998,86 69 
807764,1 75 
807945,41 66 
807949,27 69 
808301,36 75 
808579,39 66 
808583,12 69 
808793,15 75 
809048,79 66 
809066,71 69 
809216,92 68 
809263,8 74 
809263,8 65 
809263,8 3 
809433,11 66 
809450,29 69 
810701,24 75 
810997,27 66 
811001,69 69 
811311,67 75 
811401,73 66 
811418,51 69 
812015,72 75 
812205,51 66 
812219,21 69 
812775,81 75 
813181,84 66 
813186,68 69 
813286,88 68 
813511,4 74 
813511,4 65 
813511,4 3 
813760,25 66 
813770,28 69 
815972,24 75 
816101,56 66 
816105,5 69 
816476,33 75 
816883,41 66 
816889,39 69 
817061,47 75 
817273,43 66 
817289,64 69 
817523,33 68 
817743,59 74 
817743,59 65 
817743,59 3 
817849,66 66 
817856,69 69 
817948,19 75 
818069,52 66 
818073,86 69 
820472,41 75 
820534,22 66 
820542,13 69 
821164,29 75 
821245,05 66 
821259,38 69 
821564,15 75 
821709,28 66 
821726,36 69 
821760,03 68 
822652 74 
822652 65 
822652 3 
823256,9 66 
823260,86 69 
826372,06 75 
826789,93 64 
826797,26 68 
827244,03 74 
827244,03 65 
827244,03 3 
827605,03 66 
827614,3 69 
829175,98 75 
829307,83 66 
829315,8 69 
830224,89 75 
830381,27 66 
830382,97 69 
831250,34 68 
832695,82 74 
832695,82 65 
832695,82 3 
832940,62 66 
832951,55 69 
834033,4 75 
834125,52 66 
834135,83 69 
834920,43 75 
835065,27 66 
835070,12 69 
835485,38 75 
835697,78 66 
835703,71 69 
836127,79 75 
836245,53 66 
836254,14 69 
836692,95 75 
836785,67 64 
836788,22 68 
836935,68 74 
836935,68 4 
837524,87 66 
837538,48 69 
837661,51 75 
837821,42 66 
837838,69 69 
840512,24 75 
840773,55 66 
840790,9 69 
840941,23 68 
841015,42 74 
841015,42 65 
841015,42 3 
841105,2 66 
841107,94 69 
844595,75 75 
845146,09 64 
845160,95 68 
845299,51 74 
845299,51 65 
845299,51 3 
845409,4 66 
845411,75 69 
846153,23 75 
846246,16 66 
846261,74 69 
849224,17 75 
849819,13 64 
849831,47 68 
849919,57 74 
849919,57 65 
849919,57 3 
850117,56 66 
850131,76 69 
850745,45 75 
850970,36 66 
850982,17 69 
851067,98 75 
851137,36 66 
851149,14 69 
853523,45 75 
853636,86 66 
853650,7 69 
853934,51 68 
854119,11 74 
854119,11 65 
854119,11 3 
854325,52 66 
854334,52 69 
856175,69 75 
856401,2 66 
856403,52 69 
856837,17 75 
857087,46 66 
857103,34 69 
857441,42 75 
857685,4 66 
857687,37 69 
858024,41 75 
858157,31 64 
858170,85 68 
860079,88 74 
860079,88 65 
860079,88 3 
860233,35 66 
860239,14 69 
861227,56 75 
861309,32 66 
861323,23 69 
864092,3 68 
864228,01 74 
864228,01 4 
864920,6 66 
864925,95 69 
865019,21 75 
865321,4 66 
865326,55 69 
866384,88 75 
866705,42 66 
866710,86 69 
866988,72 75 
867193,25 66 
867211,04 69 
867759,93 75 
868065,31 66 
868078,37 69 
868245,28 68 
868367,63 74 
868367,63 65 
868367,63 3 
868589,91 66 
868595,37 69 
872347,59 75 
872648,43 64 
872665,47 68 
872828,45 74 
872828,45 65 
872828,45 3 
873121,12 66 
873132,3 69 
875467,74 75 
875601,56 66 
875617,47 69 
876140,13 75 
876269,43 66 
876284,62 69 
876767,65 75 
876991,36 64 
877001,86 68 
877236,41 74 
877236,41 65 
877236,41 3 
877401,35 66 
877418,82 69 
881079,93 75 
881857,53 64 
881872,23 68 
883085,43 74 
883085,43 65 
883085,43 3 
883441,21 66 
883456,76 69 
887093 68 
887423,43 74 
887423,43 65 
887423,43 3 
887553,18 66 
887559,86 69 
888547,7 75 
888687,3 66 
888694,1 69 
891429,84 68 
893016,32 74 
893016,32 65 
893016,32 3 
893344,52 66 
893347,74 69 
897033,81 68 
897415,95 74 
897415,95 65 
897415,95 3 
897769,43 66 
897784,32 69 
901437,32 68 
902261,17 74 
902261,17 65 
902261,17 3 
903336,81 66 
903338,81 69 
903511,73 75 
903737,42 66 
903739,38 69 
903935,72 75 
904008,81 66 
904022,46 69 
906274,8 68 
906724,63 74 
906724,63 65 
906724,63 3 
907157,08 66 
907174,85 69 
909736,06 75 
909977,17 66 
909993,68 69 
910304,11 75 
910449,35 66 
910460,71 69 
910744,64 68 
911800,69 74 
911800,69 65 
911800,69 3 
912005,36 66 
912011,84 69 
912595,68 75 
912833,27 66 
912845,83 69 
915814,93 68 
917827,46 74 
917827,46 65 
917827,46 3 
918465,3 66 
918466,68 69 
920232,03 75 
920336,79 66 
920351,6 69 
920940,28 75 
921136,25 66 
921152,21 69 
921472,37 75 
921637,04 66 
921652,56 69 
921836,74 68 
922095,79 74 
922095,79 65 
922095,79 3 
922248,62 66 
922253,13 69 
922840,09 75 
923037,27 66 
923053,64 69 
926105,97 68 
927495,8 74 
927495,8 65 
927495,8 3 
927913,86 66 
927923,98 69 
931510,34 68 
932692,53 74 
932692,53 65 
932692,53 3 
933069,04 66 
933077,93 69 
934143,43 75 
934292,97 66 
934295,62 69 
935080,15 75 
935236,98 66 
935246,28 69 
936327,14 75 
936456,93 66 
936463,92 69 
936697,52 68 
936788,38 74 
936788,38 65 
936788,38 3 
937401,46 66 
937414,87 69 
940436,1 75 
940741,47 66 
940750,45 69 
940800,51 68 
941086,76 74 
941086,76 65 
941086,76 3 
941273,75 66 
941284,13 69 
945103,9 68 
945904,57 74 
945904,57 65 
945904,57 3 
946201,07 66 
946204,55 69 
949924,38 68 
952224,29 74 
952224,29 65 
952224,29 3 
952640,92 66 
952643,01 69 
956245,65 68 
956307,74 74 
956307,74 65 
956307,74 3 
956589,12 66 
956595,81 69 
957048,53 75 
957376,38 66 
957379,86 69 
957467,97 75 
957537,82 66 
957546,7 69 
957593,27 75 
957765,35 66 
957780,18 69 
960315,39 68 
961739,52 74 
961739,52 65 
961739,52 3 
962177,08 66 
962183,52 69 
965731,29 75 
965809,28 64 
965819,62 68 
966064,13 74 
966064,13 65 
966064,13 3 
966468,6 66 
966469,99 69 
968500,1 75 
968710,14 66 
968721,78 69 
969045,28 75 
969253,22 66 
969255,69 69 
969492,54 75 
969677,13 66 
969689,21 69 
970073,02 68 
971232,07 74 
971232,07 65 
971232,07 3 
972006,78 66 
972024,28 69 
972185,65 75 
972307,75 66 
972324,54 69 
973324,16 75 
973489,15 66 
973492,16 69 
973815,67 75 
974005,38 66 
974009,17 69 
974831,53 75 
975009,67 66 
975026,61 69 
975260,33 68 
975327,77 74 
975327,77 65 
975327,77 3 
975618,59 66 
975627 69 
979327,41 75 
979497,14 64 
979513,42 68 
979879,86 74 
979879,86 65 
979879,86 3 
980153,6 66 
980164,02 69 
983900,1 68 
984976,22 74 
984976,22 65 
984976,22 3 
985961,1 66 
985968,4 69 
988987,38 68 
990332,76 74 
990332,76 65 
990332,76 3 
990872,93 66 
990888,66 69 
991615,61 75 
991752,31 66 
991756,05 69 
994341,68 68 
1004893,16 74 
1004893,16 65 
1004893,16 3 
1004907,96 66 
1004932,86 69 
1008902,76 68 
1023528,05 74 
1023528,05 4 
1023852,75 66 
1023863,9 69 
1023979,61 75 
1024156,78 66 
1024164,26 69 
1026359,29 75 
1026494,07 66 
1026499,44 69 
1027533,37 68 
1029831,1 74 
1029831,1 65 
1029831,1 3 
1030141,3 66 
1030151,95 69 
1031875,36 75 
1031981,19 66 
1031986,77 69 
1033575,87 75 
1033721,18 66 
1033738,01 69 
1033838,23 68 
1033999,79 74 
1033999,79 65 
1033999,79 3 
1034120,94 66 
1034138,31 69 
1035707,59 75 
1035997,26 66 
1036006,41 69 
1037235,87 75 
1037344,97 66 
1037357,45 69 
1038008,08 68 
1038203,86 74 
1038203,86 65 
1038203,86 3 
1038356,93 66 
1038358,08 69 
1039292,63 75 
1039424,19 66 
1039425,62 69 
1040963,23 75 
1041124,87 66 
1041127,11 69 
1042071,52 75 
1042289,32 64 
1042294,78 68 
1044827,76 74 
1044827,76 65 
1044827,76 3 
1045076,83 66 
1045080,15 69 
1045880,24 75 
1046169,17 66 
1046181,04 69 
1046428,11 75 
1046565,01 66 
1046581,42 69 
1047619,26 75 
1047751,94 66 
1047765,66 69 
1048167,64 75 
1048368,78 66 
1048382,78 69 
1048695,07 75 
1048765,53 66 
1048782,99 69 
1048832,97 68 
1051488,89 74 
1051488,89 65 
1051488,89 3 
1051873,35 66 
1051885,18 69 
1055504,67 68 
1057055,88 74 
1057055,88 65 
1057055,88 3 
1057753,09 66 
1057756,35 69 
1061075,68 68 
1070879,98 74 
1070879,98 65 
1070879,98 3 
1071164,97 66 
1071167,03 69 
1072019,57 75 
1072241,11 66 
1072250,71 69 
1072836,13 75 
1073012,84 66 
1073018,1 69 
1074886,19 68 
1075043,41 74 
1075043,41 65 
1075043,41 3 
1075952,79 66 
1075970,3 69 
1076123,25 75 
1076241,33 66 
1076253,84 69 
1079047,36 75 
1079456,54 64 
1079472,94 68 
1079563,95 74 
1079563,95 65 
1079563,95 3 
1079919,39 66 
1079923,42 69 
1080992,59 75 
1081205 66 
1081207,75 69 
1083576,16 68 
1083747,75 74 
1083747,75 65 
1083747,75 3 
1084737,5 66 
1084743,54 69 
1084885,52 75 
1085105,1 66 
1085110,59 69 
1087762,73 68 
1087886,19 74 
1087886,19 65 
1087886,19 3 
1088339,71 66 
1088346,52 69 
1091899,05 68 
1094732,26 74 
1094732,26 65 
1094732,26 3 
1095328,96 66 
1095334,94 69 
1098737,73 68 
1099384,44 74 
1099384,44 4 
1099644,51 66 
1099654,91 69 
1099856,67 75 
1099985,92 66 
1099989 69 
1100168,54 75 
1100265,63 66 
1100272,09 69 
1100737,03 75 
1101276,43 66 
1101289,52 69 
1101991,7 75 
1102189,57 66 
1102206,92 69 
1102539,63 75 
1102688,87 66 
1102690,76 69 
1103391,39 68 
1104600,05 74 
1104600,05 65 
1104600,05 3 
1105140,85 66 
1105142,81 69 
1105993,36 75 
1106140,74 66 
1106143,29 69 
1107633,32 75 
1107687,48 66 
1107694,42 69 
1108120,3 75 
1108296,71 66 
1108311,55 69 
1108612,05 68 
1109144,81 74 
1109144,81 65 
1109144,81 3 
1109301,15 66 
1109312,5 69 
1109835,34 75 
1109917,95 66 
1109929,45 69 
1110567,94 75 
1110741,43 66 
1110746,93 69 
1112147,49 75 
1112456,95 66 
1112465 69 
1113165,34 68 
1113223,91 74 
1113223,91 65 
1113223,91 3 
1113352,97 66 
1113365,68 69 
1115143,92 75 
1115356,96 66 
1115366,94 69 
1115649,01 75 
1115852,84 66 
1115867,3 69 
1116047,55 75 
1116289,1 66 
1116300,95 69 
1117235,08 68 
1117339,63 74 
1117339,63 65 
1117339,63 3 
1117489,63 66 
1117501,86 69 
1117976,99 75 
1118189,03 66 
1118202,43 69 
1118807,15 75 
1119132,86 66 
1119136,45 69 
1119406,78 75 
1119597,08 66 
1119603,49 69 
1119981,15 75 
1120228,11 66 
1120237,31 69 
1120410,96 75 
1120605,03 66 
1120620,92 69 
1121355 68 
1121407,25 74 
1121407,25 65 
1121407,25 3 
1121597,01 66 
1121604,98 69 
1121933,66 75 
1122184,81 66 
1122188,94 69 
1124571,46 75 
1124756,84 66 
