********************
Experiment,   Pi_Causal_5b
141525,91 65 
141525,91 3 
141629,96 66 
141641,52 69 
142881,18 75 
142974,15 66 
142976,11 69 
145385,25 75 
145570,1 64 
145577,92 68 
146013,93 74 
146013,93 4 
146349,83 66 
146362,15 69 
146523,68 75 
146789,85 66 
146795,63 69 
147711,54 75 
147877,85 66 
147879,89 69 
148277,86 75 
148632,93 66 
148646,88 69 
149168,49 75 
149485,89 66 
149497,53 69 
149738,64 75 
150285,95 64 
150298,16 68 
150365,4 74 
150365,4 65 
150365,4 3 
150430,36 66 
150448,31 69 
153420,03 75 
153637,81 66 
153650,75 69 
154017,22 75 
154392,57 64 
154401,32 68 
154561,28 74 
154561,28 65 
154561,28 3 
154658,1 66 
154668,13 69 
158571,51 68 
159212,58 74 
159212,58 65 
159212,58 3 
160173,73 66 
160188,97 69 
162704,58 75 
163245,5 64 
163258,05 68 
163346,44 74 
163346,44 65 
163346,44 3 
163506,29 66 
163508,56 69 
167304,1 75 
167766,96 64 
167778,49 68 
168736 74 
168736 65 
168736 3 
169665,89 66 
169679,66 69 
171797,26 75 
172430,35 66 
172431,64 69 
172500,22 75 
172794,63 64 
172798,82 68 
173544,51 74 
173544,51 65 
173544,51 3 
173997,88 66 
173999,74 69 
177552,4 68 
178280,09 74 
178280,09 4 
178884,58 66 
178903,28 69 
178964,78 75 
179158,02 66 
179170,21 69 
179388,46 75 
179457,84 66 
179470,45 69 
182289,52 68 
184840,23 74 
184840,23 65 
184840,23 3 
184893,63 66 
184907,87 69 
185020,4 75 
185330,32 66 
185341,69 69 
188861,02 68 
191568,67 74 
191568,67 65 
191568,67 3 
192066,57 66 
192080,01 69 
195582,87 68 
200700,68 74 
200700,68 65 
200700,68 3 
201209,89 66 
201220,3 69 
204706,54 68 
205005,22 74 
205005,22 65 
205005,22 3 
205586,44 66 
205590,53 69 
206508,33 75 
206721,95 66 
206724,79 69 
207948,33 75 
209043,79 64 
209059,81 68 
209144,37 74 
209144,37 65 
209144,37 3 
209421,77 66 
209426,86 69 
213162,86 68 
213301,58 74 
213301,58 65 
213301,58 3 
213370,54 66 
213379,61 69 
213484,02 75 
214121,27 66 
214130,25 69 
214376,99 75 
214549,94 66 
214563,89 69 
216092,17 75 
216278,17 66 
216281,88 69 
216644,49 75 
216934,03 66 
216949,06 69 
217316,06 68 
217736,7 74 
217736,7 65 
217736,7 3 
217814,97 66 
217816,39 69 
218700,32 75 
218752,9 66 
218767,09 69 
220940,3 75 
221324,98 66 
221335,83 69 
221476,55 75 
221577,33 66 
221585,91 69 
221752,96 68 
222516,36 74 
222516,36 4 
222752,85 66 
222770,15 69 
222961,52 75 
223167,64 66 
223170,59 69 
223596,8 75 
224008,78 66 
224021,17 69 
224452,44 75 
224689,98 66 
224704,95 69 
225010,16 75 
225241,96 66 
225255,37 69 
225692,9 75 
225788,86 66 
225805,82 69 
226523,06 68 
228707,53 74 
228707,53 65 
228707,53 3 
229601,8 66 
229608,65 69 
229817,98 75 
229876,49 66 
229892,25 69 
232727,89 68 
243831,68 74 
243831,68 65 
243831,68 3 
244434,06 66 
244436,76 69 
247140,54 75 
247630,47 66 
247639,13 69 
247717,24 75 
247915,4 64 
247922,74 68 
249856,46 74 
249856,46 65 
249856,46 3 
250661,19 66 
250674,8 69 
250793,3 75 
250910,74 66 
250924,97 69 
251756,79 75 
252043,21 66 
252059,25 69 
252861,05 75 
253273,13 66 
253276,98 69 
253406,02 75 
253598,31 66 
253610,46 69 
253877,37 68 
253989,18 74 
253989,18 4 
254445,86 66 
254461,37 69 
256984,98 75 
257618,03 66 
257630,11 69 
257997,08 68 
260440 74 
260440 65 
260440 3 
260557,96 66 
260565,67 69 
261160,69 75 
261349,85 66 
261366,28 69 
262365,18 75 
262480,61 66 
262483,82 69 
263574,23 75 
263849,92 66 
263852,05 69 
264304,13 75 
264848,67 64 
264852,6 68 
266080,13 74 
266080,13 65 
266080,13 3 
266635,16 66 
266637,09 69 
270089,94 68 
270704,67 74 
270704,67 65 
270704,67 3 
271550,01 66 
271557,65 69 
274710,02 68 
274984,33 74 
274984,33 65 
274984,33 3 
275810,23 66 
275827,62 69 
278996,5 68 
279000,05 74 
279000,05 65 
279000,05 3 
279678,01 66 
279680,58 69 
280200,47 75 
280461,92 66 
280464,43 69 
280529,52 75 
280711,15 66 
280714,49 69 
283032,97 68 
283469,29 74 
283469,29 4 
284081,3 66 
284083,78 69 
284197,24 75 
284722,67 66 
284734,12 69 
285032,2 75 
286265,72 66 
286268,71 69 
286374,51 75 
286574,13 66 
286585,55 69 
286966,7 75 
288205,9 64 
288220,13 68 
290361,19 74 
290361,19 4 
290473,42 66 
290488,54 69 
294375,15 68 
294892,06 74 
294892,06 4 
295366,01 66 
295375,54 69 
298911,64 68 
300436,28 74 
300436,28 65 
300436,28 3 
300937,8 66 
300946,48 69 
301821,02 75 
301969,84 66 
301980,64 69 
303009,48 75 
303271,08 66 
303281,63 69 
303489,02 75 
303702,24 66 
303715,3 69 
304091,85 75 
304225,97 66 
304232,38 69 
304449,32 68 
304553,3 74 
304553,3 65 
304553,3 3 
304789,92 66 
304799,41 69 
305392,45 75 
305653,83 66 
305666,79 69 
308128,19 75 
308298,09 66 
308302,13 69 
308569,32 68 
308732,29 74 
308732,29 65 
308732,29 3 
309378 66 
309386,23 69 
309704,8 75 
309773,98 66 
309786,59 69 
310032,02 75 
310126,13 66 
310136,91 69 
310173,79 75 
310238,12 66 
310253,62 69 
312516,11 75 
312625,81 66 
312638,77 69 
312739,09 68 
313605,93 74 
313605,93 4 
314034,07 66 
314039,81 69 
314897,97 75 
315086 66 
315090,9 69 
316303,64 75 
316450,01 66 
316458,36 69 
317261,9 75 
317401,56 66 
317409,17 69 
317626,31 68 
318670,44 74 
318670,44 65 
318670,44 3 
318794,25 66 
318810,23 69 
319205,8 75 
319358,06 66 
319360,87 69 
321427,93 75 
321590,43 66 
321595,85 69 
322386,18 75 
322500,91 66 
322512,98 69 
322679,82 68 
323499,81 74 
323499,81 65 
323499,81 3 
323810,53 66 
323813,95 69 
327013,09 75 
327130,17 66 
327133,3 69 
327516,85 68 
327696,64 74 
327696,64 4 
327835,47 66 
327850,41 69 
328348,24 75 
328720,62 66 
328734,4 69 
331703,5 68 
332489,41 202
332489,41 159
332489,41 170
333488,56 68 
334065,96 74 
334065,96 4 
334561,92 66 
334572,14 69 
338075,12 68 
342087,86 65 
342087,86 1 
350969,51 74 
350969,51 4 
351082,73 66 
351084,93 69 
354988,05 68 
360594,62 74 
360594,62 4 
361009,93 66 
361025,67 69 
361388,05 73 
363652,11 75 
363696,03 66 
363711,68 69 
364611,87 68 
364787,98 73 
370620,44 74 
370620,44 4 
370819,01 66 
370833,17 69 
374636,3 68 
383120,24 74 
383120,24 4 
383350,17 66 
383359,5 69 
387129,08 68 
387181,14 74 
387181,14 4 
387661,81 66 
387679,35 69 
388051,94 75 
388250,14 66 
388263,2 69 
389587,87 65 
389587,87 1 
391198,91 68 
401387,96 65 
401387,96 1 
404387,99 65 
404387,99 1 
408688,12 65 
408688,12 1 
409787,99 65 
409787,99 1 
409888,07 65 
409888,07 1 
421687,97 65 
421687,97 1 
423187,87 65 
423187,87 1 
425088,22 65 
425088,22 1 
440287,96 65 
440287,96 1 
440581,91 74 
440581,91 4 
440769,65 66 
440786,6 69 
444589,93 68 
452488,04 65 
452488,04 1 
455560,35 74 
455560,35 4 
455677,74 66 
455681,45 69 
459567,92 68 
462488 65 
462488 1 
463845 74 
463845 4 
464002,29 66 
464004,7 69 
467688,08 73 
467857,44 68 
476488,03 65 
476488,03 1 
480079,75 74 
480079,75 4 
480290,07 66 
480300,1 69 
484086,5 68 
493062,25 74 
493062,25 4 
493169,62 66 
493176,66 69 
497079,72 68 
500363,96 74 
500363,96 4 
500757,85 66 
500765,73 69 
501976,26 75 
502100,85 66 
502116,82 69 
504368,56 68 
509636,06 74 
509636,06 4 
510233,61 66 
510239,78 69 
513642,48 68 
522320,25 74 
522320,25 4 
522574,04 66 
522582,38 69 
524487,86 73 
526335,5 68 
529687,85 65 
529687,85 1 
543787,97 65 
543787,97 1 
545487,88 65 
545487,88 1 
549388,06 65 
549388,06 1 
554487,91 65 
554487,91 1 
561832,22 74 
561832,22 4 
562078,06 66 
562079,13 69 
563787,97 73 
565849,14 68 
565987,87 65 
565987,87 1 
567588,06 65 
567588,06 1 
574348,87 74 
574348,87 4 
574601,8 66 
574605,43 69 
577687,87 73 
578358,52 68 
582517,34 74 
582517,34 4 
582714,07 66 
582728,6 69 
586531,58 68 
596440,34 74 
596440,34 4 
596719,62 66 
596722,41 69 
600458,71 68 
602184,98 74 
602184,98 4 
602215,06 66 
602226,67 69 
602263,33 75 
603018 66 
603027,31 69 
604788,04 73 
605177,53 75 
605350,55 66 
605362,71 69 
606196,33 68 
611036,99 74 
611036,99 4 
611662,53 66 
611667,29 69 
612087,94 73 
615053,14 68 
619928,68 74 
619928,68 4 
620085,63 66 
620090,35 69 
623943,5 68 
624388,05 65 
624388,05 1 
628987,89 65 
628987,89 1 
638487,9 65 
638487,9 1 
638788,03 65 
638788,03 1 
642688,01 65 
642688,01 1 
647787,88 65 
647787,88 1 
659671,6 74 
659671,6 4 
659961,98 66 
659970,64 69 
660587,9 73 
661844,4 75 
661909,37 66 
661922,17 69 
663690,45 68 
666988,09 65 
666988,09 1 
668188,12 65 
668188,12 1 
678107,97 74 
678107,97 4 
678248,86 66 
678251,7 69 
679112,52 75 
679310,31 66 
679318,79 69 
682121,17 68 
689208,23 74 
689208,23 4 
689502,38 66 
689510,01 69 
689587,86 73 
693229,49 68 
695587,95 65 
695587,95 1 
704823,75 203
704823,75 150
704823,75 179
705822,81 68 
710273,21 74 
710273,21 65 
710273,21 3 
710402,16 66 
710409,41 69 
714278,85 68 
714628,42 74 
714628,42 65 
714628,42 3 
715402,27 66 
715412,96 69 
717140,36 75 
717354,17 66 
717364,52 69 
717700,8 75 
718102,97 66 
718115,08 69 
718232,25 75 
718435,31 66 
718448,66 69 
718648,95 68 
718784,82 74 
718784,82 65 
718784,82 3 
718990,45 66 
718999,1 69 
719397,22 75 
719456,44 66 
719466,14 69 
719817,95 75 
719982,24 66 
719999,84 69 
720192,41 75 
720232,17 66 
720250,05 69 
722407,98 75 
723110 64 
723118,98 68 
723225,07 74 
723225,07 4 
723414,09 66 
723419,28 69 
723862,11 75 
724245,65 66 
724253,1 69 
725420,48 75 
725628,99 66 
725637,51 69 
725805,29 75 
725925,57 66 
725937,72 69 
726289,06 75 
726454,13 66 
726471,45 69 
726828,38 75 
726941,92 66 
726955,15 69 
727238,94 68 
727367,71 74 
727367,71 65 
727367,71 3 
727485,94 66 
727489,05 69 
728448,7 75 
728594,55 66 
728606,42 69 
729466,61 75 
729606,63 66 
729623,86 69 
730006,12 75 
730225,89 66 
730241,12 69 
731180,43 75 
731295,05 66 
731308,48 69 
731375,48 68 
731401,79 74 
731401,79 4 
731625,3 66 
731642,07 69 
731780,98 75 
731914,04 66 
731925,92 69 
732458,17 75 
732874,24 66 
732877,07 69 
732945,85 75 
733086,01 66 
733093,47 69 
733877,51 75 
734077,07 66 
734094,15 69 
734756,41 75 
734850,08 66 
734862,02 69 
735411,76 68 
735920,06 74 
735920,06 65 
735920,06 3 
735974,29 66 
735978,94 69 
738184,33 75 
738386,28 66 
738397,57 69 
738726,26 75 
738997,99 66 
739014,37 69 
739188,36 75 
739314,54 66 
739331,29 69 
739932 68 
740261,48 74 
740261,48 65 
740261,48 3 
740540,87 66 
740548,87 69 
741884,39 75 
741990,47 66 
741999,97 69 
744268,68 68 
744906,42 74 
744906,42 65 
744906,42 3 
745074,64 66 
745085,82 69 
745873,22 75 
745982,93 66 
745986,36 69 
748832,38 75 
749138,27 64 
749155,48 68 
749332,01 74 
749332,01 65 
749332,01 3 
749535,22 66 
749539,16 69 
753231,77 75 
753750,25 64 
753758,98 68 
753862,16 74 
753862,16 65 
753862,16 3 
754046,62 66 
754059,21 69 
757528,99 75 
758022,94 64 
758029,25 68 
758181,16 74 
758181,16 65 
758181,16 3 
758370,78 66 
758379,17 69 
759023,14 75 
759449,76 66 
759463,35 69 
759494,56 75 
759590,3 66 
759596,88 69 
762175,89 75 
762362,54 64 
762365,84 68 
763250,32 74 
763250,32 65 
763250,32 3 
763565,95 66 
763583,12 69 
764619,82 75 
764794,14 66 
764800,78 69 
765078,84 75 
765375,03 66 
765384,52 69 
765652,75 75 
765753,99 66 
765768,14 69 
766684,67 75 
766829,11 66 
766835,62 69 
767269,57 68 
767466,58 74 
767466,58 65 
767466,58 3 
768090,14 66 
768103,19 69 
769097,61 75 
769218,21 66 
769221,09 69 
770984,36 75 
771087,62 66 
771088,78 69 
771217,71 75 
771710,29 64 
771722,69 68 
771788,25 74 
771788,25 65 
771788,25 3 
772050,43 66 
772056,39 69 
772574,59 75 
773094,51 66 
773107,09 69 
775152,14 75 
775366,26 66 
775375,5 69 
775809,35 68 
776129,18 74 
776129,18 4 
776350,2 66 
776359,57 69 
778144,48 75 
778688,98 66 
778694,9 69 
778798,34 75 
779010,32 66 
779028,58 69 
780145,83 68 
781796,86 74 
781796,86 65 
781796,86 3 
782038,21 66 
782047,19 69 
783500,58 75 
783646,52 66 
783648,58 69 
785817,08 68 
785924,05 74 
785924,05 65 
785924,05 3 
786233,09 66 
786250,41 69 
786980,65 75 
787104,68 66 
787117,77 69 
787712,2 75 
787822,05 66 
787834,99 69 
788508,03 75 
788674,15 66 
788685,91 69 
789661,24 75 
790229,46 64 
790236,98 68 
790368,33 74 
790368,33 65 
790368,33 3 
790563,19 66 
790570,41 69 
791164,48 75 
791265,32 66 
791271,08 69 
791374,33 75 
791454,35 66 
791471,09 69 
794325,43 75 
794737,49 64 
794740,79 68 
794854,35 74 
794854,35 65 
794854,35 3 
795154,21 66 
795157,3 69 
795740,35 75 
795790,31 66 
795807,74 69 
798108,02 75 
798341,8 66 
798359,74 69 
798818,31 75 
799192,82 64 
799210,42 68 
799249,8 74 
799249,8 65 
799249,8 3 
799386,72 66 
799393,86 69 
803263,46 68 
803475,81 74 
803475,81 65 
803475,81 3 
804246,16 66 
804247,65 69 
804640,97 75 
804838,05 66 
804847,99 69 
805213,08 75 
805274,09 66 
805281,89 69 
807483,45 68 
809080,44 74 
809080,44 65 
809080,44 3 
809989,68 66 
810001,89 69 
810148,36 75 
810249,16 66 
810252,44 69 
813087,88 68 
814051,99 74 
814051,99 65 
814051,99 3 
814634,54 66 
814639 69 
815002,73 75 
815057,88 66 
815072,45 69 
815960,13 75 
816138,06 66 
816140,2 69 
816412,67 75 
816653,21 66 
816657 69 
816870,15 75 
817034,03 66 
817040,63 69 
817364,48 75 
817561,93 66 
817574,36 69 
817944,91 75 
818109,95 64 
818124,79 68 
818924,34 74 
818924,34 65 
818924,34 3 
819106,53 66 
819109,01 69 
820594,57 75 
820721,07 66 
820726,85 69 
822308,8 75 
822744,83 66 
822761,96 69 
822821 75 
823045,92 64 
823062,16 68 
823464,47 74 
823464,47 65 
823464,47 3 
823536,86 66 
823545,88 69 
827482,15 68 
827920,19 74 
827920,19 65 
827920,19 3 
828563,23 66 
828566,14 69 
829408,92 75 
829630,22 66 
829633,6 69 
830220,33 75 
830406,21 66 
830417,77 69 
830837,13 75 
831225,31 66 
831234,8 69 
831349,3 75 
831583,14 66 
831585,47 69 
831872,65 75 
831983,18 64 
831985,71 68 
832436,07 74 
832436,07 65 
832436,07 3 
832682,15 66 
832685,9 69 
833484,49 75 
833608,79 66 
833619,94 69 
836455,55 68 
837108,87 74 
837108,87 65 
837108,87 3 
838002,14 66 
838006,84 69 
838145,61 75 
838386,87 66 
838390,26 69 
839668,98 75 
839846,23 66 
839858,07 69 
840218,05 75 
840414,07 66 
840425,35 69 
840700,94 75 
840886,43 66 
840892,26 69 
841126,47 68 
841269,89 74 
841269,89 65 
841269,89 3 
841598,36 66 
841609,54 69 
842507,9 75 
842702,25 66 
842710,31 69 
843528,63 75 
843670,85 66 
843677,87 69 
844034 75 
844198,4 66 
844211,69 69 
844368,35 75 
844522,18 66 
844528,44 69 
844927,96 75 
845234,52 66 
845245,79 69 
845295,67 68 
845420,4 74 
845420,4 4 
845630,33 66 
845645,94 69 
846006,92 75 
846245,6 66 
846262,99 69 
846681,32 75 
846841,81 66 
846846,94 69 
847161,89 75 
847289,91 66 
847297,09 69 
847761,16 75 
848014,31 66 
848030,96 69 
848716,88 75 
848878,86 66 
848881,72 69 
849432,3 68 
850676,21 74 
850676,21 65 
850676,21 3 
851194,05 66 
851199,98 69 
851684,86 75 
852002,05 66 
852017,34 69 
852416,06 75 
852602,13 66 
852617,78 69 
853577,66 75 
853734,15 66 
853751,98 69 
854453,23 75 
854562,12 66 
854569,59 69 
854686,32 68 
855205,21 74 
855205,21 65 
855205,21 3 
855476,91 66 
855486,59 69 
858548,41 75 
859133,39 66 
859139,53 69 
859223,05 68 
859241,69 74 
859241,69 4 
859502,47 66 
859506,46 69 
860504,25 75 
860896,08 66 
860907,46 69 
862136,42 75 
862574,09 66 
862575,32 69 
862736,37 75 
862894,43 66 
862909,07 69 
863259,4 68 
863345,99 74 
863345,99 65 
863345,99 3 
863634,53 66 
863642,82 69 
864548,21 75 
864714,14 66 
864727,1 69 
865552,63 75 
865718,63 66 
865727,98 69 
866569,64 75 
866710,94 66 
866728,86 69 
867252,7 75 
867506 64 
867512,74 68 
868208,49 74 
868208,49 65 
868208,49 3 
868442 66 
868446,72 69 
868845,95 75 
868946,05 66 
868963,61 69 
869281,18 75 
869438,12 66 
869447,34 69 
870240,15 75 
870406,02 66 
870414,71 69 
870863,18 75 
870895,69 66 
870898,84 69 
871123,96 75 
871194,95 66 
871198,64 69 
871610,44 75 
871714 66 
871716,21 69 
872216,33 68 
872222,02 74 
872222,02 65 
872222,02 3 
872413,95 66 
872416,46 69 
875180,52 75 
875306,16 66 
875318,45 69 
876176,11 75 
876282,21 64 
876286,02 68 
876568,37 74 
876568,37 65 
876568,37 3 
877210,15 66 
877219,98 69 
880589,5 68 
884052,11 74 
884052,11 4 
884231,09 66 
884241,89 69 
888061,73 68 
888132,02 74 
888132,02 65 
888132,02 3 
888529,97 66 
888545,44 69 
889861,56 75 
890114,12 66 
890129,77 69 
890904,68 75 
891014,18 66 
891030,45 69 
891436,27 75 
891962,01 66 
891964,57 69 
892148,35 68 
892320,16 74 
892320,16 65 
892320,16 3 
892526,04 66 
892531,55 69 
893034,32 75 
893273,99 66 
893282,19 69 
893587,91 75 
893810,25 66 
893816,04 69 
894170,12 75 
894222,18 66 
894232,91 69 
894873,42 75 
894969,31 66 
894983,48 69 
896064,45 75 
896274,05 66 
896284,47 69 
896334,79 68 
896729,87 74 
896729,87 65 
896729,87 3 
897036,35 66 
897051,66 69 
897148,18 75 
897302,69 66 
897318,61 69 
898056,28 75 
898198,51 66 
898202,83 69 
900269,06 75 
900414,16 66 
900420,99 69 
900738,27 68 
901456,26 74 
901456,26 65 
901456,26 3 
901676,24 66 
901688,57 69 
902660,53 75 
902785,91 66 
902789,53 69 
903785,31 75 
903970,04 66 
903973,71 69 
904616,52 75 
904753,97 66 
904757,62 69 
905116,63 75 
905179,13 66 
905191,27 69 
905340,15 75 
905701,82 64 
905708,56 68 
905824,42 74 
905824,42 65 
905824,42 3 
906045,98 66 
906058,61 69 
907377,52 75 
907473,62 66 
907476,75 69 
908361,27 75 
908478,43 66 
908493,84 69 
908881,3 75 
908946,14 66 
908960,99 69 
909844,87 68 
910392,63 74 
910392,63 65 
910392,63 3 
910902,63 66 
910912,57 69 
911840,71 75 
911946,1 66 
911963,12 69 
912232,27 75 
912282,66 66 
912296,97 69 
914398,77 68 
914652,14 74 
914652,14 65 
914652,14 3 
914762,6 66 
914765,37 69 
915920,37 75 
916177,97 66 
916183,11 69 
916448,68 75 
916621,93 66 
916633,34 69 
918561,84 75 
918705,27 64 
918718,28 68 
919169,03 74 
919169,03 65 
919169,03 3 
919481,58 66 
919485,65 69 
920180,22 75 
920270,63 66 
920286,15 69 
921772,36 75 
921966,98 66 
921970,77 69 
922520,26 75 
922662,06 66 
922671,3 69 
923188,5 68 
923924,7 74 
923924,7 65 
923924,7 3 
924131,92 66 
924139,02 69 
927942,18 68 
928716,55 74 
928716,55 4 
928785,67 66 
928792,57 69 
929146,17 75 
929254,41 66 
929259,88 69 
929401,45 75 
929582,67 66 
929593,65 69 
930015,1 75 
930086,26 66 
930093,77 69 
930736,46 75 
930886,44 66 
930894,39 69 
932729,02 68 
934856,52 74 
934856,52 65 
934856,52 3 
935363,75 66 
935381,01 69 
936136,58 75 
936358,16 66 
936365,09 69 
937305,21 75 
937482,45 66 
937499,27 69 
937944,73 75 
938062,4 66 
938066,51 69 
938867,1 68 
939088,82 74 
939088,82 65 
939088,82 3 
939438,17 66 
939450,76 69 
942516,75 75 
942995,56 66 
943003,47 69 
943103,78 68 
943121,43 74 
943121,43 65 
943121,43 3 
943342,85 66 
943353,88 69 
944062,6 75 
944125,24 66 
944137,69 69 
944196,19 75 
944330,32 66 
944337,88 69 
947141,05 68 
947384,43 74 
947384,43 65 
947384,43 3 
948249,13 66 
948257,44 69 
948428,69 75 
948541,95 66 
948557,72 69 
949086,27 75 
949194,55 66 
949208,23 69 
949394,3 75 
949521,86 66 
949525,17 69 
949576,93 75 
949785,76 66 
949792,02 69 
950473,46 75 
950630,01 66 
950642,66 69 
951393,28 68 
951451,91 74 
951451,91 65 
951451,91 3 
951686,88 66 
951693,59 69 
952242,08 75 
952346,58 66 
952360,7 69 
954960,34 75 
955090,44 66 
955096,17 69 
955463,03 68 
955530,29 74 
955530,29 65 
955530,29 3 
955789,71 66 
955796,8 69 
959549,51 68 
959686,47 74 
959686,47 65 
959686,47 3 
960590,06 66 
960600,24 69 
960745,28 75 
961042 66 
961050,62 69 
962204,7 75 
962398,07 66 
962401,66 69 
962821,91 75 
963034,02 66 
963052,1 69 
963376,7 75 
963601,89 66 
963619,21 69 
963702,84 68 
963940,33 74 
963940,33 65 
963940,33 3 
964282,07 66 
964286,57 69 
964613,02 75 
964746,89 66 
964753,9 69 
965173,99 75 
965318,03 66 
965320,93 69 
967017,1 75 
967146,54 66 
967155,29 69 
967956,14 68 
967963,03 74 
967963,03 65 
967963,03 3 
968118,03 66 
968122,79 69 
970624,32 75 
970737,12 66 
970741,87 69 
971440,23 75 
971555,43 66 
971558,85 69 
971992,53 68 
972552,67 74 
972552,67 65 
972552,67 3 
972654,7 66 
972659,57 69 
973088,83 75 
973306,33 66 
973309,95 69 
973612,88 75 
973834,2 66 
973843,79 69 
975028,99 75 
975157,54 66 
975161,42 69 
975878,62 75 
976145,87 66 
976162,4 69 
976562,49 68 
976956,92 74 
976956,92 65 
976956,92 3 
977202,39 66 
977212,92 69 
978262,15 75 
978325,9 66 
978330,49 69 
979056,68 75 
979241,96 66 
979247,99 69 
979559,23 75 
979667,98 66 
979681,53 69 
980966,09 68 
981216,38 74 
981216,38 65 
981216,38 3 
981363,59 66 
981366,37 69 
982444,65 75 
982562,19 66 
982567,19 69 
985235,83 68 
985284,38 74 
985284,38 65 
985284,38 3 
986041,99 66 
986053,1 69 
986465,07 75 
986718,02 66 
986720,4 69 
989188,89 75 
989331,93 64 
989339,06 68 
989711,45 74 
989711,45 4 
989961,99 66 
989972,67 69 
990444,8 75 
990650,07 66 
990656,56 69 
991082,61 75 
991147,75 66 
991156,92 69 
993726,68 68 
993728,61 74 
993728,61 65 
