********************
Experiment,   Pi_Causal_5b
174783,4 69 
175184,71 75 
175332,77 66 
175350,52 69 
176165,9 75 
176625,84 66 
176634,8 69 
176820,68 75 
177150,06 64 
177151,88 68 
177512,56 74 
177512,56 65 
177512,56 3 
177609,53 66 
177618,95 69 
177912 75 
178036,75 66 
178052,55 69 
178121,31 75 
178525,7 66 
178536,24 69 
178716,27 75 
178882,6 66 
178886,59 69 
181522,43 68 
182136,38 74 
182136,38 65 
182136,38 3 
183012,49 66 
183023,03 69 
185375,45 75 
185482,3 66 
185491,82 69 
185896,37 75 
186599,97 64 
186609,48 68 
186744,12 74 
186744,12 65 
186744,12 3 
186989,75 66 
186992,84 69 
187896,59 75 
187998,03 66 
188010,15 69 
190762,35 68 
190969,7 74 
190969,7 65 
190969,7 3 
192109,34 66 
192113,26 69 
194982,22 68 
197752,46 74 
197752,46 65 
197752,46 3 
198275,26 66 
198284,59 69 
199989,48 75 
200509,97 66 
200519,73 69 
201770,86 68 
205616,42 74 
205616,42 4 
205953,51 66 
205957,19 69 
209626,92 68 
219952,43 74 
219952,43 65 
219952,43 3 
220793,89 66 
220801,83 69 
220953,75 75 
220969,78 66 
221002,18 69 
222882,64 75 
223579,45 66 
223587,3 69 
223693,81 75 
223962,44 66 
223970,9 69 
224004,4 68 
224384,02 74 
224384,02 4 
224841,54 66 
224854,89 69 
225041,17 75 
225303,75 66 
225322,04 69 
226300,75 75 
226733,18 66 
226739,85 69 
228391,02 68 
229773,88 74 
229773,88 65 
229773,88 3 
230691,98 66 
230709,35 69 
231088,5 75 
231929,32 66 
231943,68 69 
232345,5 75 
234110,77 64 
234128,8 68 
234325,66 74 
234325,66 65 
234325,66 3 
234681,88 66 
234695,78 69 
235126,38 75 
235267,88 66 
235279,56 69 
237474,38 75 
237957,63 66 
237964,95 69 
238124,06 75 
238352,57 64 
238365,27 68 
238823,33 74 
238823,33 65 
238823,33 3 
238972,6 66 
238982,39 69 
241548,56 75 
241801,82 66 
241817,94 69 
242188,31 75 
242544,94 66 
242551,78 69 
242835,57 68 
242906,64 74 
242906,64 65 
242906,64 3 
243065,89 66 
243069,02 69 
246921,93 68 
253456,19 74 
253456,19 65 
253456,19 3 
253720,35 66 
253727,2 69 
257463,27 68 
258459,87 74 
258459,87 65 
258459,87 3 
258894,5 66 
258897,56 69 
261373,58 75 
261469,39 66 
261482,88 69 
261895,9 75 
262575,04 64 
262583,84 68 
267463,65 74 
267463,65 65 
267463,65 3 
268400,19 66 
268405,15 69 
270597,83 75 
271026,47 66 
271040,44 69 
271473,86 68 
271916,74 74 
271916,74 65 
271916,74 3 
272569,01 66 
272574,87 69 
273484,19 75 
273972,46 66 
273976,06 69 
274869,7 75 
275325,78 66 
275343,46 69 
275927,52 68 
277712,86 74 
277712,86 65 
277712,86 3 
278094,51 66 
278112,17 69 
278421,3 75 
278542,46 66 
278546,13 69 
281731,96 68 
282561,17 74 
282561,17 65 
282561,17 3 
283717,93 66 
283733,28 69 
285813,84 75 
286501,43 66 
286518,7 69 
286569,05 68 
287332,21 74 
287332,21 65 
287332,21 3 
288321,72 66 
288336,65 69 
291256,12 75 
291959,15 64 
291973,23 68 
292161,51 74 
292161,51 65 
292161,51 3 
292329,54 66 
292340,09 69 
292476,55 75 
292664,99 66 
292673,67 69 
293395,81 75 
293553,95 66 
293557,4 69 
294092,25 75 
294213,96 66 
294224,88 69 
296176,12 68 
335893,44 74 
335893,44 65 
335893,44 3 
336910,02 66 
336924,06 69 
339124,67 75 
339655,5 66 
339659,41 69 
339806,45 75 
339943,72 64 
339959,48 68 
340224,02 74 
340224,02 65 
340224,02 3 
340482,02 66 
340493,7 69 
341160,09 75 
341349,53 66 
341360,53 69 
342385,39 75 
342574,57 66 
342578,11 69 
344229,66 68 
344939,91 74 
344939,91 65 
344939,91 3 
345529,59 66 
345547,01 69 
348204,94 75 
348578,31 66 
348583,02 69 
348949,81 68 
351828,51 74 
351828,51 4 
352641,19 66 
352652,43 69 
355200,82 75 
355833,05 66 
355838,95 69 
355872,4 68 
356136,57 74 
356136,57 65 
356136,57 3 
356413,72 66 
356422,1 69 
356922,21 75 
356954,64 66 
356972,69 69 
357240,08 75 
357529,79 66 
357539,67 69 
359881,77 75 
360370,15 64 
360375,14 68 
360552,29 74 
360552,29 65 
360552,29 3 
360840,51 66 
360842,11 69 
361312,4 75 
361454,35 66 
361459,49 69 
361578,67 75 
361690,84 66 
361709,36 69 
362452,2 75 
362693,77 66 
362710,13 69 
363601,77 75 
363726,25 66 
363744,26 69 
364300,75 75 
364577,68 64 
364594,98 68 
364830,02 74 
364830,02 65 
364830,02 3 
364982,65 66 
364995,2 69 
366121,26 75 
366395,28 66 
366412,98 69 
367064,66 75 
367220,96 66 
367230,25 69 
367900,53 75 
368157,83 66 
368164,29 69 
368504,93 75 
368817,74 66 
368831,49 69 
368848,96 68 
370232,25 74 
370232,25 65 
370232,25 3 
370413,83 66 
370416,55 69 
371564,31 75 
371750,08 66 
371767,05 69 
372416,59 75 
372597,82 66 
372601,05 69 
373772,67 75 
373985,76 66 
374002,1 69 
374252,42 68 
374404,69 74 
374404,69 4 
374629,76 66 
374636,07 69 
375080,09 75 
375501,95 66 
375503,2 69 
376483,86 75 
376594,74 66 
376604,22 69 
376828,2 75 
377129,95 66 
377137,84 69 
377924,88 75 
378522,1 64 
378539 68 
378869,16 74 
378869,16 65 
378869,16 3 
378939,41 66 
378956,13 69 
379304,32 75 
379534,07 66 
379539,78 69 
380108,49 75 
380278,67 66 
380290,44 69 
381670,6 75 
381761,86 66 
381774,95 69 
382520,85 75 
382670,43 66 
382675,4 69 
382875,55 68 
383213,93 74 
383213,93 4 
383269,12 66 
383276,51 69 
384661,5 75 
385037,55 66 
385043,88 69 
386022,38 75 
386214,07 66 
386228,08 69 
386669,06 75 
386850,43 66 
386861,93 69 
387229,16 68 
387404,91 74 
387404,91 65 
387404,91 3 
387829,89 66 
387845,93 69 
391415,54 68 
392343,97 74 
392343,97 65 
392343,97 3 
392669,29 66 
392682,96 69 
396352,67 68 
396828,26 74 
396828,26 65 
396828,26 3 
396953,89 66 
396969,58 69 
400839,37 68 
401976,1 202
401976,1 159
401976,1 170
402974,69 68 
405274,72 65 
405274,72 1 
411088,2 74 
411088,2 4 
411462,54 66 
411464,55 69 
411874,13 73 
414197,85 75 
414686,51 66 
414699,81 69 
415100,15 68 
417157,62 74 
417157,62 4 
417733,8 66 
417735,55 69 
421171,69 68 
424174,08 65 
424174,08 1 
424374,13 65 
424374,13 1 
425856,19 74 
425856,19 4 
425978,26 66 
425991,75 69 
429861,48 68 
448396,22 74 
448396,22 4 
448733,09 66 
448742,41 69 
452412,3 68 
456296,54 74 
456296,54 4 
456645,68 66 
456648,6 69 
456674,13 73 
456761,81 75 
456888,86 66 
456898,71 69 
460301,58 68 
462074,07 65 
462074,07 1 
470468,2 74 
470468,2 4 
470686,11 66 
470692,52 69 
470774,43 73 
472874,21 73 
473684,96 75 
473871,36 66 
473878,4 69 
474479,01 68 
476374,2 73 
477811,92 74 
477811,92 4 
478045,74 66 
478048,57 69 
481818 68 
482642,08 74 
482642,08 4 
482806,8 66 
482818,44 69 
484372,17 75 
484838,47 66 
484853,43 69 
486304,76 75 
486606,55 66 
486621,38 69 
486655,09 68 
487874,16 73 
490216,91 74 
490216,91 4 
490379,69 66 
490391,14 69 
492374,66 73 
494227,31 68 
505055,86 74 
505055,86 4 
505274,54 66 
505285,62 69 
505374,07 73 
509072,12 68 
511774,03 65 
511774,03 1 
516574,24 65 
516574,24 1 
517674,07 65 
517674,07 1 
529974,01 65 
529974,01 1 
544374,03 65 
544374,03 1 
557865,99 74 
557865,99 4 
558187,65 66 
558192,65 69 
559340,11 75 
559982,33 66 
559994,06 69 
560034,92 75 
560283,28 66 
560294,27 69 
560474,07 73 
560524,84 75 
560737,8 66 
560744,6 69 
561188,06 75 
561262,47 66 
561278,36 69 
561494,02 75 
561633,84 66 
561645,65 69 
561878,99 68 
564574,13 73 
564709,59 74 
564709,59 4 
564870,43 66 
564881,1 69 
565274,05 73 
565316,91 75 
565402,14 66 
565414,85 69 
565960,42 75 
566205,99 66 
566215,49 69 
567108,34 75 
567312 66 
567316,59 69 
568717,69 68 
568774,09 73 
574974,3 65 
574974,3 1 
575248,67 74 
575248,67 4 
575553,51 66 
575556,2 69 
576774,2 73 
577424,59 75 
577751,18 66 
577757,76 69 
579232,07 75 
579721,79 64 
579726,01 68 
583674,21 65 
583674,21 1 
584141,78 74 
584141,78 4 
584237,37 66 
584245,88 69 
586412,72 75 
586957,46 66 
586964,66 69 
588149,14 68 
605574,22 65 
605574,22 1 
609519,66 74 
609519,66 4 
609817,88 66 
609832,01 69 
610432,66 75 
610513,74 66 
610516,3 69 
613535,02 68 
621275,12 65 
621275,12 1 
623620,59 74 
623620,59 4 
623898,26 66 
623909,45 69 
627629,18 68 
629139,91 74 
629139,91 4 
629349,81 66 
629363,62 69 
629756,57 75 
629837,27 66 
629847,36 69 
632374,28 73 
633150,32 68 
634745,44 74 
634745,44 4 
634834,95 66 
634851,11 69 
638754,43 68 
639602,34 74 
639602,34 4 
639874,27 66 
639888,39 69 
642744,48 75 
642933,7 66 
642940,97 69 
643607,99 68 
646874,27 65 
646874,27 1 
646928,12 74 
646928,12 4 
646974,27 65 
646974,27 1 
647041,12 66 
647043,99 69 
650947,15 68 
653772,45 74 
653772,45 4 
654333,53 66 
654349,35 69 
655274,21 73 
657785,53 68 
660923,81 74 
660923,81 4 
661033,78 66 
661037,84 69 
664940,92 68 
666274,09 65 
666274,09 1 
669774,24 65 
669774,24 1 
682843,9 74 
682843,9 4 
682974,13 73 
683082,61 66 
683087,97 69 
686857,58 68 
690074,22 65 
690074,22 1 
691174,07 65 
691174,07 1 
691674,19 65 
691674,19 1 
695574,35 65 
695574,35 1 
702974,13 65 
702974,13 1 
705874,17 65 
705874,17 1 
719296,41 74 
719296,41 4 
719374,26 73 
719541,45 66 
719549,09 69 
720635,66 203
720635,66 150
720635,66 179
721634,64 68 
757932,75 74 
757932,75 65 
757932,75 3 
758997,58 66 
759012,56 69 
761948,64 68 
764100,74 74 
764100,74 65 
764100,74 3 
765314,95 66 
765317,77 69 
768119,71 68 
768278,78 74 
768278,78 65 
768278,78 3 
768862,31 66 
768870,06 69 
768984,21 75 
769133,9 66 
769137,04 69 
769695,42 75 
769734,38 66 
769737,96 69 
772290,24 68 
772580,53 74 
772580,53 65 
772580,53 3 
772744,93 66 
772756,5 69 
775068,43 75 
775205,54 66 
775208,71 69 
776516,11 75 
776744,86 64 
776759,48 68 
776869,56 74 
776869,56 65 
776869,56 3 
776932,45 66 
776942,97 69 
777280,25 75 
777558,31 66 
777560,44 69 
778289,1 75 
778314,34 66 
778328,04 69 
780863,67 75 
781284,56 64 
781296,31 68 
781385,82 74 
781385,82 65 
781385,82 3 
781685,57 66 
781696,56 69 
781949,79 75 
782061,77 66 
782063,71 69 
782139,41 75 
782230,58 66 
782246,98 69 
785399,67 68 
789496,82 74 
789496,82 65 
789496,82 3 
789858,49 66 
789869,45 69 
793506,56 68 
796904,01 74 
796904,01 65 
796904,01 3 
797074,75 66 
797091,66 69 
800911,57 68 
802413,27 74 
802413,27 65 
802413,27 3 
802634 66 
802645,9 69 
805369,41 75 
805734,18 66 
805748,29 69 
806432,17 68 
809277,61 74 
809277,61 65 
809277,61 3 
809641,76 66 
809651,24 69 
813287,44 68 
814878,74 74 
814878,74 65 
814878,74 3 
815205,62 66 
815222,1 69 
816954,42 75 
817013,57 66 
817023,86 69 
817740,76 75 
818013,68 66 
818024,52 69 
818639,79 75 
818898,17 64 
818908,75 68 
819373,56 74 
819373,56 65 
819373,56 3 
819597,12 66 
819608,89 69 
823379,02 68 
825204,02 74 
825204,02 65 
825204,02 3 
825313,86 66 
825329,81 69 
826677,87 75 
826777,97 66 
826781,15 69 
827421,01 75 
827521,45 66 
827531,6 69 
827888,59 75 
827978,87 66 
827982 69 
829216,46 68 
829293,17 74 
829293,17 65 
829293,17 3 
829510,37 66 
829516,46 69 
833302,9 68 
834535,5 74 
834535,5 65 
834535,5 3 
834765,84 66 
834770,56 69 
838556,74 68 
839329,38 74 
839329,38 65 
839329,38 3 
839690,3 66 
839707,73 69 
843343,69 68 
843404,28 74 
843404,28 65 
843404,28 3 
843921,87 66 
843927,52 69 
847413,54 68 
848696,43 74 
848696,43 65 
848696,43 3 
849477,92 66 
849481,72 69 
852717,83 68 
868107,37 74 
868107,37 65 
868107,37 3 
868285,72 66 
868295,95 69 
872115,77 68 
884106,2 74 
884106,2 65 
884106,2 3 
884574,63 66 
884591,73 69 
888111,34 68 
889996,6 74 
889996,6 65 
889996,6 3 
890245,87 66 
890262,7 69 
891383,54 75 
891505,75 66 
891513,8 69 
893067,64 75 
893253,85 66 
893265,07 69 
893636,49 75 
893845,61 66 
893848,94 69 
894015,66 68 
894800,36 74 
894800,36 65 
894800,36 3 
895057,57 66 
895066,47 69 
895420,49 75 
895553,8 66 
895566,81 69 
896077,26 75 
896218,18 66 
896234,02 69 
897356,87 75 
897525,6 66 
897535 69 
898039,75 75 
898334,32 66 
898352,28 69 
898589,21 75 
898853,74 64 
898869,34 68 
899113,85 74 
899113,85 65 
899113,85 3 
899364,7 66 
899369,97 69 
903122,95 68 
906160,08 74 
906160,08 65 
906160,08 3 
906637,98 66 
906641,81 69 
910178,27 68 
922296,34 74 
922296,34 65 
922296,34 3 
922693,54 66 
922704,18 69 
925949,66 75 
926687,58 64 
926691,1 68 
928600,75 74 
928600,75 65 
928600,75 3 
929534,66 66 
929542,95 69 
932612,1 68 
933472,07 74 
933472,07 65 
933472,07 3 
933687,14 66 
933695,89 69 
934400,75 75 
934560,99 66 
934563,44 69 
934803,95 75 
934942,7 66 
934946,98 69 
935359,66 75 
935436,7 66 
935447,26 69 
936240,8 75 
936334,04 66 
936347,94 69 
937482,7 68 
938136,37 74 
938136,37 65 
938136,37 3 
938805,68 66 
938816,44 69 
938998,4 75 
939106,12 66 
939116,72 69 
942152,59 68 
951816,17 74 
951816,17 65 
951816,17 3 
952153,76 66 
952159,95 69 
955829,78 68 
957401,58 74 
957401,58 65 
957401,58 3 
957857,87 66 
957864,32 69 
961417,64 68 
962948,34 74 
962948,34 65 
962948,34 3 
963189,59 66 
963201,72 69 
966954,67 68 
972112,16 74 
972112,16 65 
972112,16 3 
972341,71 66 
972358,71 69 
975670,43 75 
976130,24 64 
976144,97 68 
976625,14 74 
976625,14 65 
976625,14 3 
976901,67 66 
976912,31 69 
978804,44 75 
978961,74 66 
978964,13 69 
979773,12 75 
979914,33 66 
979931,2 69 
980108 75 
980493,53 66 
980498,84 69 
980631,82 68 
980667,77 74 
980667,77 65 
980667,77 3 
980833,68 66 
980848,53 69 
981329,94 75 
981542,21 66 
981549,15 69 
982128,34 75 
982213,84 66 
982216,57 69 
982539,52 75 
982693,2 66 
982699,98 69 
984684,96 68 
984984,63 74 
984984,63 65 
984984,63 3 
985177,92 66 
985185,16 69 
985524,39 75 
985690,32 66 
985702,34 69 
988312,27 75 
988462,78 66 
988471,04 69 
988765,48 75 
989054,45 64 
989071,52 68 
989860,53 74 
989860,53 65 
989860,53 3 
990161,39 66 
990172,39 69 
992548,38 75 
992785,61 66 
992791,08 69 
993612,69 75 
993965,55 64 
993975,33 68 
994216,85 74 
994216,85 65 
994216,85 3 
994407,92 66 
994425,63 69 
997420,36 75 
997658,03 66 
997661,47 69 
998228,99 68 
998256,86 74 
998256,86 65 
998256,86 3 
998381,83 66 
998395,23 69 
1002265,07 68 
1007640,18 74 
1007640,18 65 
1007640,18 3 
1007959,2 66 
1007969,22 69 
1011655,48 68 
1028901,3 74 
1028901,3 65 
1028901,3 3 
1029313,62 66 
1029319,06 69 
1030262,5 75 
1030381,68 66 
1030386,57 69 
1032922,03 68 
1035200,06 74 
1035200,06 65 
1035200,06 3 
1036254,39 66 
1036257,83 69 
1039209,85 68 
1043736,54 74 
1043736,54 65 
1043736,54 3 
1044558 66 
1044564,11 69 
1047750,5 68 
1049783,74 74 
1049783,74 65 
1049783,74 3 
1050364,94 66 
1050368,32 69 
1053804,44 68 
1054021,46 74 
1054021,46 65 
1054021,46 3 
1054670,19 66 
1054671,57 69 
1058040,95 68 
1060167,44 74 
1060167,44 65 
1060167,44 3 
1060841,78 66 
1060859,6 69 
1061312,59 75 
1061641,59 66 
1061643,84 69 
1061988,06 75 
1062046,54 66 
1062060,6 69 
1063423,41 75 
1063524,58 66 
1063528,37 69 
1064048,29 75 
1064317,4 64 
1064329,31 68 
1064690,94 74 
1064690,94 65 
1064690,94 3 
1064946,22 66 
1064962,78 69 
1065356,38 75 
1065566,17 66 
1065579,89 69 
1068088,6 75 
1068192,13 66 
1068198,63 69 
1068699,06 68 
1068713,39 74 
1068713,39 65 
1068713,39 3 
1068874,21 66 
1068882,36 69 
1069379,33 75 
1069686,12 66 
1069699,72 69 
1072735,56 68 
1080437,28 74 
1080437,28 65 
1080437,28 3 
1080613,75 66 
1080625,2 69 
1083520,3 75 
1083710,34 66 
1083727,17 69 
1084388,84 75 
1084661,63 64 
1084677,89 68 
1100348,91 74 
1100348,91 65 
1100348,91 3 
1100621,79 66 
1100640,12 69 
1104359,53 68 
1107116,3 74 
1107116,3 65 
1107116,3 3 
1107370,81 66 
1107378,5 69 
1111131,37 68 
1111256,4 74 
1111256,4 65 
1111256,4 3 
1111466,24 66 
1111481,56 69 
1114905,03 75 
1115025,74 66 
1115034,32 69 
1115268,32 68 
1118984,58 74 
1118984,58 65 
1118984,58 3 
1119226,05 66 
1119237,57 69 
1122125,63 204
1122125,63 155
1122125,63 175
1123123,99 68 
1127587,62 74 
1127587,62 4 
1127870,21 66 
1127877,5 69 
1128336,08 75 
1128545,24 66 
1128561,33 69 
1129100,35 75 
1129457,62 66 
1129462,34 69 
1129837,97 75 
1130009,84 66 
1130012,69 69 
1130416,42 75 
1130633,78 66 
1130646,22 69 
1130924,32 75 
1131036,65 66 
1131046,55 69 
1131597,25 68 
1131602,91 74 
1131602,91 4 
1131766,79 66 
1131780,37 69 
1132249,76 75 
1132501,75 66 
1132514,32 69 
1132720,25 75 
1132973,5 66 
1132981,34 69 
1133324,51 75 
1133609,71 66 
1133615,33 69 
1133626,2 65 
1133626,2 1 
1134428,47 75 
1134581,66 66 
1134599,25 69 
1135149,7 75 
1135194,23 66 
1135200,37 69 
1135633,68 68 
1135676,39 74 
1135676,39 65 
1135676,39 3 
1135881,55 66 
1135883,87 69 
1136421,95 75 
1136633,15 66 
1136650,82 69 
1136801,87 75 
1137002,24 66 
1137017,77 69 
1139686,75 68 
1140752,58 74 
1140752,58 65 
1140752,58 3 
1140941,72 66 
1140954,04 69 
1141697,82 75 
1141941,16 66 
1141954,87 69 
1142604,98 75 
1142857,64 66 
1142872,24 69 
1143012,18 75 
1143153,56 66 
1143156,07 69 
1143438,16 75 
1143530,25 66 
1143539,53 69 
1143939,59 75 
1144133,59 66 
1144140,17 69 
1144773,97 68 
1146846,04 74 
1146846,04 65 
1146846,04 3 
1146990,85 66 
1147008,7 69 
1150861,99 68 
1151001,06 74 
1151001,06 4 
1151142,1 66 
1151145,34 69 
1151556,37 75 
1151838,97 66 
1151845,92 69 
1155015,03 68 
1160924,37 65 
1160924,37 1 
1168424,03 65 
1168424,03 1 
1171628,48 74 
1171628,48 65 
1171628,48 3 
1171969,58 66 
1171977,74 69 
1175647,42 68 
1180023,82 65 
1180023,82 1 
1183816,34 74 
1183816,34 65 
1183816,34 3 
1184623,85 65 
1184623,85 1 
1185053,83 66 
1185071,06 69 
1186065,68 75 
1186245,53 66 
1186255,34 69 
1187823,62 68 
1189180,43 74 
1189180,43 4 
1191002,32 66 
1191008,91 69 
1193194,01 68 
1201023,65 65 
1201023,65 1 
1218749,73 74 
1218749,73 65 
1218749,73 3 
1219649,66 66 
1219664,13 69 
1219869,16 75 
1220170,12 66 
1220181,3 69 
1220408,15 75 
1220670,08 66 
1220681,62 69 
1221391,45 75 
1221667,34 66 
1221682,44 69 
1222766,69 68 
1223529,28 74 
1223529,28 4 
1223810,86 66 
1223817,28 69 
1223963,76 75 
1224065,49 66 
1224067,91 69 
1224382,19 75 
1224550,58 66 
1224567,94 69 
1224956,09 75 
1225057,49 66 
1225068,32 69 
1225592,42 75 
1225713 66 
1225718,91 69 
1227538,01 68 
1227892,66 74 
1227892,66 4 
1228041,58 66 
1228053,91 69 
1229523,8 65 
1229523,8 1 
1230139,54 75 
1230249,23 66 
1230255,59 69 
1231907,19 68 
1233923,65 65 
1233923,65 1 
1240782,13 74 
1240782,13 65 
1240782,13 3 
1241241,48 66 
1241247,51 69 
1244800,13 68 
1273261,52 74 
1273261,52 65 
1273261,52 3 
1274134,61 66 
1274139,43 69 
1277274,87 68 
1278423,66 65 
1278423,66 1 
1282024,16 74 
1282024,16 4 
1282713,67 66 
1282728,9 69 
1286031,6 68 
1290023,81 65 
1290023,81 1 
1295024,2 74 
1295024,2 4 
1295209,39 66 
1295221,8 69 
1299041,43 68 
1306623,7 65 
1306623,7 1 
1309223,75 65 
1309223,75 1 
1327360,26 74 
1327360,26 65 
1327360,26 3 
1327713,51 66 
1327729,9 69 
1328984,37 75 
1329129,64 66 
1329130,97 69 
1329423,67 65 
1329423,67 1 
1330169,52 75 
1330374,26 66 
1330382,07 69 
1331366,35 68 
1337904,52 74 
1337904,52 65 
1337904,52 3 
1338002,1 66 
1338004,78 69 
1338212,79 75 
1338417,41 66 
1338421,47 69 
1341924,25 68 
1347281,62 74 
1347281,62 65 
1347281,62 3 
1347493,4 66 
1347495,02 69 
1348504,67 75 
1348781,73 66 
1348796,04 69 
1350528,25 75 
1350709,47 66 
1350714,41 69 
1351298,43 68 
1354851,56 74 
1354851,56 65 
1354851,56 3 
1355502,33 66 
1355517,78 69 
1357532,47 75 
1357590,39 66 
1357602,77 69 
1358077,66 75 
1358126,56 66 
1358136,51 69 
1358870,55 68 
1360141,53 74 
1360141,53 65 
1360141,53 3 
1360965,42 66 
1360971,98 69 
1363933,98 75 
1364453,32 64 
1364458,48 68 
1364647,7 74 
1364647,7 4 
1364862,34 66 
1364875,48 69 
1365538,04 75 
1365690,36 66 
1365708,98 69 
1365783,31 75 
1365901,43 66 
1365909,19 69 
1366184,39 75 
1366318,94 66 
1366326,09 69 
1368661,9 68 
1377744,47 74 
1377744,47 4 
1378085,51 66 
1378101,7 69 
1378693,03 75 
1378905,56 66 
1378919,03 69 
1381748,51 75 
1382410,47 64 
1382421,76 68 
1383032,29 74 
1383032,29 4 
1383206,46 66 
1383222,4 69 
1383677,2 75 
1383848,82 66 
1383856,21 69 
1384159,79 75 
1384241,76 66 
1384256,49 69 
1384558,76 75 
1384705,06 66 
1384707,71 69 
1384747,59 75 
1384853,97 66 
1384857,18 69 
1387042,05 68 
1387240,21 74 
1387240,21 65 
1387240,21 3 
1387341,16 66 
1387359,04 69 
1391245,37 68 
1393756,88 74 
1393756,88 65 
1393756,88 3 
1394285,54 66 
1394297,4 69 
1396924,66 75 
1397094,15 66 
1397099,67 69 
1397198,57 75 
1397266,97 66 
1397283,07 69 
1397319,89 75 
1397395,14 66 
1397400,04 69 
1397578,05 75 
1397721,54 66 
1397733,59 69 
1397767,04 68 
1398052,44 74 
1398052,44 65 
1398052,44 3 
1398153,38 66 
1398167 69 
1399418,58 75 
1399629,54 66 
1399635,01 69 
1400004,64 75 
1400301,66 66 
1400318,7 69 
1400708,3 75 
1400921,67 66 
1400935,84 69 
1402070,17 68 
1402104,47 74 
1402104,47 65 
1402104,47 3 
1402181,63 66 
1402187,33 69 
1402824,36 75 
1403021,84 66 
1403037,49 69 
1403054,44 75 
1403328,86 66 
1403337,69 69 
1404112,13 75 
1404479,72 66 
1404488,57 69 
1405438 75 
1405501,29 66 
1405506,48 69 
1406140,29 68 
1406223,82 65 
1406223,82 1 
1406796,22 74 
1406796,22 65 
1406796,22 3 
1406877,82 66 
1406890,49 69 
1406916,63 75 
1407097,77 66 
1407107,44 69 
1407323,7 65 
1407323,7 1 
1410120,08 75 
1410393,68 66 
1410409,75 69 
1410781,65 75 
1410977,88 64 
1410993,54 68 
1411425,43 74 
1411425,43 4 
1411490,28 66 
1411493,91 69 
1413085,3 75 
1413293,81 66 
1413295,36 69 
1413649,16 75 
1413849,8 66 
1413862,41 69 
1414405,26 75 
1414593,8 66 
1414596,69 69 
1415070,07 75 
1415225,84 66 
1415230,26 69 
1415430,34 68 
1415617,08 74 
1415617,08 4 
1415749,42 66 
1415763,81 69 
1419611,8 75 
1419717,86 64 
1419733,61 68 
1421107,48 74 
1421107,48 4 
1421253,04 66 
1421268,1 69 
1422623,82 65 
1422623,82 1 
1424028,2 75 
1424157,49 66 
1424170,26 69 
1425121,08 68 
1426668,45 74 
1426668,45 65 
