********************
Experiment,   Pi_Causal_5b
85598,47 69 
86847,44 75 
87037,11 66 
87049,6 69 
88023,31 75 
88565,14 64 
88567,76 68 
88724,03 74 
88724,03 65 
88724,03 3 
88865 66 
88867,99 69 
90992,36 75 
91080,32 66 
91086,03 69 
92038,68 75 
92152,59 66 
92170,18 69 
92737,41 68 
93551,06 74 
93551,06 65 
93551,06 3 
93725,3 66 
93737,95 69 
97557,99 68 
98218,65 74 
98218,65 65 
98218,65 3 
100137,57 66 
100143,17 69 
102227,83 68 
103774,74 74 
103774,74 65 
103774,74 3 
105053,51 66 
105063,25 69 
107782,28 68 
123304,26 74 
123304,26 65 
123304,26 3 
124332,69 66 
124344,58 69 
127313,91 68 
127431,38 74 
127431,38 65 
127431,38 3 
128371,86 66 
128381,03 69 
128454,93 75 
128700,3 66 
128714,62 69 
130803,55 75 
131032,52 66 
131049,8 69 
131450,24 68 
131735,04 74 
131735,04 65 
131735,04 3 
131940,39 66 
131950,37 69 
132340,71 75 
132600,58 66 
132617,6 69 
132691,47 75 
132780,26 66 
132784,63 69 
135664,73 75 
135759,08 64 
135770,01 68 
137503,9 74 
137503,9 65 
137503,9 3 
138680,25 66 
138688,95 69 
141524,87 68 
141594,92 74 
141594,92 4 
142020,82 66 
142025,11 69 
142140,18 75 
142320,38 66 
142325,32 69 
143643,27 75 
143826,36 66 
143843 69 
144487,04 75 
144600,87 66 
144610,26 69 
145083,14 75 
145513,79 66 
145527,53 69 
145610,93 68 
145663,41 74 
145663,41 65 
145663,41 3 
145868,23 66 
145877,65 69 
149680,69 68 
151534,49 74 
151534,49 65 
151534,49 3 
152396,95 66 
152399,48 69 
155552,88 68 
157695,24 74 
157695,24 65 
157695,24 3 
158644,26 66 
158654,03 69 
161706,57 68 
162946,93 74 
162946,93 65 
162946,93 3 
163155,62 66 
163157,7 69 
166960,43 68 
167300,73 74 
167300,73 65 
167300,73 3 
167405,17 66 
167410,9 69 
167553,02 75 
167640,16 66 
167644,33 69 
168398,8 75 
168454,34 66 
168461,89 69 
171313,77 68 
175955,81 74 
175955,81 65 
175955,81 3 
176484,92 66 
176500,97 69 
179970,56 68 
183230,76 74 
183230,76 4 
183775,97 66 
183789,85 69 
183914,83 75 
184092,21 66 
184106,79 69 
184912,81 75 
185072,43 66 
185074,75 69 
185692,4 75 
185967,89 66 
185975,21 69 
186112,06 75 
186264,38 66 
186275,5 69 
187242,72 68 
187620,04 74 
187620,04 65 
187620,04 3 
187712,6 66 
187726,49 69 
187824,43 75 
188096,79 66 
188109,86 69 
188330,59 75 
188442,47 66 
188460,19 69 
191629,32 68 
194958,86 74 
194958,86 65 
194958,86 3 
195460,36 66 
195465,63 69 
198968,3 68 
199446,89 74 
199446,89 4 
199902,11 66 
199918,83 69 
200027,78 75 
200284,43 66 
200285,74 69 
201091,91 75 
201376,36 66 
201386,61 69 
201866,71 75 
202176,67 66 
202187,24 69 
202670,92 75 
202764,33 66 
202771,02 69 
202958,9 75 
203200,52 66 
203204,85 69 
203455,17 68 
203730,91 74 
203730,91 65 
203730,91 3 
203904,16 66 
203921,83 69 
204186,99 75 
204291,36 66 
204305,55 69 
207741,58 68 
209246,78 74 
209246,78 65 
209246,78 3 
210004,7 66 
210010,03 69 
213262,39 68 
215683,13 74 
215683,13 4 
216193,92 66 
216197,89 69 
216287,47 75 
216488,42 66 
216498,13 69 
217076,55 75 
217289,22 66 
217298,75 69 
217382,63 75 
217540,12 66 
217548,93 69 
218418,64 75 
218532,5 66 
218549,74 69 
219248,32 75 
219300,39 66 
219316,93 69 
219700,74 68 
220039,93 74 
220039,93 65 
220039,93 3 
220172,12 66 
220184,21 69 
223267,09 75 
223432,71 66 
223436,76 69 
223927,07 75 
224021,04 66 
224037,2 69 
224070,7 68 
225152,37 74 
225152,37 65 
225152,37 3 
226124,33 66 
226138,74 69 
227482,79 75 
227588,09 66 
227590,1 69 
229123,03 75 
229247,96 64 
229258,04 68 
230746,65 74 
230746,65 65 
230746,65 3 
231164,16 66 
231176,94 69 
232707,19 75 
232808,33 66 
232810,72 69 
234186,12 75 
234397,04 66 
234411,75 69 
234762,24 68 
234960,23 74 
234960,23 65 
234960,23 3 
235063,54 66 
235078,91 69 
238607,43 75 
238710,08 66 
238715,35 69 
238965,83 68 
239847,14 74 
239847,14 65 
239847,14 3 
239960,31 66 
239966,04 69 
243852,34 68 
256507,09 74 
256507,09 65 
256507,09 3 
256924,26 66 
256929,03 69 
260515,04 68 
269256,38 74 
269256,38 65 
269256,38 3 
269616,48 66 
269621,87 69 
273274,76 68 
277102,91 74 
277102,91 65 
277102,91 3 
277317,7 66 
277327,72 69 
281114,17 68 
282324,33 74 
282324,33 65 
282324,33 3 
282489,22 66 
282498,3 69 
286334,91 68 
286391,92 74 
286391,92 65 
286391,92 3 
286551,5 66 
286568,08 69 
288791,42 75 
288878,13 66 
288886,55 69 
289862,86 75 
290040,76 66 
290054,12 69 
290404,73 68 
313422,58 74 
313422,58 65 
313422,58 3 
313541,08 66 
313555,29 69 
316841,99 75 
317220,34 66 
317225,03 69 
317340,17 75 
317588,72 64 
317592,2 68 
318510,27 74 
318510,27 65 
318510,27 3 
318707,95 66 
318709,25 69 
322499,26 75 
322780,37 64 
322795,74 68 
323191,05 74 
323191,05 65 
323191,05 3 
323296,41 66 
323312,78 69 
327199,11 68 
329590,74 74 
329590,74 65 
329590,74 3 
329999,99 66 
330017,8 69 
333604,29 68 
334267,35 74 
334267,35 65 
334267,35 3 
335268,14 66 
335271,84 69 
338275,03 68 
339895,18 74 
339895,18 65 
339895,18 3 
340192,36 66 
340209,16 69 
340411,95 75 
340792,54 66 
340809,52 69 
343054,44 75 
343188,81 66 
343194,76 69 
343912,1 68 
345991,45 74 
345991,45 65 
345991,45 3 
346288,13 66 
346296,87 69 
350000,12 68 
350627,94 74 
350627,94 65 
350627,94 3 
350820,19 66 
350833,66 69 
351970,01 202
351970,01 155
351970,01 175
352969,21 68 
358486,05 74 
358486,05 65 
358486,05 3 
358756,18 66 
358773,02 69 
359966,33 75 
360020,04 66 
360024,22 69 
361192,42 75 
361403,96 66 
361408,64 69 
361843,77 75 
361929,05 66 
361942,44 69 
362418,51 75 
362624,16 64 
362626,16 68 
363055,74 74 
363055,74 65 
363055,74 3 
363192,37 66 
363209,78 69 
363530,61 75 
363655,69 66 
363660,2 69 
365330,78 75 
365492,83 66 
365495,46 69 
367062,77 68 
367210,12 74 
367210,12 65 
367210,12 3 
367387,13 66 
367396,27 69 
367574,62 75 
367659,82 66 
367663,23 69 
369068,75 65 
369068,75 1 
371215,95 68 
374974,87 74 
374974,87 4 
375584,77 66 
375585,79 69 
375740,31 75 
375903,84 66 
375919,48 69 
377183,86 75 
377192,92 66 
377220,56 69 
377268,62 65 
377268,62 1 
377715,14 75 
377764,09 66 
377770,89 69 
378614,86 75 
378708,62 66 
378721,61 69 
378988,51 68 
380510,76 74 
380510,76 65 
380510,76 3 
380744,06 66 
380756,42 69 
380768,73 65 
380768,73 1 
382355,18 75 
382976,24 66 
382991,8 69 
384526,11 68 
385017,54 74 
385017,54 65 
385017,54 3 
385195,83 66 
385209,92 69 
385815,92 75 
385868,08 66 
385877,4 69 
385880,84 75 
386201,93 66 
386211,44 69 
389029,65 68 
391146,76 74 
391146,76 4 
391807,45 66 
391814,87 69 
391902,1 75 
392112,24 66 
392115,35 69 
392618,87 75 
393067,45 66 
393082,54 69 
393394,98 75 
393671,52 66 
393682,98 69 
394974,71 75 
395292,58 64 
395300,9 68 
396396,76 74 
396396,76 65 
396396,76 3 
396424,55 66 
396435,17 69 
398074,47 75 
398215,99 66 
398219,78 69 
399710,89 75 
399884,05 66 
399887,75 69 
400405,14 68 
400834,69 74 
400834,69 4 
400971,93 66 
400988,49 69 
402146,45 75 
402202,98 66 
402206,52 69 
402481,56 75 
402596,39 66 
402606,45 69 
404841,52 68 
407068,66 65 
407068,66 1 
407382,21 74 
407382,21 65 
407382,21 3 
407499,85 66 
407510,12 69 
411396,53 68 
414309,51 74 
414309,51 65 
414309,51 3 
414763,78 66 
414765,8 69 
416291,56 75 
416375,68 66 
416383,68 69 
417758,29 75 
417878,12 66 
417884,74 69 
418318,72 68 
424513,71 74 
424513,71 4 
425082,96 66 
425090,28 69 
425182,26 75 
425371,81 66 
425374,03 69 
425991,75 75 
426311,92 66 
426324,68 69 
426454,1 75 
426680,5 66 
426691,98 69 
428526,25 68 
428930,49 74 
428930,49 4 
428996,63 66 
429009,89 69 
429268,63 65 
429268,63 1 
432946,28 68 
437268,6 65 
437268,6 1 
441566,36 74 
441566,36 4 
441799,69 66 
441802,89 69 
445572,65 68 
446918,48 74 
446918,48 4 
447269,64 66 
447274,15 69 
450926,59 68 
452161,55 74 
452161,55 65 
452161,55 3 
452283,02 66 
452294,21 69 
454943,28 75 
455098,03 66 
455113,08 69 
456180,66 68 
459768,68 65 
459768,68 1 
462268,54 65 
462268,54 1 
473346,93 74 
473346,93 4 
473464,3 66 
473477,05 69 
477363,72 68 
484001,75 74 
484001,75 4 
484212,23 66 
484218,58 69 
484968,59 65 
484968,59 1 
488021,64 68 
503625,37 74 
503625,37 4 
503672,78 66 
503683,34 69 
507636,44 68 
525313,74 74 
525313,74 65 
525313,74 3 
526414,87 66 
526417,87 69 
526487,06 75 
526667,66 66 
526684,26 69 
528638,25 75 
529047,01 66 
529053,11 69 
529131,93 75 
529324,37 64 
529336,25 68 
529831,55 74 
529831,55 4 
529952,32 66 
529970,07 69 
530054,4 75 
530399,06 66 
530404,22 69 
531968,55 65 
531968,55 1 
532494,86 75 
532579,84 66 
532588,72 69 
532707,64 75 
533046,59 66 
533055,75 69 
533839,96 68 
536026,28 74 
536026,28 65 
536026,28 3 
536955,09 66 
536958,92 69 
539022,44 75 
539487,75 66 
539494,03 69 
540044,47 68 
540842,27 74 
540842,27 65 
540842,27 3 
541866,99 66 
541879,07 69 
542006,06 75 
542133,55 66 
542145,99 69 
544798,74 75 
544928,38 64 
544931,87 68 
545770,18 74 
545770,18 4 
545871,49 66 
545882,18 69 
549258,72 75 
549996,19 64 
550002,52 68 
550099,62 74 
550099,62 65 
550099,62 3 
550367,3 66 
550368,91 69 
551401,78 75 
551619,59 66 
551636,54 69 
554105,57 68 
554388,16 74 
554388,16 4 
554908,33 66 
554922,33 69 
554974,18 75 
555196,14 66 
555205,97 69 
555821,81 75 
556147,06 66 
556156,68 69 
556301,83 75 
556505,34 66 
556506,94 69 
556821,69 75 
556911,99 66 
556924,04 69 
556968,55 65 
556968,55 1 
558408,51 68 
558430,46 74 
558430,46 4 
558687,6 66 
558691,92 69 
558907,62 75 
559100,05 66 
559109,16 69 
559586,92 75 
559751,5 66 
559759,56 69 
560081,76 75 
560346,9 66 
560359,89 69 
560522,39 75 
560779,46 66 
560793,56 69 
560871,46 75 
561074,84 66 
561077,32 69 
561212,23 75 
561335,59 66 
561343,96 69 
561538,31 75 
561759,38 66 
561761,45 69 
562444,96 68 
562518,27 74 
562518,27 65 
562518,27 3 
562787,6 66 
562795,01 69 
563071,29 75 
563327,47 66 
563328,75 69 
563468,78 65 
563468,78 1 
566531,4 68 
568297,76 74 
568297,76 65 
568297,76 3 
568447,37 66 
568449,72 69 
568829,98 75 
568883,7 66 
568899,7 69 
570594,05 75 
570663,36 66 
570667,89 69 
571066 75 
571275,73 66 
571284,87 69 
571591,47 75 
571980,07 66 
571985,77 69 
572126,61 75 
572320,37 64 
572335,85 68 
572651,44 74 
572651,44 65 
572651,44 3 
572988,51 66 
573002,84 69 
574022,63 75 
574143,41 66 
574153,74 69 
575101,92 75 
575239,79 66 
575254,57 69 
576477,98 75 
576607,91 66 
576622,25 69 
576672,33 68 
579141,46 74 
579141,46 4 
579232,92 66 
579240,93 69 
581541,95 75 
581798,89 66 
581809,67 69 
581850,14 75 
582251,27 66 
582259,88 69 
582386,3 75 
582513,14 66 
582526,73 69 
583160,57 68 
583368,58 65 
583368,58 1 
583422,49 74 
583422,49 65 
583422,49 3 
583579,41 66 
583594,21 69 
585750,25 75 
585911,58 66 
585929,31 69 
586958,11 75 
587043,44 66 
587046,84 69 
587430,76 68 
595055,41 74 
595055,41 65 
595055,41 3 
595423,58 66 
595436,5 69 
597065,89 75 
597188,11 66 
597204,61 69 
599072,97 68 
599368,55 65 
599368,55 1 
611768,51 65 
611768,51 1 
615599,7 74 
615599,7 65 
615599,7 3 
615771,29 66 
615785,32 69 
616663,48 75 
619475,29 66 
619488,21 69 
619539,52 75 
622023,31 64 
622040,23 68 
624820,57 74 
624820,57 4 
625395,13 66 
625409,44 69 
625432,62 75 
625663,32 66 
625676,5 69 
626736,25 75 
627011,82 66 
627027,28 69 
628828,9 68 
630861,8 74 
630861,8 65 
630861,8 3 
631135,15 66 
631147,16 69 
632458,16 75 
632647,28 66 
632664,9 69 
633226,7 75 
633404,08 66 
633415,46 69 
634166,49 75 
634247,35 66 
634249,64 69 
634729,7 75 
635090,31 64 
635100,13 68 
635210,45 74 
635210,45 4 
635547,32 66 
635550,47 69 
635651,22 75 
636015,27 66 
636017,72 69 
637283,94 75 
637563,24 66 
637568,82 69 
637851,27 75 
638218,7 66 
638235,89 69 
638471,19 75 
638571,3 66 
638586,08 69 
638709,98 75 
638919,4 66 
638936,34 69 
639167,28 75 
639576,25 64 
639586,86 68 
639612,01 74 
639612,01 4 
639775,58 66 
639787,24 69 
643623,76 68 
646833,81 74 
646833,81 4 
647243,55 66 
647259,3 69 
647668,58 65 
647668,58 1 
650845,48 68 
650994,56 74 
650994,56 65 
650994,56 3 
651631,4 66 
651645,97 69 
652213,8 75 
652495,39 66 
652496,67 69 
654805,4 75 
655036,13 64 
655048,61 68 
655742,77 74 
655742,77 4 
655943,71 66 
655949,48 69 
656449,77 75 
656843,13 66 
656850,02 69 
657019,35 75 
657378,64 66 
657384,09 69 
657561,99 75 
657783,5 66 
657800,69 69 
658218,12 75 
658499,33 66 
658501,49 69 
658773,98 75 
658897,74 66 
658901,69 69 
659392,29 75 
659656,69 66 
659668,78 69 
659752,52 68 
660017,08 74 
660017,08 4 
660100,59 66 
660102,63 69 
662562 75 
662743,83 66 
662754,54 69 
664022,46 68 
667950,11 74 
667950,11 65 
667950,11 3 
668203,3 66 
668208,92 69 
669305,6 75 
669447,35 66 
669459,58 69 
670250,04 75 
670360,07 66 
670376,93 69 
671677,9 75 
671832,49 66 
671844,75 69 
671961,74 68 
672469,76 74 
672469,76 4 
673275,2 66 
673279,11 69 
673380,33 75 
673639,14 66 
673646,13 69 
674079,38 75 
674411,52 66 
674413,66 69 
674597,58 75 
674751,37 66 
674763,6 69 
676481,89 68 
687173,77 74 
687173,77 65 
687173,77 3 
687591,01 66 
687606,77 69 
688661,76 75 
688823,11 66 
688841,11 69 
689717,85 75 
689911,6 66 
689925,59 69 
690279,62 75 
690583,79 66 
690592,53 69 
690646,55 75 
690855,01 66 
690859,27 69 
691192,8 68 
691220,59 74 
691220,59 4 
691739,18 66 
691743,38 69 
691992,25 75 
692171,51 66 
692176,98 69 
692631,14 75 
692947,33 66 
692960,97 69 
693062,05 75 
693287,35 66 
693294,66 69 
694370,15 75 
694615,53 66 
694628,75 69 
695068,49 65 
695068,49 1 
695229,36 68 
695409,57 74 
695409,57 65 
695409,57 3 
695531,23 66 
695546,07 69 
696741,47 75 
696879,2 66 
696897,13 69 
697287,3 75 
697391,69 66 
697397,6 69 
699377,68 75 
699670,99 64 
699682,93 68 
700594,89 74 
700594,89 4 
700695,15 66 
700700,28 69 
700962,28 75 
701293,83 66 
701300,49 69 
704603,12 68 
709823,69 74 
709823,69 4 
710458,59 66 
710474,24 69 
710599 75 
710743,14 66 
710757,73 69 
711120,03 75 
711234,19 66 
711241,73 69 
713410,35 75 
713539,13 66 
713543,24 69 
713843,41 68 
715225,77 74 
715225,77 4 
715691,53 66 
715694,72 69 
719230,98 68 
721730,48 74 
721730,48 4 
721755,82 66 
721766,52 69 
721790,69 75 
722191,48 66 
722199,7 69 
722869,63 75 
723043,03 66 
723050,39 69 
725736,01 68 
726998,49 74 
726998,49 4 
727123,3 66 
727136,75 69 
731006,72 68 
735168,62 65 
735168,62 1 
750168,49 65 
750168,49 1 
751268,5 65 
751268,5 1 
761299,44 74 
761299,44 4 
761942,98 66 
761946,59 69 
765316,05 68 
765584,76 203
765584,76 150
765584,76 179
766583,93 68 
770165,82 74 
770165,82 65 
770165,82 3 
770559,08 66 
770569,8 69 
772706,57 75 
772903,44 66 
772921,67 69 
774172,9 68 
774289,95 74 
774289,95 65 
774289,95 3 
775195,63 66 
775206,83 69 
777597,18 75 
777799,07 66 
777808,95 69 
778309,13 68 
778545,53 74 
778545,53 65 
778545,53 3 
778734,91 66 
778742,69 69 
779246,23 75 
779331,42 66 
779343,29 69 
779366,25 75 
779456,12 66 
779460,44 69 
782227,05 75 
782714,75 64 
782729,17 68 
782979,05 74 
782979,05 65 
782979,05 3 
783163,05 66 
783179,47 69 
786361,39 75 
786586,85 66 
786598,74 69 
786934,75 75 
787347,63 64 
787349,29 68 
787414,04 74 
787414,04 65 
787414,04 3 
787643,18 66 
787649,54 69 
789213,39 75 
789390,88 66 
789400,86 69 
790157,53 75 
790519,35 66 
790535,24 69 
790613,35 75 
790823,22 66 
790835,29 69 
791187,19 75 
791562,22 64 
791569,44 68 
792271,08 74 
792271,08 65 
792271,08 3 
792427,51 66 
792436,52 69 
794577,19 75 
794700,53 66 
794705,06 69 
795110,11 75 
795366,82 66 
795372,1 69 
796289,51 68 
796295,94 74 
796295,94 65 
796295,94 3 
796356,63 66 
796372,85 69 
796669,14 75 
796759,15 66 
796773,27 69 
798353,55 75 
798503,03 66 
798508,12 69 
798970,34 75 
799294,47 66 
799308,71 69 
799397,59 75 
799611,23 66 
799625,75 69 
800058,74 75 
800355,31 64 
800359,36 68 
800537,42 74 
800537,42 65 
800537,42 3 
800782,87 66 
800792,88 69 
801001,34 75 
801158,64 66 
801176,5 69 
801933,71 75 
802158,75 66 
802160,77 69 
802315,01 75 
802482,93 66 
802494,2 69 
804545,77 68 
806065,74 74 
806065,74 65 
806065,74 3 
806659,09 66 
806664,28 69 
807573,76 75 
807795,43 66 
807798,35 69 
808513,24 75 
808722,89 66 
808732,25 69 
809485,41 75 
809703,02 66 
809716,35 69 
809898,6 75 
810107,13 64 
810116,67 68 
811002,04 74 
811002,04 65 
811002,04 3 
811166,37 66 
811184,16 69 
813614,45 75 
813842,81 66 
813852,84 69 
814043,6 75 
814163,03 66 
814169,71 69 
815020,53 68 
818556,6 74 
818556,6 65 
818556,6 3 
818835,04 66 
818840,2 69 
819802,75 75 
820131,13 66 
820141,22 69 
820661,23 75 
820818,99 66 
820825,09 69 
821081,81 75 
821339,31 66 
821341,99 69 
821601,53 75 
821838,94 66 
821842,22 69 
822085,43 75 
822279,18 66 
822292,59 69 
822576,18 68 
825877,57 74 
825877,57 65 
825877,57 3 
826004,21 66 
826012,03 69 
829898,5 68 
831578,42 74 
831578,42 4 
831819,85 66 
831833,12 69 
832921,57 75 
833270,78 66 
833284,39 69 
833681,76 75 
833866,83 66 
833884,73 69 
834211,08 75 
834262,9 66 
834268,36 69 
834650,75 75 
834810,8 66 
834818,76 69 
835211,91 75 
835326,72 66 
835335,83 69 
835586,13 68 
836406,87 74 
836406,87 65 
836406,87 3 
836659,6 66 
836670,12 69 
837090,41 75 
837201,42 66 
837204,31 69 
840423,88 68 
841502,61 74 
841502,61 65 
841502,61 3 
841722,94 66 
841740,73 69 
844432,82 75 
844499,09 66 
844509,49 69 
845510,28 68 
846703,8 74 
846703,8 4 
846770,5 66 
846777,84 69 
847616,83 75 
847762,77 66 
847778,64 69 
849905,4 75 
850212,56 66 
850213,76 69 
850715,15 68 
856286,48 74 
856286,48 65 
856286,48 3 
856350,99 66 
856368,44 69 
856401,88 75 
856575,19 66 
856585,35 69 
858227,6 75 
858418,84 66 
858436,75 69 
859199,78 75 
859390,82 66 
859404,2 69 
859824,19 75 
860035,15 66 
860038,18 69 
860305,05 68 
860361,63 74 
860361,63 65 
860361,63 3 
860602,83 66 
860605,39 69 
860922,31 75 
861055,23 66 
861072,08 69 
861495,47 75 
861632,25 66 
861639,19 69 
864374,69 68 
864861,36 74 
864861,36 65 
864861,36 3 
865426,83 66 
865442,13 69 
866296,76 75 
866519,83 66 
866526,24 69 
866766,81 75 
866914,98 66 
866926,95 69 
867123,11 75 
867454,49 66 
867460,36 69 
868169,27 75 
868270,94 66 
868277,57 69 
868878,16 68 
869373,58 74 
869373,58 65 
869373,58 3 
869854,21 66 
869862,1 69 
873381,58 68 
874209,41 74 
874209,41 65 
874209,41 3 
874718,58 66 
874732,43 69 
877949,42 75 
878195,08 66 
878201,83 69 
878235,23 68 
880590,08 74 
880590,08 65 
880590,08 3 
880899,87 66 
880903,84 69 
884133,78 75 
884666,34 64 
884673,75 68 
885589,61 74 
885589,61 65 
885589,61 3 
886231,05 66 
886241,57 69 
889610,51 68 
906536,67 74 
906536,67 4 
907038,69 66 
907040,86 69 
907761,16 75 
907882,71 66 
907891,37 69 
908309,39 75 
908415,97 66 
908425,16 69 
910543,11 68 
911573,02 74 
911573,02 65 
911573,02 3 
911904,07 66 
911910,73 69 
912793,56 75 
912966,52 66 
912978,59 69 
915049,87 75 
915178,76 66 
915179,94 69 
915580,34 68 
915937,02 74 
915937,02 65 
915937,02 3 
916086,5 66 
916097,26 69 
916650,83 75 
916712,2 66 
916714,91 69 
919950,42 68 
920277,44 74 
920277,44 65 
920277,44 3 
920818,67 66 
920834,2 69 
921029,46 75 
921202,83 66 
921217,88 69 
924198,44 75 
924637,53 64 
924653,91 68 
924801,71 74 
924801,71 65 
924801,71 3 
924906,82 66 
924920,69 69 
925466,81 75 
925518,69 66 
925521,34 69 
928807,11 68 
929425,94 74 
929425,94 65 
929425,94 3 
929534,79 66 
929540,81 69 
930618,98 75 
930659,68 66 
930675,36 69 
931529,55 75 
931678,69 66 
931692,7 69 
932188,99 75 
932282,44 66 
932293,01 69 
933185,77 75 
933510,77 64 
933527,26 68 
933805,01 74 
933805,01 65 
933805,01 3 
933930,61 66 
933944,27 69 
936124,33 75 
936218,57 66 
936229,31 69 
937645,35 75 
937747,2 66 
937763,82 69 
937814,37 68 
938991,22 74 
938991,22 65 
938991,22 3 
939182,26 66 
939198,16 69 
940481,4 75 
940595,25 66 
940599,34 69 
942710,12 75 
942763,13 66 
942768,02 69 
943001,24 68 
947289,24 74 
947289,24 65 
947289,24 3 
947727,71 66 
947738,03 69 
948361,25 75 
948570,53 66 
948572,88 69 
951242,13 75 
951903,08 64 
951908,11 68 
952232,89 74 
952232,89 4 
952422,33 66 
952425,3 69 
952908,88 75 
953050,37 66 
953059,12 69 
955756,97 75 
955855,04 66 
955860,95 69 
956244,63 68 
956833,28 74 
956833,28 65 
956833,28 3 
956912,32 66 
956928,33 69 
960848,08 68 
973934,64 74 
973934,64 65 
973934,64 3 
974382,5 66 
974392 69 
977944,74 68 
981423,76 74 
981423,76 65 
981423,76 3 
981898,32 66 
981914,03 69 
985433,59 68 
986110,21 74 
986110,21 65 
986110,21 3 
986322,41 66 
986334,26 69 
990120,52 68 
991538,17 74 
991538,17 65 
991538,17 3 
991670,44 66 
991688,12 69 
995557,83 68 
997000,84 74 
997000,84 65 
997000,84 3 
997122,33 66 
997125,65 69 
1001011,99 68 
1004640,57 74 
1004640,57 65 
1004640,57 3 
1004729,56 66 
1004731,81 69 
1008651,38 68 
1010334,48 74 
1010334,48 65 
1010334,48 3 
1010742,38 66 
1010752,7 69 
1013404,52 75 
1013622,31 66 
1013638,23 69 
1014355,82 68 
1014476,84 74 
1014476,84 65 
1014476,84 3 
1014695,12 66 
1014705,64 69 
1015688,62 75 
1015804,32 66 
1015806,92 69 
1018491,93 68 
1020943,13 74 
1020943,13 4 
1021488,19 66 
1021494,4 69 
1021652,95 75 
1021790,38 66 
1021794,51 69 
1022349,39 75 
1022681,56 66 
1022695,13 69 
1022869,09 75 
1023014,66 66 
1023028,7 69 
1023499,29 75 
1023652,08 66 
1023662,54 69 
1024963,7 68 
1025499,61 74 
1025499,61 65 
1025499,61 3 
1025672,75 66 
1025680,7 69 
1027326,42 75 
1027590,51 66 
1027598,88 69 
1028333,34 75 
1028610,96 66 
1028616,46 69 
1029143,2 75 
1029195,69 66 
1029200,29 69 
1029517,12 68 
1031261,87 74 
1031261,87 4 
1031350,18 66 
1031351,8 69 
1033994,72 75 
1034246,31 66 
1034253,93 69 
1034637,67 75 
1034746,42 66 
1034754,31 69 
1035272 68 
1035313,95 74 
1035313,95 65 
1035313,95 3 
1035562,76 66 
1035571,53 69 
1039324,49 68 
1039334,03 74 
1039334,03 65 
1039334,03 3 
1039670,46 66 
1039674,68 69 
1042197,68 75 
1042324,64 66 
1042326,86 69 
1043361,12 68 
1047512,54 74 
1047512,54 65 
1047512,54 3 
1047643,12 66 
1047647,74 69 
1051534,28 68 
1056413,33 74 
1056413,33 65 
1056413,33 3 
1056774,54 66 
1056787,67 69 
1060424,09 68 
1060519,22 74 
1060519,22 65 
1060519,22 3 
1061011,72 66 
1061024,61 69 
1064527 68 
1064796,45 74 
1064796,45 65 
1064796,45 3 
1064902,61 66 
1064910,56 69 
1068814 68 
1074280,96 74 
1074280,96 65 
