********************
Experiment,   Pi_Causal_5b
142313,74 66 
142325,29 69 
145427,82 68 
148599,31 74 
148599,31 65 
148599,31 3 
149340,75 66 
149347,25 69 
152616,55 68 
158743,35 74 
158743,35 65 
158743,35 3 
159164,76 66 
159171,42 69 
162757,73 68 
165315,62 74 
165315,62 65 
165315,62 3 
165828,81 66 
165843,19 69 
169329,36 68 
169543,21 74 
169543,21 65 
169543,21 3 
170324,83 66 
170330,2 69 
173389,05 75 
174121,39 64 
174132,92 68 
174340,83 74 
174340,83 65 
174340,83 3 
174692,99 66 
174699,99 69 
178352,79 68 
182655,34 74 
182655,34 4 
183469,13 66 
183473,33 69 
186675,97 68 
187991,87 74 
187991,87 65 
187991,87 3 
189289,72 66 
189294,99 69 
192013,3 68 
196295,38 74 
196295,38 65 
196295,38 3 
197840,87 66 
197851,04 69 
200302,88 68 
223520,01 74 
223520,01 65 
223520,01 3 
224476,76 66 
224488,31 69 
227540,44 68 
238539,06 74 
238539,06 65 
238539,06 3 
239924,27 66 
239933,1 69 
242551,86 68 
252680,28 74 
252680,28 65 
252680,28 3 
253674,37 66 
253677,04 69 
255719,84 75 
256129,25 66 
256145,49 69 
256247,41 75 
256711,65 64 
256729,28 68 
257599,89 74 
257599,89 65 
257599,89 3 
258437,05 66 
258447,23 69 
260159,04 75 
260256,08 66 
260265,35 69 
261616,42 68 
261713,3 74 
261713,3 65 
261713,3 3 
262428,77 66 
262433,97 69 
264495,58 75 
265073,28 66 
265086,06 69 
265484,12 75 
265553,7 66 
265569,52 69 
265719,68 68 
266344,64 74 
266344,64 65 
266344,64 3 
266834,53 66 
266837,13 69 
270094,93 75 
270607,29 64 
270623,2 68 
270743,12 74 
270743,12 65 
270743,12 3 
271100,91 66 
271106,92 69 
271931,63 75 
272069,1 66 
272074,56 69 
272918,93 75 
273187,05 66 
273192,34 69 
274571,71 75 
274664,1 66 
274676,36 69 
274759,86 68 
275123,28 74 
275123,28 65 
275123,28 3 
275360,53 66 
275376,77 69 
275848,81 75 
276196,82 66 
276210,81 69 
276567,37 75 
276817,31 66 
276827,93 69 
277683,07 75 
277760,23 66 
277762,06 69 
278768,2 75 
278932,73 66 
278946,36 69 
279129,75 68 
279995,02 74 
279995,02 65 
279995,02 3 
280372,41 66 
280380,61 69 
281582,13 75 
281740,84 66 
281748,67 69 
282672,33 75 
282802,06 66 
282815,86 69 
283627,67 75 
283764,9 66 
283767,42 69 
284000,41 68 
284239,65 74 
284239,65 4 
284353,7 66 
284367,1 69 
284520,54 75 
285209,33 66 
285217,74 69 
285432,64 75 
285513,74 66 
285518,1 69 
288253,35 68 
288455,26 74 
288455,26 65 
288455,26 3 
288669,87 66 
288686,93 69 
292473,43 68 
292490,32 74 
292490,32 65 
292490,32 3 
292804,56 66 
292807,27 69 
294046,88 75 
294199,45 66 
294207,88 69 
294607,42 75 
294710,61 66 
294724,92 69 
295023,53 75 
295177,49 66 
295191,94 69 
296267,27 75 
296500,16 66 
296509,64 69 
296543,03 68 
297082,89 74 
297082,89 65 
297082,89 3 
297336,93 66 
297343,53 69 
297847,31 75 
298000,9 66 
298010,76 69 
301096,78 68 
306026,94 74 
306026,94 4 
306343,86 66 
306350,46 69 
310036,63 68 
311639,11 74 
311639,11 4 
311842,53 66 
311854,63 69 
314614,86 75 
315304,96 66 
315307,57 69 
315657,7 68 
319406,73 74 
319406,73 65 
319406,73 3 
319573,74 66 
319577,19 69 
320027,52 75 
320151,92 66 
320161,02 69 
321356,1 75 
321516,73 66 
321528,76 69 
321928,3 75 
322092,84 66 
322096 69 
323413,73 68 
323839,3 74 
323839,3 4 
324332,94 66 
324347,5 69 
327850,37 68 
330743,3 74 
330743,3 65 
330743,3 3 
331005,04 66 
331019,51 69 
334755,64 68 
335615,35 74 
335615,35 65 
335615,35 3 
336236,86 66 
336239,98 69 
337932,14 75 
338014,29 66 
338024,66 69 
338687,94 75 
338780,04 66 
338792 69 
339132,97 75 
339433,23 66 
339442,39 69 
339626,01 68 
341116 74 
341116 65 
341116 3 
341307,79 66 
341310,65 69 
341760,45 75 
341844,01 66 
341860,91 69 
342527,01 75 
342733,21 66 
342745 69 
343875,16 75 
344141,96 66 
344146,15 69 
344720,17 75 
344942,32 66 
344946,67 69 
345130,12 68 
345530,97 74 
345530,97 65 
345530,97 3 
345984,76 66 
345997,34 69 
347896,15 75 
348151,01 66 
348165,73 69 
348387,17 75 
348556,82 66 
348566,1 69 
349550,52 68 
350603,03 74 
350603,03 65 
350603,03 3 
351376,79 66 
351384,84 69 
353663,1 75 
354228,21 66 
354237,04 69 
354453,23 75 
354633,53 64 
354637,7 68 
355119,07 74 
355119,07 65 
355119,07 3 
355388,72 66 
355404,61 69 
355471,59 75 
355584,97 66 
355588,06 69 
359124,24 68 
361494,99 202
361494,99 155
361494,99 175
362493,85 68 
362593,28 65 
362593,28 1 
364993,27 65 
364993,27 1 
384593,15 65 
384593,15 1 
391151,45 74 
391151,45 4 
391343,99 66 
391348,93 69 
395168,4 68 
403372,04 74 
403372,04 4 
403447,8 66 
403457,86 69 
406793,34 65 
406793,34 1 
407377,7 68 
434149,3 74 
434149,3 65 
434149,3 3 
435137,3 66 
435148,71 69 
436103,47 75 
436464,08 66 
436466,94 69 
438167,82 68 
438171 74 
438171 4 
438882,36 66 
438885,3 69 
438941,13 75 
439144,97 66 
439152,18 69 
441244,41 75 
441981,77 66 
441987,59 69 
442151,33 75 
442361,05 64 
442370,98 68 
442718,55 74 
442718,55 65 
442718,55 3 
442982,69 66 
442988,16 69 
443144,33 75 
443392,82 66 
443405,06 69 
446724,41 68 
449247,78 74 
449247,78 65 
449247,78 3 
450476,07 66 
450493,76 69 
452539,16 75 
452972,14 66 
452979,06 69 
453167,26 75 
453400,77 64 
453412,74 68 
453800,01 74 
453800,01 4 
453954,01 66 
453963,18 69 
454359 75 
454660,67 66 
454663,68 69 
455299,43 75 
455365,47 66 
455380,87 69 
455967,4 75 
456081,29 66 
456098,09 69 
457816,27 68 
459787,07 74 
459787,07 4 
460300,81 66 
460318,12 69 
460994,92 65 
460994,92 1 
461402,51 75 
461554,51 66 
461569,22 69 
463631,41 75 
464126,73 64 
464137,57 68 
464484,02 74 
464484,02 4 
464661,39 66 
464671,3 69 
465103,19 75 
465452,12 66 
465455,35 69 
465593,28 65 
465593,28 1 
466163,3 75 
466411,29 66 
466422,71 69 
468490,93 68 
468593,22 65 
468593,22 1 
468659,13 74 
468659,13 65 
468659,13 3 
468928,62 66 
468941,16 69 
472677,56 68 
473142,84 74 
473142,84 4 
473502,63 66 
473511,4 69 
474243,42 75 
474312,38 66 
474328,66 69 
474859,44 75 
474948,67 66 
474962,55 69 
477147,68 68 
478595,74 74 
478595,74 65 
478595,74 3 
478822,32 66 
478832,07 69 
481111,51 75 
481480,46 66 
481484,18 69 
481792,96 75 
482112,69 66 
482118,17 69 
482479,26 75 
482689,15 64 
482702,06 68 
483164,13 74 
483164,13 4 
483301,61 66 
483319,2 69 
483867,63 75 
484009,35 66 
484019,7 69 
485123,23 75 
485252,35 66 
485253,62 69 
486183,09 75 
486280,62 66 
486288,3 69 
486799,36 75 
486940,71 66 
486955,04 69 
487172,16 68 
487820,69 74 
487820,69 65 
487820,69 3 
488049,23 66 
488055,76 69 
488377,62 75 
488500,52 66 
488506,49 69 
490687,23 75 
491036,65 66 
491041,56 69 
491842,19 68 
492626,25 74 
492626,25 65 
492626,25 3 
492748,75 66 
492759,38 69 
493173,41 75 
493396,6 66 
493409,91 69 
494223,32 75 
494401,07 66 
494410,67 69 
495099,12 75 
495240,7 66 
495244,65 69 
495633,29 75 
495876,99 66 
495878,5 69 
496054,96 75 
496264,67 66 
496278,75 69 
496593,28 65 
496593,28 1 
496645,99 68 
497347,33 74 
497347,33 4 
497480,65 66 
497496,32 69 
498480,79 75 
498720,7 66 
498730,66 69 
499143,43 75 
499305,39 66 
499314,41 69 
499644,78 75 
499904,95 66 
499914,87 69 
500196,28 75 
500333,19 66 
500348,53 69 
500754,78 75 
501041,3 66 
501049,08 69 
501279,31 75 
501493,58 64 
501499,47 68 
501955,69 74 
501955,69 65 
501955,69 3 
502393,08 66 
502400,1 69 
503243,56 75 
503468,75 66 
503484,31 69 
505693,37 65 
505693,37 1 
505931,01 75 
506192,87 64 
506203,17 68 
506627,54 74 
506627,54 4 
506798,98 66 
506803,53 69 
506887,14 75 
506957,01 66 
506970,25 69 
510115,49 75 
510344,67 66 
510356,53 69 
510639,92 68 
510835,09 74 
510835,09 4 
510924,33 66 
510939,91 69 
514843,19 68 
515893,73 65 
515893,73 1 
525380,3 74 
525380,3 65 
525380,3 3 
525500,84 66 
525517,74 69 
529387,44 68 
533984,6 74 
533984,6 65 
533984,6 3 
534260,68 66 
534274,44 69 
537994,09 68 
549272,81 74 
549272,81 65 
549272,81 3 
549693,32 65 
549693,32 1 
549708,87 66 
549719,68 69 
553289,13 68 
564993,14 65 
564993,14 1 
584699,14 74 
584699,14 4 
585280,71 66 
585296,64 69 
588716,33 68 
590693,18 65 
590693,18 1 
591159,18 74 
591159,18 65 
591159,18 3 
591317,04 66 
591334,76 69 
595187,6 68 
597693,23 65 
597693,23 1 
608682,78 74 
608682,78 65 
608682,78 3 
608804,78 66 
608814,59 69 
612463,21 75 
612948,75 64 
612951,57 68 
618180,17 74 
618180,17 65 
618180,17 3 
618445,02 66 
618455,36 69 
621119,62 75 
621260,36 66 
621274,17 69 
621751,48 75 
621848,8 66 
621858,02 69 
622191,6 68 
622196,52 74 
622196,52 65 
622196,52 3 
622312,85 66 
622324,91 69 
623539,38 75 
623608,41 66 
623625,94 69 
623993,36 65 
623993,36 1 
626228,11 68 
634793,27 65 
634793,27 1 
646093,17 65 
646093,17 1 
653093,18 65 
653093,18 1 
665793,33 65 
665793,33 1 
671647,32 74 
671647,32 65 
671647,32 3 
671964,61 66 
671979,48 69 
675665,85 68 
676307,36 74 
676307,36 4 
676744,54 66 
676749,99 69 
678463,33 75 
678780,94 66 
678784,84 69 
679567,11 75 
679656,11 66 
679669 69 
680319,39 68 
686419,18 74 
686419,18 4 
686553,43 66 
686557,3 69 
690427,04 68 
699327,02 74 
699327,02 4 
700170,8 66 
700184,38 69 
700927,79 75 
701364,41 66 
701368,8 69 
702119,39 75 
702604,87 66 
702619,81 69 
703336,86 68 
707963,23 74 
707963,23 65 
707963,23 3 
708340,21 66 
708357,22 69 
709537,54 75 
709668,04 66 
709674,97 69 
710375,11 75 
710452,39 66 
710458,9 69 
711332,15 75 
711508,73 66 
711526,43 69 
711977,17 68 
711998,01 74 
711998,01 4 
712328,37 66 
712343,62 69 
712583,18 75 
712722,15 66 
712727,45 69 
712759,33 75 
712865,83 66 
712877,39 69 
712959,4 75 
713085,35 66 
713094,24 69 
713788,65 75 
713893,78 66 
713911,52 69 
714047,17 75 
714232,04 66 
714245,13 69 
714862,16 75 
714970,15 66 
714979 69 
715411,41 75 
715682,82 66 
715696,23 69 
716013,34 68 
716171,11 74 
716171,11 65 
716171,11 3 
716329,55 66 
716346,67 69 
717255,24 75 
717367,57 66 
717380,84 69 
717711,66 75 
717860,95 66 
717864,56 69 
718743,36 75 
718836,29 66 
718848,64 69 
719307,43 75 
719536,35 66 
719549,16 69 
719727,66 75 
719977 66 
719982,81 69 
720183,17 68 
720239,32 74 
720239,32 4 
720565,55 66 
720583,23 69 
721315,63 75 
721584,18 66 
721600,83 69 
721976,47 75 
722411,88 66 
722418,07 69 
722719,39 75 
722808,08 66 
722818,45 69 
723911,66 75 
724236,58 66 
724253,01 69 
724269,87 68 
724983 74 
724983 65 
724983 3 
726065,4 66 
726071,08 69 
728990,07 68 
729593,17 65 
729593,17 1 
729735,61 74 
729735,61 65 
729735,61 3 
729864,73 66 
729873,7 69 
733743,53 68 
739031,05 74 
739031,05 65 
739031,05 3 
739405,1 66 
739414,27 69 
741785,76 203
741785,76 150
741785,76 179
742784,12 68 
744740,94 74 
744740,94 65 
744740,94 3 
745804,77 66 
745819,39 69 
745967,19 75 
746100,86 66 
746103,15 69 
746835,65 75 
747052,42 66 
747070,17 69 
747288,12 75 
747409,48 66 
747420,44 69 
747727,21 75 
747872,11 66 
747887,45 69 
748152,09 75 
748381,07 66 
748388,07 69 
748754,83 68 
749062,89 74 
749062,89 65 
749062,89 3 
749280,54 66 
749288,57 69 
750519,15 75 
750715,99 66 
750723,01 69 
753074,94 68 
754743,2 74 
754743,2 65 
754743,2 3 
755308,69 66 
755326,47 69 
758411,77 75 
758864,38 64 
758879,2 68 
759032,48 74 
759032,48 65 
759032,48 3 
759252,6 66 
759262,79 69 
760024,02 75 
760272,91 66 
760280,62 69 
763049,25 68 
763339,29 74 
763339,29 65 
763339,29 3 
764360,5 66 
764366,69 69 
764563,17 75 
764880,92 66 
764883,84 69 
765615,67 75 
765712,73 66 
765718,15 69 
766183,04 75 
766316,6 66 
766318,4 69 
767352,35 68 
767385,46 74 
767385,46 65 
767385,46 3 
767467,93 66 
767486,1 69 
767781,03 75 
767936,58 66 
767953,03 69 
768795,13 75 
768868,1 66 
768870,3 69 
769855,98 75 
770016,41 66 
770021,18 69 
770763,46 75 
771090,4 66 
771105,21 69 
771255,22 75 
771456,82 64 
771472,14 68 
771837,01 74 
771837,01 65 
771837,01 3 
772175,7 66 
772189,36 69 
772406,75 75 
772536,88 66 
772539,7 69 
773468,14 75 
773604,66 66 
773607,37 69 
774343,28 75 
774525,17 66 
774541,13 69 
774968,81 75 
775198,93 66 
775208,34 69 
775347,36 75 
775744,63 66 
775758,75 69 
775842,39 68 
776382,87 74 
776382,87 65 
776382,87 3 
777356,13 66 
777359,9 69 
777656,3 75 
777897,7 66 
777910,36 69 
780395,78 68 
780492,28 74 
780492,28 65 
780492,28 3 
781260,66 66 
781263,04 69 
781436,37 75 
781606,09 66 
781613,19 69 
782165,03 75 
782336,97 66 
782347,1 69 
783232,82 75 
783281,2 66 
783297,81 69 
784498,81 68 
785950,91 74 
785950,91 65 
785950,91 3 
786264,73 66 
786266,87 69 
789296,37 75 
789872,76 66 
789886,6 69 
789969,71 68 
792851,46 74 
792851,46 65 
792851,46 3 
792929,38 66 
792938,5 69 
794139,33 75 
794392,91 66 
794406,31 69 
795106,91 75 
795264,68 66 
795273,62 69 
795635,29 75 
796013,87 66 
796024,19 69 
796356,39 75 
796548,93 66 
796557,96 69 
796858,27 68 
796992,76 74 
796992,76 65 
796992,76 3 
797291,23 66 
797308,46 69 
797399,65 75 
797528,7 66 
797542,04 69 
801011,54 68 
809525,58 74 
809525,58 65 
809525,58 3 
809920,99 66 
809934,91 69 
813537,6 68 
820519,08 74 
820519,08 65 
820519,08 3 
821036,53 66 
821043,26 69 
824529,76 68 
832594,64 74 
832594,64 4 
833257,94 66 
833269,48 69 
833640,22 75 
833884,8 66 
833887,13 69 
834459,51 75 
834617,16 66 
834620,61 69 
834844,58 75 
835160,08 66 
835170,73 69 
835379,95 75 
835504,54 66 
835522,68 69 
836605,22 68 
843271,29 74 
843271,29 65 
843271,29 3 
843548,89 66 
843560,42 69 
847280,03 68 
848007,46 74 
848007,46 65 
848007,46 3 
848343,75 66 
848347,44 69 
848508,14 75 
848691,11 66 
848697,74 69 
851659,3 75 
851888,83 66 
851900,5 69 
852017,08 68 
852285,47 74 
852285,47 65 
852285,47 3 
852632,27 66 
852634,14 69 
853013,18 75 
853085,27 66 
853101,18 69 
855664,46 75 
856280,84 66 
856287,2 69 
856320,25 68 
857384,29 74 
857384,29 65 
857384,29 3 
857516,69 66 
857521,32 69 
857778,73 75 
858224,86 66 
858238,34 69 
858407,19 75 
858560,8 66 
858572,34 69 
858951,41 75 
859056,64 66 
859072,38 69 
860080,6 75 
860177,18 66 
860189,85 69 
860711,48 75 
860856,47 66 
860873,68 69 
861390,87 68 
861867,13 74 
861867,13 65 
861867,13 3 
862024,86 66 
862041,3 69 
865894,33 68 
869219,24 74 
869219,24 65 
869219,24 3 
869649,58 66 
869663,68 69 
873233,27 68 
883606,9 74 
883606,9 65 
883606,9 3 
884140,59 66 
884158,08 69 
884839,22 75 
885028,52 66 
885042,19 69 
887627,62 68 
887843,18 74 
887843,18 65 
887843,18 3 
888910 66 
888912,13 69 
889094,9 75 
889304,63 66 
889312,21 69 
891299,3 75 
891537,9 66 
891547,09 69 
891652,37 75 
891729,42 66 
891747,26 69 
891864,27 68 
892607,18 74 
892607,18 65 
892607,18 3 
893104,95 66 
893114,92 69 
896617,83 68 
908531,71 74 
908531,71 4 
908800,67 66 
908810,24 69 
912406,85 75 
912576,71 64 
912580,15 68 
931020,68 74 
931020,68 65 
931020,68 3 
931160,83 66 
931177,37 69 
935030,58 68 
937975,23 74 
937975,23 4 
938360,65 66 
938366,19 69 
941985,67 68 
944392,98 74 
944392,98 65 
944392,98 3 
945613,77 66 
945621,69 69 
948407,37 68 
951439,19 74 
951439,19 65 
951439,19 3 
951920,84 66 
951926,66 69 
955446,2 68 
957060,53 74 
957060,53 65 
957060,53 3 
957616,68 66 
957630,81 69 
958411,64 75 
958484,86 66 
958498,2 69 
959895,94 75 
960005,11 66 
960016,05 69 
960469,17 75 
960692,58 66 
960699,93 69 
961067,07 68 
961163,31 74 
961163,31 65 
961163,31 3 
961324,61 66 
961333,63 69 
962352,66 75 
962556,52 66 
962568,01 69 
962927,18 75 
963136,55 66 
963152,03 69 
963303,69 75 
963424,49 66 
963435,38 69 
963880,72 75 
963940,7 66 
963953,05 69 
964334,91 75 
964536,76 66 
964553,15 69 
965170,02 68 
965327,05 74 
965327,05 65 
965327,05 3 
966076,84 66 
966087,28 69 
969107,61 75 
969397,36 64 
969406,56 68 
969823,61 74 
969823,61 65 
969823,61 3 
970040,76 66 
970057,02 69 
970292,66 75 
970397,17 66 
970407,29 69 
971139,07 75 
971352,9 66 
971358,15 69 
971700,73 75 
972027,96 66 
972041,95 69 
972227,42 75 
972400,85 66 
972408,81 69 
973163,43 75 
973377,75 66 
973392,9 69 
973843,4 68 
973903,09 74 
973903,09 65 
973903,09 3 
974353,06 66 
974360,26 69 
977779,83 75 
978204,58 64 
978213,27 68 
978807,88 74 
978807,88 65 
978807,88 3 
979052,73 66 
979064,3 69 
980126,75 75 
980276,47 66 
980281,69 69 
980684,72 75 
980793 66 
980798,64 69 
981787,97 75 
982000,63 66 
982016,17 69 
982736,38 75 
983076,75 64 
983083,73 68 
983346,59 74 
983346,59 65 
983346,59 3 
983552,56 66 
983567,33 69 
983800,44 75 
983890,05 66 
983900,98 69 
985906,92 75 
986092,74 66 
986102,82 69 
986508,65 75 
986742,84 66 
986753,32 69 
986936,31 75 
987216,61 66 
987220,13 69 
987353,59 68 
987611,72 74 
987611,72 65 
987611,72 3 
987916,66 66 
987920,83 69 
988064,79 75 
988172,63 66 
988187,51 69 
990278,96 75 
990484,9 66 
990489,43 69 
990893,01 75 
990968,54 66 
990973,19 69 
991375,14 75 
991640,77 64 
991656,84 68 
992054,95 74 
992054,95 65 
992054,95 3 
992188,01 66 
992190,97 69 
993307,11 75 
993940,92 66 
993958,59 69 
994307,65 75 
994572,72 66 
994575,85 69 
995072,51 75 
995470,56 66 
995476,52 69 
995568,15 75 
995833,05 66 
995843,37 69 
996060,49 68 
996344,46 74 
996344,46 65 
996344,46 3 
996556,58 66 
996560,56 69 
997719,94 75 
997865,44 66 
997878,27 69 
999090,68 75 
999348,64 66 
999362,75 69 
999747,09 75 
1000042,07 66 
1000047,04 69 
1000363,68 68 
1000387,28 74 
1000387,28 65 
1000387,28 3 
1000832,56 66 
1000847,15 69 
1000943,21 75 
1001002,43 66 
1001014,01 69 
1002051,43 75 
1002220,77 66 
1002231,62 69 
1002663,32 75 
1002774,27 66 
1002782,01 69 
1003203,9 75 
1003352,12 66 
1003365,88 69 
1004400,1 68 
1004452,39 74 
1004452,39 65 
1004452,39 3 
1004797,01 66 
1004800,15 69 
1006163,81 75 
1006247,98 66 
1006251,61 69 
1007184,88 75 
1007260,94 66 
1007268,95 69 
1007711,64 75 
1007817,47 66 
1007819,76 69 
1007856,18 75 
1008381,24 66 
1008386,6 69 
1008470,08 68 
1009063,14 74 
1009063,14 65 
1009063,14 3 
1009322,18 66 
1009336,99 69 
1011419,87 75 
1012021,89 66 
1012039,07 69 
1012271,62 75 
1012357,03 66 
1012372,64 69 
1012976,63 75 
1013177,5 64 
1013189,96 68 
1014720,61 74 
1014720,61 65 
1014720,61 3 
1015094,89 66 
1015108,06 69 
1016631,23 75 
1016724,87 66 
1016742,72 69 
1018727,65 68 
1019862,9 74 
1019862,9 65 
1019862,9 3 
1020000,95 66 
1020011,75 69 
1022492,11 75 
1022653,03 66 
1022663,83 69 
1023881,73 68 
1027720,19 74 
1027720,19 65 
1027720,19 3 
1028081,71 66 
1028084,71 69 
1031737,46 68 
1038479,77 74 
1038479,77 65 
1038479,77 3 
1038738,31 66 
1038742,93 69 
1042495,81 68 
1044989,98 74 
1044989,98 65 
1044989,98 3 
1045125,68 66 
1045131,1 69 
1048619,34 204
1048619,34 159
1048619,34 170
1049618,51 68 
1055017,78 65 
1055017,78 1 
1059017,58 65 
1059017,58 1 
1065317,87 65 
1065317,87 1 
1067317,81 65 
1067317,81 1 
1067917,59 65 
1067917,59 1 
1074717,66 65 
1074717,66 1 
1080917,85 65 
1080917,85 1 
1099817,67 65 
1099817,67 1 
1104523,95 74 
1104523,95 4 
1105108,75 66 
1105109,99 69 
1105434,39 75 
1105638,19 66 
1105643,93 69 
1106451,12 75 
1106519,12 66 
1106527,84 69 
1108529,59 68 
1109572,46 74 
1109572,46 4 
1109960,72 66 
1109963,83 69 
1113583,37 68 
1118027,27 74 
1118027,27 4 
1118316,56 66 
1118320,12 69 
1119691,46 75 
1119792,94 66 
1119804,65 69 
1120517,81 73 
1122039,96 68 
1123051,23 74 
1123051,23 4 
1123172,29 66 
1123173,83 69 
1127060,33 68 
1131776,36 74 
1131776,36 4 
1131917,85 73 
1132217,83 73 
1132240,62 66 
1132247,44 69 
1135717,74 73 
1135783,72 68 
1138217,73 65 
1138217,73 1 
1140517,78 65 
1140517,78 1 
1155717,63 65 
1155717,63 1 
1157617,75 65 
1157617,75 1 
1158617,64 65 
1158617,64 1 
1178717,58 65 
1178717,58 1 
1179817,76 65 
1179817,76 1 
1182017,74 65 
1182017,74 1 
1210142,72 74 
1210142,72 4 
1210251,77 66 
1210257,3 69 
1214160,11 68 
1215217,73 65 
1215217,73 1 
1219117,83 65 
1219117,83 1 
1219759,3 74 
1219759,3 4 
1219840,68 66 
1219847,63 69 
1223767,47 68 
1225023,77 74 
1225023,77 4 
1225140,38 66 
1225152,08 69 
1228217,91 73 
1229038,03 68 
1233617,67 65 
1233617,67 1 
1239317,63 65 
1239317,63 1 
1242517,6 65 
1242517,6 1 
1255998,08 74 
1255998,08 4 
1256152,52 66 
1256158,66 69 
1260012,08 68 
1261817,97 65 
1261817,97 1 
1263817,75 65 
1263817,75 1 
1267017,58 65 
1267017,58 1 
1270617,79 65 
1270617,79 1 
1277017,62 65 
1277017,62 1 
1277917,59 65 
1277917,59 1 
1288008,04 74 
1288008,04 4 
1288272,93 66 
1288283,17 69 
1292019,47 68 
1315817,76 65 
1315817,76 1 
1318417,72 65 
1318417,72 1 
1323617,77 65 
1323617,77 1 
1325617,77 65 
1325617,77 1 
1328717,63 65 
1328717,63 1 
1334217,61 65 
1334217,61 1 
1337417,59 65 
1337417,59 1 
1343317,72 65 
1343317,72 1 
1360473,52 205
1360473,52 150
1360473,52 179
1361472,92 68 
1368763,16 74 
1368763,16 65 
1368763,16 3 
1369600,83 66 
1369611,93 69 
1372781,78 68 
1372994,64 74 
1372994,64 65 
1372994,64 3 
1373544,44 66 
1373548,37 69 
1377017,75 68 
1378280,73 74 
1378280,73 65 
1378280,73 3 
1378397,51 66 
1378403,01 69 
1381176,06 75 
1381577,12 66 
1381587,79 69 
1381784,12 75 
1381985,13 66 
1381988,18 69 
1382244,77 75 
1382316,44 64 
1382321,68 68 
1382746,88 74 
1382746,88 65 
1382746,88 3 
1382912,54 66 
1382922,11 69 
1383392,62 75 
1383728,2 66 
1383739,41 69 
1383963,05 75 
1384148,71 66 
1384156,45 69 
1385919,26 75 
1386064,31 66 
1386074,55 69 
1386471,47 75 
1386749,03 66 
1386758,39 69 
1386792,69 68 
1387351,09 74 
1387351,09 65 
1387351,09 3 
1387496,43 66 
1387508,91 69 
1388751,02 75 
1388932,74 66 
1388943,39 69 
1389256,6 75 
1389544,21 66 
1389560,52 69 
1390415,12 75 
1390532,48 66 
1390544,62 69 
1391055,24 75 
1391224,58 66 
1391228,49 69 
1391361,95 68 
1392166,88 74 
1392166,88 4 
1392436,68 66 
1392446,04 69 
1392811,3 75 
1393244,81 66 
1393246,79 69 
1393412,48 75 
1393628,93 66 
1393630,21 69 
1394150,9 75 
1394222,7 66 
1394230,78 69 
1396182,61 68 
1396947,79 74 
1396947,79 65 
1396947,79 3 
1397069,87 66 
1397082,88 69 
1397488,5 75 
1397556,77 66 
1397566,68 69 
1400969,28 68 
1402015,62 74 
1402015,62 65 
1402015,62 3 
1402192,6 66 
1402204,19 69 
1406023,26 68 
1406482,89 74 
1406482,89 65 
1406482,89 3 
1406684,34 66 
1406690,23 69 
1410493,3 68 
1411158,95 74 
1411158,95 65 
1411158,95 3 
1411888,5 66 
1411894,18 69 
1414719,39 75 
1414940,45 66 
1414946,64 69 
1415180,3 68 
1416120,19 74 
1416120,19 65 
1416120,19 3 
1416516,44 66 
1416531,08 69 
1419294,65 75 
1419369,82 66 
1419383,31 69 
1420134,03 68 
1420826,91 74 
1420826,91 65 
1420826,91 3 
1421020,41 66 
