********************
Experiment,   Pi_Causal_5b
645058,3 65 
645058,3 1 
647158,17 65 
647158,17 1 
650558,3 65 
650558,3 1 
650710,34 74 
650710,34 4 
650865,02 66 
650879,82 69 
654716,33 68 
655137,68 74 
655137,68 4 
655367,95 66 
655383,26 69 
655658,23 73 
658721,84 75 
659157,49 64 
659169,52 68 
663173,74 74 
663173,74 4 
663390,88 66 
663406,36 69 
667192,75 68 
670625,33 74 
670625,33 4 
670731,85 66 
670745,03 69 
673058,25 73 
674631,58 68 
676358,27 65 
676358,27 1 
685076,91 74 
685076,91 4 
685434,94 66 
685439,6 69 
689092,41 68 
689190,91 74 
689190,91 4 
689595,1 66 
689609,37 69 
691858,75 73 
693195,73 68 
694314,15 74 
694314,15 4 
694504,24 66 
694513,11 69 
698332,79 68 
704458,32 65 
704458,32 1 
710358,34 65 
710358,34 1 
711458,32 65 
711458,32 1 
718097,74 74 
718097,74 4 
718341,37 66 
718347,98 69 
722117,84 68 
725658,27 65 
725658,27 1 
734558,21 65 
734558,21 1 
739358,3 65 
739358,3 1 
744603,35 203
744603,35 150
744603,35 179
745602,78 68 
747817,79 74 
747817,79 65 
747817,79 3 
747914,56 66 
747920,67 69 
751823,6 68 
754754,85 74 
754754,85 65 
754754,85 3 
755547,15 66 
755559,7 69 
756414,02 75 
756632,45 66 
756643,92 69 
758653,35 75 
759304,17 64 
759313,07 68 
760535,23 74 
760535,23 65 
760535,23 3 
760938,31 66 
760947,2 69 
761354,59 75 
761451,02 66 
761464,25 69 
763413,85 75 
763542,18 66 
763549,19 69 
763779,5 75 
763951,26 66 
763966,15 69 
764249,62 75 
764311,44 66 
764316,74 69 
764429,39 75 
764635,08 64 
764650,04 68 
764881,1 74 
764881,1 65 
764881,1 3 
765046,92 66 
765050,3 69 
765615,2 75 
765734,95 66 
765750,86 69 
767996,56 75 
768435,14 66 
768453,01 69 
768563,04 75 
768865,07 66 
768870,35 69 
768903,3 68 
768986,42 74 
768986,42 65 
768986,42 3 
769506,69 66 
769520,36 69 
773006,48 68 
774305,72 74 
774305,72 65 
774305,72 3 
774943,41 66 
774957,82 69 
778073 75 
778546,43 64 
778560,66 68 
778654,78 74 
778654,78 65 
778654,78 3 
778878,93 66 
778894,23 69 
779234,83 75 
779467,07 66 
779478,29 69 
779677,19 75 
779754,79 66 
779761,56 69 
782117,23 75 
782351,72 66 
782363,54 69 
782664,04 68 
782687,13 74 
782687,13 65 
782687,13 3 
783086,69 66 
783097,45 69 
784290,98 75 
784430,73 66 
784448,46 69 
784726,85 75 
784974,03 66 
784982,22 69 
786700,46 68 
787429,73 74 
787429,73 65 
787429,73 3 
788575,71 66 
788584,92 69 
788754,74 75 
788947,11 66 
788952,09 69 
789214,94 75 
789506,96 66 
789518,98 69 
789856,93 75 
790010,97 66 
790019,38 69 
790285,91 75 
790335,41 66 
790352,96 69 
790495,44 75 
790509,6 66 
790536,58 69 
790905,47 75 
791071,35 66 
791086,86 69 
791437,35 68 
791521,43 74 
791521,43 65 
791521,43 3 
791631,15 66 
791637,28 69 
791906 75 
792048,65 66 
792054,29 69 
793886,46 75 
794007,11 66 
794022,79 69 
794762,13 75 
794886,75 66 
794890,03 69 
795269,44 75 
795544,33 64 
795557,4 68 
795913,59 74 
795913,59 65 
795913,59 3 
796014,8 66 
796024,03 69 
796141,23 75 
796205,03 66 
796207,39 69 
798445,38 75 
798578,89 66 
798592,61 69 
799482 75 
799654,98 66 
799660,56 69 
799927,16 68 
800029,68 74 
800029,68 65 
800029,68 3 
800255,73 66 
800260,6 69 
804047 68 
805745,82 74 
805745,82 65 
805745,82 3 
806551,53 66 
806565,27 69 
806638,91 75 
806739,8 66 
806748,82 69 
806856,27 75 
806998,87 66 
807015,66 69 
807967,25 75 
808091,1 66 
808099,84 69 
808475,84 75 
808842,33 66 
808850,41 69 
808909,82 75 
809476,63 66 
809484,23 69 
809601,2 75 
809915,28 64 
809918,37 68 
810730,18 74 
810730,18 65 
810730,18 3 
811618,76 66 
811635,87 69 
811754,24 75 
811943,34 66 
811952,76 69 
812311,45 75 
812718,28 66 
812720,05 69 
812838,33 75 
813059,55 66 
813070,31 69 
813439,21 75 
813631,07 66 
813637,4 69 
813825,35 75 
814055,46 66 
814071,08 69 
814364,61 75 
814745,55 64 
814755 68 
814834,44 74 
814834,44 65 
814834,44 3 
815022,91 66 
815038,52 69 
815411,27 75 
815887,77 66 
815889,17 69 
816033,62 75 
816140,38 66 
816156,29 69 
818841,39 68 
819077,09 74 
819077,09 65 
819077,09 3 
819514,09 66 
819525,22 69 
819571,53 75 
819698,69 66 
819708,68 69 
821505,57 75 
822243,96 66 
822260,67 69 
822346,22 75 
822563,05 66 
822577,53 69 
822890,98 75 
823186,71 64 
823194,78 68 
823377,08 74 
823377,08 65 
823377,08 3 
823618,89 66 
823628,37 69 
823893,98 75 
823999,01 66 
824011,96 69 
825598,86 75 
825803,2 66 
825813,34 69 
826069,17 75 
826239,17 66 
826247,01 69 
827398,1 68 
827593,67 74 
827593,67 65 
827593,67 3 
827675,2 66 
827681,4 69 
828628,98 75 
828779,01 66 
828782,29 69 
831601,42 68 
831825,23 74 
831825,23 65 
831825,23 3 
832022,88 66 
832035,06 69 
833689,44 75 
833847,18 66 
833852,83 69 
834103,42 75 
834211,58 66 
834219,78 69 
835744,77 75 
835926,15 64 
835937,76 68 
835981,55 74 
835981,55 65 
835981,55 3 
836109,18 66 
836121,38 69 
838453,79 75 
838599,88 66 
838606,78 69 
838872,84 75 
838930,6 66 
838940,43 69 
839026,02 75 
839122,45 66 
839140,57 69 
839313,49 75 
839495,31 66 
839507,28 69 
839990,85 68 
840225,51 74 
840225,51 65 
840225,51 3 
840406,37 66 
840424,43 69 
843798,49 75 
844024 66 
844027,39 69 
844061,86 75 
844154,18 66 
844160,81 69 
844244,4 68 
844382,38 74 
844382,38 65 
844382,38 3 
844599,62 66 
844610,98 69 
847633,4 75 
848146,97 66 
848163,75 69 
848190,28 75 
848595,56 64 
848597,41 68 
848877,3 74 
848877,3 65 
848877,3 3 
849083,14 66 
849097,78 69 
849394,84 75 
849574,44 66 
849581,52 69 
852884,33 68 
853118,24 74 
853118,24 65 
853118,24 3 
854110,42 66 
854118,25 69 
854305,49 75 
854502,84 66 
854518,6 69 
856621,39 75 
856871,4 66 
856887,24 69 
857137,56 68 
857717,46 74 
857717,46 65 
857717,46 3 
857939,04 66 
857954,52 69 
858206,89 75 
858515,38 66 
858521,97 69 
858821,42 75 
859011,04 66 
859022,15 69 
859173,05 75 
859356,37 66 
859372,49 69 
860026,85 75 
860303,4 66 
860306,54 69 
860989,49 75 
861198,87 66 
861207,16 69 
861465,99 75 
861876,06 64 
861890,89 68 
862018,79 74 
862018,79 65 
862018,79 3 
862239,67 66 
862241,18 69 
862643,62 75 
862902,59 66 
862908,31 69 
863409,64 75 
863606,74 66 
863609,09 69 
863711,15 75 
863783,68 66 
863792,34 69 
866027,67 68 
867061,26 74 
867061,26 65 
867061,26 3 
867871,21 66 
867878,73 69 
870946,45 75 
871466,62 64 
871481,56 68 
871574,45 74 
871574,45 65 
871574,45 3 
871775,49 66 
871781,77 69 
873141,87 75 
873198,2 66 
873216,18 69 
874054,96 75 
874255,86 66 
874266,98 69 
874573,02 75 
874691,13 66 
874700,66 69 
875305,49 75 
875483,07 66 
875485,25 69 
875585,1 68 
875914,66 74 
875914,66 65 
875914,66 3 
875935,21 66 
875951,63 69 
876209,59 75 
876352,95 66 
876368,6 69 
877441,74 75 
877610,97 66 
877619,53 69 
877961,91 75 
878023,39 66 
878036,55 69 
878521,76 75 
878690,98 66 
878703,75 69 
879102,05 75 
879334,9 66 
879337,77 69 
879581,91 75 
879676,69 66 
879687,79 69 
879921,76 68 
880381,47 74 
880381,47 65 
880381,47 3 
880538,75 66 
880555,1 69 
880982,29 75 
881062,32 66 
881072,38 69 
881633,4 75 
881722,09 66 
881739,62 69 
883009,37 75 
